Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
1.0,345.73605,0.0,0.0,1.0,395.24976,0.2,0.0,0.0,0.0,Sep,8,10,7,4,Returning_Visitor,False,True
0.0,267.39136,0.0,47.607876,66.62571,1815.3486,0.0,0.0,0.0,0.0,Mar,8,5,5,4,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,705.0,0.0,0.0,0.03518657,0.0,0.0,May,4,5,2,1,Returning_Visitor,False,False
4.0,0.0,0.0,0.0,8.0,0.0,0.015512611,0.15090182,0.0,0.0,May,3,10,7,2,Other,True,False
0.0,0.0,0.0,0.0,3.0,9767.993,0.06666667,0.06666667,0.0,0.0,May,5,10,7,4,Returning_Visitor,False,False
0.0,31.249437,0.0,0.0,176.81433,7846.763,0.0,0.0053204666,0.0,0.0,Mar,4,5,1,6,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,486.47025,0.0,0.0,0.2,0.0,0.0,Sep,2,6,2,8,Other,False,False
0.0,56.591206,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,Mar,3,10,7,4,Returning_Visitor,False,True
0.0,122.353485,0.0,0.0,83.05071,1250.649,0.2,0.04157259,0.0,0.0,May,8,2,1,1,Returning_Visitor,True,False
0.0,0.0,24.0,0.0,5.0,29601.39,0.0,0.2,0.0,0.0,May,8,2,4,12,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,12.0,63973.523,0.0,0.019602511,0.0,0.0,May,3,2,7,4,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,4.0,286.74783,0.0,0.0,0.0,0.0,Mar,2,10,7,6,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,27.78458,57.902267,0.0,0.0050537474,0.0,0.0,Mar,3,2,1,8,Other,False,True
0.0,111.32353,0.0,0.0,87.101326,726.7276,0.028571429,0.2,0.0,0.0,May,2,2,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,64.18755,1117.729,0.0,0.022946157,0.0,0.0,May,1,5,8,15,Returning_Visitor,False,False
1.0,148.60155,0.0,0.0,281.55756,1167.5896,0.0,0.020987159,0.0,0.0,Mar,3,5,9,13,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.06666667,0.0,0.0,Mar,4,10,6,2,Returning_Visitor,False,False
3.0,0.0,0.0,0.0,54.052673,320.38968,0.018447904,0.015319828,0.0,0.0,May,8,2,2,8,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,214.63506,2664.5874,0.0,0.016666668,0.0,0.0,May,6,5,1,18,New_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.031369425,0.0,0.0,May,4,10,7,15,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,4.0,960.55865,0.0,0.016666668,0.0,0.0,Nov,4,2,4,20,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,19.0,364.4842,0.028116819,0.094799384,0.0,0.4,May,2,2,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,15.0,564.26166,0.0,0.016666668,0.0,0.0,June,2,2,7,4,Returning_Visitor,True,False
0.0,0.0,4.2321835,2513.4734,28.0,1528.9366,0.0,0.0,152.92719,0.0,Nov,2,2,1,2,Returning_Visitor,False,True
25.345436,3398.75,0.0,0.0,658.79736,63562.707,0.0012195507,0.00952381,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,False
24.74879,3398.75,0.0,0.0,105.30411,11184.888,0.00538403,0.017153317,12.291737,0.0,May,1,1,1,1,Returning_Visitor,False,False
26.57607,3398.75,0.0,0.0,210.50435,44327.086,0.0043178834,0.0125,10.522258,0.0,May,3,2,3,1,Returning_Visitor,False,False
16.810936,3398.75,15.716886,2237.2786,36.0,3200.366,0.0,0.0047945003,0.0,0.0,Dec,3,2,1,2,New_Visitor,False,False
0.0,0.0,0.0,0.0,4.3037233,80.5357,0.1,0.14509146,0.0,0.0,May,2,2,3,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,18.043558,0.0,0.11262658,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,True,False
17.872194,3398.75,0.0,0.0,123.38205,10227.866,0.0,0.0045763673,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,6.0,174.08925,0.03333333,0.054547403,0.0,0.0,Mar,3,2,9,2,Returning_Visitor,False,False
25.744005,3398.75,0.0,0.0,692.81757,63805.824,0.0,0.0068627927,0.0,0.0,Mar,2,2,3,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,23.006731,0.0,0.1,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,4.0,51.260975,0.096069165,0.13333334,0.0,0.0,May,2,2,4,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,658.2066,60003.67,0.0031777767,0.017588427,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,110.17777,3633.6338,0.004906932,0.017682426,0.0,0.0,May,2,2,9,6,Returning_Visitor,True,False
0.0,0.0,7.181288,2544.752,33.0,1707.0264,0.0,0.008335024,0.0,0.0,Dec,1,1,1,3,Returning_Visitor,False,False
15.097844,3398.75,0.0,0.0,38.438427,5446.1465,0.0103143025,0.030275607,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,31.583761,0.059789,0.11673697,0.0,0.0,Mar,2,2,3,2,Returning_Visitor,False,False
6.0,396.39987,0.0,0.0,37.0,937.73364,0.0,0.008713691,0.0,0.0,Mar,4,7,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,18.0,718.66516,0.0,0.0,0.0,0.0,Nov,2,2,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,38.965786,0.09319155,0.13333334,0.0,0.0,May,1,1,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,37.89506,0.1,0.13764268,0.0,0.0,May,2,2,3,1,Returning_Visitor,False,False
22.71202,3398.75,0.0,0.0,303.6065,59508.336,0.0017124462,0.008872318,0.0,0.0,May,2,2,1,2,Returning_Visitor,False,False
16.323484,3398.75,0.0,0.0,37.0,3105.6394,0.0,0.0043945326,0.0,0.0,Dec,3,2,3,2,Returning_Visitor,False,False
9.0,456.09167,0.0,0.0,102.74342,2237.9294,0.006927015,0.024977643,0.0,0.0,Nov,2,2,5,2,Returning_Visitor,False,False
13.0,3398.75,0.0,0.0,8.0,1219.4651,0.0,0.020726157,0.0,0.0,Oct,3,2,4,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,28.0,1382.619,0.0033062056,0.026173325,0.0,0.0,Mar,3,4,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,431.93317,17759.32,0.0041571506,0.019243728,0.0,0.0,Dec,2,2,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,8.0,70.70481,0.03333333,0.11444363,0.0,0.0,Mar,3,2,6,3,Returning_Visitor,False,False
13.26881,3398.75,0.0,0.0,41.186058,3033.6414,0.0,0.002437624,0.0,0.0,May,2,2,3,3,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,3.0,38.337257,0.1,0.13253765,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,False,False
20.070768,3398.75,0.0,0.0,312.91702,57186.637,0.0,0.002893316,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,22.0,700.5969,0.028210003,0.07341389,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,681.79614,61627.72,0.0020508838,0.014507219,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,False
12.0,3398.75,0.0,0.0,32.0,4007.1345,0.0,0.006285051,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,True
8.0,187.21396,0.0,0.0,37.0,298.14035,0.0,0.011773585,0.0,0.0,Dec,2,2,6,19,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,30.544167,0.15281437,0.139549,0.0,0.65380734,May,3,2,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,675.07043,60798.617,0.0005950449,0.012451465,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,40.67503,0.09594528,0.13326927,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,False,False
6.0,58.850307,0.0,0.0,31.0,839.0551,0.0,0.014251652,0.0,1.0,Feb,2,2,3,3,Returning_Visitor,True,False
24.72981,3398.75,0.0,0.0,704.6109,63960.33,0.0010733214,0.011122071,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,False
2.0,28.056618,0.0,0.0,36.53699,2343.1543,0.0,0.025,0.0,0.0,May,3,4,1,6,Returning_Visitor,False,False
9.0,3398.75,0.0,0.0,5.0,940.99274,0.0,0.03934741,0.0,0.0,May,2,2,4,1,Returning_Visitor,False,False
18.832197,3398.75,0.0,0.0,328.04196,57253.387,0.0018373817,0.008764042,0.0,0.0,Nov,2,2,1,1,New_Visitor,True,False
0.0,0.0,0.0,0.0,0.92718935,0.0,0.0,0.0,0.0,0.0,Mar,1,1,3,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,71.56472,1032.0404,0.010320629,0.038139515,0.0,0.0,Nov,2,2,6,1,Returning_Visitor,False,False
8.0,3398.75,0.0,0.0,4.0,836.8748,0.0,0.04231491,0.0,0.0,Nov,2,2,1,20,Returning_Visitor,False,False
25.919508,3398.75,0.0,0.0,675.4614,63648.773,0.0014754392,0.011036155,0.0,0.0,Dec,2,2,3,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,697.9172,63304.484,0.00034884323,0.013259287,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
16.65178,3397.663,0.0,0.0,252.64801,12274.936,0.0,0.009113447,0.0,0.0,June,2,2,3,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,8.0,358.67847,0.0,0.07287459,0.0,0.0,May,3,4,3,1,New_Visitor,False,False
15.949052,3398.75,0.0,0.0,38.0,3435.17,0.0,0.0053092046,0.0,0.0,Dec,3,2,1,1,Returning_Visitor,False,False
16.47879,3398.75,0.0,0.0,62.471653,8168.106,0.008553773,0.025695601,0.0,0.0,May,2,2,1,3,Returning_Visitor,False,False
23.214975,3354.6833,21.990526,2524.104,695.11096,63866.68,0.0042125043,0.014285714,0.0,0.0,Nov,2,2,5,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,13.26663,0.0,0.07966205,0.0,0.0,Nov,3,2,6,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,27.486935,0.0,0.1,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,9.0,286.0898,0.011111111,0.09129476,0.0,0.0,Mar,3,4,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.8270063,37.019108,0.0,0.1,0.0,0.0,May,2,2,1,1,Returning_Visitor,True,False
21.393734,3398.75,0.0,0.0,130.97006,11085.282,0.0029259506,0.007822492,0.0,0.0,Mar,1,1,3,2,Returning_Visitor,False,False
10.179769,3398.75,0.0,0.0,7.0,1169.8376,0.0,0.03333333,0.0,0.0,May,2,2,1,3,Returning_Visitor,False,False
14.422286,3398.75,0.0,0.0,23.0,3004.85,0.017530968,0.03333333,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,False,False
18.71886,3398.75,0.0,0.0,131.15286,11232.911,0.0023127417,0.005625723,0.0,0.0,May,2,2,3,2,New_Visitor,False,False
17.319553,3398.75,0.0,0.0,111.63373,12436.303,0.003331924,0.0125543745,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
6.0,3182.879,0.0,0.0,5.0,376.57373,0.0,0.0,122.964485,0.0,Nov,2,2,1,10,New_Visitor,False,True
0.0,0.0,0.0,0.0,3.0,28.516262,0.080273025,0.12425245,0.0,0.0,Nov,1,1,3,2,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,7.0,205.76257,0.0,0.030051652,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,113.11885,2993.1228,0.0010845562,0.0022702443,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,False,False
1.0,0.0,0.0,0.0,21.0,1583.9475,0.0,0.027123744,0.0,0.0,May,3,4,3,6,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,32.11805,0.1,0.13342059,0.0,0.0,May,3,2,1,3,Returning_Visitor,False,False
9.882318,3398.75,0.0,0.0,6.0790834,1070.672,0.0,0.029180408,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Nov,3,2,9,2,Returning_Visitor,False,False
18.373428,3398.75,0.0,0.0,84.519295,8568.401,0.005306719,0.013333333,0.0,0.0,May,1,1,4,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,62.398426,0.1,0.13725865,0.0,0.0,May,2,2,3,20,Returning_Visitor,False,False
14.741625,3398.75,0.0,0.0,64.79995,5687.5996,0.0,0.0,0.0,0.0,May,2,2,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,35.955555,0.073450126,0.13333334,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,False
26.074009,3398.75,0.0,0.0,704.0234,63952.574,0.000120305725,0.0095847305,0.0,0.0,Oct,2,2,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,20.883715,0.0,0.118319035,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,False
20.90275,3398.75,0.0,0.0,150.4751,12280.072,0.004055882,0.007928214,0.0,0.0,Mar,3,2,1,2,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,2.0,41.4168,0.0,0.095960446,0.0,0.0,Nov,2,2,3,2,New_Visitor,False,False
24.45964,3398.75,0.0,0.0,328.62823,61386.395,0.0044231657,0.016566988,0.0,0.0,Oct,2,2,3,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,21.36103,0.0,0.1,0.0,0.0,May,2,2,1,2,Returning_Visitor,False,False
25.547064,3398.75,0.0,0.0,640.2188,63609.457,0.0005908207,0.010657069,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,63.323025,0.06752107,0.12253116,0.0,0.0,Dec,2,2,1,1,Returning_Visitor,False,False
25.449875,3398.75,0.0,0.0,700.98987,63918.79,0.0,0.00956889,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,True,False
19.814396,3398.75,0.0,0.0,100.03668,9872.351,0.0045708055,0.00952381,0.0,0.0,Mar,3,2,3,2,Returning_Visitor,False,False
12.012019,3398.75,0.0,0.0,10.0,1664.6726,0.0,0.028571429,0.0,0.0,Nov,2,2,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,6.7045455,275.67548,0.0,0.0,0.0,0.0,Dec,2,2,1,1,Returning_Visitor,False,False
25.398005,3398.75,0.0,0.0,530.81683,62739.742,0.0025752187,0.012802688,0.0,0.0,Dec,2,2,3,1,Returning_Visitor,False,False
13.0,3398.75,0.0,0.0,33.0,2893.8655,0.0,0.0,0.0,0.0,Mar,2,2,1,2,New_Visitor,False,False
23.484472,3398.75,0.0,0.0,188.75539,34497.367,0.0036995553,0.011764706,0.0,0.0,Dec,1,1,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,177.40181,6089.781,0.0,0.001873827,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,False,False
12.925434,3398.75,0.0,0.0,16.0,2077.397,0.0,0.018976774,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,3.0,50.63036,0.07394176,0.122597635,0.0,0.0,Mar,3,2,1,3,Returning_Visitor,False,False
6.0,3392.743,0.0,0.0,1.0,60.66383,0.0,0.0,0.0,0.0,Oct,2,2,1,1,Returning_Visitor,False,False
14.953421,3398.75,0.0,0.0,44.0,3641.5315,0.0,0.002886973,0.0,0.0,Mar,1,1,3,1,Returning_Visitor,False,False
18.882973,3398.75,0.0,0.0,187.36914,55483.28,0.004584355,0.0189923,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
17.379793,3398.75,0.0,0.0,66.93757,8209.168,0.008819019,0.020603804,0.0,0.0,Mar,3,2,1,3,Returning_Visitor,False,False
17.199589,3398.75,0.0,0.0,59.51632,5364.6777,0.0,0.0048237205,0.0,0.0,Dec,2,2,4,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,693.20306,62812.785,0.0019427119,0.014726171,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,27.80317,0.0,0.1,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
23.54393,3398.75,0.0,0.0,198.58441,38769.715,0.0033913888,0.011111111,0.0,0.0,Nov,1,1,3,2,Returning_Visitor,False,False
25.83868,3398.75,0.0,0.0,625.30676,63334.785,0.0016354913,0.0112554,0.0,0.0,Dec,2,2,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,48.47726,0.058275305,0.11373013,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,42.329525,0.0,0.1,0.0,0.0,Mar,2,2,3,3,Returning_Visitor,True,False
20.685883,3398.75,0.0,0.0,151.17041,23899.377,0.0049524573,0.01118885,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,False,False
4.0,3349.5537,0.0,0.0,1.0,2.1080575,0.0,0.0,0.0,0.0,Nov,3,2,1,13,Returning_Visitor,False,False
10.0,3398.75,0.0,0.0,5.0,927.4744,0.0,0.0368879,0.0,0.0,Dec,2,2,3,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,695.3001,62886.668,0.0019768027,0.015433364,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,11.0,261.90024,0.0,0.0,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
24.556286,3398.75,0.0,0.0,689.43036,63822.492,0.0021115302,0.013058373,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,True,False
16.811964,3398.75,0.0,0.0,91.27742,10962.527,0.005362756,0.018185245,0.0,0.0,May,2,2,1,2,Returning_Visitor,False,False
24.091751,3398.75,0.0,0.0,600.6867,63363.633,0.0014800457,0.010009181,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,45.091785,0.0,0.08932091,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,38.98518,0.064127214,0.12651707,0.0,0.0,Nov,2,2,1,3,Returning_Visitor,True,False
22.137812,3398.75,0.0,0.0,163.97389,33901.57,0.0023567204,0.0089768665,0.0,0.0,May,2,2,4,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,5.2754498,186.89616,0.0,0.02998759,0.0,0.0,Dec,2,2,3,8,New_Visitor,False,False
16.183556,3398.75,0.0,0.0,69.32472,9004.529,0.009524177,0.025806287,0.0,0.0,May,2,2,4,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,690.9695,62707.965,0.0010392795,0.013703445,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
12.985524,3398.75,0.0,0.0,20.0,2481.391,0.0,0.01233888,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
24.28265,3398.75,0.0,0.0,642.5573,63379.824,0.0010644214,0.008323194,0.0,0.0,May,2,2,1,16,Returning_Visitor,False,False
9.447468,3398.75,0.0,0.0,4.9644403,917.2985,0.0,0.03333333,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,692.07794,62431.242,0.0,0.010542687,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,False,False
9.0,3398.75,0.0,0.0,4.0,805.3142,0.0,0.040555693,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
24.577036,3398.75,0.0,0.0,404.44904,61201.023,0.0015436404,0.009000721,0.0,0.0,May,2,2,3,2,Returning_Visitor,False,False
8.0,3398.75,0.0,0.0,3.0,728.2022,0.0,0.047935322,0.0,0.0,Mar,2,2,9,1,Returning_Visitor,False,False
26.168959,3398.75,0.0,0.0,704.2007,63944.06,0.0015946986,0.01049801,0.0,0.0,Oct,2,2,3,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,27.398197,0.0,0.1,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
9.0,3398.75,0.0,0.0,5.0,843.2777,0.0,0.030192874,0.0,0.0,May,1,1,4,4,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,59.90798,0.101400815,0.13095859,0.0,0.0,May,3,2,1,13,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,274.94073,9873.169,0.0,0.004012492,0.0,0.0,Dec,2,2,4,1,Returning_Visitor,False,False
11.0,3398.75,0.0,0.0,8.0,1597.2089,0.0,0.02496292,0.0,0.0,Nov,2,2,9,8,Returning_Visitor,True,False
23.757076,3398.75,0.0,0.0,581.51276,63254.926,0.0016231472,0.0100272,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
17.301651,3398.75,0.0,0.0,82.793755,10039.977,0.0072731245,0.023224253,0.0,0.0,May,2,2,1,3,Returning_Visitor,False,False
14.393398,3398.75,0.0,0.0,30.0,3718.4346,0.0,0.0125,0.0,0.0,Nov,2,2,9,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,110.966286,3394.7761,0.004268992,0.011764706,0.0,0.0,Nov,1,1,3,2,Returning_Visitor,False,False
23.551575,3398.75,0.0,0.0,425.0975,62497.03,0.0007603074,0.008553363,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0708656,40.569378,0.07727933,0.13638496,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,37.0,1102.5938,0.0,0.0019766875,0.0,0.0,Dec,2,2,1,1,Returning_Visitor,False,False
25.384193,3398.75,0.0,0.0,666.6488,63747.1,0.0018619956,0.012451961,0.0,0.0,Nov,2,2,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,56.300682,0.0,0.1,0.0,0.0,May,3,2,3,1,New_Visitor,False,False
21.84566,3398.75,0.0,0.0,234.10802,57980.035,0.0040903054,0.012881593,0.0,0.0,Mar,2,2,3,13,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,43.331577,0.0,0.1,0.0,0.0,May,2,2,1,1,New_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Dec,1,1,1,1,Returning_Visitor,False,False
19.12044,3398.75,0.0,0.0,132.23615,11464.431,0.0023594205,0.0060315127,0.0,0.0,May,2,2,3,2,New_Visitor,False,False
15.800315,3398.75,0.0,0.0,52.768654,5075.2393,0.0055379947,0.013382135,0.0,0.0,Dec,1,1,9,2,Returning_Visitor,True,False
16.814362,3398.75,0.0,0.0,69.011215,6360.3716,0.0,0.007605316,0.0,0.0,Nov,2,2,1,3,Returning_Visitor,False,False
17.781399,3398.75,0.0,0.0,75.06886,8355.282,0.005384095,0.011764706,0.0,0.0,Mar,3,2,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,46.006584,0.12989351,0.13333334,0.0,0.0,May,3,2,3,1,Returning_Visitor,False,False
