LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
10000.0,2,2,1,22.0,0,0,0,0,0,-1,2529.9194,2382.6143,2441.0225,1350.3795,-32148.744,228618.14,1172.003,1094.8765,1089.6523,0.0,347503.0,1316.2216,1
618967.56,1,1,2,30.0,0,0,0,0,0,0,80359.984,78393.695,79816.52,83323.19,79903.234,74257.91,3307.3481,3000.0,3042.4104,3000.0,2474.2593,2300.0,0
10000.0,2,3,2,22.0,-1,-1,-1,0,0,0,0.0,0.0,22874.605,14462.438,11246.183,1181.7505,0.0,38984.742,0.0,0.0,0.0,600.0,0
957417.6,2,2,1,45.0,0,0,0,0,0,0,10143.72,11976.828,13605.915,15342.039,14432.021,230619.56,1492.4523,1299.8916,1523.2229,1071.3772,181090.52,4000.0,0
50000.0,2,2,2,22.0,-1,-1,-1,-1,-1,-1,146.6077,390.0,351.0547,0.0,389.07047,155.38782,316.0,305.40564,0.0,346.75162,0.0,419.62646,1
568410.25,2,2,2,65.943695,0,0,0,0,0,0,963292.4,983931.0,482430.38,1442.2218,0.0,598.2024,46100.48,19259.377,200.0,0.0,491.84857,1001.09064,0
10000.0,2,2,1,21.0,2,2,2,2,0,0,4208.2437,1985.9573,2261.2612,789.44403,69.222855,-332940.9,644.8142,787.0119,0.0,0.0,1000.0,209740.73,1
591031.9,2,1,2,31.0,-1,-1,-1,-1,0,0,190.27237,397.38873,672.74664,780.0,972.0601,1152.2866,296.46674,427.34106,368.8221,67.84512,396.87277,150.76859,0
10000.0,2,3,1,75.20822,0,0,0,0,0,0,1872.3336,2317.6416,2275.4956,2881.5847,2847.169,1599.3516,1060.3862,1094.4763,427.33527,210.15701,0.0,191.4451,0
500000.0,2,2,2,22.0,0,0,0,0,0,0,555907.25,630087.2,534716.06,705674.06,708919.8,729187.0,21394.254,20720.045,15696.806,21010.975,14410.5625,20000.0,1
10000.0,2,1,1,26.0,0,0,0,0,0,0,1474.8593,1630.4592,1665.5923,2050.8313,3147.4382,3299.2725,1260.2782,1131.3092,1000.0,446.318,843.0968,863.6289,0
10000.0,2,2,2,74.51871,-1,-1,-1,0,0,0,0.0,148.5868,40104.387,17617.734,9127.761,2422.2197,22.756348,97513.85,0.0,151.73462,0.0,0.0,0
484538.38,2,2,1,22.0,0,0,0,0,0,0,506152.0,573761.3,494735.38,692552.5,708639.7,739637.0,20282.6,21997.354,17821.318,20000.0,14407.91,20013.062,0
10000.0,1,1,2,23.0,0,0,0,0,0,0,959.89716,1174.7808,1056.6017,1501.2317,2650.1199,3449.0615,1201.201,1106.3563,1000.0,390.0,1000.0,829.9174,0
960110.75,2,2,1,54.0,0,0,0,0,0,0,962335.1,982580.1,849489.56,888559.1,926403.06,341365.72,53282.91,62576.96,52153.188,64411.383,34951.152,55772.48,0
10000.0,1,2,2,55.0,0,0,0,0,0,0,2994.9429,3093.481,3213.5696,3798.3848,2201.34,2501.9421,1109.5823,1200.0,872.75696,0.0,0.0,243.35889,0
20000.0,2,2,1,58.14968,0,0,0,0,0,0,7291.3037,11430.488,56783.754,30064.53,48476.28,40903.16,8836.968,125373.53,3000.0,25007.174,19828.322,0.0,0
719962.75,2,1,2,31.0,-1,-1,-1,-1,0,0,265.8041,408.4617,665.17566,770.19165,849.7726,968.9949,313.84106,390.0,255.18257,7.567767,167.62189,0.0,0
20000.0,1,2,1,65.58268,0,0,0,0,0,0,8772.538,10021.556,11018.582,11945.168,11836.648,12411.295,1336.8875,1299.6694,779.0375,559.4405,700.0,739.5937,0
990796.8,2,2,2,30.0,0,0,2,0,0,0,17397.457,16910.562,9991.06,8488.698,4316.726,2603.5288,2245.0835,326.0,1025.9045,355.14658,599.24835,933.52893,0
20000.0,1,2,1,52.0,2,0,-2,-2,-2,-2,7807.531,1904.1609,393.93344,191.52907,390.0,390.57773,381.33908,335.13034,0.0,326.0,1000.0,366028.1,0
10000.0,2,3,2,78.97332,1,2,2,0,0,0,4775.478,6242.675,5981.7593,7583.315,7972.2935,8627.276,1086.3737,691.1609,1000.0,438.58994,882.74274,0.0,1
30000.0,1,2,2,22.0,0,0,0,0,0,2,24639.854,25605.246,26042.943,25291.078,25329.193,26359.941,1650.636,1500.0,1185.008,1800.0,1062.615,1000.0,0
500000.0,2,2,1,54.0,0,0,0,0,0,0,1276.4679,1661.8456,2394.59,2401.058,352.39023,81050.516,1213.1948,1125.1263,1201.6998,0.0,109048.84,644.94507,0
10000.0,1,2,2,22.0,0,0,0,0,0,0,1878.3136,2032.4669,1990.4912,2448.537,3629.1353,4151.9307,1164.5385,1135.4841,491.8816,315.885,680.98285,629.06525,0
999961.25,2,2,1,58.062504,0,0,0,0,0,0,964511.0,983931.0,854984.5,891460.0,927171.0,370458.53,117746.484,104820.16,141647.77,137235.64,1678.0354,40435.47,0
10000.0,1,2,2,22.0,0,0,0,0,-1,0,1452.9084,1428.3397,1051.6482,410.81894,18395.107,17461.053,1118.1918,1023.2168,311.38843,32981.617,2000.0,1500.0,0
180000.0,2,1,2,28.0,2,2,2,0,0,2,164453.44,170079.66,167062.97,159592.44,167438.81,166106.4,10199.453,0.0,5701.993,10921.665,9640.078,9880.837,0
450000.0,1,1,2,34.0,-1,0,0,0,-1,0,390.0,991.08307,1342.6537,996.4005,463.31805,257.4363,780.0,854.3565,0.0,94.403046,0.0,168.59229,0
50000.0,2,2,1,22.0,0,0,0,0,0,0,45521.79,34769.32,68573.35,44048.836,26855.951,20112.393,2000.0,72811.87,1784.7274,1000.0,992.2603,1000.0,0
973714.6,2,1,2,37.0,0,0,0,0,0,-1,39737.516,11161.133,15883.861,5870.0645,0.0,190407.64,777.3266,1000.0,0.0,0.0,201534.7,154215.6,1
20000.0,2,2,1,22.0,0,0,0,0,0,0,24041.932,23596.275,24106.385,22520.68,20445.707,19986.613,1513.1923,1500.0,1016.2274,916.14874,1000.0,1000.0,0
909320.1,2,2,2,42.0,-1,-1,-1,-1,-1,-1,100.21058,326.0,390.0,0.0,316.0,0.0,205.3169,448.67126,0.0,600.0,0.0,417.83313,0
50000.0,2,1,1,22.0,0,0,0,0,0,0,30636.959,26360.148,140406.73,81059.914,49908.16,37149.867,2000.0,335000.62,2275.0159,1726.0327,1164.8163,1232.6167,0
722660.5,2,2,2,30.0,0,0,0,0,0,0,7640.4185,7373.5444,8291.577,8599.532,7673.6313,7641.271,1431.355,1300.0,1281.0665,685.12164,1049.8262,1200.0,0
20000.0,2,2,1,22.0,0,0,0,0,0,0,8935.181,9179.465,10406.917,10893.175,10531.73,9942.616,1300.0,1286.7876,800.0,500.0,662.20825,800.0,0
770577.44,2,1,2,33.0,-1,-1,-1,-1,-1,-1,408.9187,415.52478,415.9287,422.88715,0.0,5885.696,601.9347,396.0,664.4272,0.0,5000.0,287.5341,0
30000.0,2,3,1,57.0,0,0,0,0,0,0,23520.875,18953.943,213520.94,28516.244,29702.654,23722.084,2381.689,1029740.94,1948.0339,7000.0,1300.0,1003.0244,0
20000.0,2,2,2,22.0,0,0,0,0,0,0,9591.321,10107.966,11012.661,11569.747,11244.344,11159.994,1300.0,1267.4591,945.5425,500.0,655.77203,780.0,1
20000.0,1,2,2,78.82293,0,0,0,0,0,-1,18382.453,16411.1,64328.938,20312.045,3324.4563,380.40295,1596.3037,127984.04,781.5008,0.0,1000.0,0.0,0
230000.0,2,1,2,28.0,1,2,2,2,2,0,235197.1,240319.48,244381.8,233954.73,234686.58,233846.97,12233.491,15197.413,0.0,9435.971,14600.265,189569.83,0
10000.0,1,3,2,78.97592,0,0,0,0,0,0,2359.7385,2664.689,2507.7356,3541.3591,4120.522,4741.6763,1130.3938,1091.7537,500.0,236.24443,11.2780905,326.0,0
500000.0,2,2,1,24.0,0,0,0,2,2,0,824681.8,886526.4,760695.75,858902.56,877650.0,676733.7,30067.922,71978.29,13875.098,14157.684,20401.064,59341.355,0
10000.0,1,3,1,69.12118,2,0,0,0,0,0,1110.9537,1684.5481,1649.2742,2327.64,3581.295,4080.174,1188.9254,1103.689,249.94992,268.434,325.89618,392.97714,0
50000.0,2,2,2,22.0,1,2,2,0,0,0,39573.668,37246.785,33662.57,29673.074,24138.666,20030.264,1400.0,728.248,1300.0,1000.0,0.0,1000.0,1
60000.0,1,2,1,58.92563,0,0,0,0,0,0,71451.38,49654.504,380043.72,17779.305,37432.83,39758.195,9560.673,1121251.9,2500.0,20619.178,17601.027,5583.603,0
80000.0,2,2,2,22.0,2,2,2,2,2,2,67976.984,67648.72,66587.73,69236.4,69382.305,67705.805,3295.015,2028.0172,2464.6025,2573.7727,2000.0,3000.0,0
20000.0,2,3,1,77.97701,0,0,0,0,0,0,13579.424,14967.295,16008.49,16497.346,16812.219,17156.924,1445.4647,1389.6022,1000.0,771.8975,932.1677,883.07434,0
150000.0,1,1,2,23.0,2,0,0,0,0,0,140588.5,144375.38,140840.8,132652.5,122870.6,121494.23,5511.3877,5432.979,5000.0,4562.151,5412.8555,5000.0,0
10000.0,2,2,1,65.32224,0,0,0,0,0,0,2419.638,2733.3352,3170.0554,3901.8796,4873.151,5412.485,1190.8712,1200.0,670.1294,374.0185,463.0134,500.0,0
596942.8,1,2,2,32.0,2,0,0,0,0,0,925179.56,949583.75,806202.06,872464.25,915051.3,419678.72,30049.941,32790.11,25951.121,44846.215,34203.69,41106.58,1
10000.0,2,3,2,78.971756,0,0,0,0,0,0,2076.47,2493.225,2324.501,2901.3281,2801.8518,1728.2638,1044.1808,1065.4537,500.0,161.52786,0.0,4.616356,0
996406.1,1,1,1,61.8316,-1,-1,-1,-1,-1,-1,6549.703,306488.66,774397.44,1371.0416,21847.453,10365.07,825851.6,1224705.0,1500.0,15971.259,4000.0,1191.2333,0
10000.0,2,2,2,78.95821,2,2,-1,-1,0,0,985.23486,1186.1569,326.87262,393.0782,1226.6986,1753.2795,12.812185,390.0,405.45215,179.17265,95.58851,0.0,0
50000.0,1,2,1,22.0,0,0,0,0,0,0,47724.09,48092.414,47052.12,43980.074,40436.887,39306.117,2000.0,2000.0,1678.0806,1528.5452,1545.7296,1600.0,0
20000.0,2,2,1,78.75053,2,2,0,0,0,0,25299.85,25361.486,24118.598,22428.738,20739.482,21229.8,594.962,1500.0,1000.0,1000.0,1000.0,1000.0,1
997676.75,1,1,1,53.104412,0,0,-1,0,0,-1,2188.2708,1569.573,1469.7021,2003.8273,1489.8296,421.84424,499.0871,790.3305,0.0,0.0,186.01157,390.0,0
410000.0,2,2,2,29.0,0,0,0,0,0,0,437122.75,447607.7,422692.25,446461.7,444225.78,484072.3,16021.608,17991.793,15010.38,19417.352,12996.716,15252.167,0
200000.0,2,1,1,39.0,0,0,0,0,0,2,42452.27,24420.137,21761.998,10797.877,1648.2203,0.0,974.6181,748.6838,0.0,0.0,0.0,162063.61,0
20000.0,2,2,2,22.0,0,0,0,0,0,0,17171.752,17540.764,18052.033,17874.986,17688.035,17429.13,1500.0,1408.4397,1000.0,700.8536,1000.0,1000.0,0
180000.0,2,2,1,59.0,2,-1,-1,0,0,-1,-162214.47,46481.223,6255.0894,8591.519,6407.434,817.0665,268743.6,714.7207,2000.0,119.93012,627.6823,369.20523,0
360000.0,2,2,1,24.0,0,0,0,0,0,0,491590.44,845300.94,258398.62,303.09692,0.0,0.0,17702.4,3016.2744,0.0,0.0,0.0,0.0,1
10000.0,2,1,2,22.0,-1,0,2,0,0,0,1773.5336,2809.5815,2274.4395,2484.44,3590.9216,4175.3584,1868.6602,390.0,1000.0,500.0,1089.9812,1229.1516,0
140000.0,2,2,1,22.0,0,0,0,0,0,0,133207.81,136782.73,132259.02,122855.56,106159.49,101520.555,5000.5684,5000.0,4184.1465,3789.5156,3003.235,4004.528,0
20000.0,2,1,2,22.0,-1,-1,0,0,0,0,-62.470512,60830.008,47777.438,40169.24,41250.555,39665.055,189149.75,1235.311,1909.9631,1411.2776,2000.0,1032.0238,0
10000.0,2,2,1,22.0,2,0,0,0,0,0,2988.9346,3358.0107,4060.7212,5105.0054,5643.4546,5031.625,1213.3649,1200.0,467.67032,316.0,359.0532,637.79175,0
20000.0,2,2,2,23.0,-1,-1,0,0,-1,-1,390.0,996.1564,1465.0579,1119.2312,612.59155,981.8841,1278.4987,1000.0,0.0,524.54205,1077.5801,1000.0,0
80000.0,2,1,1,62.129272,0,0,0,0,0,0,79885.94,80828.336,81395.02,80713.64,76654.04,76383.016,3200.0452,3211.7183,3000.0,3000.0,2868.598,3000.0,0
10000.0,2,2,2,22.0,0,0,0,0,0,0,5524.9863,6183.245,5965.1006,5537.691,4991.2017,3567.7717,1227.1951,1147.0061,0.0,173.5764,0.0,580.9139,0
500000.0,2,1,1,63.30467,0,0,0,0,0,2,504803.5,502601.72,506241.66,754598.8,852551.4,780297.25,25002.488,21829.748,23176.365,90355.836,0.0,15000.0,0
20000.0,2,1,2,22.0,0,0,0,0,0,0,13589.612,14378.657,15705.761,15835.66,16343.652,16341.542,1484.4597,1400.0,1000.0,692.13043,1000.0,1000.0,0
300000.0,1,2,1,31.0,2,0,0,-2,-2,6,205039.69,0.0,-157264.0,-169966.5,-61372.0,-325771.8,3500.0,0.0,0.0,0.0,416094.03,129.53127,0
199971.62,2,2,2,76.3956,-1,0,0,0,0,0,390.0,954.5721,1361.6895,1350.2235,2014.354,1976.2855,942.38416,1000.0,20.946821,243.39963,363.2819,442.80423,0
10000.0,1,2,2,22.0,0,0,0,-2,-2,-2,2596.0522,3457.135,397.2099,318.21274,18712.367,3490.2642,1200.0,809.0582,621.3774,48453.6,896.4092,988.1084,0
628102.7,2,1,1,38.0,-1,0,0,0,0,0,15993.235,13870.046,16687.01,8489.663,740.02026,187852.67,1171.5608,1156.1423,0.0,0.0,207526.2,136755.25,0
90000.0,2,2,2,22.0,0,0,-1,-1,-2,-2,155342.66,166336.62,801215.56,-1503.4053,18478.031,0.0,12002.491,1226372.8,0.0,54875.516,0.0,0.0,0
140000.0,2,2,1,37.0,0,0,0,0,0,0,128554.76,132079.06,128654.22,123239.76,118939.055,116666.39,5000.0,5000.0,4664.947,4458.6733,5147.2505,5000.0,0
90000.0,2,2,2,22.0,0,0,0,0,0,0,40585.08,28322.436,278194.28,167028.44,122255.01,104669.28,3182.4866,1179769.5,4000.0,4000.003,2552.2788,4000.0,0
360000.0,2,1,1,46.0,0,0,0,0,0,-1,182471.98,103689.87,117946.25,76625.47,19878.338,120225.75,5000.0,3762.0698,1500.0,1798.8027,190283.98,173986.31,0
170000.0,2,1,2,23.0,0,0,-1,2,0,0,229732.86,172527.67,381793.5,27548.244,199771.33,158355.73,10094.585,1186189.8,0.0,191301.02,0.0,0.0,0
280000.0,2,2,1,44.0,0,0,0,0,-1,-1,10513.3955,6498.84,5453.7485,2942.095,1077.7839,2225.7969,420.57956,1000.0,0.0,145.19261,2000.0,307386.97,0
30000.0,2,1,2,22.0,0,0,0,0,0,0,25584.568,26342.025,26685.992,25621.918,23877.857,24211.342,1600.0,1502.372,1225.4327,1000.0,1000.0,1000.0,1
20000.0,1,2,1,59.0,1,2,2,0,0,0,7364.389,8860.145,9419.272,9750.129,9919.281,9803.019,1125.8951,416.75525,785.38635,507.99713,600.0,813.12134,0
10000.0,2,2,2,22.0,0,0,0,0,0,0,4915.973,5081.6914,5581.0,6502.153,6798.781,6879.7476,1251.1327,1209.1559,780.0,390.0,600.4583,676.503,0
274687.56,2,3,1,76.69973,2,0,0,0,0,0,278949.8,281423.4,275688.0,264249.72,259956.9,250964.22,10697.773,10840.176,10000.0,10000.0,8619.91,9973.352,0
10000.0,2,1,2,22.0,0,0,0,0,0,2,6467.571,6661.582,7560.749,7247.2925,5371.742,3359.1885,1245.2185,1162.0651,390.0,837.4992,0.0,0.0,0
30000.0,2,3,1,76.37588,0,0,0,0,0,0,27145.953,28473.799,28220.664,27677.996,26970.283,27750.803,1700.0,1600.0,1300.0,1053.0892,1200.0,1101.4094,0
150000.0,2,1,2,22.0,0,0,0,0,0,0,153751.73,156342.58,152586.56,139404.58,122681.52,116382.35,6322.0933,6105.919,5000.0,4313.9746,5007.7583,5013.3174,0
340000.0,2,2,1,46.0,-2,-2,-2,-1,-2,-2,-165538.86,-69777.0,-157264.0,-169963.52,-61372.0,-339603.0,0.0,499.96927,0.0,0.0,337.81903,2020.3837,0
360000.0,2,1,2,29.0,0,0,0,0,0,-1,254866.4,173244.56,75816.91,47161.348,926926.9,-339603.0,6524.9575,3000.0,2298.9563,617024.5,0.0,0.0,0
10000.0,2,2,1,65.83103,2,0,0,0,0,0,1308.8716,1925.7007,2116.0945,2511.3152,3801.6218,4107.933,1181.881,1157.8954,323.06195,299.16772,339.38815,390.0,0
50000.0,2,2,2,22.0,0,0,0,0,0,-1,41129.957,37923.965,74772.62,95830.555,77127.3,-339529.16,2546.2842,44532.414,2500.0,299.18518,0.0,0.0,0
10000.0,2,1,1,55.0,0,0,0,0,0,0,3084.8801,3394.2258,3787.4968,4976.633,5931.8413,6250.482,1218.3541,1200.6847,902.05817,443.78766,656.1509,697.6806,0
598588.94,1,1,2,30.0,-1,0,-1,-1,0,0,448729.22,902787.75,-153906.6,0.0,20442.895,12258.436,189914.94,0.0,4000.0,16916.596,1248.426,6084.0103,0
20000.0,2,2,2,22.0,0,0,0,0,0,0,13358.361,14070.373,14873.092,14904.953,14932.55,14907.005,1414.3333,1361.2527,1000.0,651.9232,948.57056,969.43976,0
10000.0,2,2,1,69.862,2,-1,-1,0,0,0,283.79114,515.8991,697.7375,1510.8401,2601.23,3432.9604,990.8292,1025.0122,440.173,316.0,329.56995,500.0,1
20000.0,2,1,2,22.0,0,0,0,0,0,0,9182.478,9781.683,10823.132,11512.18,11799.123,11797.794,1385.6366,1309.3424,1000.0,571.9112,929.13904,925.64844,0
80000.0,2,2,2,51.0,0,0,-1,-1,2,0,41529.797,14260.301,1267.6434,735.7258,838.9778,0.0,326.0,525.7411,142.76598,0.0,0.0,205254.19,0
500000.0,2,1,2,29.0,0,0,-1,-1,-2,-2,885.7341,647.8377,395.33215,0.0,0.0,0.0,551.8722,371.5095,0.0,0.0,0.0,0.0,0
180000.0,2,2,2,22.0,0,0,0,0,0,0,175956.31,174376.33,173821.33,158730.61,142698.12,138289.45,7003.341,6571.3394,5238.0522,5000.0,7115.4326,5736.936,1
360000.0,2,2,2,63.90549,-2,-2,-2,-2,-2,-2,0.0,390.0,390.0,0.0,302.0685,378.03058,14.139184,398.87164,0.0,260.07327,416.42218,99.521835,0
150000.0,1,2,1,50.0,-1,-1,-1,-1,-1,-1,0.0,329.9213,386.35352,0.0,390.0,379.08044,14.240059,390.0,0.0,399.4526,396.67212,676.9711,0
290000.0,2,2,2,27.0,0,0,0,0,0,0,239578.5,199131.16,152674.23,105418.83,71359.03,58426.227,8276.384,6000.0,4014.4226,0.0,0.0,2956.463,0
10000.0,1,1,2,22.0,1,-2,-1,-1,-1,-1,0.0,281.84872,173.12505,0.0,307.08643,315.60825,0.0,122.720314,0.0,295.7432,500.0,332.56653,0
976444.3,2,2,1,54.0,0,-1,-1,0,0,0,0.0,399.1984,885.5471,1252.5215,1165.5175,1300.6475,194.74149,628.2702,0.0,7.191249,0.0,397.13852,1
20000.0,1,1,2,26.0,0,0,0,0,0,-1,9066.928,9374.319,9899.922,10108.064,6173.823,1223.385,1499.9905,1294.375,986.6927,413.13022,1000.0,752.97736,0
1000000.0,2,1,2,33.0,0,0,-1,-1,-1,0,49088.77,8024.4434,0.0,0.0,243723.77,274220.72,1800.0,170.42413,1910.581,464152.1,25535.57,6016.5625,0
270000.0,2,2,1,54.0,0,0,0,0,0,0,273577.0,274170.47,275854.2,272286.25,270162.16,264308.6,10401.464,11323.987,10007.891,10000.0,8263.1455,10000.0,0
800247.6,2,3,2,64.68803,1,-2,7,-1,-1,0,-165580.0,-69777.0,-156784.12,-162999.58,-2350.5872,-335729.44,0.0,1169.5922,1400.0,865.87274,0.0,1000.0,0
980919.1,1,1,1,47.0,2,0,0,0,0,0,963378.06,983031.0,850515.9,888819.44,926439.3,356971.7,50761.74,55428.38,55019.375,58948.67,38079.97,70913.875,1
500000.0,2,2,2,29.0,0,0,0,0,0,0,883.1167,1174.9166,1768.262,1930.2212,2114.0193,1734.8035,1100.0,1005.54956,636.8213,343.081,629.38025,680.5729,0
237667.45,1,2,1,30.0,0,0,0,0,0,0,234630.64,232772.1,235730.47,229224.9,228703.44,227335.95,9646.509,10000.0,8549.124,9075.646,7003.4863,8534.914,0
987614.75,2,1,2,31.0,0,0,-1,0,0,0,1689.7749,1400.1825,1381.482,2028.6538,1479.0948,1814.9701,1000.0,541.9752,369.7786,62.170246,604.0488,686.67645,0
232675.25,2,1,2,27.0,0,0,0,0,0,0,241879.53,239505.48,242661.03,236412.05,232212.03,229287.48,10000.0,10005.586,9250.7,9208.916,7685.907,9012.184,0
500000.0,2,2,1,36.0,-1,-1,-1,-1,0,-1,169.72316,377.4728,484.65134,407.37936,880.294,382.5639,188.93385,395.65808,27.134996,350.8786,345.89874,400.0,0
240000.0,2,2,2,77.53825,0,0,0,0,0,0,257051.34,255710.88,254979.62,243153.95,238385.89,230367.47,10067.317,10379.169,9605.936,10000.0,8148.8955,8443.944,0
10000.0,1,2,1,46.0,-1,-1,0,0,0,0,292.71506,733.8341,1102.6819,1308.7937,1015.48,0.0,977.92053,1021.21985,501.30304,0.0,0.0,0.0,0
240000.0,2,2,2,27.0,0,0,0,0,0,0,228870.98,225754.92,225762.05,218080.75,213500.77,210737.33,9008.944,9357.625,8000.0,8315.907,7000.0,8176.83,0
10000.0,1,2,1,61.851242,1,2,0,0,0,0,2843.432,3519.8782,3622.1604,4665.4043,5549.0312,5073.717,0.0,1198.686,707.8945,323.26367,390.0,670.81836,0
817782.5,2,1,2,30.0,0,0,-1,-1,0,0,293857.03,129403.77,261590.55,6673.463,140080.5,30846.488,32819.156,944967.56,2000.0,125891.93,0.0,305460.7,0
10000.0,1,3,2,22.0,-1,-1,0,0,0,0,144.033,802.8163,1175.5319,1675.0612,2724.5447,3071.8162,1200.0,1117.7136,507.11453,384.84164,787.90375,661.4626,0
999733.6,2,1,1,57.0,0,0,0,-1,0,-1,81442.625,66051.83,217971.9,1474.428,1167.403,392.45972,15058.99,116545.73,2000.0,185.63718,500.0,894.4301,0
30000.0,1,2,2,22.0,1,2,0,0,0,0,27008.52,25842.248,23430.77,21290.832,20425.816,20149.713,0.0,1497.1416,1011.64764,958.4802,1000.0,1005.6357,0
10000.0,2,2,1,27.0,0,0,0,0,0,0,1073.9086,1371.9739,1275.8768,1805.888,1711.3508,679.6932,1099.2184,1019.2308,1000.0,201.26987,0.0,402.98605,0
360000.0,1,3,2,28.0,2,2,0,0,2,0,382623.88,411726.38,368318.6,367125.75,346432.22,356937.47,10427.451,19030.885,29074.97,6952.7554,15601.398,25883.176,0
360000.0,2,1,1,64.64541,0,0,0,0,-1,-1,1274.4872,1528.7782,2010.3761,1573.173,423.232,429.1069,1000.48676,1000.0,0.0,312.77017,402.04065,390.0,0
210000.0,1,1,2,28.0,-1,-1,-1,-1,0,0,0.0,381.93878,390.0,496.6212,913.5981,796.5647,64.03972,369.65036,244.1971,109.5573,85.438126,349.14447,0
460000.0,2,1,1,30.0,0,0,0,0,0,-1,447130.75,479903.47,150449.78,345592.12,0.0,-339603.0,7118.822,33055.54,43710.293,12000.0,0.0,0.0,0
819982.44,2,1,2,60.68582,-1,-1,-1,-1,0,0,144.99701,535.9137,615.74805,779.5215,579.2902,0.0,647.69464,499.70123,692.3086,0.0,0.0,112.77904,1
200000.0,2,2,1,22.0,0,0,0,0,0,0,205896.77,203907.12,206244.77,192644.81,176755.16,171105.28,8427.381,8032.5396,6836.3467,6000.0,6500.439,7004.124,0
360000.0,2,2,2,51.0,1,-2,-1,-1,0,-2,-144773.81,-67423.77,-156634.03,-168089.39,0.0,-339603.0,711.7097,0.0,0.0,0.0,0.0,0.0,0
230000.0,2,3,2,22.0,0,0,0,0,0,0,236483.33,233165.56,231125.47,212844.44,192426.89,186472.47,10000.0,9547.988,7858.28,6962.164,6897.2495,7686.965,0
20000.0,2,2,1,58.09883,0,0,0,0,2,0,16511.121,18019.7,18819.299,20280.77,19425.943,19920.186,1526.5042,1500.0,2000.0,481.175,1000.0,1200.0,0
350000.0,1,1,2,29.0,0,0,0,0,0,-1,1368.0157,1503.5347,2161.3828,2457.7122,2493.2551,702.6854,1208.0494,1006.9667,611.1404,277.49167,771.44055,609.9001,0
