LIMIT_BAL,SEX,MARRIAGE,AGE,PAY_0,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT5,PAY_AMT6,default payment next month
10000.0,2,2,22.0,0,0,0,-1,-1,4146.7583,4058.7021,2351.35,156.40836,1233.8245,1048.0673,386.5591,0.0,0
500000.0,1,1,43.0,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
30000.0,2,1,40.0,-1,-1,0,-1,-1,497.60303,506.8767,789.7595,684.7214,738.0185,771.4599,822.71783,0.0,0
502136.84,2,2,30.0,0,0,0,0,0,883897.5,739390.7,844539.8,563797.9,24896.996,26534.791,20000.0,24230.47,1
230000.0,2,1,43.0,0,0,0,0,0,238999.31,240994.84,227782.81,212368.97,10000.0,10008.113,8333.068,7241.4644,1
10000.0,1,2,23.0,1,-1,-2,-2,6,-2605.8503,-154444.08,-169129.8,-338923.56,849.0781,0.0,0.0,0.0,1
90000.0,2,1,22.0,0,0,0,0,-2,217871.16,258231.1,131636.61,0.0,2600.6174,8984.215,0.0,0.0,0
500000.0,2,1,54.0,2,0,0,-1,-1,49177.523,77708.086,14229.988,45551.848,156033.0,53122.133,65066.668,395292.7,0
500000.0,2,2,48.0,-1,-1,-1,-1,0,0.0,581.92554,0.0,2210.0874,0.0,764.6154,669.7627,1400.0,1
110000.0,2,2,46.0,-1,0,0,0,-1,6660.402,14881.576,4689.587,2400.4907,1731.8917,2000.0,1845.4717,0.0,0
310000.0,1,2,42.0,0,0,0,-1,-1,32903.074,16896.94,1375.5669,0.0,2000.0,1265.9209,0.0,0.0,0
80000.0,2,1,29.0,0,0,0,0,0,7261.8633,10582.719,10057.644,5000.8267,2000.0,6829.757,1500.0,210599.16,0
10000.0,2,1,58.0,0,0,0,0,0,2681.5762,3149.3013,3858.4739,5032.1157,1179.6418,1194.7456,381.01242,489.664,0
260000.0,1,2,28.0,-1,0,0,0,0,27489.5,37040.605,23204.857,14802.676,18630.658,24658.107,7000.0,438714.88,0
984418.06,1,2,38.0,1,0,0,0,0,983044.6,851358.4,889544.94,346644.94,0.0,52676.957,34627.36,53586.074,1
381567.5,2,1,45.0,-1,-1,-2,-2,-2,-69777.0,-157264.0,-170000.0,-339603.0,4778.2925,0.0,0.0,0.0,0
10000.0,2,1,22.0,0,-1,-1,-1,-1,2000.2535,499.24146,457.62097,75777.0,1000.0,993.7655,129617.49,1672.2163,0
180000.0,2,1,29.0,-1,-1,0,0,2,0.0,22159.629,11322.628,2149.8354,0.0,30023.066,0.0,0.0,0
220000.0,2,1,46.0,0,0,0,0,0,214522.45,215760.3,203501.31,196082.62,8917.061,9726.627,7309.624,7070.3315,0
70000.0,1,1,49.0,0,0,0,0,0,61088.31,63151.715,63442.87,59511.56,2512.1233,2200.9666,2029.5796,2200.0,0
20000.0,1,2,22.0,2,2,0,0,0,20065.234,19178.742,19785.566,-339175.53,3007.3743,441.33023,0.0,0.0,1
450000.0,2,1,42.0,1,-1,-1,-1,-1,73017.5,344100.75,48788.684,-2988.6646,149895.83,1194405.6,900.0,156248.08,0
120000.0,2,1,54.0,0,0,-2,-2,-2,27826.568,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,0
140000.0,1,1,49.09859,-1,-1,-1,-1,-1,326.0,350.45847,0.0,384.2351,36.57814,326.0,393.98602,751.9589,0
450000.0,2,1,33.0,-1,-1,-1,-1,-1,7119.447,0.0,1172.6704,11413.025,7089.412,0.0,12552.987,2000.0,0
280000.0,1,1,53.0,-1,-1,-1,-1,-1,5255.8354,34610.348,13122.29,1869.1456,5000.0,37572.582,1917.2489,1015.839,0
360000.0,2,1,68.08324,-2,-2,-2,-2,-2,0.0,0.0,-756.2281,-357.7593,0.0,195.75168,0.0,380.90005,0
10000.0,1,1,46.0,0,0,0,0,0,4679.843,1363.1575,5434.551,9661.413,1421.2714,0.0,1000.0,1139.2389,0
390000.0,2,1,30.0,0,0,0,0,0,265484.53,751342.0,229860.42,64453.035,26486.11,1223880.2,20186.305,5507.4,0
10000.0,1,2,22.0,2,0,2,2,2,4769.3413,6598.0293,6449.627,5155.1143,1243.9492,2000.0,0.0,500.0,0
943065.8,1,2,64.050156,0,0,0,0,0,983931.0,342277.56,390.3728,480575.06,48578.4,10000.0,17489.236,9532.103,0
190000.0,2,2,31.0,-1,-1,0,0,0,1647.5417,3597.3914,6994.9297,3979.8477,2315.6262,1020.7635,124.716446,10226.789,0
190000.0,2,1,42.0,0,2,2,2,0,187188.31,194988.7,187948.83,190465.92,15085.579,11000.0,6221.5933,9421.76,1
380000.0,2,2,29.0,0,0,0,0,0,32827.586,18032.027,5267.5835,0.0,3000.0,1293.9109,0.0,1544.1162,0
20000.0,2,2,51.0,0,0,0,0,0,6419.8496,4473.415,2989.415,207489.33,1200.0,1279.5057,329776.16,416597.72,0
503230.47,1,2,33.0,-2,-2,-2,-2,-2,-69777.0,-157264.0,-169982.25,-339603.0,0.0,0.0,0.0,0.0,0
10000.0,2,1,22.0,1,0,0,-1,-1,1677.3674,1989.8282,1795.1139,1315.2217,86.13437,1000.0,1830.0546,1500.0,0
200000.0,1,2,31.0,0,0,0,0,0,2027.4108,13099.396,14488.606,19211.117,1100.0,780.0,1521.216,5000.0,0
450000.0,1,2,45.0,0,0,0,0,2,8929.92,8844.725,8961.166,12947.3545,1600.0,1300.0,0.0,5000.0,0
20000.0,2,1,22.0,1,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10000.0,2,2,22.0,2,-1,-1,-1,0,390.0,371.72998,122.56821,413.51285,398.87985,390.0,0.0,0.0,0
415621.72,1,2,28.0,0,0,0,0,0,455851.16,418707.5,422694.7,399514.12,16059.838,18594.156,12004.096,10218.329,0
100000.0,1,1,32.0,0,0,0,0,0,92710.54,95788.51,93804.664,90450.5,4000.0,4384.0156,4000.0,3600.0,0
50000.0,2,2,47.07807,0,0,0,0,0,12443.545,11495.303,10930.998,9859.119,1411.1327,1317.3396,721.7198,697.93304,0
50000.0,2,1,39.0,0,0,0,0,-1,4238.4136,3844.2346,2664.7656,780.0,785.9193,1001.5842,1000.0,426827.1,0
280000.0,2,1,23.0,0,0,0,0,0,73211.74,474810.03,401637.53,341968.94,10521.166,1224310.5,10000.0,10000.0,0
482329.5,2,2,39.0,-2,-2,-2,-2,-2,14724.976,158715.11,272346.03,961664.0,26974.967,962417.9,412573.75,392741.25,0
999774.44,2,1,52.88268,-1,-1,-1,-1,5,0.0,-152203.67,-169954.17,-339603.0,123802.47,4024.218,0.0,0.0,0
120000.0,1,1,42.0,2,0,0,0,0,112135.72,108701.89,100932.1,92691.91,4208.8916,4500.0,3000.0,3499.6938,1
10000.0,2,1,22.0,0,0,0,0,0,3840.938,4718.6855,5441.6836,5425.191,1231.8627,1200.0,526.1347,700.0,0
500000.0,1,1,39.0,-2,-2,-2,-2,-2,7660.178,2106.9265,13417.324,7342.3535,7193.4727,2212.663,7669.625,7916.748,0
330000.0,2,1,59.0,-1,-1,-1,-1,-1,325.52225,390.0,0.0,730.8696,107.06213,485.24045,1000.0,0.0,0
80000.0,2,2,28.0,1,0,0,0,0,93754.09,71604.19,55651.465,53018.527,0.0,3002.8381,1427.4015,1701.7009,0
1000000.0,1,1,60.0,0,0,0,0,0,983931.0,855043.5,891495.56,734901.5,144651.48,170993.8,75811.35,58649.805,0
649287.9,1,2,35.0,-1,-1,-1,-1,-1,280.22003,380.58102,0.0,0.0,2.9221766,321.54144,0.0,0.0,0
90000.0,1,2,27.0,1,0,0,0,0,89220.7,82706.195,76112.984,59946.34,1204.4541,3913.7805,2000.0,2049.19,0
50000.0,2,1,27.0,0,0,0,0,0,44731.86,43041.348,40036.95,38388.465,2000.0,1990.2465,1542.5858,1867.3651,0
130000.0,1,2,22.0,2,0,0,0,0,129959.336,119673.68,107234.06,88117.516,5000.0,4984.707,2528.743,3000.0,0
150000.0,2,2,28.0,0,0,0,0,0,135874.27,131382.17,124196.97,109176.3,5021.982,5521.228,3883.8906,4157.934,0
170000.0,1,1,35.0,0,0,0,0,0,29234.275,111624.75,266908.12,106700.7,0.0,5000.0,9000.0,5000.658,0
50000.0,2,2,34.0,0,2,2,2,2,6031.883,4643.837,4282.562,1840.083,2587.7239,0.0,0.0,0.0,0
90000.0,2,2,27.0,-2,-2,-2,-2,-2,4595.847,313314.34,0.0,16639.516,3842.0447,1051260.5,20000.0,1399.5397,1
180000.0,2,2,27.0,0,-1,-1,-1,2,0.0,0.0,29193.795,16097.697,0.0,19.44208,0.0,1000.0,1
30000.0,1,1,38.0,0,0,0,0,2,21928.707,14353.452,19444.346,27478.36,1800.0,0.0,0.0,1502.6562,0
80000.0,1,2,24.0,0,0,0,0,0,47747.4,36260.477,33093.547,37634.395,3494.7979,10408.195,9000.0,2000.0,0
250000.0,2,1,43.0,-1,-1,-1,-1,-1,0.0,390.0,390.0,491.82895,0.0,395.50024,689.2888,688.1365,0
170000.0,1,2,34.0,0,0,0,0,0,39659.977,33485.754,29608.424,28366.062,2000.0,1600.0,1105.2277,1118.3654,0
1000000.0,2,1,53.0,2,0,0,0,0,983931.0,855086.0,891532.5,667035.9,121926.734,174498.53,41194.29,71574.44,1
230000.0,2,1,52.0,-1,4,-1,-1,-1,-69777.0,-157264.0,-169951.53,-339024.3,0.0,101.649605,0.0,1085.5729,0
28673.154,2,2,22.0,0,0,0,0,0,21518.936,21174.576,20097.955,19561.646,1514.3778,1500.0,1000.0,1000.0,0
409777.34,1,2,29.0,0,0,0,0,2,380167.62,371664.28,381563.22,388286.5,17266.824,15919.81,0.0,186383.45,0
360000.0,2,2,30.0,-1,-1,-1,-2,-2,-69777.0,-157246.62,-169861.44,-339603.0,0.0,210711.17,0.0,0.0,0
10000.0,1,1,27.0,0,0,0,0,0,1056.1001,325.11795,11.255599,-339603.0,1406.7046,1003.0474,0.0,0.0,1
523974.3,2,1,46.00965,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10000.0,1,1,59.0,0,0,0,0,0,5616.962,6213.184,7120.6113,5474.3677,1237.2498,1200.0,0.0,326.46854,0
984587.8,2,2,36.0,-2,-2,-2,-2,-2,-69777.0,-157164.16,-169769.27,-332007.66,0.0,1000.0,511.1712,299.5312,0
170000.0,1,1,54.0,1,-2,-1,-1,-1,-69587.74,-59409.684,-396.4307,228090.17,0.0,196.71228,314291.34,0.0,1
30000.0,2,2,52.0,0,0,-2,-2,-2,18546.857,2421.077,0.0,0.0,1499.6545,630.93567,0.0,0.0,0
290000.0,2,1,43.0,0,0,0,0,0,275746.03,269281.1,258482.7,244108.61,10178.151,10389.711,8118.426,10000.0,0
200000.0,1,2,36.0,0,0,0,0,0,180929.25,183124.02,175015.84,171999.62,7498.6133,8378.322,6160.1924,7805.643,0
260000.0,2,1,57.858215,1,-1,-1,-2,-2,-68077.57,-157069.72,-169955.03,-339603.0,1172.1348,413.57794,0.0,0.0,0
110000.0,2,1,24.0,0,0,0,0,0,64337.88,64290.895,65626.04,62334.984,2000.0,3000.0,2000.0,2000.0,0
120000.0,1,2,26.0,-1,-1,-1,-1,-1,10179.747,2769.8,3971.1533,11042.487,7302.6875,2349.5913,12537.662,12788.302,0
20000.0,1,2,27.0,1,0,0,0,0,14527.301,16207.914,16541.947,18007.014,701.94934,1479.208,1100.0,2000.0,0
466566.3,2,2,28.0,0,0,0,0,0,3153.443,4104.955,4989.8784,4660.9663,1292.2207,1202.6305,1000.0,1000.0,0
100000.0,2,1,31.0,0,0,0,0,0,157402.3,134121.78,96589.375,148347.03,8309.507,5360.0444,1998.364,5000.0,0
654876.44,2,1,42.0,0,0,0,0,-1,823267.75,736644.5,825349.0,960345.5,39750.22,42648.574,401730.9,191105.33,0
500000.0,1,2,29.0,-1,-1,-2,-2,-2,-69777.0,-157264.0,-170000.0,-339603.0,1800.0,0.0,0.0,0.0,0
130000.0,1,1,67.24067,0,0,0,0,0,119517.234,116879.26,112967.016,99795.71,4786.7095,4484.33,3349.2395,4000.0,0
460000.0,1,1,31.0,0,-2,-2,-2,-2,548.73126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
110000.0,2,2,28.0,-1,-1,-1,-1,0,390.0,316.0,0.0,259.45706,145.92361,287.7799,0.0,600.0,1
290000.0,2,1,41.0,0,0,0,0,0,7007.433,5990.418,37042.516,780.0,785.15283,1600.0509,500.0,286.37152,0
30000.0,1,2,42.0,0,0,0,0,0,35703.16,57136.395,7499.4995,25696.166,662.7832,1600.0,332.56952,2876.1885,0
550674.06,2,2,40.0,0,0,0,0,0,938241.6,801053.56,734760.7,526003.5,32075.633,43357.0,24524.25,18206.047,0
110000.0,2,1,23.0,0,0,-1,0,-1,5519.4893,2187.3909,0.0,5005.119,3000.0,1100.0,6164.7085,13001.952,0
10000.0,1,2,25.0,0,0,0,0,2,3878.442,5511.483,7031.4497,9843.06,1387.878,1300.0,1000.0,772.2957,0
90000.0,2,2,26.0,0,0,0,0,2,10460.223,49933.367,23881.564,19326.979,7112.0996,415.879,0.0,1218.9531,0
110000.0,1,1,30.0,0,0,0,0,0,47227.652,45112.76,32282.463,16790.283,2939.3127,1634.774,1100.0,1301.1849,0
20000.0,2,1,56.0,0,0,0,0,0,20080.732,20483.686,20280.387,20523.29,1525.7794,1500.0,1026.6937,1000.0,0
1000000.0,2,1,60.0,-1,-1,-1,-1,-1,191272.94,698221.3,190917.27,0.0,567910.5,1225895.4,0.0,120607.25,0
80000.0,2,1,38.0,2,0,0,0,0,76373.76,75328.875,71723.72,66823.32,3000.0,3000.0,2396.472,2813.6472,1
963252.7,1,2,34.0,-2,-2,-2,-2,-2,49396.13,36087.293,38553.625,50806.914,52053.39,48282.516,71800.336,45952.42,0
571967.4,2,1,54.0,2,0,0,0,0,943888.6,809883.3,867405.94,422177.06,31730.055,36298.68,34486.445,49702.875,1
10000.0,2,2,22.0,-1,-1,-1,-1,-1,396.0,326.1174,0.0,378.8399,390.0,369.0226,437.70084,600.0,0
50000.0,1,2,27.0,0,0,0,0,0,40311.277,35829.12,30562.016,28893.04,1800.0,1677.2305,1100.0,1005.51636,0
50000.0,2,2,23.0,-1,-1,-1,-1,-1,680.57776,423.1231,991.9065,0.0,997.1672,562.2633,0.0,1000.0,0
160000.0,2,2,25.0,0,0,0,0,0,14637.952,18382.053,16105.582,20057.252,1987.9176,1808.9237,149.27675,1500.0,0
300000.0,2,2,27.0,0,0,0,0,2,314041.75,310944.8,310700.8,284211.84,12000.898,12087.401,22535.027,10000.0,0
50000.0,2,2,23.0,0,0,0,0,0,41484.64,39734.46,37824.39,36691.66,2000.0,1908.885,1500.0,1619.4042,0
130000.0,2,1,45.0,-2,-2,-2,-2,-2,2440.0818,923.11523,1833.2146,1588.748,2468.3767,1200.0,1701.5782,0.0,0
30000.0,2,1,25.0,0,0,0,0,2,10580.159,8799.375,7659.1675,3017.9,1585.8427,1231.1581,949.1009,64496.324,0
10000.0,1,2,28.0,-1,2,2,2,2,469.57318,342.81506,390.0,0.0,0.0,0.0,0.0,0.0,0
150000.0,1,1,37.0,0,0,0,0,0,143633.62,136768.27,123498.0,104850.01,5443.5034,5740.884,3142.758,4000.0,1
20000.0,2,1,50.0,0,0,0,0,0,2219.505,2146.4204,2734.796,10023.047,1339.879,1277.3142,15004.223,20000.67,0
50000.0,2,2,22.0,0,0,0,0,0,47996.668,46460.613,41334.35,34709.637,2000.0,2000.0,1401.2251,1500.0,1
500000.0,2,1,49.0,0,0,0,0,0,494405.25,479904.12,636468.06,850921.94,23300.66,29130.506,51414.918,32908.41,0
300000.0,2,2,29.0,1,-1,0,0,-2,-69777.0,16097.969,8970.516,-7805.1416,0.0,176615.33,0.0,458190.56,0
10000.0,2,2,22.0,0,0,0,0,0,4037.3474,4516.6167,5323.515,5391.947,1224.8905,1200.0,455.2553,528.6684,0
500000.0,2,2,55.0,0,0,0,0,0,786294.2,679024.94,805855.25,658637.94,25161.89,28265.145,22680.535,23675.654,1
500000.0,2,1,37.0,0,0,0,0,0,150459.53,114111.57,87527.92,92639.57,9373.076,8403.689,10000.0,14695.468,0
20000.0,2,1,22.0,0,2,2,0,0,7213.109,9071.362,7548.3765,6966.627,1900.0,2000.0,612.8511,659.11346,1
998955.75,2,2,46.0,-2,-2,-2,-2,-2,189185.66,641519.5,201340.25,415555.6,126550.79,1224441.0,258978.3,319262.84,0
20000.0,2,1,22.0,0,0,0,0,0,23059.887,24360.03,22671.611,20194.27,1591.8821,1500.0,1000.0,1000.0,0
20000.0,1,2,26.0,0,0,0,0,0,13655.955,13720.361,14801.538,27390.535,1507.9137,1400.0,20000.0,1000.0,1
659865.1,2,1,36.0,1,2,2,2,0,970003.25,828195.2,884177.44,517565.12,18676.168,28205.814,14888.886,20000.654,0
80000.0,2,1,36.0,1,0,0,0,0,45665.836,45637.414,40329.68,46354.938,0.0,2657.8972,10107.684,6496.555,0
999796.9,2,1,60.0,0,0,0,0,0,983931.0,854418.6,891090.94,369482.97,79401.695,105216.1,53898.465,69261.24,0
10000.0,2,2,24.0,0,0,2,0,0,3284.9036,4659.836,4734.9043,5873.6807,1293.3625,1500.0,729.02435,1000.0,1
130000.0,2,1,29.0,0,0,0,0,0,85086.38,99070.69,37816.016,8409.879,4281.7275,2000.0,0.0,3000.0,0
320000.0,2,2,29.0,-2,-2,-2,-2,-2,85892.82,86146.445,20845.613,114175.67,101963.18,110120.92,117201.28,40775.824,0
404239.12,1,1,50.0,-1,-2,-1,-1,0,-42.11156,-9.902877,3536.2493,40776.844,0.0,0.0,26717.06,424744.28,0
100000.0,2,2,27.0,-1,-1,-1,-1,-1,326.0,396.0,0.0,0.0,0.0,546.60547,0.0,0.0,0
290000.0,2,1,41.0,1,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1000000.0,1,2,52.0,0,0,0,0,0,983931.0,854884.6,891309.6,583659.56,105440.516,138617.03,96350.18,71470.09,0
30000.0,1,2,26.558353,0,0,0,0,0,30426.062,30296.559,29685.182,29626.555,1880.9548,1700.0,1443.9397,1500.0,0
10000.0,2,1,22.0,0,0,0,0,0,2719.2876,3351.0208,3900.7183,4625.7837,1180.4215,1187.3927,523.17126,718.2478,0
20000.0,1,1,57.001587,2,0,0,0,0,16114.357,12923.57,9860.315,0.0,317.6656,1200.0,0.0,196973.75,0
997162.6,2,1,37.0,0,0,0,0,0,345485.16,358877.56,362408.0,349475.0,14922.9795,14027.435,11218.683,10000.0,0
60000.0,2,2,30.0,-1,-1,-1,-1,-1,727.91437,739.1216,823.36487,1262.3623,749.27563,1000.0,1449.014,1000.0,0
260000.0,1,1,64.53439,1,-2,-2,-1,-1,780.2032,1456.4907,1628.7084,1023.5951,0.0,525.0062,1288.4054,0.0,1
80000.0,2,2,27.0,0,0,0,0,0,33434.71,38606.008,44251.26,40842.61,1899.6953,3858.289,1500.0,1500.0,0
20000.0,2,2,24.004513,0,0,0,0,0,11231.198,12433.032,13285.219,14281.445,1460.5015,1351.5956,940.9329,1000.0,0
10000.0,2,1,24.0,1,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
500000.0,2,1,33.076878,-1,-1,-1,0,-1,780.8584,734.84607,19141.225,-339603.0,3000.0,10000.0,0.0,30104.096,0
20000.0,1,1,66.66758,0,0,0,0,0,16331.398,15190.807,13845.205,10133.337,1368.7153,1354.0677,495.4307,576.8071,0
270000.0,2,1,35.0,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50000.0,2,2,26.0,0,0,0,0,0,29334.357,28835.318,28196.02,27066.918,1717.1936,1503.6599,1194.7615,0.0,0
20000.0,1,2,26.0,0,0,0,0,0,20392.002,20883.145,20243.508,20212.666,1665.3302,1500.0,1112.2593,1131.2655,0
20000.0,2,2,22.0,0,0,2,0,0,7195.4595,8739.643,8280.413,1910.3828,1264.9792,1576.7817,0.0,0.0,1
110000.0,1,2,30.0,-1,0,-2,-2,-2,1446.3616,944.72534,0.0,0.0,1259.3881,1377.5594,0.0,0.0,0
230000.0,2,1,29.0,0,0,0,0,0,7991.352,5982.8535,5495.0527,1050.1909,1500.0,1244.2723,0.0,0.0,0
340000.0,2,1,31.0,2,2,2,2,2,363806.34,373989.56,400708.06,434862.62,0.0,24954.754,0.0,14051.428,0
360000.0,2,2,55.0,0,0,0,0,0,367221.38,354568.5,356069.28,348231.75,15000.0,16051.679,29539.436,0.0,0
140000.0,1,2,37.0,-1,2,-1,-1,-1,447.1854,0.0,387.0173,415.65936,660.86127,0.0,545.5746,500.0,0
985426.2,2,1,49.0,0,0,0,0,0,983362.2,851325.4,889500.4,338936.2,55136.52,67544.14,32403.504,50178.477,0
