age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
51.0, Private,79601.336, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,45.0, ?, >50K
65.0, Private,185708.16, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
23.0, Private,212112.12, Some-college,13.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,15.0, United-States, <=50K
41.0, Private,53537.1, Bachelors,13.0, Never-married, Prof-specialty, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
66.20492, Self-emp-not-inc,166483.73, HS-grad,9.0, Divorced, Exec-managerial, Not-in-family, White, Female,0.0,0.0,65.0, United-States, <=50K
45.0, Private,699529.3, 10th,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
39.0, Local-gov,605718.2, Doctorate,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024.0,0.0,99.0, United-States, >50K
72.723145, Private,185075.34, HS-grad,9.0, Never-married, Sales, Not-in-family, Black, Male,0.0,0.0,40.0, United-States, <=50K
20.188908, Private,13866.198, Bachelors,5.0, Separated, Machine-op-inspct, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
33.0, Private,326949.1, Prof-school,13.0, Married-spouse-absent, Tech-support, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
22.0, Private,78801.02, HS-grad,9.0, Never-married, Adm-clerical, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
28.0, Private,85920.33, HS-grad,9.0, Divorced, Adm-clerical, Other-relative, White, Male,0.0,0.0,40.0, United-States, <=50K
90.0, Private,182017.66, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,98.56332, United-States, <=50K
37.0, Private,159134.8, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
24.0, Private,163462.28, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
27.0, Private,84215.305, Assoc-acdm,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
48.0, Self-emp-not-inc,221722.02, Some-college,9.0, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0.0,0.0,54.656765, United-States, <=50K
41.0, Private,68703.4, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
34.0, Private,69216.28, HS-grad,9.0, Divorced, Transport-moving, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
27.0, Private,228998.48, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,45.0, United-States, >50K
62.0, Private,121349.83, Assoc-voc,11.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
51.0, Private,163821.7, 10th,7.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,99.0, United-States, >50K
63.0, Private,139532.28, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
46.0, Private,149271.58, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,65.0, United-States, <=50K
55.0, Private,129019.86, Some-college,10.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
43.0, State-gov,118601.01, Some-college,10.0, Divorced, Other-service, Unmarried, White, Male,0.0,0.0,40.0, United-States, <=50K
18.0, Local-gov,24832.184, Assoc-acdm,12.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
29.0, Private,80473.625, Bachelors,13.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,1902.0,99.0, United-States, <=50K
34.0, Self-emp-inc,206778.56, Assoc-voc,9.0, Widowed, Sales, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
22.0, Private,362078.53, HS-grad,9.0, Separated, Sales, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
23.0, Private,447015.28, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,99.0, United-States, <=50K
26.0, State-gov,147226.22, Bachelors,13.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
42.0, Private,579218.6, Some-college,10.0, Married-civ-spouse, Sales, Not-in-family, White, Male,0.0,0.0,50.0, United-States, <=50K
52.0, Private,172688.84, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
32.826145, Private,30430.23, HS-grad,9.0, Divorced, Machine-op-inspct, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
36.0, Private,115537.84, Assoc-acdm,7.0, Married-civ-spouse, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0.0,0.0,45.0, United-States, <=50K
32.0, Self-emp-inc,242111.5, 1st-4th,9.0, Married-civ-spouse, Sales, Own-child, White, Female,0.0,0.0,45.0, United-States, <=50K
45.0, Private,309557.53, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
44.0, Private,12670.593, Bachelors,9.0, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0.0,0.0,3.0709357, Honduras, >50K
48.0, Private,426113.25, Some-college,10.0, Divorced, Craft-repair, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
44.0, Private,203300.42, HS-grad,6.0, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
32.0, Private,149269.88, HS-grad,10.0, Never-married, Sales, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
37.0, Private,187507.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,60.0, United-States, <=50K
20.0, Private,102354.65, Some-college,10.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
25.0, Private,53626.984, HS-grad,2.0, Never-married, Priv-house-serv, Own-child, White, Male,0.0,0.0,45.0, United-States, <=50K
24.0, Private,68776.72, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,0.0,0.0,99.0, United-States, <=50K
35.0, Private,29288.395, Assoc-acdm,9.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
24.0, Private,360132.6, 1st-4th,4.0, Widowed, Priv-house-serv, Unmarried, White, Female,0.0,0.0,40.0, Germany, <=50K
30.0, Private,336044.03, Some-college,4.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,55.0, United-States, <=50K
41.0, Private,413233.88, Bachelors,10.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, Puerto-Rico, >50K
77.57393, Private,22482.059, Assoc-voc,11.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,80.0, United-States, <=50K
47.0, Private,226108.16, Assoc-acdm,12.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,14339.087,0.0,40.0, United-States, >50K
20.0, Private,31605.121, HS-grad,9.0, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
22.0, Local-gov,241451.5, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
31.0, State-gov,165471.25, Bachelors,14.0, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
45.0, Self-emp-not-inc,175254.12, HS-grad,9.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
27.0, Private,52130.953, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,96.855, United-States, <=50K
22.0, Private,344437.06, 10th,1.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,55.0, United-States, <=50K
31.0, State-gov,251357.47, Masters,14.0, Never-married, Prof-specialty, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
32.0, Private,90576.73, Bachelors,16.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,35.0, United-States, <=50K
22.0, Private,113393.08, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
22.0, Private,210864.3, Bachelors,13.0, Never-married, Protective-serv, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
28.0, Private,22183.314, Some-college,10.0, Divorced, Craft-repair, Unmarried, White, Male,0.0,0.0,40.0, United-States, <=50K
42.0, Private,121472.69, 12th,2.0, Married-civ-spouse, Sales, Own-child, White, Male,0.0,0.0,40.0, Puerto-Rico, <=50K
27.0, Private,87447.4, Some-college,11.0, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0.0,0.0,45.0, Honduras, <=50K
24.381199, ?,634085.9, Doctorate,16.0, Never-married, ?, Not-in-family, White, Female,0.0,0.0,99.0, United-States, >50K
22.0, Private,29160.668, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
20.0, Private,322128.72, Some-college,13.0, Never-married, Prof-specialty, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
56.0, Private,164348.9, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
45.0, Private,33681.918, HS-grad,9.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
53.0, Private,272477.38, 10th,10.0, Married-civ-spouse, Sales, Not-in-family, White, Male,0.0,0.0,40.0, Puerto-Rico, <=50K
50.949, Private,192076.83, HS-grad,9.0, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0.0,0.0,50.0, Germany, >50K
23.0, Private,59786.78, Some-college,10.0, Divorced, Other-service, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
24.0, Federal-gov,13906.093, 11th,7.0, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Female,0.0,0.0,40.0, United-States, <=50K
39.0, Private,34459.996, Some-college,10.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,60.0, United-States, >50K
62.0, Self-emp-not-inc,22240.922, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,99.0, United-States, <=50K
56.0, Private,153790.0, Some-college,10.0, Divorced, Other-service, Not-in-family, White, Male,7298.0,0.0,40.0, United-States, <=50K
69.0, Self-emp-not-inc,173518.03, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,15024.0,0.0,35.0, United-States, >50K
41.0, Private,223429.81, 7th-8th,4.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,5.4737186, United-States, <=50K
35.0, Private,448192.34, Some-college,10.0, Divorced, Prof-specialty, Unmarried, White, Female,0.0,0.0,48.0, United-States, <=50K
41.0, Private,193672.89, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,65.0, United-States, >50K
19.0, Private,194985.89, HS-grad,9.0, Never-married, Adm-clerical, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
58.0, Private,140576.19, Some-college,10.0, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
24.0, Self-emp-inc,220818.06, HS-grad,13.0, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0.0,0.0,48.0, United-States, >50K
44.0, Private,22692.195, HS-grad,9.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
22.0, Private,221056.3, 11th,7.0, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
21.0, Private,285791.22, HS-grad,7.0, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
56.0, Private,60447.438, Some-college,9.0, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0.0,0.0,65.0, United-States, <=50K
50.0, Self-emp-not-inc,83022.67, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
63.0, ?,112324.4, Bachelors,13.0, Divorced, ?, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
68.0, Private,252445.47, Some-college,10.0, Married-civ-spouse, Sales, Not-in-family, White, Male,0.0,0.0,50.0, United-States, <=50K
42.0, Private,164791.52, Assoc-voc,9.0, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
20.0, Private,46282.83, HS-grad,9.0, Never-married, Craft-repair, Unmarried, White, Male,0.0,0.0,20.0, United-States, <=50K
51.0, Private,186236.42, Bachelors,13.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,44.033337, United-States, <=50K
20.0, Private,82528.2, Some-college,10.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,20.0, United-States, <=50K
90.0, Private,272965.44, 7th-8th,3.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,8.0, United-States, <=50K
27.0, Private,412378.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,5066.52,0.0,84.0, United-States, <=50K
21.0, Private,108370.76, HS-grad,9.0, Never-married, Machine-op-inspct, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
36.0, State-gov,151903.2, 12th,10.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,23345.967,0.0,60.0, United-States, >50K
34.0, Private,347024.62, HS-grad,9.0, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
32.0, Private,226286.75, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,74.84112, United-States, <=50K
19.0, Private,353480.34, Some-college,10.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
18.0, Private,146744.56, Doctorate,9.0, Divorced, Exec-managerial, Husband, White, Male,0.0,0.0,30.0, United-States, <=50K
42.0, Private,32737.3, HS-grad,6.0, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
23.0, Private,197741.08, Bachelors,13.0, Never-married, Exec-managerial, Own-child, White, Female,0.0,0.0,35.0, United-States, <=50K
54.0, Private,245235.69, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,60.0, United-States, <=50K
30.0, Private,192379.75, HS-grad,6.0, Separated, Protective-serv, Not-in-family, White, Female,0.0,0.0,45.0, United-States, <=50K
25.0, Private,214470.58, Bachelors,13.0, Never-married, Exec-managerial, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
50.0, Self-emp-not-inc,224252.5, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
61.0, Private,27416.65, Masters,14.0, Widowed, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
19.0, Private,21926.412, Assoc-voc,11.0, Never-married, Sales, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
20.0, Private,192995.0, Some-college,10.0, Never-married, Transport-moving, Unmarried, White, Male,0.0,0.0,40.0, United-States, <=50K
42.0, Private,178006.27, 12th,9.0, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0.0,0.0,80.0, United-States, <=50K
58.0, ?,234267.7, 11th,7.0, Married-civ-spouse, ?, Wife, White, Female,0.0,0.0,40.0, United-States, <=50K
30.0, Private,189128.12, HS-grad,9.0, Never-married, Machine-op-inspct, Other-relative, White, Male,0.0,0.0,40.0, United-States, <=50K
69.38723, Private,127376.56, HS-grad,9.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,97.46008, United-States, <=50K
76.0, Private,439576.16, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,2177.4004,40.0, United-States, <=50K
19.0, Private,28626.42, 10th,9.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
17.0, Private,414149.88, 11th,7.0, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,8.0, United-States, <=50K
71.862946, Private,297537.1, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
69.20546, Private,185060.81, 11th,7.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
23.0, Private,203399.88, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,75.0, United-States, <=50K
17.0, Self-emp-not-inc,31658.498, 10th,6.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,4.0, United-States, <=50K
50.0, Private,58518.164, Masters,11.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
31.0, Private,167415.06, HS-grad,9.0, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,35.0, United-States, <=50K
35.0, Private,720753.5, HS-grad,9.0, Never-married, Transport-moving, Other-relative, White, Male,0.0,0.0,40.0, United-States, <=50K
43.0, Private,30906.941, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,2007.0101,99.0, United-States, >50K
22.0, Private,366653.84, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
83.248886, Local-gov,178373.38, Masters,14.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,81.42859, United-States, >50K
70.62067, Private,130207.234, HS-grad,9.0, Never-married, Sales, Other-relative, White, Male,0.0,0.0,4.5096126, United-States, <=50K
47.0, Local-gov,256584.22, 10th,6.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, ?, <=50K
23.0, Private,590172.8, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,4390.7856,0.0,99.0, United-States, <=50K
22.0, Private,386417.62, Some-college,11.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
39.0, Private,336908.22, 7th-8th,12.0, Divorced, Sales, Not-in-family, White, Female,0.0,0.0,32.129654, Honduras, <=50K
25.0, Self-emp-not-inc,186074.1, Some-college,9.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,26.700943, United-States, <=50K
39.0, Private,169525.0, HS-grad,9.0, Never-married, Adm-clerical, Other-relative, White, Male,0.0,0.0,40.0, United-States, <=50K
51.0, Private,242003.95, HS-grad,9.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
43.0, Private,198155.56, 11th,16.0, Separated, Sales, Not-in-family, White, Male,0.0,0.0,50.0, United-States, <=50K
20.0, State-gov,17326.088, HS-grad,9.0, Never-married, Other-service, Own-child, White, Male,0.0,1902.0,60.0, United-States, <=50K
24.0, Private,334664.03, HS-grad,9.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,88.62746, United-States, >50K
17.0, Private,29185.547, 11th,7.0, Never-married, Transport-moving, Own-child, White, Male,0.0,0.0,3.0388286, United-States, <=50K
23.0, Private,146609.33, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
62.0, Private,146529.4, Some-college,10.0, Divorced, Prof-specialty, Unmarried, White, Male,0.0,0.0,6.0, United-States, <=50K
42.0, Private,210271.5, Assoc-voc,9.0, Divorced, Adm-clerical, Not-in-family, White, Male,0.0,0.0,40.0, Puerto-Rico, >50K
20.0, Private,1165893.5, Some-college,10.0, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0.0,0.0,40.0, United-States, <=50K
26.0, Private,154293.61, Some-college,10.0, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,25.77694, United-States, <=50K
28.0, Private,203579.9, Some-college,11.0, Never-married, Farming-fishing, Own-child, White, Male,0.0,0.0,84.0, United-States, <=50K
