Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Rings
F,0.075,0.55026895,0.15,0.9013056,0.67430043,0.024561439,0.020328626,1.0342888
M,0.72868866,0.44,0.20892124,2.1759422,0.2748901,0.0005027919,0.3082557,1.054981
F,0.7322789,0.056122947,0.13339235,0.002714615,0.0013595416,0.017914815,0.23989722,7.6727104
M,0.11908955,0.6134125,0.2206439,2.7416322,0.25111678,0.14023314,0.001700872,1.0000489
F,0.075,0.56156564,0.18897325,0.0020049748,1.4270015,0.27606395,0.10490701,10.0
F,0.07528073,0.29389215,0.0744415,1.2560129,0.49836567,0.57748914,0.010843671,1.0181799
F,0.11017458,0.5771209,0.823645,0.013304535,0.25152525,0.15906824,0.04108401,8.0
F,0.67,0.05515829,0.175,1.8031532,1.4538121,0.562675,0.21505861,16.0
F,0.7543177,0.45,7.5069846e-07,0.002017697,0.115131974,0.21273401,0.29629126,1.4756225
F,0.3688776,0.055,0.015447224,2.7798638,0.003741204,0.0033390746,0.0015004976,10.0
F,0.6914134,0.62999874,1.0126218,1.8571948,0.03211645,0.2408339,0.46887186,1.7059525
M,0.0750307,0.5681418,0.1,0.056838322,0.78739774,0.37244767,0.0016879784,1.0026734
I,0.32973072,0.060240835,0.00097551895,0.010787359,0.0045802486,0.0005215188,0.0016079333,8.0
M,0.07853521,0.6218195,0.057663895,1.4067818,0.75528145,0.1829346,0.3158804,28.935661
I,0.475,0.48559105,0.21462034,0.98869467,0.005272253,0.0069151493,0.39428648,28.760174
M,0.07528801,0.55,0.9417501,2.816689,0.025865203,0.450886,1.000031,22.281042
I,0.07601942,0.16958779,0.2,0.23493238,0.013044519,0.31523058,0.99539495,28.979818
F,0.7790494,0.6299872,4.5735822e-05,0.4797832,0.64254487,0.47992522,0.012012795,29.0
F,0.79977536,0.6192432,5.6329183e-05,0.75405556,1.3394641,0.46567655,0.48384213,1.0599843
F,0.12121989,0.507452,0.11,2.8244174,0.0159493,0.27412042,0.0015003838,16.898354
F,0.7935158,0.56191444,0.042875938,1.3882084,0.44279188,0.045268856,0.03787822,5.0
I,0.635,0.425,1.0749178,0.31929383,0.056909177,0.12849039,0.9774447,2.9714456
M,0.077227615,0.055792987,0.105,1.304027,0.821176,0.0006151658,0.0015336288,1.1791452
I,0.07593763,0.5227936,0.049405217,2.8230245,0.07616506,0.37840557,0.014584758,1.1172044
F,0.07518946,0.62806135,0.16,0.4470923,1.4326388,0.65749824,0.21389653,4.5760064
M,0.14324036,0.564355,1.1289614,1.4501231,0.30748603,0.18579924,0.13877429,28.515347
M,0.6585629,0.63,0.06511098,1.0405811,1.1382413,0.00050110486,0.29668215,8.0
F,0.4140023,0.055,0.02551104,0.0020009088,0.010907587,0.7585626,0.22993314,1.0060773
F,0.48,0.62997025,0.00083200214,1.1985494,0.2577618,0.24186073,0.0070498823,8.0
F,0.07501195,0.62988406,0.5188535,2.8233354,1.4875627,0.0005,0.15262178,1.0000951
F,0.29765,0.45,1.1219647,0.014380677,0.24070226,0.17752182,0.05203498,10.0
I,0.5725264,0.43,0.22189368,0.21941105,0.001,0.0007748538,0.029909616,1.0110602
F,0.7677448,0.5206702,0.00033395708,0.16504799,0.18881732,0.2241236,0.002106805,26.036842
M,0.78967917,0.055,0.93856335,0.37160313,0.007376373,0.069858134,0.73035526,8.0
M,0.7194293,0.37,0.05510227,2.8254862,0.0011324169,0.39056653,0.0029031395,3.577914
F,0.08625695,0.055,0.0032735935,1.2163358,0.0021062368,0.28925878,0.08246426,14.3097725
F,0.7882829,0.62999505,0.165,0.72506934,0.2793248,0.75987035,0.62989706,19.015003
M,0.79988027,0.055,0.0,0.47772694,0.6173404,0.4026583,0.4005279,29.0
I,0.5476617,0.055,0.09,0.037674855,0.022686059,0.002559907,0.374229,19.839006
M,0.78178865,0.55753464,0.9911828,0.87150174,1.0574136,0.40258962,0.09663854,5.0
M,0.37098563,0.5564817,0.22229533,1.2601631,0.0046204138,0.003099523,0.37423664,8.0
M,0.07911053,0.415,0.7877034,0.52235043,0.06116346,0.0019204563,0.0015146853,10.0
F,0.38742828,0.6280256,0.145,2.463604,0.54564476,0.054338012,0.53709066,12.443092
M,0.56,0.62931514,1.5838632e-06,2.5959258,0.10258477,0.75996006,0.04078918,26.479898
M,0.6496339,0.5777631,0.19745508,0.06709963,0.16863933,0.29701567,0.5133652,16.526222
I,0.2742934,0.21603106,1.129794,2.6355426,1.4503063,0.0005063014,0.027348476,26.288572
F,0.43746713,0.055,0.08307547,0.30365065,0.3297936,0.0005078733,0.8509131,11.0
I,0.2903477,0.055,0.7771177,2.7665703,0.0010050468,0.066240594,0.06895775,9.0
M,0.35130084,0.32596985,1.1299646,1.9327533,0.0010323853,0.7522453,0.8936212,18.082876
M,0.7569658,0.056603238,0.22398165,2.8099039,0.003009999,0.3003461,0.0036548898,17.931671
F,0.081650786,0.6293873,0.125,0.06947871,1.4820695,0.42055896,0.0015211893,5.0770607
I,0.595,0.4,0.81577903,0.24604854,0.7220618,0.18666051,0.045979057,11.0
F,0.6203651,0.055,2.3699101e-06,0.10128755,1.4866501,0.094352975,0.012012024,28.595667
M,0.3885707,0.13903704,0.0021576495,1.3787131,1.4740316,0.40932316,0.046444364,1.0016307
I,0.67,0.3539774,1.1299487,1.7554715,0.12855086,0.059786443,1.0048709,7.0
M,0.595,0.5385304,0.185,1.764392,0.0010005347,0.7599862,0.26740068,6.0
M,0.79102516,0.6299938,1.1296533,1.9327422,0.92787254,0.025752489,0.3867239,4.165471
F,0.12282828,0.5066708,1.13,0.19100595,0.031192036,0.2912789,1.005,19.630241
M,0.1177534,0.495,1.120564,0.04950902,0.45777184,0.40275994,0.0016107137,1.0008357
M,0.20139885,0.19881952,1.1297446,2.2758832,0.018923266,0.36767843,0.0024213162,28.268486
I,0.78673106,0.071702614,1.1297271,0.048816342,0.0011597318,0.02258718,0.06058886,1.8431212
M,0.7995147,0.40517032,0.19274594,0.6533591,1.4825583,0.4707343,0.03437834,9.0
F,0.6628412,0.41,0.07,0.030437443,0.30713898,0.045975547,0.043435834,29.0
I,0.475,0.1962043,0.060300145,2.5466514,0.001,0.6045551,0.32273367,28.88495
I,0.6372977,0.055,3.1074671e-06,0.002194401,0.0015648446,0.75942063,0.72963154,1.0
F,0.702705,0.11987623,0.19598192,0.11167951,0.30302778,0.13683182,0.21684678,28.602741
F,0.7828539,0.05505574,0.15,0.0023381738,0.96135455,0.0005131848,0.30506298,6.2831306
F,0.36316642,0.05527902,0.15825427,1.3448477,0.0010003617,0.014781924,0.0015,8.0
F,0.455,0.055,0.0007383377,0.081524916,0.69639,0.37750304,0.21027322,11.0
F,0.7203928,0.35,0.0,0.39070764,0.0015255238,0.0005257281,0.0015,9.0
F,0.43579587,0.080893636,0.0,0.0020227595,1.0139685,0.118885696,0.76164484,1.0045654
M,0.68405354,0.055,0.21742503,0.37813407,0.0012515709,0.16654705,0.124776,29.0
F,0.70148647,0.081531264,0.20341101,2.6906767,0.0010001417,0.0009160614,0.0015001246,1.0
I,0.62,0.5687511,1.125529,0.002,0.34233677,0.0042206086,0.9865528,28.99705
I,0.0762192,0.35483414,1.129909,0.029954484,0.0010015739,0.015006189,0.13969545,12.0
F,0.35141027,0.6299968,0.05791579,1.5591868,0.001310052,0.0017281406,1.0042013,9.515552
F,0.71881896,0.055,1.1299711,0.7722887,0.29482603,0.0011555523,0.0015,10.0
F,0.63075894,0.61524475,0.135,2.8249943,0.572072,0.086586565,0.85472643,28.946648
F,0.7992679,0.62728375,0.1,0.265928,0.035723012,0.41271967,0.4182772,6.875602
F,0.075,0.580514,0.10819274,0.98041856,0.83574325,0.062487453,0.05114612,16.179188
I,0.075,0.055,0.00022845279,0.024411576,0.21978933,0.7598989,0.061925683,1.0001897
I,0.7894649,0.26020166,0.002123248,0.3172078,0.0018781743,0.0005026445,0.39685088,29.0
F,0.49996045,0.445,0.00067225157,0.86793965,0.51447123,0.0006537427,0.04311274,11.0
I,0.3672905,0.6083211,0.015338221,1.5335485,1.452563,0.0005756115,0.014076178,1.001846
I,0.47713032,0.62999827,0.115,2.055474,1.338954,0.76,0.03272235,1.0217953
I,0.20171045,0.6296506,1.0107852,1.7096033,0.001,0.33381635,0.98579746,7.0
F,0.79970825,0.05502478,1.126818,0.10346765,1.4383658,0.75910366,0.06364346,5.0
M,0.075847015,0.28803426,1.0900878,0.5934042,0.0011096963,0.02000057,0.14996943,19.704432
F,0.36385313,0.37222004,0.19,1.13076,0.6972211,0.76,0.39393124,1.0
M,0.7666432,0.5684399,0.155,0.32040802,0.785757,0.028110022,0.17501658,6.0
F,0.6566539,0.62986696,0.0578251,2.7769947,0.8404335,0.47193384,0.0015003206,1.0001987
F,0.31871492,0.055,0.052685626,0.034815263,0.0010329358,0.1311728,0.03594736,28.533478
M,0.7782225,0.6299964,1.5131262e-05,0.007743662,0.034622025,0.0005013332,0.3864263,28.85629
F,0.34247866,0.41,0.00037679344,0.7702011,1.3500172,0.008663541,0.0325747,26.899218
M,0.17892785,0.056110203,0.09,2.1852028,0.03142181,0.31023678,0.035937324,28.875702
M,0.075,0.055,0.11057354,1.5362861,0.0010012798,0.023505492,0.36718017,9.0
F,0.077581525,0.6285021,0.20598546,0.23623028,0.5762132,0.028202103,0.051416203,26.839233
F,0.090464145,0.05516258,0.16770823,0.06603613,0.83393246,0.104290865,0.0023585137,1.0009431
I,0.58,0.23432119,0.041605435,0.596998,0.11636847,0.64170206,0.09680964,17.42216
I,0.075,0.27168074,0.061650846,1.0495114,1.4878864,0.71133065,0.008284441,13.0
I,0.09054358,0.25594693,3.6160338e-05,0.254466,0.03662592,0.23347068,0.2861876,10.0
I,0.3490597,0.62979966,0.14,2.0910532,0.10426411,0.003807221,0.15596169,4.186961
F,0.67369944,0.5463546,1.128784,0.69973624,1.4781585,0.76,0.3376714,8.0
I,0.5735885,0.62894565,0.0030712672,0.025278477,0.7166049,0.2253134,0.14751393,2.3108702
F,0.68386495,0.6284986,0.12219441,1.5437874,1.3755814,0.28827614,0.0015,19.022556
F,0.075,0.32721865,1.13,1.6146004,0.76265395,0.25606862,0.0015004143,12.0
I,0.075,0.07553969,0.0028067257,0.32097954,0.001002391,0.0015317193,0.21408772,1.1338223
M,0.615,0.23152278,0.07424452,2.7962146,0.63438743,0.20217068,0.9744295,28.834124
F,0.44726235,0.05502223,0.68894356,0.49279547,0.6104346,0.013737239,0.008596518,2.373686
I,0.2799282,0.46649367,1.1299703,0.004920188,0.70681846,0.00056352135,0.0015008618,9.0
I,0.79341954,0.47,0.051517535,2.8222733,0.69698733,0.29621136,0.019637214,2.938307
F,0.25955954,0.62031275,8.252583e-05,0.4300447,0.0010797668,0.16556863,0.15896368,1.0
I,0.08705292,0.62999946,0.086717375,2.825205,0.7539453,0.743223,0.113770016,6.0
I,0.7974311,0.055,1.103569,0.9609524,0.0013593885,0.691518,0.6893714,8.0
I,0.56,0.629984,0.094549954,1.7604766,1.4879769,0.30132365,0.0029673746,4.0
F,0.674499,0.055318918,0.21961617,0.970771,0.593691,0.26846093,0.38913321,28.999056
I,0.07504599,0.059271935,8.72293e-06,0.0021038826,1.4857342,0.0005,0.2745288,28.996586
I,0.13574171,0.055,7.7837045e-05,1.161126,0.6468529,0.09319334,1.0035032,8.0
M,0.0750775,0.22215904,0.00054200843,2.6004527,1.047687,0.43270588,0.10969371,13.0
M,0.79201686,0.47,0.16,0.17873348,0.008977223,0.05082801,0.030286213,24.549982
F,0.075,0.4742418,1.0598823,2.8254676,0.0055704773,0.106240645,0.0100633735,25.22278
I,0.35417807,0.60888356,0.08307465,0.04778251,0.0010729919,0.0045930385,0.1881404,6.0
I,0.27909055,0.055,0.00070058176,0.57638353,1.4557341,0.75991136,0.06275115,1.1467801
I,0.29377994,0.62982935,0.145,0.9788483,0.4221743,0.75990397,0.12723936,4.0
F,0.075026855,0.6239284,0.12,0.8200019,0.6241718,0.3790278,0.1196283,1.0247381
F,0.47456506,0.62668383,0.13,1.4566209,1.4404498,0.7595449,0.0029484471,9.0
I,0.075,0.58224136,1.1267636,0.48007017,0.2611993,0.23379558,0.17677926,9.0
F,0.0896489,0.62993604,2.94413e-06,0.831401,0.99350053,0.000505243,0.42656,12.0
F,0.7999253,0.525,0.115,1.3331797,0.46651956,0.75721717,0.077173345,1.0
I,0.43621475,0.055,1.1299839,1.3886349,1.0016536,0.4777212,0.0018871387,7.0
F,0.79670435,0.055003434,0.08521718,1.2218932,0.05191852,0.34542158,0.0071216566,1.1582911
I,0.3979624,0.62771326,0.17,0.48007104,0.2508084,0.00051650195,0.806874,19.426807
F,0.6600969,0.62945783,2.8455215e-05,1.217865,1.4329389,0.058949396,0.18475026,10.0
I,0.075,0.46791127,0.20580764,1.7967707,0.0024042926,0.0031709427,0.3949453,11.0
F,0.693185,0.62325996,0.07423908,0.34815997,1.4812127,0.17642719,0.066242166,16.15625
F,0.075055294,0.055,1.1295086,1.3448318,0.06739425,0.12517947,0.014883383,8.0
F,0.3682525,0.05789402,0.014763793,0.03874682,1.4820629,0.0005580729,0.013628308,1.0
I,0.7769039,0.6291323,1.5656948e-05,0.09299543,0.061456516,0.19694032,0.8393311,11.0
F,0.27347654,0.57463485,0.019241901,0.00555697,0.90141684,0.3507902,0.12986161,29.0
I,0.7996081,0.6149525,0.09112506,0.97162277,0.0011350292,0.0006716059,0.31790444,12.0
M,0.075,0.5700244,0.00017067141,0.008849093,1.4873948,0.3852301,0.0015012781,1.0271288
M,0.07500186,0.47,0.0015210487,2.521712,1.4301056,0.014560298,0.27143773,5.0
M,0.36815402,0.5439811,0.00044448936,2.1963065,0.0045014382,0.12377555,0.21576835,11.0
F,0.625,0.3386744,0.1785807,0.0034289074,0.23923288,0.00058106193,0.002618272,1.0593235
F,0.16835207,0.6299918,0.014033691,0.18056534,0.5951503,0.22149985,0.21090998,10.0
M,0.075,0.475,1.0668247,2.787612,0.00886431,0.017840626,0.013402647,9.0
F,0.55,0.25801802,0.21932925,0.6351837,0.8664442,0.2680781,0.032101683,28.811047
F,0.20997076,0.61096215,1.128492,1.8012825,0.2864616,0.10699419,0.9448468,22.913212
I,0.50430644,0.6299618,1.1235459,2.6029081,0.23074375,0.20752172,0.12657613,3.4380023
I,0.7623289,0.6152932,1.1259953,2.8094091,0.001,0.75840676,0.04257574,10.0
I,0.625,0.056219835,1.13,0.0026281006,0.4939236,0.026887348,0.001681911,5.949742
F,0.07501603,0.6298895,0.13,0.67168635,0.12323349,0.7517699,0.080709524,5.0
M,0.70550925,0.63,5.134132e-07,1.2668567,1.4584199,0.4344755,0.18333867,1.0094912
F,0.7924976,0.5842035,0.19,0.49087733,0.05765196,0.7488031,0.13640916,1.0897388
F,0.3966399,0.2974453,1.1268392,1.3541324,1.4844975,0.009566668,0.41494754,9.771805
M,0.33385137,0.05500232,1.1295655,0.50697595,1.4873648,0.2683581,0.4682946,7.0
F,0.455,0.055,1.1297977,0.0020525402,0.001,0.005552216,0.9420689,4.7229877
I,0.07539627,0.56014067,0.08,0.5123539,1.1075938,0.017414002,0.0015,8.0
M,0.19811249,0.6299174,1.0330011,0.002481875,0.43746078,0.0940308,0.028313246,13.078
I,0.078172535,0.4502851,0.00025904123,2.575651,0.5044201,0.019722873,0.09439287,4.0
I,0.075,0.5923175,0.04367317,0.09281716,0.037734337,0.7563011,0.23911208,2.0144427
I,0.79943013,0.44,0.10251837,0.10476433,1.4826798,0.0009885224,0.99934715,17.276653
F,0.08740877,0.6283422,0.075891286,2.7107844,1.4690354,0.19584428,0.32497963,29.0
F,0.075,0.50119823,0.1,1.1198426,0.0010003973,0.30846033,0.96516097,20.17066
F,0.075,0.325,0.012792813,2.3877041,1.471717,0.16466127,0.0015,13.0
I,0.12803891,0.055,0.08,2.8218627,0.2740432,0.43549377,0.36327028,1.0083247
F,0.7357822,0.34077573,1.0339396,0.003183584,0.50552416,0.079056166,0.24574283,9.0
M,0.075,0.386885,0.05687831,0.8691894,0.0010471814,0.7394213,0.0015,28.965353
F,0.28499982,0.07194704,0.0,0.6404898,0.013706382,0.08417209,0.023985542,12.66809
M,0.6820998,0.0550161,0.19832821,0.8647482,0.8324205,0.76,0.34357277,9.0
F,0.7649328,0.62975883,5.8174624e-05,0.0020006134,0.001125119,0.13642626,0.006832525,1.0
M,0.71460825,0.13923228,0.0,0.25915322,0.46004722,0.7481178,0.1126316,7.0
M,0.13118313,0.42147171,1.1020302,1.9223396,0.1276487,0.007974614,0.001839148,28.687595
M,0.075,0.055011876,6.0645107e-05,0.82325464,0.0047525587,0.29698512,0.03387513,12.0
F,0.67,0.055001326,1.1276319,2.748062,0.15795524,0.00090788887,0.16720822,27.650562
F,0.42878672,0.51,0.13,2.0776803,1.4862499,0.19523554,0.1459844,9.0
M,0.7368151,0.6298273,0.14,1.5536195,1.2161356,0.000513632,0.97165287,6.0
I,0.21216886,0.055,0.018090101,0.4534314,0.0010290579,0.75993156,0.07674684,4.173026
F,0.62,0.6299716,8.102016e-06,2.8254912,1.4856496,0.6403517,0.0015011558,1.0039176
F,0.08683835,0.38,0.20146936,0.22346914,0.4641414,0.18890221,0.19818091,4.643326
F,0.71209365,0.4466214,1.13,0.7465652,0.1101615,0.0052379365,0.50958496,1.0613271
F,0.29704645,0.42321077,1.0070516,0.002202293,0.12168797,0.32167646,0.0052549695,28.85811
I,0.7999815,0.475,0.54749984,0.4200478,0.037260264,0.090013236,0.60603714,12.0
I,0.66751564,0.63,0.135,1.9516295,0.15353335,0.00095489516,0.4423223,19.71166
F,0.5826085,0.6298682,0.155,2.8240712,0.041997887,0.00088545616,0.20648511,24.941557
I,0.37599754,0.055,0.00035477712,0.0021076642,1.4443836,0.06315607,0.26481456,10.0
F,0.25277534,0.52560073,0.0,0.004017513,0.18927188,0.03447989,0.11286787,8.0
I,0.0782939,0.415,0.135,0.01306223,1.4404937,0.22560462,0.46667987,28.953737
F,0.55,0.50488025,0.00089942367,0.6340174,0.6472371,0.702461,0.044736166,1.0000571
I,0.075,0.6261782,0.0013426079,2.8002908,0.0010069798,0.23220257,0.38841674,1.0
I,0.71172553,0.4542938,1.1198282,0.0035096083,0.0016943574,0.0016458333,0.7712583,11.0
I,0.23671572,0.4,0.00011329123,1.2425528,0.48625702,0.34365094,0.09246044,1.386314
M,0.6084231,0.05508555,0.0,1.7441856,0.0010001366,0.47694597,0.9526479,28.605566
M,0.3807822,0.055,6.4877804e-06,0.008869964,0.030628582,0.38050467,0.315,8.0
I,0.22220619,0.0550605,0.11014555,1.4410294,0.0062210415,0.000621717,0.03304294,6.1555037
I,0.10059669,0.475,1.1032853,2.049694,0.0010018825,0.2077389,0.9210136,15.0
M,0.79849213,0.6297212,0.0140008535,0.14140289,0.06286016,0.7599806,0.68762124,19.55065
F,0.075,0.6298338,0.08,0.68286544,0.6084872,0.7598774,0.40604258,12.0
F,0.28521916,0.50596637,0.135,0.008136619,0.058111846,0.05333846,0.03266666,19.716438
F,0.075016744,0.6296322,0.25070742,0.775901,0.0010431946,0.03158484,0.6322849,1.0000817
F,0.22334062,0.057172418,1.0370771,1.6673553,0.16508469,0.0005,0.4449198,3.622394
F,0.44,0.055,1.1288809,0.037697263,0.0010066967,0.00050043745,0.0015,5.0
M,0.63611495,0.525,0.5026797,0.52006066,1.4866915,0.032843996,0.40393814,28.968386
M,0.7975732,0.5935127,0.17,0.7056121,0.04245025,0.11561182,0.8111868,1.0506139
F,0.07575511,0.06388523,9.0649555e-06,0.023740692,1.4877927,0.7599209,0.0015,10.0
I,0.60327685,0.15259887,0.78231305,0.36368638,0.0011971184,0.000501821,0.0015052169,13.0
F,0.635,0.05500227,0.21405888,2.0479221,0.7024494,0.14643183,0.0015015516,6.0
M,0.6831742,0.5753323,0.18,2.0289497,0.90031815,0.110055044,0.032724515,11.0
F,0.575,0.6298025,1.13,0.69560707,0.05323092,0.012365975,0.017600056,15.0
I,0.2802149,0.60489166,1.0677114,0.80570906,0.07840605,0.008394201,0.0019468953,9.0
F,0.73316914,0.05511815,1.0524186,0.002447805,0.041627266,0.029477011,0.005480888,19.817467
M,0.21087135,0.055,0.145,0.7285277,0.001975128,0.0010704779,0.31455886,27.22479
I,0.69187945,0.067617334,6.7863264e-05,1.6251278,0.07539228,0.0005041012,0.23395804,29.0
F,0.77299714,0.52957046,9.076066e-05,0.3740776,0.5813075,0.7403446,0.002716142,8.0
M,0.58188933,0.05963944,0.19,0.028197804,1.4695826,0.11735209,0.031550698,3.25328
M,0.283553,0.07606276,1.0917401,2.8254786,0.204981,0.3803343,0.052755065,8.0
M,0.63462096,0.5892373,0.175,1.2309656,0.060213797,0.21921967,0.031435367,8.0
F,0.07866119,0.055523295,0.105,2.8251607,1.4857396,0.582592,0.0035552764,1.0131099
F,0.075,0.435,1.1041776,0.44560513,0.46916044,0.00066791923,0.2858425,4.0
I,0.7888954,0.542459,0.21288992,0.13954934,0.34968206,0.011163283,0.012214054,28.999868
F,0.075,0.62300366,0.185,0.011237015,0.3080403,0.29674414,0.55029404,1.3668758
M,0.70242745,0.055,0.18884528,0.01839915,0.9885597,0.33038098,0.016317682,28.852438
I,0.19726023,0.58496505,0.0042434116,1.3400329,1.4606177,0.03648017,0.0015,1.0
I,0.10596927,0.475,1.1292073,0.22261116,1.4868976,0.11606672,0.9890688,7.0
F,0.18528065,0.055,1.0907842,0.70826924,0.14860417,0.4202057,0.15514174,28.994709
F,0.2385635,0.055,0.125,1.4997131,0.0918578,0.2600085,0.13328244,29.0
F,0.07500349,0.6299972,0.11,1.8516061,0.06896158,0.34644032,0.17833725,11.0
I,0.6536211,0.626145,0.0,0.19308826,0.5763576,0.010734515,0.036004014,7.0
I,0.63,0.62999284,0.06668415,0.15659401,0.8355031,0.40105695,0.043761816,2.1680815
F,0.07500238,0.05663947,0.0,0.002706579,0.03123782,0.2047321,0.0021001592,1.2496538
F,0.455,0.06297648,0.17,0.32604015,0.04726896,0.75951767,0.8704766,29.0
F,0.4825099,0.6252095,1.13,1.0657024,0.04799678,0.7284393,1.0049667,13.0
