Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Rings
F,0.4796407,0.345,0.11,0.5848406,0.17186344,0.13728794,0.18368621,10.0
M,0.65771294,0.515,0.18,1.4659984,0.6309812,0.31322834,0.41917086,12.0
I,0.1180943,0.094189264,0.0054646204,0.008380753,0.003147396,0.00080528145,0.003277852,2.397253
M,0.42157286,0.35691088,0.15,0.54689807,0.49359575,0.16802178,0.11803001,12.0
M,0.20368707,0.15181719,0.056597818,0.03689905,0.009062064,0.0104694385,0.014621385,9.0
F,0.585,0.46,0.16,1.0091065,0.40847868,0.22146294,0.29981527,12.0
F,0.70347196,0.5563396,0.2,1.834012,0.69865406,0.39048812,0.56666297,17.09121
M,0.44926956,0.32398406,0.11,0.23947234,0.083832115,0.107669145,0.13158222,8.0
M,0.615,0.49,0.175,1.2223699,0.4666002,0.25690988,0.40110856,17.921753
I,0.475,0.3657678,0.1211674,0.49618527,0.2044275,0.11245746,0.14204587,8.0
I,0.115639575,0.092788294,0.0036909964,0.008156014,0.0028518084,0.00064128306,0.003175392,2.6413462
M,0.73562306,0.575549,0.20564136,2.1905346,1.0351522,0.4672128,0.55629814,12.0
I,0.11000519,0.09,1.3602296e-06,0.008,0.0025006635,0.0005,0.003,2.0020957
F,0.61,0.4786588,0.165,1.1244167,0.4815857,0.24985448,0.3164854,10.0
I,0.110296875,0.09004688,0.00016593211,0.00800084,0.0025158543,0.00050067954,0.0030012564,2.0383089
M,0.50819725,0.39134797,0.13,0.64897364,0.30718032,0.14493084,0.16945954,9.0
F,0.81303746,0.6439787,0.9409475,2.8159595,1.4819633,0.74649495,0.93125916,13.0
F,0.595,0.41483665,0.155,1.0809184,0.48547098,0.2695807,0.12821636,7.0
F,0.5072578,0.38880095,0.12825778,0.61714256,0.2929486,0.13935915,0.1693099,7.0
M,0.64,0.505,0.175,1.3304914,0.586979,0.28484908,0.38250485,11.0
M,0.44,0.33598408,0.11,0.40361252,0.16658418,0.0893256,0.122426614,10.0
I,0.1101567,0.090021305,8.690322e-05,0.008000431,0.0025108014,0.0005002712,0.003000402,2.020399
I,0.67305547,0.64813775,0.1,0.02546651,0.5114604,0.14604013,0.19047184,5.0
M,0.59,0.46,0.155,0.9954831,0.44567043,0.21960796,0.2742848,9.0
M,0.5636249,0.44,0.15,0.8625435,0.36618352,0.18783171,0.25249615,11.0
I,0.4286657,0.325,0.10026826,0.35610026,0.15922184,0.07386248,0.10425804,8.0
M,0.61,0.486781,0.15664767,1.1857604,0.5222307,0.26097572,0.33503592,11.0
M,0.29957855,0.22919579,0.08,0.13459355,0.040115707,0.0334035,0.047069762,9.0
F,0.635,0.5,0.17164184,1.2680432,0.54729223,0.28226626,0.3576497,10.0
M,0.6304154,0.5,0.17,1.2608759,0.5509872,0.27482614,0.3560888,11.0
F,0.6402609,0.505,0.175,1.3175846,0.5647599,0.293411,0.37843636,11.0
I,0.41499683,0.31466177,0.1,0.32240713,0.14335094,0.06587066,0.09478621,8.0
M,0.595,0.455,0.155,0.9668516,0.4473871,0.2149401,0.3032478,10.0
I,0.6074463,0.4760241,0.165,1.0892829,0.4455178,0.22930434,0.3374934,13.0
I,0.1100159,0.09000089,5.7974403e-06,0.008,0.0025017476,0.0005,0.003,2.0043662
M,0.19222325,0.14095433,0.051561702,0.029159386,0.007461002,0.007948243,0.012088868,9.0
F,0.65,0.515,0.1845188,1.4187545,0.56948173,0.30445853,0.43649098,14.0
M,0.7897468,0.615595,0.22415453,2.6839418,1.3439512,0.6315594,0.73991436,14.0
I,0.6676145,0.49,0.11,0.7174682,0.2937954,0.1267313,0.06294627,19.424597
I,0.3294872,0.24562232,0.072073966,0.16603552,0.06378717,0.03555639,0.048795752,6.804685
M,0.7031818,0.55,0.19503094,1.8369503,0.77898276,0.3926891,0.5131857,13.0
I,0.110270485,0.090039715,0.00014692274,0.008000714,0.0025145926,0.00050055806,0.0030010536,2.0384095
F,0.2378889,0.18300469,0.06498286,0.06545332,0.0152155105,0.018954128,0.0227134,10.0
I,0.4716978,0.36,0.115,0.47441277,0.22085807,0.10230237,0.13583647,7.0
F,0.79474247,0.6159375,0.21768276,2.6443722,1.3427405,0.6502642,0.6211572,12.0
F,0.63,0.49591112,0.17,1.2360877,0.53350765,0.2757715,0.351187,10.0
F,0.57,0.45,0.15,0.9094396,0.3842389,0.20142725,0.2609201,10.0
I,0.58,0.45523363,0.15445846,0.92867184,0.39519194,0.19719954,0.28364983,11.0
I,0.11027455,0.09003844,0.00014382016,0.008000678,0.0025142946,0.0005005314,0.0030010678,2.044826
M,0.8090221,0.63726187,0.81790304,2.798808,1.4695842,0.7243431,0.83396184,13.0
I,0.62288946,0.495,0.175,1.2146313,0.482691,0.2559953,0.39094603,15.629649
F,0.6914379,0.5375881,0.18791474,1.6787657,0.71802264,0.37249017,0.46083397,11.0
I,0.29416588,0.22123103,0.07,0.12140558,0.05249146,0.027502293,0.03560821,6.0
M,0.7210194,0.56195986,0.19770609,1.967984,0.9181229,0.39797047,0.5224611,11.53093
I,0.427403,0.325,0.103677504,0.3512235,0.15296112,0.07260666,0.106116846,9.0
M,0.11550466,0.09180595,0.0083229225,0.008089467,0.0028103485,0.00058054965,0.003206189,2.5753014
M,0.7862902,0.23070775,1.1214691,0.47074798,0.28404188,0.11685191,0.013745594,9.0
M,0.7045354,0.5195363,0.5897335,0.40348834,0.26235023,0.27187222,0.09886352,10.0
M,0.7136549,0.5525775,0.19396983,1.8463532,0.84345144,0.41075104,0.48114774,11.0
F,0.62211066,0.49,0.17,1.1982447,0.4887608,0.26263785,0.3570113,12.0
I,0.1130315,0.09143532,0.0019518369,0.008045441,0.0026573094,0.0005433569,0.0030680425,2.3119366
M,0.62676764,0.495,0.17,1.223885,0.5421203,0.26793474,0.34453452,10.0
F,0.71360415,0.5517923,0.1909616,1.9320695,0.9782298,0.41251403,0.46259826,10.0
I,0.27080855,0.25783175,0.08,0.19363734,0.16174702,0.03235016,0.05679773,5.0
F,0.6654164,0.525,0.19,1.539939,0.610493,0.32765695,0.47120968,15.0
M,0.7981472,0.6218247,0.2979671,2.728829,1.4157157,0.67194575,0.66320884,12.0
F,0.36689702,0.09,0.1611238,0.30926988,0.14853166,0.03998503,0.1734927,7.024656
M,0.37493762,0.28,0.09460349,0.27592203,0.12354815,0.05543395,0.07447023,6.0
I,0.28405124,0.21221857,0.07,0.10899592,0.04578065,0.024521107,0.032801535,6.0
M,0.8028854,0.6294005,0.56110066,2.7604802,1.4321209,0.6918146,0.7702077,13.0
F,0.4531172,0.345,0.11014308,0.46077538,0.21720496,0.09879838,0.119505525,6.0
I,0.6218214,0.4975047,0.175,1.2482618,0.48023328,0.26098368,0.40603969,18.376993
M,0.6238066,0.48829457,0.16582035,1.1889775,0.51765716,0.2613317,0.3378007,10.0
F,0.61278415,0.4811212,0.165,1.1392381,0.47447193,0.25192302,0.3356599,12.0
F,0.30644903,0.2394698,0.08,0.1479405,0.04439514,0.036398407,0.0461502,9.0
F,0.6608365,0.52221864,0.18,1.4832507,0.629226,0.32128513,0.42431724,11.0
M,0.525,0.45,0.125,0.976257,0.41582575,0.19610985,0.27681696,10.0
F,0.555,0.435,0.15,0.862961,0.377363,0.19457747,0.2298138,9.0
F,0.4756835,0.375,0.13,0.5469818,0.2078621,0.12286607,0.17537625,12.842643
M,0.66763294,0.525,0.185,1.5580168,0.66923046,0.33403346,0.44469696,12.0
I,0.475,0.362056,0.135,0.5751641,0.20105618,0.11395264,0.14246964,5.736714
F,0.55490535,0.43540007,0.15,0.86122066,0.34022203,0.18656823,0.2614707,13.0
F,0.62,0.485,0.175,1.2159262,0.47886074,0.26282024,0.3933842,16.606318
F,0.58868384,0.46,0.155,1.0008055,0.43271607,0.22223976,0.27928603,10.0
I,0.11082097,0.09023997,0.0005176843,0.008004737,0.00253963,0.00050423393,0.003007244,2.0600061
F,0.44887716,0.345,0.11009993,0.43408814,0.19251673,0.09559216,0.11957396,8.0
F,0.617113,0.485,0.18,1.0891356,0.4105437,0.24232419,0.37054378,12.0
F,0.4256235,0.325,0.107701056,0.36626768,0.15214626,0.08332119,0.10933972,9.0
M,0.41819996,0.31961045,0.105,0.3529883,0.14367814,0.077547066,0.10931528,9.0
M,0.81172144,0.64200175,0.95991415,2.8133347,1.4792022,0.7398485,0.9075804,13.0
I,0.5581554,0.435,0.14306358,0.79687274,0.35312882,0.17086579,0.23600243,9.0
F,0.34999824,0.27529582,0.09,0.21906048,0.072694935,0.051247578,0.070411906,10.0
F,0.495,0.38,0.125,0.57324976,0.2509373,0.12887192,0.16945979,9.0
I,0.41806775,0.31725585,0.1,0.33039814,0.15001406,0.06814593,0.095854364,8.0
F,0.28450778,0.22342055,0.07770059,0.121279605,0.034110215,0.031785388,0.03861413,10.0
F,0.80917263,0.63685495,0.60235035,2.784814,1.4588156,0.7224645,0.81806177,12.0
I,0.615,0.48665583,0.17,1.1604257,0.4670323,0.24492031,0.36632118,15.0
F,0.3114478,0.241164,0.08,0.1525441,0.050172158,0.036440507,0.046473935,8.0
F,0.8146184,0.6487522,1.0893879,2.8250396,1.4870574,0.75827706,0.9989953,15.0
M,0.11063208,0.09004248,0.00092438044,0.0080011645,0.002518846,0.0005010135,0.003007005,2.4513657
I,0.11010108,0.090010434,4.9275317e-05,0.008,0.0025075423,0.00050011487,0.0030001777,2.0195436
F,0.57,0.4487401,0.15270261,0.90591145,0.3739442,0.19925301,0.26508388,11.0
I,0.44,0.2543316,0.015386757,0.3186345,0.0077336705,0.034178186,0.017041873,7.0
F,0.56827736,0.44,0.15,0.87682784,0.3746741,0.19652049,0.25261334,10.0
I,0.11002072,0.09000126,7.792842e-06,0.008,0.0025021315,0.0005,0.003,2.0054123
F,0.7563475,0.58244103,0.20747948,2.269098,1.0287191,0.48234966,0.5928267,12.0
I,0.58,0.46,0.155,0.9602356,0.38953415,0.20483474,0.29807585,14.0
F,0.70329404,0.533802,0.175,1.832823,0.859861,0.40863046,0.4495058,11.0
F,0.81219035,0.6430491,0.8902114,2.8084235,1.4713184,0.7418886,0.9280336,13.041478
F,0.59142613,0.465,0.16,1.0265812,0.4286349,0.22701824,0.2948172,11.0
F,0.48,0.45383656,0.16,1.1700279,0.38749328,0.0256278,0.1614737,11.0
I,0.11063826,0.090138316,0.0003665799,0.008002575,0.0025282085,0.00050229754,0.0030046664,2.074241
M,0.7577626,0.5831653,0.21292542,2.4229076,1.1602262,0.49715328,0.6015334,13.0
M,0.52861995,0.41,0.14,0.725837,0.29978368,0.15725647,0.22354476,11.746446
I,0.3847338,0.29326963,0.0937934,0.28927857,0.13597848,0.061686665,0.07413118,7.0
F,0.565,0.44,0.15,0.874746,0.3791979,0.19582316,0.24755584,10.0
M,0.8122464,0.64313424,0.9025963,2.8127673,1.4784979,0.73579824,0.9147111,13.0
M,0.14603545,0.110242866,0.03848628,0.012940128,0.0043213936,0.0026723589,0.0060006077,6.4014826
F,0.79023063,0.613186,0.21748973,2.5927548,1.2459741,0.62310356,0.6877843,13.0
M,0.7581605,0.58463854,0.21631894,2.446967,1.0856782,0.48894906,0.64172417,14.932289
I,0.13122521,0.100237966,0.012711269,0.010431703,0.004226342,0.0016369943,0.004021194,4.0
M,0.58,0.455,0.155,0.9585062,0.4086623,0.20837754,0.27953935,11.0
F,0.28327218,0.21296524,0.07097586,0.11261996,0.042639606,0.026912041,0.032871675,6.0
F,0.465,0.36,0.1458551,0.5290032,0.24548678,0.14169335,0.1558488,9.0
I,0.11142543,0.09050443,0.00085086457,0.008009878,0.0025627357,0.000509401,0.0030189336,2.1708975
F,0.59,0.46119043,0.155,1.011764,0.43562597,0.22442141,0.28499258,10.0
M,0.575,0.45,0.16,0.9664849,0.37826756,0.22292542,0.29441258,13.0
F,0.6376749,0.50159615,0.175,1.2886966,0.55232346,0.28765532,0.3679397,11.0
F,0.81493425,0.64975417,1.1003376,2.8255,1.4879814,0.75966686,1.0045922,15.0
I,0.27288446,0.20064114,0.06593802,0.1019696,0.044868696,0.021713467,0.030121064,4.030438
M,0.65871483,0.515,0.18,1.46457,0.6424542,0.31504735,0.40799224,11.0
I,0.42632017,0.33765793,0.1,0.3732956,0.16827032,0.08385591,0.10466413,7.0
I,0.5548513,0.40662447,0.155,0.8341322,0.31309703,0.15593931,0.27044088,11.0
M,0.54,0.495,0.165,0.8121323,0.3970246,0.15137461,0.23462294,10.0
I,0.7786275,0.20594287,0.17,0.94369334,0.3425731,0.2641251,0.25753137,11.0
M,0.6818814,0.56094474,0.20906508,1.7073843,0.6620535,0.37040442,0.5031234,13.469601
F,0.52963984,0.3372158,0.16,0.97565776,0.39800143,0.22607173,0.34138274,9.0
I,0.36825264,0.2773142,0.085,0.19522317,0.08265895,0.04154634,0.06423615,8.0
F,0.5829203,0.44,0.19,0.59875035,0.2348136,0.24643233,0.22912093,9.0
M,0.81443334,0.6478146,1.0923326,2.824961,1.4876128,0.7570293,0.9865762,13.679058
I,0.46527657,0.3577683,0.115,0.45712122,0.20609558,0.097217225,0.13479896,9.0
I,0.53,0.584217,0.195,0.6002627,0.33142936,0.13512391,0.18876962,9.0
M,0.625,0.485,0.165,1.23429,0.5499532,0.28386983,0.3243673,9.0
F,0.812036,0.64249223,0.86484134,2.807241,1.4722835,0.74018115,0.9155261,13.0
M,0.1329575,0.10299785,0.026592437,0.009789223,0.0035320872,0.0016894097,0.004717702,6.0
F,0.6734844,0.525,0.18342051,1.5541954,0.6719851,0.34438393,0.43224463,11.0
M,0.11679237,0.09268926,0.010146901,0.008155535,0.0029722888,0.00062987197,0.003258139,2.3259056
M,0.58,0.455,0.155,0.9602277,0.4067474,0.2110649,0.2802798,10.0
M,0.5847871,0.4579884,0.155,0.97456783,0.42568427,0.21362366,0.2764883,10.0
M,0.7411263,0.58029103,0.210951,2.321681,1.1005707,0.4778673,0.58517724,12.0
F,0.72467774,0.5651237,0.195,2.0207794,0.91612667,0.44116,0.50817764,11.0
I,0.12031944,0.095323674,0.006773641,0.008579965,0.0033145272,0.0009404812,0.0033974033,2.7254226
F,0.6173302,0.48655456,0.17261595,1.1880196,0.47192797,0.2583792,0.36460677,14.0
I,0.19437777,0.13963763,0.043356676,0.03348033,0.015045275,0.00786828,0.0100487955,4.0
I,0.19530989,0.1407031,0.043593578,0.03347685,0.014694826,0.007928372,0.01028078,4.0
M,0.43186182,0.36366153,0.135,0.57263285,0.2646582,0.09189854,0.13712032,9.0
F,0.41181853,0.31718913,0.105,0.33333093,0.13089459,0.07532336,0.10199124,10.0
I,0.11011746,0.09001431,6.247929e-05,0.008000306,0.0025090661,0.0005001706,0.0030002315,2.0166948
M,0.5325067,0.41,0.135,0.71804404,0.3206391,0.15842725,0.20477562,9.0
M,0.62386304,0.475,0.17,1.157369,0.50495774,0.25054413,0.35548475,12.0
F,0.5068606,0.405,0.14,0.900076,0.27533752,0.21693887,0.30151,11.0
I,0.11012225,0.090014115,6.2619045e-05,0.008000298,0.002509007,0.00050016766,0.003000245,2.0191042
F,0.5800445,0.46,0.165,1.0696632,0.44397834,0.22458367,0.3395603,12.056185
F,0.61,0.33436513,0.19101624,1.1496729,0.23522505,0.03944204,0.012274737,16.856535
I,0.37237182,0.525,0.09498314,0.8545168,0.11109847,0.09271482,0.11623374,8.0
F,0.595,0.4722756,0.16,1.064197,0.4399723,0.23232077,0.30459487,11.0
F,0.80393404,0.6299705,0.22884747,2.7334979,1.400208,0.69328886,0.7674423,13.0
F,0.65937793,0.52496827,0.18919289,1.4977775,0.5814836,0.31466204,0.4705106,16.135466
I,0.110133395,0.09001568,6.8550595e-05,0.0080003245,0.0025094114,0.0005001895,0.0030002887,2.0208766
F,0.38129327,0.2972066,0.1,0.28002968,0.10014021,0.06265749,0.08430428,10.0
F,0.81463164,0.6488296,1.0954677,2.8251214,1.4870626,0.7587552,0.9996681,15.0
I,0.13147745,0.10098763,0.013644294,0.011057527,0.0046409788,0.0017438194,0.004040589,2.822251
M,0.6,0.475,0.165,1.1002021,0.44673657,0.23616157,0.33635503,13.0
M,0.63,0.49631295,0.17,1.2456824,0.5361113,0.27108446,0.3588893,11.0
M,0.515,0.39871866,0.13184692,0.64154595,0.28564325,0.14363207,0.19122528,10.0
M,0.595,0.47,0.16,1.0463,0.4422165,0.22619395,0.3044186,11.0
M,0.66862994,0.525,0.185,1.5620131,0.67392874,0.33605078,0.4412214,11.654102
M,0.11028264,0.09001434,0.00034518816,0.008000389,0.0025104163,0.00050028134,0.0030016077,2.1722703
I,0.36871824,0.42,0.14,0.55161244,0.21353067,0.12620541,0.14231132,8.0
F,0.59863096,0.47192836,0.165,1.095092,0.42776552,0.23208502,0.33790874,16.0
F,0.5032897,0.38672042,0.13,0.5935387,0.26536146,0.13671196,0.1750148,9.0
F,0.7188937,0.505,0.135,0.89373034,0.9832636,0.20558037,0.6765679,2.7320275
M,0.6,0.46,0.14,1.1184419,0.5069387,0.20399001,0.2931053,9.0
F,0.7381362,0.5814513,0.20944181,2.1870081,0.9022385,0.47061712,0.63473535,16.0
M,0.81299895,0.6441996,1.024284,2.8196473,1.4843603,0.7481306,0.93588835,13.0
I,0.1416209,0.1061865,0.019347101,0.014045908,0.0059712008,0.002520191,0.0047398433,3.0899727
F,0.64,0.505,0.17,1.3008854,0.5846998,0.29318532,0.35517418,9.0
M,0.6,0.47010213,0.16,1.0637274,0.46576446,0.23294465,0.2954678,10.0
F,0.38845405,0.6149468,0.06692944,0.64361155,0.28806105,0.16721186,0.20689873,13.308128
F,0.1891699,0.24105176,0.06762114,0.85769665,0.032090228,0.1873779,0.62496054,3.119925
F,0.5187264,0.4,0.135,0.6575156,0.28247455,0.1493369,0.1971519,10.293986
M,0.615,0.29,0.15,0.89019746,0.32662156,0.19543095,0.26672262,5.697348
F,0.60445046,0.475,0.165,1.0952365,0.46111748,0.24225168,0.31335035,11.0
M,0.81233174,0.38,0.18,1.095077,0.10138216,0.08337991,0.3946678,26.936281
F,0.2748941,0.19823135,0.07425341,0.099402696,0.039603636,0.032644376,0.030790817,6.0
I,0.40016848,0.26955128,0.061455883,0.37861022,0.455983,0.10143383,0.15206154,9.0
F,0.465,0.355,0.12,0.47091278,0.20719782,0.10645858,0.13774037,9.0
M,0.80037564,0.6279338,0.6824764,2.7524357,1.4034492,0.69691014,0.8065629,14.0
I,0.47395536,0.35,0.11,0.39043805,0.21781439,0.08010632,0.1571393,10.0
F,0.44,0.3359966,0.11,0.39799702,0.16884813,0.08987499,0.116577886,9.0
F,0.6996066,0.55,0.19167873,1.7552953,0.7302726,0.384752,0.49345815,12.0
M,0.17234112,0.124644086,0.044443276,0.020659778,0.0073800925,0.004815002,0.008395248,6.0
F,0.80492413,0.6331872,0.40338215,2.742097,1.3860002,0.69606346,0.84129465,14.0
I,0.20066531,0.14492813,0.045174897,0.036495827,0.016199803,0.008721666,0.010961772,4.0
M,0.5883275,0.475,0.06227595,0.5764109,0.24531217,0.10430165,0.3243126,11.0
M,0.63,0.49685854,0.17,1.2475401,0.5398236,0.2717782,0.35743687,11.0
F,0.73098737,0.57028824,0.19767937,2.0967367,0.98033637,0.45540464,0.5153539,11.0
F,0.6,0.4714831,0.16,1.0762935,0.45630655,0.23852126,0.30413318,10.0
F,0.3481251,0.2716343,0.09,0.21223919,0.07248455,0.048479646,0.06660338,9.0
I,0.4207134,0.319222,0.1,0.34624255,0.15971628,0.07163063,0.09669407,7.0
F,0.5231381,0.40091676,0.135,0.6724565,0.29662913,0.15335877,0.1943026,10.0
M,0.42491627,0.31788543,0.10617352,0.37545702,0.16739812,0.08190892,0.10968639,8.0
F,0.75105,0.5804393,0.2031011,2.2341642,1.0733365,0.48158932,0.55718565,11.0
I,0.3492536,0.26677644,0.08444189,0.19429345,0.0785407,0.040231645,0.06389777,8.0
F,0.7998378,0.62309414,0.2217289,2.6945822,1.3821678,0.67777187,0.64933944,12.0
M,0.15209438,0.11409306,0.041179154,0.014617816,0.004500348,0.003232549,0.006751214,7.0
F,0.7230043,0.5638332,0.19594908,1.9746138,0.8683744,0.43094584,0.5210499,11.0
M,0.55,0.4,0.16263369,1.0087366,0.5067357,0.22145896,0.24096401,9.0
F,0.5459327,0.43565407,0.15,0.85721225,0.32507744,0.17561305,0.27563858,15.40724
F,0.73347956,0.573527,0.2,2.115691,0.94332796,0.45921677,0.54851544,11.0
M,0.6039213,0.475,0.16,1.0859497,0.4763962,0.2387382,0.30332303,10.0
F,0.8134206,0.6451315,0.9923761,2.8187408,1.4824803,0.75064594,0.9553719,13.0
I,0.3622702,0.27317363,0.08554371,0.2222595,0.10040143,0.04524541,0.06533671,6.0
M,0.8139616,0.6464165,1.0714242,2.8236501,1.4867984,0.7541635,0.9698239,13.0
I,0.4942409,0.38,0.12,0.53027385,0.25120038,0.11392963,0.14980927,8.0
F,0.575,0.45,0.15,0.93426675,0.40522563,0.20955777,0.265,10.0
I,0.110774115,0.09019114,0.0004549611,0.008003621,0.002534129,0.00050327706,0.0030065093,2.0819597
F,0.7213471,0.5612547,0.1968822,1.9287347,0.8702924,0.42710334,0.49795,11.0
M,0.57,0.4464934,0.15,0.8898024,0.3924612,0.19599964,0.25221896,10.0
M,0.7238957,0.5645534,0.2,2.0702035,0.98384804,0.43788254,0.5074288,11.0
I,0.26491436,0.19474137,0.0634682,0.08336498,0.03571426,0.019222226,0.026889153,6.0
M,0.79466045,0.61741316,0.22414574,2.7039423,1.3952326,0.65623534,0.6349372,12.0
F,0.53,0.405,0.147623,0.71401924,0.29737824,0.16609634,0.20449811,9.0
M,0.645,0.5076859,0.175,1.3496892,0.6015058,0.29588643,0.37235013,10.0
M,0.8006481,0.62587327,0.44345927,2.7455578,1.423204,0.68242013,0.7225174,13.0
F,0.2798599,0.21778543,0.07459704,0.113090605,0.03143051,0.029605825,0.03522535,9.0
M,0.45856252,0.355,0.12,0.4752188,0.18557324,0.10490406,0.15394515,11.0
M,0.6892597,0.53227437,0.19,1.7514478,0.7967756,0.3927129,0.44645035,10.731236
M,0.52509177,0.40261748,0.13,0.67506284,0.31613472,0.14892542,0.1875615,8.0
F,0.5632939,0.435,0.145,0.854478,0.3861191,0.18373233,0.23224749,9.0
F,0.20760721,0.44,0.17,0.70455956,0.71354073,0.75280136,0.026906598,2.1305149
I,0.44266695,0.35393983,0.11,0.433062,0.21379672,0.08590552,0.12203481,7.0
I,0.18636996,0.13311253,0.04116519,0.027422594,0.011654473,0.006363211,0.0087648,4.0
I,0.52998894,0.4060564,0.135,0.6715754,0.29870126,0.1421655,0.20845234,10.0
F,0.57,0.44683266,0.15,0.89951754,0.39587697,0.201116,0.25025108,9.0
M,0.63,0.5014872,0.18,1.3140311,0.51285124,0.2752294,0.41880122,17.0
I,0.6352179,0.51,0.18522012,1.3794035,0.52142084,0.2841468,0.45373005,18.470867
F,0.625,0.49185482,0.17,1.2118307,0.51803935,0.26937526,0.34474835,10.0
M,0.33279437,0.2486638,0.08,0.19906788,0.094131984,0.036219623,0.057060562,4.6503186
F,0.81405056,0.6465276,1.0360001,2.8227758,1.4859983,0.7543532,0.97320455,13.0
M,0.64077616,0.5059208,0.175,1.3473921,0.57489806,0.29160696,0.39681503,12.0
F,0.6134809,0.475,0.15,1.0807548,0.47824484,0.2634788,0.2904945,8.0
