Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Rings
I,0.7767708,0.065362506,1.13,0.4507541,0.022273296,0.066121176,0.92007035,20.805115
I,0.7812125,0.525331,0.15637237,0.14056973,0.746532,0.00053552084,0.0017592764,17.857023
F,0.16395678,0.62793523,0.175,2.10343,1.2792181,0.1888293,0.06214707,1.0010799
M,0.7869283,0.5814562,0.19,2.089481,0.78077334,0.17648812,0.16661765,1.2723978
F,0.7078839,0.6299808,0.155,1.1308203,1.4672757,0.17531984,0.03409457,9.0
M,0.53,0.46593094,0.20470525,0.032657877,0.10743153,0.53300506,1.0002575,8.0
F,0.076031044,0.62999904,0.125,0.28500712,0.15658563,0.022455286,0.0015881306,7.0
F,0.48,0.055,0.18580209,1.6688306,1.4844776,0.0005471023,0.12571797,24.437967
F,0.33888516,0.62856084,0.15,0.17946678,0.04383417,0.37546554,0.12929833,4.0
F,0.7943882,0.629704,0.00016592912,0.16838405,0.05663234,0.685871,0.04629633,7.0
M,0.080203176,0.40716547,0.000104393795,0.0020199937,1.4854087,0.00058359717,0.0015023618,19.788538
F,0.63908005,0.62996906,0.21143836,2.193977,0.06143209,0.013417385,0.04639738,1.5014895
I,0.6515246,0.27009985,0.19774973,0.4364375,0.02150523,0.0005,0.43485123,17.719967
F,0.14112866,0.619473,1.1205105,0.06893177,1.4870512,0.00050021755,0.37740088,28.247747
M,0.6,0.61785036,0.02243705,1.4911385,0.8011683,0.0005,0.0015001119,10.0
I,0.635,0.5,0.165,0.040931,1.4702935,0.21501562,0.39290765,11.0
F,0.7211244,0.42,0.6972289,0.002,0.7371858,0.014671924,0.19333635,9.0
F,0.27981222,0.055,0.0015523492,1.2175742,1.4745792,0.7599641,0.06978239,2.0032368
F,0.07524171,0.46111676,0.04119391,0.2776891,0.61507106,0.7164284,0.0015,10.0
F,0.37922347,0.055,0.21496283,1.5227519,1.4740176,0.19982849,0.0015050536,9.0
F,0.0763652,0.3942124,0.8558424,1.425327,0.001,0.017272389,0.0028487092,1.065865
F,0.3173149,0.5354437,0.14,2.7806594,0.004206933,0.067818455,0.0055186157,8.0
F,0.7751871,0.6299305,0.2073433,2.8246217,0.59436715,0.07915106,0.37643635,8.0
I,0.07502933,0.515,5.434321e-07,0.6338001,1.482028,0.6757804,0.13208103,11.0
F,0.21256752,0.14200826,1.057069,0.2573996,0.34301594,0.0005137801,0.26673973,11.0
I,0.08794751,0.055311356,0.12,0.21736863,1.4520261,0.1943831,0.32782942,7.0
M,0.5064693,0.055007234,0.20274842,0.33563414,0.015282389,0.031562563,0.049377576,18.214212
F,0.19837625,0.62837726,0.185,1.3486646,1.0126181,0.057530247,0.3362761,5.0
I,0.73903245,0.31075966,0.8119821,2.6025884,0.48141566,0.09022761,0.012582648,4.0
M,0.7205572,0.43,0.21249056,0.24532977,1.4862642,0.0005020593,0.015226762,5.0
M,0.7102857,0.08008375,0.145,0.0030539415,0.0023627237,0.35144365,0.0053324928,28.897318
F,0.605,0.58281577,0.20067461,0.40142924,0.0010051402,0.5644936,0.43518448,28.076025
I,0.7827173,0.48,0.051964965,1.7286041,0.6564716,0.10630549,0.024280762,13.0
I,0.092801146,0.62458795,0.095,0.36531737,0.68918234,0.28834456,0.052992266,3.9685452
F,0.27010414,0.055,1.13,0.29757926,0.27288386,0.08621381,0.09583517,28.57184
F,0.7181887,0.5977952,0.079980776,1.0225743,1.4341915,0.1677236,0.36707604,1.0065284
M,0.79707676,0.055056475,0.0,2.1929727,0.001,0.065109715,0.0029025008,2.436776
I,0.45725635,0.445,0.0010451837,0.28549665,0.015542538,0.0070779966,0.8803302,11.0
F,0.77796835,0.5,0.96959245,2.3162048,0.62804765,0.17741534,0.6908615,8.0
I,0.07538225,0.6291119,0.07096914,0.19318816,0.885364,0.0005,1.0020192,1.0040197
M,0.64,0.621702,0.072191626,0.002,0.001,0.20177244,0.22841856,28.930847
F,0.67,0.47138172,0.18,1.0532937,0.8826295,0.30826494,0.10174607,29.0
F,0.07539776,0.055539187,0.0,0.002158532,0.8328701,0.2890821,0.39523798,26.729963
I,0.475,0.6270922,0.22335637,0.013264132,0.35783803,0.0053092637,0.3020996,19.508005
F,0.07599286,0.05504822,0.0,2.595044,0.21656823,0.3988892,0.265,10.899692
M,0.7984771,0.05556295,0.001088241,0.021756392,0.0035610255,0.009076545,0.315,15.0
I,0.72826666,0.26411122,0.2157233,0.43177012,0.002357304,0.13631943,0.012227231,15.0
F,0.41684794,0.61831236,0.21286334,0.42702264,0.8577468,0.75808084,0.023362627,28.999691
F,0.6747439,0.15909193,0.01087174,2.0858047,1.4866728,0.0005,0.29339576,1.0
M,0.70578164,0.06428159,1.1293813,0.44429,1.0468695,0.046051692,0.024502484,28.542133
F,0.17467777,0.34904775,1.1284016,2.0591304,0.0013333958,0.0013234479,0.12990947,28.948643
F,0.7995427,0.5003588,4.684648e-06,2.682735,0.1587351,0.05135831,0.49496403,5.0
I,0.6995409,0.6261359,0.15,2.712851,0.84135586,0.1812958,0.6041261,7.0
I,0.075853646,0.61238843,0.002506008,1.3776274,1.3310746,0.3657033,0.18338016,3.2026234
F,0.76270187,0.629854,0.08,1.7357891,0.72933537,0.48879167,0.001500181,9.0
F,0.075,0.6282583,1.1296068,0.14769243,0.704569,0.017490579,0.06359389,5.0
F,0.1983724,0.055,0.15330262,1.0508361,0.051560972,0.062284064,0.48167226,8.0
F,0.07500412,0.6288694,0.0,0.770226,1.2293792,0.017910019,0.0015009462,28.999874
F,0.075,0.05582644,0.42424998,0.0027297884,0.44160774,0.21129097,0.7746198,28.576683
F,0.08489482,0.525,3.822103e-06,1.7645105,0.61950165,0.21143371,0.06196739,4.0
M,0.76504916,0.055189114,0.00014753686,1.1079605,1.4500078,0.00054292224,0.27539188,10.0
F,0.23539515,0.055,1.126384,0.040233288,1.2029637,0.6501217,0.0173935,2.2163649
M,0.6418338,0.62594485,0.2,0.70000803,1.487868,0.16193154,0.29467267,12.0
I,0.595,0.055,0.165,0.0068930583,0.21256642,0.24453673,0.08451944,1.9672984
M,0.07504879,0.62994194,0.185,0.0020003805,0.007272872,0.31131497,0.04133427,1.2971494
M,0.075304106,0.5352372,0.0004939232,1.7798308,0.49091098,0.21961296,0.97859776,1.0155728
I,0.72665226,0.56162786,0.0013887192,0.002,0.092486635,0.012357461,0.9885443,1.0000385
I,0.37538907,0.13187578,0.0024516373,2.4288065,1.4811912,0.2720227,0.001656179,1.0002059
I,0.0840177,0.62982035,0.5868585,2.444281,0.59609264,0.7461241,0.0749945,4.0
F,0.6803563,0.055,0.21214023,2.2472067,0.08132622,0.0010580284,0.0015514634,24.533188
M,0.2815095,0.38661125,0.0,2.8087695,0.37131837,0.17423224,0.07110832,9.0
M,0.075429946,0.62992036,2.1123793e-05,1.8347981,1.4316843,0.75962275,0.99554735,1.0293602
I,0.31377333,0.5201095,0.069208674,0.002298989,0.0010544215,0.16904669,0.021327022,19.960846
M,0.27485892,0.055,0.20151094,1.8038404,0.49098745,0.0010002943,0.33461195,10.0
M,0.6446314,0.38,1.1237924,0.758108,0.010286475,0.025176276,0.27779874,3.739179
F,0.61,0.5998664,0.0,0.89588153,0.4721743,0.75970674,0.0015,15.82335
I,0.53,0.6295881,0.22087924,0.009602528,0.014385209,0.00064595893,0.992377,28.894632
I,0.515,0.4,0.016928844,0.43490672,0.039979544,0.000508396,0.24571313,19.178692
M,0.5055304,0.465,1.1299577,0.48556864,0.0010060191,0.4654438,0.003378851,29.0
F,0.32456666,0.61254644,1.13,1.1169001,0.0019675128,0.30497918,0.0015060087,5.0
F,0.61,0.44087777,0.195,0.11019622,0.27619144,0.00050341437,0.8008105,19.120577
M,0.18430462,0.5849062,1.13,0.12258788,0.7549587,0.17212631,0.25299937,9.0
I,0.07500416,0.3797469,0.20923014,0.055703823,0.35384533,0.21908125,0.012300647,7.0
F,0.22601089,0.19134162,0.48807162,0.87184954,0.8562265,0.61630046,0.009299597,14.576203
I,0.72083455,0.6164081,0.0,0.53684825,0.0010001574,0.3293286,0.0015079292,8.0
I,0.3735572,0.055,0.003213959,0.029943377,1.3150922,0.20476875,0.38246617,1.0
I,0.07502168,0.055144645,0.18,0.002003777,0.8106573,0.00066941755,0.013103428,17.85457
M,0.48,0.4,0.12,0.24693093,1.4164163,0.44833535,0.175001,28.998419
F,0.44,0.6287818,1.1299865,0.3754103,0.0013546195,0.13762331,0.4474306,28.984245
I,0.374768,0.3027993,0.06738284,0.16987637,0.7006198,0.2201726,0.0067185154,1.0125642
F,0.24388711,0.05901148,0.009019177,0.13518368,0.23323008,0.00076040195,0.30581722,28.70225
F,0.13521451,0.475,0.043159734,2.6764624,0.93551326,0.000568238,0.0015009823,17.825151
F,0.585,0.055,0.00020507489,0.28638005,0.120530084,0.75997406,0.0015,9.0
M,0.789062,0.057219837,1.6975338e-06,0.23077068,0.005896164,0.5147686,0.4448052,4.0
M,0.1511342,0.62998974,0.00322442,2.4531744,1.2457124,0.13297442,0.0047656125,1.0022588
I,0.1384361,0.6197547,0.145,1.3059531,0.7002505,0.1662086,0.20825431,8.0
M,0.5069624,0.18852174,0.037119094,0.0021660675,0.001,0.111682564,0.0015235689,1.0071057
M,0.36653882,0.51,0.125,1.1696727,0.52477247,0.13226648,1.0049416,1.3639413
F,0.3174645,0.0597785,0.1501075,1.2283,1.4513435,0.009566622,0.00564014,28.98953
I,0.555,0.45,0.175,0.7380188,0.001503886,0.002544319,0.0015007796,1.1597116
I,0.62066793,0.6225967,0.11,0.4595172,1.4854676,0.2601888,0.1194149,28.77542
F,0.13782308,0.425,1.1196227,2.8061452,0.8526012,0.078948855,0.26309025,2.9323683
F,0.74775594,0.1624909,0.195,0.0020056383,0.0010005196,0.0021665308,0.0020965019,1.4886792
M,0.07500427,0.63,0.16456592,0.9336434,0.7428658,0.3775492,0.061379172,1.0011655
F,0.55,0.055,0.017793993,2.0689094,0.74826974,0.058307126,0.37179467,8.0
I,0.295484,0.6298087,0.06089527,2.040812,0.0661526,0.7599929,0.028606435,28.998789
I,0.48,0.5907008,1.1283277,1.3322605,0.941273,0.111772954,0.91559786,1.045667
F,0.28472662,0.6296891,0.080435514,1.6004093,0.011576661,0.38089484,0.028476328,10.0
F,0.076542385,0.614161,0.19596092,1.2949972,1.3886902,0.76,0.0058621094,5.0
M,0.49170268,0.5833929,0.023281738,0.16851576,0.3032218,0.18434924,0.35544387,1.0009434
I,0.5483382,0.05679922,0.21534549,0.002,0.8053816,0.3599422,0.89947677,1.0788133
F,0.109601386,0.25893036,0.0067533767,1.6356266,0.49432182,0.030258985,0.6330996,25.796589
I,0.5043993,0.5579106,0.095,0.5539329,0.58485216,0.056579035,0.37316597,10.0
I,0.082376905,0.39631122,0.165,0.0020154037,0.001,0.75991136,0.38720432,9.0
F,0.6,0.4144249,1.0664526,1.4704757,1.4794031,0.35927948,0.065105684,1.0119724
F,0.6482547,0.5978123,0.105,0.02697485,0.0050964244,0.12391267,0.32622367,4.550499
M,0.20030753,0.055,0.2,0.17541482,1.4829521,0.06447291,0.06046418,28.897696
F,0.7254802,0.058430612,0.21481113,1.6598732,0.61413944,0.758996,0.0406639,1.0123752
I,0.21237947,0.05549749,0.61411715,2.698348,0.015271471,0.008897184,0.13599801,3.7672627
F,0.07607074,0.055,0.125,2.8255,1.4853289,0.12412271,0.0019011499,4.0
I,0.3495422,0.055,0.21699286,0.9942413,0.2238127,0.0019868726,0.004704912,5.0
I,0.35267052,0.425,1.1290045,2.8254151,0.001,0.039195858,0.4185656,28.96407
I,0.655,0.57595474,1.1296642,0.22672288,0.0011126911,0.0005082836,0.1124679,14.0
M,0.67,0.6297074,0.048853435,2.355247,0.35003468,0.11516875,0.21616204,15.0
M,0.43462577,0.3602412,0.1394258,1.3430433,1.2658968,0.48034814,0.010863872,28.997639
I,0.40582106,0.055,2.1843043e-05,0.6570111,0.13771982,0.74189925,0.006973179,9.0
I,0.79903287,0.63,0.12638825,0.893592,0.0010055946,0.0034411547,0.9990178,1.0977788
F,0.07534036,0.055,0.19,1.4047352,0.0011443625,0.26882327,0.31338203,14.0
I,0.075,0.62866133,0.135,0.20055509,1.4860221,0.29904088,0.21549901,4.0
F,0.36818868,0.30446887,0.001945494,0.19380295,0.001,0.06317641,0.0063606496,29.0
F,0.7029883,0.62970024,0.08,2.8079584,1.104368,0.102582924,0.12178069,11.0
F,0.07559977,0.51964664,0.175,0.56425685,1.2644755,0.24235716,0.6351919,1.6346875
F,0.092968605,0.2678469,1.124402,0.033116568,0.12552433,0.036139548,1.0025915,29.0
M,0.18103695,0.62836814,1.13,1.3060737,0.0053875637,0.25569153,0.9941837,19.825577
F,0.7392958,0.30864573,0.155,2.7904794,0.02620212,0.000597864,0.004297949,23.505821
I,0.075051665,0.6101685,1.1234772,0.528192,0.27203256,0.22396468,0.4073175,13.0
M,0.7220517,0.056440555,0.080368094,0.48983687,0.77944475,0.0011423039,1.0048451,25.379812
F,0.553676,0.307602,0.050284833,1.49316,1.4046766,0.76,0.004220493,1.0
F,0.075,0.55784446,1.129955,2.8255,0.01053669,0.25232878,0.017018802,12.0
M,0.41898018,0.62999856,1.1296381,0.3948439,0.001,0.39429608,0.3912457,11.0
F,0.72491604,0.6296668,0.21050361,1.5345297,0.33102235,0.0005006494,0.0056662024,17.94826
F,0.07500247,0.62985295,0.00011441066,1.1145238,0.9619294,0.39987907,0.8107119,8.0
I,0.4273496,0.16604996,0.061241914,0.038403526,0.43722102,0.24116746,0.0015001806,28.996656
I,0.5208239,0.62665904,0.22374646,2.6303327,1.4855052,0.09278356,0.31352386,9.0
M,0.79764163,0.06912016,1.129891,0.02105131,0.7487592,0.018210882,0.43577743,9.0
F,0.09073389,0.055,0.0702893,0.0029932582,0.0010276206,0.0005,0.0032453544,28.973883
M,0.075,0.6299573,0.21386003,2.6850245,1.4077225,0.3729612,0.0015666018,1.0
F,0.7934028,0.6299628,0.23472586,0.37785196,1.3453163,0.3570134,0.0015009603,3.0858057
I,0.63,0.435,1.1269089,0.53026015,0.5047562,0.20268929,0.090114735,5.0
I,0.4196719,0.055,0.015949098,2.1542451,0.0010270285,0.0011237459,0.12562388,28.408167
M,0.5718869,0.5312596,9.96138e-05,0.0039906865,0.9153338,0.18301919,0.28154618,8.0
F,0.32966962,0.055,0.21312065,0.60006326,0.30611217,0.28056067,0.09289793,24.995272
I,0.67,0.24997787,1.0739393,0.14598042,0.6451182,0.074167214,0.82573485,26.91305
M,0.075,0.06538704,5.553774e-05,0.002029675,0.7512084,0.055915896,0.118295945,1.0057803
I,0.595,0.258705,0.22314167,0.05365279,0.09765518,0.24875209,0.87241757,18.31216
F,0.075,0.6172806,0.2246831,0.34641704,0.5485249,0.33486947,0.9220362,7.0
M,0.31673586,0.56454194,1.1293105,1.6369534,0.16103286,0.75997496,0.009392598,27.667856
F,0.20049094,0.055050787,0.004567194,2.8255,0.5403118,0.7533723,0.26501164,5.0
I,0.7886975,0.05591331,0.040494714,0.48962128,0.0718716,0.008317181,0.098556936,29.0
M,0.61459196,0.23155475,0.15,2.1670346,0.001,0.016269462,0.10043793,20.932821
I,0.27278462,0.055060264,1.1297792,0.44073755,0.9462938,0.00050018256,0.12745272,1.1428615
F,0.7272136,0.48738307,0.16,0.008551854,1.0824765,0.0005,0.29890803,2.0283384
F,0.34714922,0.47,0.29905143,0.002139299,0.12343979,0.06160774,0.29343542,17.997843
M,0.364221,0.5239885,0.155,1.2950325,0.0010011645,0.0006667754,0.13924225,1.7597282
M,0.7942275,0.4270008,0.0020784128,1.5539222,0.01029765,0.01216615,0.49963737,14.510191
M,0.22964345,0.2336472,1.13,1.2926304,0.10881003,0.0060320096,0.44514316,28.999767
M,0.44751462,0.05500117,1.5852919e-06,2.8192642,1.484689,0.71899265,0.50018924,1.8565679
F,0.53,0.445,1.1269077,0.18234524,1.4835287,0.6306413,0.5105361,8.0
F,0.07501385,0.6289234,0.21451321,1.7106435,0.18708366,0.24213538,0.0016791243,28.861671
F,0.5637006,0.055,0.21368024,0.31285024,0.001,0.7521956,0.0015012845,29.0
M,0.5812338,0.62995887,0.175,0.99632466,1.4859699,0.4148123,0.1405906,1.4636685
I,0.44984353,0.48,0.175,2.8255,0.0010284745,0.6277507,0.001500166,4.0
M,0.075,0.5697512,0.21817544,2.817453,1.4879823,0.002997295,0.7405006,28.172293
M,0.5330995,0.43,0.00018142565,0.10884755,1.4793547,0.74149597,0.025129003,1.0378387
M,0.077825174,0.055143975,0.16586925,2.8253694,0.21511534,0.14978719,0.09527786,10.786348
I,0.07624926,0.055,0.9975754,0.83167696,0.021850677,0.01028915,0.0050147045,22.821344
M,0.47810477,0.629993,1.1299268,1.3631048,0.26298368,0.0005046995,0.8124593,8.0
M,0.767814,0.1671622,0.13,0.057570644,0.83245,0.033899527,0.5694875,2.1654904
F,0.44,0.54522324,0.2010945,0.003794788,1.4621916,0.45729047,0.0017561176,6.0
F,0.7685136,0.5172979,1.0781859,0.69853264,0.0031171674,0.0005116725,0.23645964,29.0
I,0.655,0.23509023,0.15518841,0.16962408,0.48957732,0.12332533,0.02781919,1.0
M,0.15554142,0.055,1.117848,0.2645134,1.482116,0.31999344,0.34751633,5.0
M,0.4002002,0.6125481,0.0057617845,0.027338188,0.001,0.18659022,0.030901026,28.963621
M,0.07500169,0.38528383,0.10350368,1.7332816,0.09606584,0.7288776,0.315,19.589914
M,0.6924924,0.05506026,0.07946175,2.7407777,1.0489937,0.16300216,0.3854559,2.4268754
F,0.075,0.6299413,1.1296544,2.8254886,0.28260455,0.7578921,1.0020679,1.0077941
I,0.6683042,0.19215576,0.12012264,1.5351534,0.22891994,0.43065068,0.02016291,13.722011
F,0.17273434,0.58393157,1.1297704,0.85894257,0.47742435,0.17668962,0.25997266,5.4398575
F,0.075307615,0.6298411,0.135,1.075548,1.3034014,0.13839401,0.12057486,8.0
F,0.25284886,0.055,0.06494913,0.18021488,0.37887514,0.06201956,0.99674386,11.0
F,0.62,0.62966055,0.00870939,2.1023524,0.5565762,0.011038426,0.9314694,1.0143535
F,0.7996105,0.62946063,2.4880193e-05,2.823183,0.42110732,0.2457151,0.0015043782,2.0887573
M,0.075,0.055,0.16,2.3734598,0.8313335,0.11132672,0.0015565791,5.0
I,0.51493317,0.475,0.1,1.8296535,1.3918568,0.04996865,0.6254218,28.914585
F,0.8,0.6235523,0.165,0.14168406,1.4591614,0.47075725,0.2301747,1.0149953
I,0.790016,0.47819847,0.195,0.09936557,0.003062819,0.39353758,0.7930579,19.768005
F,0.691265,0.6286298,0.16045745,0.0020352427,0.17172408,0.17229275,0.006428898,1.9894707
I,0.07502009,0.5473999,0.03546901,2.8180678,1.4864267,0.30708262,0.025177084,1.0007014
I,0.30500466,0.55,0.38487342,0.3473654,0.28480297,0.29239297,0.35087517,1.0
M,0.084402196,0.55,0.0,0.861077,0.5244275,0.0012221446,0.010764764,5.0
I,0.4167724,0.2951172,0.0,1.4181536,0.0010003862,0.0010776588,0.088439636,28.91615
F,0.8,0.46,1.0392029,1.072886,0.68341404,0.09180289,1.0048712,8.0
I,0.625,0.32306206,0.7277038,1.0070125,0.4902045,0.36698225,0.08935361,16.81409
I,0.075,0.18522346,0.009590148,0.07435163,0.07585783,0.05926516,0.06882125,28.994091
I,0.07500217,0.5060098,1.2986063e-06,1.7898283,0.001,0.23892467,0.0015063729,12.0
M,0.27518168,0.055,0.103887014,0.5431707,0.020068865,0.22885573,0.013623434,11.0
F,0.075,0.05502664,0.0,0.41919845,0.03848171,0.74855167,0.08342202,8.0
I,0.68900734,0.62084085,0.14,0.59584993,1.2719996,0.3122123,0.2560894,6.0
M,0.3339433,0.515,1.1182472,0.093034,0.0035123886,0.0005002281,0.45700973,1.2751507
F,0.13997236,0.26825103,0.135,2.8255,1.4874036,0.009057257,0.00165902,9.060637
F,0.07500193,0.055042297,0.18,1.3801413,0.40355727,0.00050372636,0.067952774,10.0
F,0.5492258,0.055,0.008846394,2.7274637,0.13457,0.7599931,0.0015,28.987116
I,0.07625859,0.6261923,0.27692285,0.391563,0.0010004053,0.33645827,0.0065585705,22.354683
M,0.07501744,0.6282359,0.20222308,0.7410583,0.001137422,0.32237473,0.0015001169,11.0
F,0.1812735,0.05506334,1.1299874,0.286655,0.81443954,0.20832619,0.9450698,19.021427
F,0.07501093,0.08230856,0.032467604,2.824356,1.1763796,0.044160742,0.05800399,1.0
I,0.075,0.525,0.155,2.1856134,1.4853157,0.26277202,0.0018199307,28.999826
I,0.7935225,0.63,0.0002513611,0.9498209,1.2419674,0.37810817,0.46984783,9.0
F,0.07504499,0.63,0.002223227,1.5009046,1.4828695,0.7593158,0.265,3.511346
I,0.7571892,0.6298761,0.06835537,0.041518915,0.60473424,0.015408238,0.03652071,4.9638653
F,0.10670253,0.055,0.0050974386,2.804824,1.2113153,0.75995046,0.0028245128,4.0
F,0.6954836,0.055,0.1,1.4406325,0.008324732,0.018283434,0.100139625,5.3842297
F,0.79903483,0.375,0.2033091,0.264147,0.001003334,0.4057425,0.0015,28.926477
M,0.78035176,0.30993223,0.979143,0.22670777,0.066609584,0.03499062,0.9370952,28.984365
M,0.73508877,0.2049158,0.22160026,1.085008,0.589111,0.4723785,0.04377549,28.710361
I,0.14349824,0.45,0.20236297,1.5904914,0.1569499,0.74596983,0.5689369,7.0
M,0.72112757,0.055001184,1.13,0.63674104,0.0010008474,0.0005,0.88238055,15.0
F,0.075,0.62999135,0.0,2.8042498,1.4575555,0.43040404,0.9004426,10.0
M,0.6,0.05501779,0.155,1.0084625,0.5144504,0.04153076,0.007051374,1.4726764
I,0.41940805,0.5791988,0.0,0.002,0.001,0.4664435,0.0015,12.0
F,0.6969296,0.055,0.009507174,1.052295,0.004450341,0.2460776,0.20920005,9.0
M,0.55,0.055447616,7.8272875e-05,2.7362652,0.001,0.33640587,0.52872705,1.0136068
F,0.789167,0.525,5.1586712e-06,0.464436,0.9006798,0.110873215,0.09529871,14.0
F,0.44622424,0.055,1.1296242,2.1354296,0.010527404,0.26236102,0.0015084988,1.0
I,0.68846536,0.17658927,0.2,0.032231845,0.64474976,0.27381697,0.378805,8.0
F,0.6616059,0.6298255,0.121347755,0.00812657,1.4488167,0.18732904,1.0048856,17.971762
