age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
53.0, Private,33475.13, HS-grad,9.0, Divorced, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
30.0, Private,417658.5, Masters,14.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
58.0, Private,60212.38, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,97.528145, United-States, <=50K
28.0, Private,189408.02, 7th-8th,3.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
24.0, Private,296337.56, 11th,7.0, Never-married, Craft-repair, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
28.0, Private,22492.906, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
90.0, Private,113070.73, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
26.0, Private,571743.94, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,98.58815, United-States, <=50K
35.0, Private,165801.2, 7th-8th,3.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
90.0, Private,434948.72, Some-college,10.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
90.0, Private,187849.42, Masters,14.0, Married-civ-spouse, Sales, Husband, White, Male,11765.123,0.0,98.008354, United-States, <=50K
51.0, Private,24420.455, Assoc-acdm,12.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
22.0, Private,314175.44, 12th,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,60.0, United-States, <=50K
69.0, Private,132227.2, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
61.836998, Local-gov,286697.25, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
44.0, Private,284685.88, HS-grad,9.0, Never-married, Adm-clerical, Other-relative, White, Male,0.0,0.0,40.0, Mexico, <=50K
20.0, Private,23890.957, HS-grad,9.0, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0.0,0.0,40.0, United-States, <=50K
22.0, ?,139664.8, Prof-school,15.0, Never-married, ?, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
36.0, Local-gov,201486.9, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, Jamaica, <=50K
21.0, Private,23666.16, HS-grad,9.0, Never-married, Machine-op-inspct, Unmarried, White, Male,0.0,0.0,40.0, United-States, <=50K
69.696236, Private,199146.52, Some-college,10.0, Widowed, Adm-clerical, Not-in-family, Black, Female,0.0,0.0,40.0, United-States, <=50K
20.0, Self-emp-not-inc,14470.095, Some-college,10.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
49.0, State-gov,313506.16, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,14103.087,0.0,40.0, United-States, >50K
90.0, Private,407773.12, Some-college,10.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,2.86852, United-States, <=50K
39.0, State-gov,278247.2, Assoc-voc,11.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
70.0, Local-gov,27902.53, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,40.0, United-States, <=50K
26.0, Local-gov,220038.03, Bachelors,13.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
26.0, Private,114237.86, Some-college,10.0, Never-married, Handlers-cleaners, Other-relative, White, Male,0.0,0.0,52.37294, United-States, <=50K
19.0, Private,126022.58, HS-grad,9.0, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0.0,0.0,40.0, Mexico, <=50K
38.0, Private,260019.92, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
27.0, Private,300206.6, Masters,14.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,99.0, United-States, <=50K
21.0, Private,37185.508, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
24.0, Private,586691.8, 10th,6.0, Never-married, Other-service, Not-in-family, Black, Male,0.0,0.0,54.41317, United-States, <=50K
42.0, Local-gov,186744.39, Masters,14.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,70.0, United-States, <=50K
21.0, Self-emp-inc,362229.2, HS-grad,9.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,99.0, United-States, <=50K
20.005283, Private,20922.725, Some-college,10.0, Divorced, Other-service, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
27.0, Private,116632.41, Bachelors,13.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
18.0, Private,345317.3, HS-grad,9.0, Never-married, Handlers-cleaners, Not-in-family, White, Female,0.0,0.0,2.4424274, United-States, <=50K
23.0, Self-emp-not-inc,441746.2, Bachelors,13.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
61.0, Private,70807.96, HS-grad,9.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,40.0, United-States, >50K
68.0, ?,42097.72, HS-grad,9.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,1.1274241, United-States, <=50K
29.0, Private,257732.06, Assoc-acdm,12.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,40.0, United-States, <=50K
49.0, Private,214709.06, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
19.0, Private,21956.184, HS-grad,9.0, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0.0,0.0,40.0, United-States, <=50K
24.0, Private,691669.8, HS-grad,9.0, Divorced, Craft-repair, Unmarried, White, Male,0.0,0.0,40.0, United-States, <=50K
23.0, Local-gov,210830.94, Bachelors,13.0, Married-civ-spouse, Sales, Wife, Black, Female,0.0,0.0,40.0, United-States, <=50K
51.0, Private,302962.62, Assoc-acdm,12.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
29.0, Private,304057.9, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
62.0, Private,24063.57, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,99.0, United-States, <=50K
58.0, Private,227808.27, HS-grad,9.0, Divorced, Other-service, Own-child, White, Female,0.0,0.0,4.275384, United-States, <=50K
22.0, Private,24250.088, Some-college,10.0, Never-married, Transport-moving, Unmarried, White, Male,0.0,0.0,99.0, United-States, <=50K
50.0, Private,111383.67, Bachelors,13.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
43.0, Private,113737.74, 7th-8th,2.603471, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
53.0, State-gov,215182.73, Some-college,10.0, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0.0,0.0,15.0, Cambodia, <=50K
32.0, Private,33081.98, Some-college,10.0, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
46.0, Local-gov,32878.082, HS-grad,9.0, Divorced, Handlers-cleaners, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
20.0, ?,39687.38, Some-college,10.0, Never-married, ?, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
62.0, Private,174727.23, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
21.0, Private,95281.91, HS-grad,9.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,99.0, United-States, >50K
21.0, Private,437523.22, Some-college,10.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
42.0, Private,234053.58, HS-grad,9.0, Married-civ-spouse, Craft-repair, Wife, White, Female,0.0,0.0,40.0, United-States, <=50K
27.0, Private,116975.81, HS-grad,9.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, Mexico, <=50K
39.0, Private,288246.38, HS-grad,9.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
22.0, Private,237982.78, Some-college,10.0, Never-married, Exec-managerial, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
26.0, Private,145802.66, Assoc-acdm,12.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
39.0, Private,197333.55, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0.0,0.0,40.0, United-States, <=50K
43.0, Self-emp-inc,55781.207, Bachelors,13.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
54.0, Private,93532.74, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,99.0, United-States, >50K
62.0, Private,119373.33, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,99.0, United-States, >50K
22.0, Private,27007.082, Bachelors,13.0, Never-married, Prof-specialty, Unmarried, White, Male,0.0,0.0,40.0, United-States, <=50K
55.0, Private,228730.27, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
21.0, Private,336473.4, Some-college,10.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
83.61247, Private,97518.94, Masters,14.0, Widowed, Prof-specialty, Not-in-family, White, Female,0.0,0.0,80.0, United-States, <=50K
90.0, Private,188604.44, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,40.0, United-States, >50K
17.0, Private,283921.28, HS-grad,9.0, Never-married, Adm-clerical, Own-child, Black, Male,0.0,0.0,1.9759297, United-States, <=50K
37.0, Private,140536.39, Prof-school,15.983745, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,45.0, United-States, <=50K
41.0, Private,26993.639, 11th,9.0, Married-civ-spouse, Other-service, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
22.630272, Private,26403.414, HS-grad,9.0, Separated, Craft-repair, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
90.0, Private,138486.95, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,2.6268804, United-States, <=50K
31.0, Local-gov,180656.78, HS-grad,9.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
21.572002, Private,455900.8, Masters,14.0, Never-married, Adm-clerical, Not-in-family, White, Male,0.0,0.0,40.0, United-States, >50K
21.0, Private,23855.406, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
34.0, Self-emp-not-inc,177372.53, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,11.059502, United-States, <=50K
20.0, Private,46273.332, Bachelors,13.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
19.26626, Private,592251.75, Some-college,10.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,40.0, Mexico, <=50K
44.0, Private,105524.99, HS-grad,9.0, Divorced, Sales, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
17.0, Private,282183.6, 11th,7.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
54.0, Private,28195.816, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,10.0, United-States, <=50K
22.0, Private,229938.14, Bachelors,13.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
23.0, Private,422040.78, HS-grad,9.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
39.0, Private,191131.12, HS-grad,9.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
23.0, Private,106250.625, HS-grad,9.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
35.0, Private,275293.5, 11th,5.0, Married-civ-spouse, Protective-serv, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
90.0, ?,113248.016, Prof-school,15.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
60.0, Private,154307.89, Some-college,10.0, Divorced, Exec-managerial, Not-in-family, White, Male,0.0,0.0,40.0, United-States, >50K
23.0, Private,215528.23, HS-grad,9.0, Separated, Sales, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
58.0, Private,263100.62, Some-college,10.0, Divorced, Craft-repair, Unmarried, Black, Female,0.0,0.0,40.0, United-States, <=50K
19.0, Private,543063.2, Some-college,10.0, Never-married, Adm-clerical, Not-in-family, White, Male,0.0,0.0,2.0980508, United-States, <=50K
81.94599, ?,190423.42, Masters,14.0, Divorced, ?, Unmarried, White, Female,0.0,0.0,1.0055375, United-States, <=50K
42.0, Private,31260.068, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
26.0, Private,217047.53, HS-grad,9.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,30.0, United-States, <=50K
82.616714, Private,80983.45, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
19.0, Private,213470.89, Some-college,10.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
50.0, Private,610462.25, HS-grad,9.0, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
25.0, Private,127912.69, Assoc-voc,11.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
35.11864, Private,132670.58, HS-grad,9.0, Divorced, Sales, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
45.0, Private,391539.34, 10th,3.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, Mexico, <=50K
72.979454, Private,152387.97, Some-college,10.0, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
20.0, Private,40522.168, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
34.0, Private,165031.86, Some-college,10.0, Never-married, Craft-repair, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
60.0, Private,22529.828, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
23.0, Local-gov,345534.28, Some-college,10.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
19.0, Private,435146.34, HS-grad,9.0, Never-married, Other-service, Other-relative, White, Male,0.0,0.0,40.0, United-States, <=50K
19.0, Private,128544.53, Some-college,10.0, Never-married, Prof-specialty, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
33.0, Private,275089.47, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
90.0, Private,153537.39, HS-grad,9.0, Divorced, Exec-managerial, Not-in-family, White, Male,0.0,0.0,8.0, United-States, <=50K
28.0, Private,76521.01, Assoc-voc,11.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
35.0, Private,188542.2, Some-college,10.0, Never-married, Craft-repair, Unmarried, White, Male,0.0,0.0,40.0, United-States, <=50K
22.0, Private,26635.678, 7th-8th,3.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
57.0, Local-gov,354609.06, Masters,14.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,99.0, United-States, <=50K
17.0, Private,287711.3, HS-grad,9.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,4.4624114, United-States, <=50K
24.0, Self-emp-not-inc,338752.47, Some-college,10.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,80.0, United-States, <=50K
90.0, Private,143361.39, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
17.0, Private,104304.13, HS-grad,9.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,2.814456, United-States, <=50K
17.0, ?,254668.47, HS-grad,9.0, Never-married, ?, Own-child, White, Male,0.0,1977.0,3.6476283, United-States, >50K
83.1986, Private,161785.81, Some-college,10.0, Divorced, Prof-specialty, Other-relative, White, Female,7298.0,0.0,40.0, United-States, <=50K
39.0, Private,402203.0, Bachelors,13.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,85.69495, United-States, >50K
21.0, Private,174810.72, HS-grad,9.0, Never-married, Prof-specialty, Unmarried, White, Male,0.0,0.0,40.0, United-States, <=50K
26.0, Private,164726.8, 12th,10.0, Never-married, Craft-repair, Other-relative, White, Female,0.0,0.0,60.0, United-States, <=50K
34.0, Private,19095.443, Bachelors,15.0, Married-civ-spouse, Protective-serv, Own-child, White, Male,0.0,0.0,37.0, Honduras, <=50K
49.0, Private,125679.85, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
84.62282, ?,33130.035, Bachelors,13.0, Never-married, Sales, Not-in-family, White, Female,31700.586,0.0,40.0, United-States, >50K
28.0, Private,182247.66, 11th,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
25.0, Private,171881.3, Bachelors,13.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
55.0, Private,208687.98, 11th,7.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
29.0, Private,114626.984, Bachelors,13.0, Divorced, Other-service, Unmarried, White, Female,0.0,0.0,5.0, United-States, <=50K
69.0, Private,197823.2, Bachelors,13.0, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0.0,0.0,55.0, Nicaragua, >50K
21.0, Private,187452.62, Some-college,10.0, Never-married, Adm-clerical, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
81.7312, Private,178367.31, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
26.0, Private,110606.4, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,70.0, United-States, <=50K
18.0, Private,500322.25, Some-college,10.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,2.2629864, United-States, <=50K
36.0, Private,153516.44, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
50.0, Private,22371.473, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,80.0, United-States, >50K
90.0, Private,141666.53, Some-college,10.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,5.5702853, United-States, <=50K
25.0, Private,152924.92, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
90.0, Private,37093.49, Some-college,10.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,40.0, United-States, <=50K
75.82643, Private,188656.73, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
21.0, Private,376638.2, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
44.0, Local-gov,80920.21, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
30.0, Private,27414.578, Some-college,10.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
24.0, Private,192653.97, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
28.0, Private,468871.78, Some-college,10.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,99.0, United-States, >50K
23.0, Private,26868.338, HS-grad,9.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,50.0, United-States, <=50K
89.02503, Private,123928.61, HS-grad,9.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,6.595685, United-States, <=50K
20.0, Private,444796.56, Some-college,10.0, Married-civ-spouse, Other-service, Wife, White, Female,0.0,0.0,40.0, United-States, <=50K
31.0, Private,36049.082, HS-grad,9.0, Separated, Transport-moving, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
90.0, Private,67687.5, Some-college,10.0, Widowed, Other-service, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
24.0, Private,202906.7, HS-grad,9.0, Divorced, Exec-managerial, Other-relative, White, Male,0.0,0.0,99.0, United-States, <=50K
20.0, Private,271009.72, HS-grad,9.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,30.0, United-States, <=50K
90.0, Private,102151.1, Bachelors,13.0, Widowed, Prof-specialty, Not-in-family, White, Female,0.0,0.0,1.0, United-States, <=50K
30.0, Private,190946.03, Masters,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
19.0, Private,21417.46, Some-college,10.0, Never-married, Craft-repair, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
74.0, Private,458724.4, Masters,14.0, Widowed, Prof-specialty, Unmarried, White, Female,0.0,0.0,99.0, United-States, <=50K
82.000725, Private,209541.11, Doctorate,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
27.0, Private,50393.625, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,99.0, United-States, >50K
90.0, Private,140892.33, 7th-8th,3.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,1.1581994, United-States, <=50K
26.0, Private,141549.36, Assoc-voc,11.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,64.59656, United-States, <=50K
20.0, Private,150305.6, Bachelors,13.0, Never-married, Prof-specialty, Own-child, White, Female,0.0,0.0,5.0, United-States, <=50K
90.0, ?,40530.082, 7th-8th,3.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,1.0002465, United-States, <=50K
