Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0.0,0.0,0.0,0.0,28.0,600.72656,0.0,0.022222223,0.0,1.0,Nov,4,5,4,4,Returning_Visitor,True,False
15.019273,3398.75,0.0,0.0,53.75211,4703.582,0.004680992,0.013246032,28.031906,0.0,Dec,3,2,1,10,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,6.0,134.49985,0.072331905,0.1,0.0,0.0,May,1,1,1,13,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,6.0,303.849,0.0,0.03333333,0.0,0.0,Sep,2,2,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,7.0,620.2293,0.2,0.054233488,0.0,0.0,Nov,6,2,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,51.456463,0.0,0.0,0.029866382,0.0,0.0,Mar,4,10,3,3,Other,False,False
10.0,302.4483,2.0,383.44186,150.20299,4477.886,0.0058879955,0.02093918,30.70277,0.0,Oct,2,2,1,2,Returning_Visitor,False,False
0.0,0.0,3.0,341.35223,12.0,478.72174,0.038731407,0.07305823,0.0,0.0,May,2,2,6,4,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,82.643936,2504.423,0.005737013,0.016203763,0.0,0.0,Dec,3,2,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.2,0.0,0.0,Jul,3,2,9,20,Returning_Visitor,False,False
0.0,103.56665,0.0,0.0,5.0,63.81579,0.0,0.02324859,0.0,0.0,Aug,2,10,4,6,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,16.512274,451.59216,0.053628437,0.023829235,0.0,0.0,May,2,2,4,1,Returning_Visitor,False,False
1.0,47.276203,0.0,0.0,10.0,302.972,0.0048750183,0.015384615,0.0,0.0,Mar,2,4,1,3,Returning_Visitor,True,False
0.0,13.570708,0.0,0.0,31.0,3074.109,0.014094002,0.05,0.0,0.0,Nov,3,2,3,3,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,2.0,157.62431,0.16695915,0.12421585,0.0,0.0,May,2,2,3,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,85.48349,2648.5276,0.002990726,0.014285714,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
1.0,0.0,0.0,0.0,6.0,110.21628,0.0,0.016666668,0.0,0.0,May,2,2,8,4,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,22.0,320.02448,0.018181818,0.04,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,True,False
25.872417,3398.75,17.228418,2247.0283,201.00601,16357.955,0.0054129744,0.014285714,0.0,0.0,Dec,3,2,1,3,Returning_Visitor,False,False
9.875464,3398.75,0.0,0.0,22.0,1657.1335,0.0,0.004177342,0.0,0.0,June,1,1,3,2,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,27.874973,1153.9308,0.0144966375,0.040129352,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
4.0,79.28073,0.0,0.0,20.196001,656.7168,0.0,0.012421466,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
4.0,141.14055,0.0,0.0,23.0,735.81085,0.0033882584,0.0125,26.904333,0.0,Mar,2,2,1,11,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,5.0,90.3011,0.059630547,0.1,0.0,0.0,Dec,1,1,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,53.0,402.78757,0.0,0.0043662544,0.0,0.0,June,1,6,3,10,Returning_Visitor,False,False
4.219998,148.71349,0.0,0.0,4.0,62.963192,0.0,0.06483148,0.0,0.0,May,1,1,3,3,Returning_Visitor,False,False
0.0,0.0,1.0,0.0,41.0,2646.1863,0.0070507606,0.025,0.0,0.0,May,2,2,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,13.0,260.8847,0.0,0.2,0.0,0.0,Nov,2,5,1,1,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,72.82335,209.41527,0.0,0.0062566265,0.0,0.0,May,3,2,4,7,Returning_Visitor,False,False
6.0,0.0,0.0,0.0,12.0,9583.632,0.021597374,0.04679283,0.0,0.0,May,3,1,1,3,Returning_Visitor,False,True
4.0,0.0,0.0,0.0,77.2444,382.89743,0.00954134,0.014285714,0.0,1.0,May,2,2,9,3,Returning_Visitor,False,True
13.711276,471.6631,0.0,0.0,124.91147,3279.451,0.0020454866,0.0121940905,0.0,0.0,Dec,2,2,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,12.0,1137.122,0.0,0.0073856623,0.0,0.0,May,2,2,1,8,Returning_Visitor,False,False
5.0,185.09708,2.0,0.0,110.09967,10483.665,0.007388131,0.029371481,0.0,0.0,May,2,2,8,2,Returning_Visitor,False,False
26.084846,3398.75,22.002968,2412.7253,429.73685,61119.996,0.00436033,0.012126025,0.0,0.0,Dec,3,2,4,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.7347846,19.671173,0.06666667,0.10722688,0.0,0.0,Nov,2,2,3,2,New_Visitor,True,False
8.0,249.93379,0.0,0.0,98.19958,2204.6135,0.0074675707,0.018962257,0.0,0.0,May,3,2,3,1,Returning_Visitor,False,False
10.0,3398.75,0.0,0.0,20.0,1846.1053,0.0,0.0,0.0,0.6,May,2,2,1,2,New_Visitor,False,False
10.255186,3398.75,0.0,0.0,8.27139,1401.2771,0.0,0.021865418,0.0,0.0,Nov,3,2,9,1,Returning_Visitor,False,False
4.963327,74.12658,0.0,0.0,11.0,330.69998,0.0,0.022736851,0.0,0.0,Dec,2,2,3,1,Returning_Visitor,False,False
13.50938,3398.75,0.0,0.0,107.14448,8724.846,0.0056081004,0.016290968,0.0,0.0,Nov,1,1,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,50.814327,0.081565216,0.10960647,0.0,0.0,Nov,3,2,3,3,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,43.0,7305.0537,0.0,0.013129373,0.0,0.0,May,7,5,2,2,Returning_Visitor,False,False
24.428213,3398.75,18.925293,2484.7842,240.8917,51930.652,0.0,0.005565194,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,False,False
16.526508,3398.75,0.0,0.0,109.46576,7623.908,0.0025410284,0.011569374,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Nov,3,2,4,13,Returning_Visitor,False,False
5.0,115.863464,0.0,0.0,20.0,1891.1017,0.0,0.027314162,0.0,0.0,Oct,4,1,1,15,Returning_Visitor,False,False
5.0,243.77023,0.0,0.0,33.833622,483.88535,0.014285714,0.016582597,0.0,0.0,Feb,8,2,4,15,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,17.0,63.755054,0.0,0.025,0.0,0.0,May,2,10,3,1,New_Visitor,True,False
0.0,0.0,0.0,0.0,43.53911,583.5491,0.05,0.2,0.0,0.0,Mar,2,2,1,9,Returning_Visitor,False,False
0.0,30.25883,0.0,0.0,23.0,2630.8154,0.011067984,0.09026255,0.0,0.0,Dec,3,1,3,8,Returning_Visitor,False,False
0.0,0.0,6.0,2529.7214,2.0,60.76904,0.0,0.1,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.046067156,0.0,0.0,Mar,2,2,7,11,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,21.142128,0.0,0.100313656,0.0,0.0,Mar,3,2,9,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0056204735,0.0,0.0,May,2,3,1,4,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,7.0,77.8547,0.0,0.2,0.0,0.0,Nov,4,1,9,14,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,142.67787,0.0,0.04,0.0,0.0,Feb,2,2,4,3,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,15.0,775.54956,0.03333333,0.046622127,0.0,0.0,Mar,3,2,1,3,Returning_Visitor,False,False
1.0,4.440571,0.0,0.0,22.0,70.1075,0.0,0.049391795,0.0,0.0,May,1,1,4,20,Returning_Visitor,True,False
9.0,299.55048,0.0,0.0,71.09033,1839.9398,0.0125,0.03333333,0.0,0.0,Nov,2,2,6,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,13.0,364.5866,0.0,0.0125,0.0,0.0,Mar,2,12,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.193767,1199.6376,0.0,0.0038115883,0.0,0.0,Dec,2,10,4,2,Returning_Visitor,False,False
4.0,101.33268,0.0,0.0,47.073204,1210.6562,0.0050646365,0.0071506742,0.0,0.0,Dec,3,2,3,3,Returning_Visitor,False,False
3.0,0.0,0.0,0.0,32.0,1439.6167,0.0,0.02235211,0.0,0.0,May,3,2,5,7,Returning_Visitor,False,False
0.0,0.0,7.17597,2544.3857,98.439964,5305.328,0.0047384463,0.021102961,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
25.260818,0.0,0.0,0.0,54.993835,2729.6033,0.0,0.042538974,0.0,0.0,May,4,10,4,20,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,8.0,488.2912,0.0,0.020679371,0.0,0.0,June,2,12,1,1,New_Visitor,False,False
0.0,0.0,0.0,0.0,34.213627,2018.0486,0.0,0.015038906,20.52001,0.0,May,3,4,3,1,Returning_Visitor,False,True
8.0,0.0,0.0,0.0,14.0,382.80676,0.0,0.035312057,0.0,0.0,May,3,4,2,10,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,23.776312,583.82587,0.0,0.029975552,0.0,0.0,Dec,2,2,1,13,Returning_Visitor,False,False
4.0,187.2275,0.0,0.0,28.30269,2058.6975,0.011690981,0.023760607,0.0,0.0,May,3,2,1,1,Returning_Visitor,False,False
5.0,175.74908,0.0,0.0,8.0,198.59311,0.0,0.022222223,0.0,0.0,May,3,2,6,1,Returning_Visitor,False,False
16.728405,3232.175,0.0,0.0,65.09123,2688.2239,0.007806719,0.028571429,0.0,0.0,Oct,2,2,3,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,24.0,763.9105,0.02,0.052007884,0.0,0.0,May,2,2,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.13662235,0.0,0.0,Sep,2,2,2,3,New_Visitor,False,True
0.0,10.7648535,0.0,0.0,7.0,89.46427,0.009698838,0.034484807,0.0,0.0,May,1,1,7,3,Returning_Visitor,False,False
4.0,75.80367,0.0,0.0,4.0,64.22475,0.0,0.03231259,0.0,0.0,Nov,2,2,3,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,14.0,343.66397,0.0,0.0028959718,0.0,0.0,Dec,2,2,3,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,42.72339,0.0,0.051251415,0.0,0.0,May,2,2,6,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Nov,2,2,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,33.0,543.7701,0.012375613,0.03333333,0.0,0.6,May,3,2,1,3,Returning_Visitor,False,False
2.0,0.0,0.0,0.0,33.506622,159.50414,0.024804354,0.03333333,0.0,0.0,Nov,2,2,1,10,Returning_Visitor,False,False
4.0,187.65668,0.0,0.0,9.81879,0.0,0.08839334,0.08090189,0.0,0.0,Feb,3,2,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,21.0,2001.8209,0.0,0.027653145,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.051609885,0.0,0.0,Dec,1,1,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,20.0,2839.306,0.029848048,0.019053444,0.0,0.0,May,5,1,1,6,Returning_Visitor,True,True
9.0,155.32564,0.0,0.0,303.14883,10294.7,0.0017984416,0.015384615,0.0,0.0,Nov,2,2,1,10,Returning_Visitor,True,True
3.0,325.807,0.0,0.0,14.0,0.0,0.0,0.0027208838,0.0,0.0,Nov,2,2,7,1,Returning_Visitor,False,False
0.0,286.6243,0.0,0.0,1.0,0.0,0.0,0.0037509953,0.0,0.0,Nov,8,2,5,4,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,9.593263,148.21428,0.05,0.04014964,0.0,0.0,Mar,1,1,1,10,Returning_Visitor,False,False
2.0,408.78592,0.0,0.0,60.0,2494.871,0.0,0.015384615,0.0,0.0,May,2,5,2,2,Returning_Visitor,False,False
17.400679,3398.3796,0.0,0.0,46.40299,2191.704,0.0,0.006202673,80.68916,0.0,May,1,1,1,2,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,26.0,2907.0037,0.0076301997,0.02,0.0,0.0,Nov,7,2,7,15,Returning_Visitor,True,False
20.337578,3319.9976,0.0,0.0,155.30545,5558.7935,0.0037243913,0.016043462,0.0,0.0,May,2,2,6,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,8.0,191.40244,0.0,0.009416222,0.0,0.0,Mar,6,10,2,3,Returning_Visitor,False,False
26.941265,3398.75,23.91138,2534.4573,682.69055,63783.633,0.003468533,0.01148791,8.576456,0.0,Nov,3,2,1,2,Returning_Visitor,False,False
10.0,202.82887,2.0,65.97797,31.1486,1487.305,0.005525698,0.023635026,0.0,0.0,Nov,2,2,7,10,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,15.0,542.3791,0.016666668,0.038782306,0.0,0.0,May,2,2,3,4,Returning_Visitor,False,False
4.0,119.69397,0.0,0.0,43.0,663.2106,0.009538428,0.01865897,0.0,0.0,Mar,3,2,6,1,Returning_Visitor,False,False
6.4027367,167.30807,2.0,120.59326,6.0,215.8895,0.0,0.027271299,0.0,0.6,May,3,2,3,2,Returning_Visitor,False,False
10.0,232.99268,0.0,0.0,72.72811,2649.4465,0.00541601,0.022222223,15.534385,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,56.732502,17.21829,0.0,0.00012998727,0.05721224,0.0,0.0,Mar,1,1,3,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,37.0,1273.3848,0.0,0.014146123,0.0,0.0,Mar,2,2,1,2,New_Visitor,False,False
14.948955,3261.361,0.0,0.0,359.648,45186.027,0.0030604694,0.014285714,0.0,0.0,Nov,2,2,6,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.2,0.0,0.8022701,May,3,2,3,1,Returning_Visitor,False,False
17.687965,3391.1807,0.0,0.0,66.79061,2953.6873,0.0023852733,0.012531969,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
0.0,0.0,2.0,125.75856,8.0,249.9614,0.015031658,0.026437512,0.0,0.8,May,1,1,3,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Dec,2,2,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,53.0,1516.2155,0.003899918,0.014896088,0.0,0.0,Dec,2,2,3,2,Returning_Visitor,False,False
6.0,151.94792,0.0,0.0,46.0,1540.89,0.015376252,0.03333333,0.0,0.6,May,1,1,3,4,Returning_Visitor,False,False
13.871283,3398.4995,4.958885,399.98117,47.600887,2640.2637,0.0048119957,0.011111111,0.0,0.0,Nov,3,2,3,3,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,2.0,37.071213,0.0,0.1,0.0,0.0,Mar,2,2,4,18,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,34.55647,4958.3853,0.0,0.007952166,0.0,0.0,Mar,1,1,3,1,Returning_Visitor,False,False
3.0,115.654976,0.0,0.0,11.287893,464.91092,0.0,0.011254274,0.0,0.0,May,1,1,1,16,New_Visitor,False,False
5.0,92.34612,0.0,0.0,78.47202,1819.3198,0.01037002,0.05,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,46.83041,1579.3462,0.0,0.0,0.0,0.0,Nov,3,2,1,2,New_Visitor,True,False
0.0,0.0,0.0,0.0,84.670906,2753.598,0.0062727784,0.016666668,0.0,0.0,Mar,3,2,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,35.0,868.1398,0.03333333,0.08351131,0.0,1.0,May,2,2,4,3,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,2,2,1,4,Returning_Visitor,False,False
2.0,2973.9006,0.0,0.0,66.82594,1366.0885,0.0025284733,0.05542889,0.0,0.0,Nov,4,1,7,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,89.666176,0.0850315,0.10127234,0.0,0.0,Dec,3,2,3,1,Returning_Visitor,False,False
16.74883,3398.75,0.0,0.0,275.53827,53411.09,0.002375945,0.008807384,0.0,0.0,May,2,2,1,2,Returning_Visitor,False,False
16.462732,3398.75,0.0,0.0,54.048798,5776.682,0.018181818,0.031318195,16.809605,0.6,May,3,2,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,6.888145,171.12904,0.0,0.025,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,8.0,209.50684,0.09922848,0.1,0.0,0.0,Dec,3,2,3,13,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Dec,1,1,1,13,Returning_Visitor,False,False
9.25268,2705.1406,4.0,374.18365,73.927536,3862.3088,0.019148905,0.038477812,0.0,0.0,Dec,3,4,7,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,7.0,137.03763,0.0,0.042710133,0.0,0.0,Dec,2,2,4,2,New_Visitor,False,False
0.0,0.0,2.0,132.83482,14.0,538.9443,0.0,0.020819698,0.0,0.0,Dec,2,2,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.0,162.88962,0.2,0.020071158,0.0,0.0,Mar,2,2,3,3,Other,False,False
1.0,138.5289,0.0,0.0,16.0,11930.203,0.0,0.019613514,0.0,0.0,Nov,1,5,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,26.0,1223.1354,0.0,0.010093119,0.0,0.0,Nov,2,5,1,6,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,11.0,403.74118,0.0,0.0065305424,131.2798,0.0,May,2,2,3,4,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,7.0,152.57971,0.04,0.09206666,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,272.11136,0.0,0.05,54.733456,0.0,Nov,3,2,1,2,Returning_Visitor,False,True
7.0,137.19054,1.0,20.904924,35.0,733.7681,0.0039809225,0.02791547,0.0,0.0,Mar,1,1,1,2,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,10.0,230.09206,0.06666667,0.10854171,0.0,0.8,May,2,2,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,29.0,142.73756,0.03491556,0.026684625,0.0,0.0,Jul,1,1,3,2,Returning_Visitor,False,False
2.0,0.0,17.357235,0.0,71.3166,0.0,0.0,0.0036709886,0.0,0.0,Nov,7,7,6,5,Other,False,False
0.0,0.0,0.0,0.0,3.0,51.121483,0.055603288,0.12518877,0.0,0.0,Dec,2,4,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,147.34976,165.19583,0.0,0.028947325,0.0,0.0,Mar,2,2,3,13,Returning_Visitor,False,True
9.0,3397.8496,0.0,0.0,31.768248,946.9253,0.0,0.003148669,0.0,0.0,Mar,2,2,7,2,Returning_Visitor,False,False
21.77717,3398.75,0.0,0.0,146.75107,11400.679,0.0037870447,0.009580559,0.0,0.0,Nov,1,1,3,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,67.83068,0.04,0.06669951,0.0,0.0,Mar,1,1,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,16.0,268.4738,0.0,0.031316098,0.0,0.0,Nov,1,2,1,6,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.2,0.0,0.0,Feb,1,1,1,15,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,20.485018,1552.9208,0.02718595,0.05381525,0.0,0.6,May,1,1,6,3,Returning_Visitor,False,False
2.0,80.345146,4.0,0.0,60.629013,441.05664,0.2,0.04690169,0.0,0.0,Nov,1,1,1,1,Returning_Visitor,False,False
5.0,127.15681,0.0,0.0,23.0,793.0107,0.0,0.008026784,123.279594,0.0,Nov,2,4,1,3,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,11.0,44.696938,0.2,0.057631887,0.0,0.0,May,3,1,2,2,New_Visitor,False,False
0.0,2664.0183,0.0,0.0,39.0,7867.893,0.2,0.03333333,0.0,0.0,Aug,3,2,7,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Nov,3,2,3,1,Returning_Visitor,False,False
0.0,162.85062,0.0,0.0,13.0,0.0,0.0,0.016666668,0.0,0.0,May,3,2,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,60.44846,0.05350233,0.11353185,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,False,False
5.0,71.67998,0.0,0.0,5.0,111.39385,0.0,0.0133796,0.0,0.0,Dec,2,5,1,6,New_Visitor,False,False
12.991034,3398.75,0.0,0.0,33.0,3289.6135,0.026769603,0.043154214,0.0,0.0,May,3,2,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,60.14824,0.0,0.1,0.0,0.0,Nov,1,1,1,13,Returning_Visitor,True,False
4.0,55.179474,0.0,0.0,5.0,22.397278,0.0,0.007884961,0.0,0.0,Mar,3,2,7,2,Returning_Visitor,False,False
5.0,63.82251,2.0,276.62604,28.0,1481.3937,0.0,0.00873099,0.0,0.0,Nov,3,4,7,2,New_Visitor,False,False
0.0,0.0,0.0,0.0,38.0,1730.3475,0.02,0.026681319,0.0,0.0,Dec,3,2,1,1,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,6.0,7.198099,0.0,0.06666667,0.0,0.8,Oct,1,1,2,4,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,10.0,23.437399,0.0,0.06683355,0.0,1.0,May,2,2,2,20,Returning_Visitor,False,False
0.0,0.0,3.0,0.0,3.0,0.0,0.2,0.015741296,0.0,0.0,Oct,2,10,7,20,Returning_Visitor,False,True
5.0,134.96907,0.0,0.0,40.638912,1486.797,0.0,0.004651839,106.613014,0.0,Mar,2,2,3,1,New_Visitor,False,True
0.0,0.0,0.0,0.0,2.0,34.630478,0.0,0.1,0.0,0.0,May,2,2,3,13,Returning_Visitor,True,False
4.0,157.0904,0.0,0.0,13.741819,500.42944,0.0,0.0,316.62454,0.0,Oct,2,2,1,2,New_Visitor,False,True
3.0,61.08579,0.0,0.0,13.0,399.81113,0.025,0.061548043,0.0,0.0,Nov,2,2,3,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,56.618572,0.07662934,0.13333334,0.0,0.0,Dec,2,2,4,1,Returning_Visitor,False,False
26.100061,3398.496,23.85346,2548.3103,614.238,60996.023,0.004546857,0.017459542,4.26114,0.0,Dec,2,2,1,1,Returning_Visitor,True,False
15.009513,2944.4714,16.998241,2393.6887,160.83815,6360.424,0.0117278425,0.018177161,0.0,0.0,Dec,3,2,6,2,Returning_Visitor,True,False
