Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Rings
F,0.739062,0.52616584,0.11,0.6271086,0.0010602977,0.50828874,0.0015,12.0
M,0.075,0.425,0.9440855,0.9540975,0.0010194135,0.0023660152,0.2357378,29.0
I,0.53,0.3453717,1.0023801,0.05530303,0.0035463304,0.00052700297,0.5958228,24.581348
M,0.19433846,0.2062963,1.1293522,0.5883324,0.0047006896,0.00066127314,0.3554528,15.0
F,0.18102388,0.05862251,1.1295245,1.4314947,0.4293554,0.7523553,0.11091354,12.0
I,0.14825535,0.056803457,0.04587429,0.76918215,0.001591284,0.37566358,0.082457416,15.445321
M,0.67,0.55,0.014403419,0.19523685,1.3761169,0.75965786,0.44882244,28.997948
I,0.08051879,0.061862573,0.5731189,1.9279041,0.001357597,0.0010344662,0.12129784,11.0
F,0.2583562,0.055,0.045035247,0.5531329,0.0010006544,0.116858944,0.41889092,9.0
F,0.44729966,0.21244821,1.079099,0.6854888,1.1381375,0.1593955,0.99557304,9.0
F,0.075,0.4320667,0.023995724,1.8723329,0.016706007,0.4100619,0.0015002833,10.0
I,0.07516701,0.50062567,6.6987513e-07,2.0014176,1.4869866,0.1649345,0.014326458,1.0020056
M,0.79738414,0.33442786,0.145,0.0020596203,0.24569632,0.23072496,0.23695152,8.0
M,0.36354536,0.055,1.1233267,0.012919452,0.85665613,0.0007189084,1.0027361,6.0
F,0.7998141,0.6299363,0.115,0.002033741,0.0057422984,0.002829722,0.12987769,28.99915
M,0.7991302,0.50100815,0.20912555,0.8817002,0.18676947,0.28233957,0.413443,29.0
M,0.33442646,0.055,4.142802e-05,0.8118893,1.4872882,0.023485813,0.002059574,5.9161015
I,0.46070477,0.055001467,0.041507818,0.8339973,0.010656369,0.44042033,0.24041803,6.765014
F,0.78365296,0.6176179,0.1,0.0020021617,0.146114,0.078049354,0.08896364,1.1317633
F,0.505,0.40429544,1.0956125,0.396074,0.4736415,0.040420067,0.0015,1.0001842
M,0.075,0.055,0.0,0.16442591,0.6285057,0.004559173,0.22539401,1.0002687
F,0.44,0.055155177,5.3735006e-05,0.022907319,1.4843535,0.18344533,0.001546137,13.320741
M,0.792556,0.055063184,0.20440204,1.0487766,0.7055948,0.7065974,0.14922397,29.0
M,0.6628271,0.6298104,0.21408984,0.87036157,1.4846824,0.099494465,0.023003636,5.0
I,0.79826987,0.62877434,2.3235168e-06,0.17123415,0.5317166,0.02385989,0.4555667,28.88506
F,0.645,0.55,0.0019363747,0.7459403,0.001024109,0.0005774882,0.041473076,27.74025
M,0.505,0.6299003,8.685394e-05,0.059830885,0.7413672,0.3065857,0.38609904,9.0
I,0.7450064,0.55,0.94952184,2.8254914,0.27852154,0.16220525,0.4893368,2.2324874
I,0.27285817,0.6274592,0.2,0.2132216,1.0452865,0.17086402,0.0015021136,3.5934064
F,0.07505127,0.055,0.011706654,1.1654378,0.33865553,0.32442448,0.3541028,5.0
F,0.27884227,0.57309717,0.145,2.8251686,1.467629,0.26958224,0.045185845,7.0
I,0.29578462,0.6289609,0.2,0.23200312,0.11048583,0.00050157006,0.46542773,1.8824373
M,0.2627034,0.21499671,0.125,1.166206,0.42333785,0.016847614,0.5285162,29.0
F,0.17941864,0.415,0.135,2.2583904,0.27029154,0.019922575,0.033154804,12.0
M,0.42061383,0.27942702,0.0,0.16750515,0.2164419,0.0005732034,0.003309467,29.0
I,0.075,0.6279138,0.0077977376,0.7510307,0.0037552877,0.007989613,0.2727693,8.0
F,0.19523194,0.42,0.20114526,0.68808055,1.4717029,0.19067201,0.9678702,13.0
I,0.08761555,0.62937766,0.0,1.1237204,1.4864459,0.058242735,0.030993873,29.0
I,0.07900665,0.28147924,0.125,1.8250875,0.10078632,0.31482446,0.33698213,12.940174
F,0.17576823,0.44,0.89407897,0.09765749,0.0010014785,0.00050038804,0.07534222,5.513358
F,0.15587036,0.62998736,0.085,0.17107537,1.4802842,0.39269847,0.624658,13.0
F,0.08233367,0.525,0.17716093,0.7759769,0.0017996369,0.07457532,0.01510931,7.0
F,0.07569375,0.57829547,0.017974388,0.0020022998,0.001,0.08911635,0.5247965,8.0
F,0.6967566,0.055,0.21938957,0.7722324,1.3991336,0.0019802721,0.8127832,28.964935
M,0.37704194,0.626717,0.9445649,0.41910866,0.09225664,0.0005007484,0.060721565,28.848742
I,0.07545931,0.62937397,0.085,0.0020008574,0.52339816,0.2679354,0.23783703,28.93473
F,0.075,0.057317678,0.48687062,0.97406644,1.0314344,0.025337767,0.44931358,1.0028125
I,0.72439545,0.345,0.2,0.004147369,1.0029092,0.2601851,0.018029915,7.0
F,0.69905585,0.055,0.013926454,0.8906965,0.727285,0.7188617,0.38632104,1.0007204
F,0.7987386,0.0856706,0.16,0.51938456,1.4863961,0.0011784765,0.25132495,16.0
I,0.34118342,0.445,0.06860754,2.6989677,1.14419,0.76,0.4980261,12.0
F,0.7105616,0.055,0.17,0.36934087,0.07941969,0.75475395,0.0015001469,1.0001464
F,0.22115828,0.6199144,0.000103662176,0.4229372,1.4357288,0.73677164,0.007246977,1.067156
I,0.25141355,0.055096615,0.13,0.0021695218,0.9303051,0.27376363,0.05826669,8.0
F,0.22694069,0.055,0.533494,0.059934836,0.032488804,0.023665797,0.13670908,1.0
I,0.43853828,0.62994146,0.004239494,0.0048745633,0.012676325,0.76,0.38762248,9.7894335
F,0.19495969,0.495,0.13,0.8967349,0.012628491,0.7594452,0.9981435,1.0
F,0.7956647,0.33415148,1.1250728,0.53614265,0.60758275,0.0005011499,0.29192376,15.0
F,0.7967742,0.62999,0.19432463,0.038338177,0.42066628,0.22866124,0.0019456384,28.857124
F,0.79620874,0.055,0.90633464,0.42087445,0.057597246,0.0005000903,0.0015289024,29.0
I,0.77794564,0.62585056,0.11,1.9738904,0.34960067,0.048313115,0.2671629,10.0
F,0.7999867,0.055,0.0715232,1.6834452,0.0038738672,0.06506243,1.0009102,15.0
I,0.6699156,0.6299677,0.15549703,0.010234386,0.85299253,0.017782843,0.001581821,1.0
F,0.34670725,0.6053049,0.09842256,0.009430858,0.043549977,0.12620647,0.46761817,1.0
F,0.25566414,0.055,0.14,2.821495,0.0010001942,0.76,0.0015001063,4.8298388
I,0.25636002,0.6174376,0.0,0.87404823,1.4855502,0.014001845,0.02591096,6.0
M,0.4918359,0.629818,1.1297584,0.9886505,1.4794617,0.107008934,0.0015281087,17.839998
I,0.7859764,0.46,1.13,2.7302117,0.4116896,0.33318493,0.98742986,13.0
F,0.63,0.19239676,6.577191e-05,0.30636278,0.11596292,0.27606228,1.005,1.2172818
F,0.595,0.055,0.0,0.004969643,0.0010008526,0.25362393,0.07360728,12.0
I,0.23895502,0.525,0.18,0.15082574,0.23482756,0.1153947,0.049363174,18.173145
F,0.075683214,0.6225774,0.185,0.7943872,1.3340425,0.75590193,0.0050487313,1.5214972
I,0.79988474,0.058188148,0.39159903,1.1270993,0.28069386,0.0070670466,0.02422618,12.0
F,0.07741258,0.515,1.1082194,2.81152,1.4797082,0.00054013013,0.028577259,1.096306
F,0.49028617,0.6206098,0.00013745834,1.6171545,0.001,0.25807,0.29330912,1.000775
M,0.29597223,0.055001628,0.08725564,2.3684044,1.4763532,0.32436016,0.0015228601,5.0
F,0.12846535,0.6275273,1.13,0.11075557,0.242834,0.07245116,0.056303732,7.0
I,0.71072304,0.056036532,0.19,1.108054,1.3506331,0.759974,0.0015,1.0205195
M,0.575,0.055010267,0.051609486,2.824909,1.2544341,0.31198403,0.4776858,1.3611764
I,0.31366143,0.620093,1.13,1.5301819,0.001,0.4809043,0.40457353,7.071278
I,0.5368098,0.08425887,2.1591899e-05,0.54716235,0.0010334243,0.71684396,0.12695582,6.0
I,0.7006109,0.525,0.18326738,0.20381556,0.097938836,0.0005708567,0.07297585,12.256926
F,0.075,0.6073054,0.145,0.0046692425,1.4874687,0.23776165,0.21854065,1.0624396
M,0.29500037,0.05548837,0.14,0.24420437,0.11986683,0.00058242603,0.46661484,28.994736
F,0.43182984,0.6289002,0.014082002,1.5250083,0.053098176,0.07922813,0.026163697,1.0342191
M,0.27029812,0.4,0.16,0.51455736,0.0010651279,0.0034295532,0.0017585049,19.726587
I,0.07542367,0.629629,2.8971176e-06,1.6106002,1.4868133,0.44660258,0.00442636,9.0
F,0.075,0.05500208,0.0018411401,2.824897,0.1918906,0.34240994,0.06948366,1.000073
M,0.1656736,0.0723892,0.165,0.4711477,0.06808378,0.75999445,0.017997703,6.0
M,0.09281997,0.55,0.29653883,0.29024565,1.0492343,0.27810532,0.6068031,1.5568386
F,0.73533636,0.055,1.1004694,1.8439864,0.026847124,0.11542543,0.1892262,12.0
F,0.33829564,0.24225448,0.0009841922,2.8239057,1.4832832,0.76,0.0024829092,14.0
F,0.07715727,0.45,0.16686477,0.12226138,0.695002,0.6305882,0.012066004,29.0
M,0.5,0.62944055,0.0010409404,0.002613488,0.0017037556,0.0013217838,0.08252937,10.0
M,0.7989715,0.62949175,1.13,1.4121875,0.1471235,0.23586743,0.9515708,28.983953
F,0.68320197,0.6279147,0.003962588,1.015793,1.1014609,0.6063764,0.500338,19.365063
M,0.0821263,0.524152,0.18,0.0023148789,0.94061005,0.54086727,0.0016820251,8.0
F,0.093079045,0.05530408,1.13,2.6917148,0.0010003501,0.105406776,0.25043932,17.770557
M,0.19710676,0.38280776,0.044092156,1.2193837,0.5341315,0.099586084,0.093286544,2.2386699
I,0.087904975,0.5625412,0.0,0.56608874,0.7477551,0.05100068,0.23912968,16.027733
M,0.6759889,0.05505779,0.7879503,0.0020010849,0.001068263,0.11951306,0.012825628,2.0204372
I,0.7165829,0.1377409,0.46949342,0.21669753,0.0743588,0.0039927703,0.4937182,7.0
F,0.075,0.14383833,0.9783132,1.1641828,0.05885145,0.2628037,0.315,12.0
I,0.5118881,0.55410546,1.1115619,0.0021037655,0.02732483,0.16562304,0.41862595,8.0
I,0.092717536,0.19669254,0.049195066,2.7964044,0.0010001324,0.036808055,0.027257275,1.0507311
F,0.7979061,0.055,1.13,1.2515858,0.62439865,0.14268953,0.006810512,8.0
I,0.26712516,0.19634166,0.0,2.41773,0.0017163738,0.00051001157,0.0021677534,29.0
M,0.79863536,0.6295999,1.13,0.29507726,0.0010629128,0.0005013393,0.0015,25.440638
M,0.7206825,0.6293777,0.07454881,0.3741885,0.34549266,0.76,0.24574666,14.0
F,0.32219648,0.475,1.085385,1.047378,0.0016369048,0.0005631307,0.12515692,6.0
F,0.6385557,0.63,1.13,0.008225277,0.74517804,0.03902954,0.89526653,8.0
F,0.602275,0.09669154,4.3485743e-06,0.62038004,0.0010599694,0.10296164,0.4030872,8.0
F,0.7388219,0.6299843,1.1035435,0.75945747,0.6028411,0.7116089,0.0015780719,1.0655385
F,0.07682092,0.62948793,0.058442965,0.45340493,1.1688813,0.22654463,0.10418127,10.0
F,0.08140025,0.525,1.1277548,0.10372259,1.3544066,0.0005,0.005835712,7.0
F,0.07570065,0.055,0.023739517,2.7993977,0.3417918,0.4017396,1.0049813,1.0950638
M,0.5305086,0.63,0.26172426,0.031314354,0.5081507,0.71510035,0.001515928,7.483068
I,0.105828546,0.35475096,0.07487978,0.95985824,0.25522658,0.7599822,1.0049436,28.99626
I,0.07502404,0.5235155,0.18998098,0.9200569,1.4513668,0.01884795,0.71042484,19.804403
F,0.080192424,0.055,1.1017264e-06,2.8254893,0.86650777,0.7114813,0.99733865,29.0
F,0.6275554,0.5045699,0.20620227,0.003710892,0.001224268,0.08089057,0.25075257,6.0
M,0.075,0.055499636,0.00022852924,0.002237631,0.0010001543,0.75994265,0.06096517,6.0
M,0.07594998,0.6296019,0.007874731,0.50158817,0.42336687,0.4236014,0.90974474,14.560957
I,0.7311659,0.38,1.1299678,0.21131249,0.001,0.24665399,0.2399764,10.0
M,0.19672483,0.05501211,0.016308445,0.0048701544,0.34018016,0.013795364,0.025291529,29.0
M,0.70701545,0.055898096,1.1072723,1.4626392,0.0050762193,0.0006037688,0.15198013,28.999355
I,0.07900197,0.055,0.06671161,1.1310346,0.65490603,0.010958099,0.08072354,14.812097
F,0.075519636,0.055,0.0018520342,1.5254694,0.001,0.42992583,1.0049322,1.0054581
I,0.42245895,0.54583734,0.053410653,0.028245237,1.2002894,0.1207204,0.13618608,17.959764
F,0.7868721,0.62995976,0.051442742,0.0023680415,0.06332758,0.3987365,0.013012432,4.4929953
I,0.7030137,0.055,0.18,0.6980644,0.1824328,0.1010246,0.0058812653,28.416409
F,0.26848203,0.617977,0.19,0.50855,1.4791534,0.0005,0.75759673,9.0
F,0.79813963,0.45,0.135,1.6843013,1.4818127,0.20727274,0.10331189,8.0
I,0.68357474,0.47,0.13,0.015824957,1.1629323,0.001152041,0.10659961,17.563658
F,0.07503792,0.425,0.0,0.041352987,0.25722528,0.1858502,0.99188966,10.0
I,0.24896456,0.055,1.0750867,0.780648,0.4378673,0.060441703,1.0047154,11.0
F,0.40827587,0.38,0.56908834,1.1946636,0.0053684385,0.5961371,0.16698585,12.0
I,0.07519436,0.49181962,0.004889885,0.17368256,0.11976375,0.7599657,0.009149655,14.748885
M,0.139535,0.485,0.9088181,0.8537936,0.0050814655,0.19221053,0.0015,12.0
F,0.075031295,0.62994665,0.08909582,0.16355371,0.0060876035,0.011668251,0.08067175,1.334493
I,0.7964879,0.055008408,0.052948702,1.2596134,0.017163645,0.0023463916,0.0015,10.0
M,0.45984328,0.525,0.0022362417,1.4734616,0.36184785,0.36703134,0.0074832304,25.752592
M,0.66395235,0.084270515,0.18,0.002142701,0.2969708,0.38329303,0.6040124,25.788212
F,0.79415846,0.055,5.247744e-05,0.01144213,0.83735704,0.00050937297,0.36990055,19.42829
F,0.087215595,0.055,2.9758834e-05,0.0025334537,0.0010657398,0.13826792,0.04927481,4.0
M,0.089970686,0.6086587,1.1262246,2.82507,0.8119384,0.16279761,0.0049108383,1.0111629
F,0.076422766,0.055,0.08743826,2.8231936,0.0585081,0.7587431,0.033980884,8.0
I,0.47696453,0.6297788,0.040116604,0.92812294,1.3842773,0.21050501,0.51546293,7.0
F,0.7279632,0.525,0.175,2.8096359,0.024809934,0.0009972407,0.88197243,1.1097735
F,0.37155595,0.055,0.011933418,1.5366434,0.86982036,0.75318366,0.07345535,1.0210522
I,0.58,0.6290295,0.04375076,0.17441872,0.0010023391,0.757887,0.24381343,28.95551
F,0.075,0.6299494,0.0017340404,0.92926764,0.15097143,0.37893116,0.06693485,1.0
F,0.15396437,0.055,1.8477878e-05,1.8626214,1.2612396,0.30638832,0.0030440514,27.78739
F,0.5198184,0.4892212,0.043570086,0.8087961,0.001435826,0.00076049997,0.47546068,12.0
I,0.23511681,0.5392634,0.0,1.5879067,0.6438004,0.46287954,0.34192884,9.0
M,0.7704789,0.055,0.016410263,2.4963424,1.2828052,0.0013185234,0.3800272,1.8109181
I,0.21453622,0.6236586,0.22406697,2.5835812,0.09408491,0.2937705,0.012602327,7.0
M,0.5668882,0.055,1.1299871,0.13534935,1.4834176,0.0005,0.6667924,28.99365
F,0.625,0.062283676,1.1118983,1.431094,1.2564827,0.76,0.06663024,1.0010278
F,0.34144548,0.055,2.410637e-06,1.1015818,0.38062525,0.3604387,0.03367705,16.0
I,0.07536953,0.23152822,0.18941972,0.002006782,0.76168513,0.095290385,0.0082015125,27.414454
M,0.525,0.6299932,0.185,0.60458565,0.037529767,0.15725972,0.3060512,29.0
F,0.2505889,0.6297076,0.16,2.8246262,1.4876913,0.7185149,0.0025183044,10.0
M,0.12624313,0.6299729,1.1299676,0.12866691,0.0010054411,0.7550869,0.42894617,4.0
F,0.17313835,0.6299384,0.0010197709,1.1511779,0.0018372269,0.7598374,0.13337828,28.999739
M,0.075167105,0.30840564,1.13,0.66568834,0.8491367,0.2973039,0.07924134,17.806444
F,0.15264651,0.22538559,0.03177185,0.17847857,0.0010003822,0.058179207,0.82535505,1.0057503
I,0.07500545,0.055003695,0.9967703,0.8783446,1.487839,0.1599367,0.18427423,14.0
F,0.2746343,0.27636835,0.08347823,1.0154601,0.10521505,0.0007777489,0.38878322,1.0011967
F,0.75723857,0.515,0.22338063,0.3039655,0.001,0.029387925,0.13144818,28.936735
F,0.7952215,0.28,0.11,2.825445,0.79556495,0.26466805,0.3979941,25.6042
M,0.075944126,0.5616511,1.0619279,0.0020106072,0.09368511,0.012246036,0.0022766413,19.96632
I,0.075,0.48,1.0788496,0.37477142,1.298735,0.030884704,0.77173156,11.0
I,0.1532443,0.27571726,0.041171182,0.12880108,0.0010002129,0.703227,0.5040002,13.436547
M,0.075,0.5239605,0.00023233422,0.13353732,0.12663512,0.004054718,0.17504416,28.970161
I,0.79439604,0.41440576,0.0,1.3296968,0.42412034,0.010286016,0.0034328396,7.0
I,0.075,0.51,0.09827632,0.0020112102,1.2998996,0.11551241,0.3352238,1.498692
F,0.52067244,0.055,0.11379658,0.649349,0.0010178236,0.17869918,0.28847197,6.0
M,0.655,0.055,0.0640854,0.44869095,0.42919448,0.12932469,0.265,28.802462
F,0.51467955,0.325,0.00021758668,1.1301699,1.4872215,0.0005181601,0.060755856,28.894966
M,0.733249,0.455,0.0,0.39851224,0.23705055,0.00050024147,0.29739186,18.812675
F,0.71627104,0.47,1.1238978,0.8830348,0.09049066,0.76,0.47635436,10.0
I,0.54943454,0.515,1.1297492,0.041046593,0.010494266,0.11645485,0.0015824817,14.583958
I,0.2760177,0.415,0.00027206453,0.77396923,0.5254961,0.0089410525,0.3423479,1.0786873
F,0.09360533,0.055,0.04412709,0.61236256,0.21882536,0.22458766,0.13204311,9.0
M,0.117928036,0.53025657,5.969602e-05,2.438166,0.0010533672,0.0005002977,0.31064755,19.868849
F,0.11942593,0.6296846,0.20125513,0.20097376,0.001,0.18471207,0.8977423,11.0
I,0.075,0.335,8.318762e-05,0.35229057,1.3611283,0.0005091862,0.24563102,6.0
M,0.52,0.36014327,1.13,1.3320377,0.25311354,0.35984823,0.009741776,4.514611
F,0.37610555,0.62247396,0.0019595432,0.0020843851,0.84820116,0.41880563,0.02789312,6.0
F,0.50925255,0.63,0.008998728,0.19283655,0.001,0.16499732,0.14555484,25.175562
M,0.075,0.48,1.0952255,1.8045186,0.001,0.063615225,0.010637393,13.0
I,0.55,0.6135931,0.155,0.28129396,0.0010069013,0.26299655,0.29364356,15.0
I,0.52,0.055,0.22251764,0.95128495,0.5183187,0.0010359582,0.9327519,7.0
F,0.7534951,0.56258184,8.623316e-07,0.46074787,0.65449363,0.48574597,0.0028368838,9.0
F,0.43338713,0.49402228,0.175,0.2732463,0.5319092,0.27714235,0.3663646,9.0
M,0.66683316,0.055,0.18,0.015473424,0.0010011948,0.026619133,0.036193997,6.0
F,0.09418704,0.5709784,1.1268777,1.3846236,1.4877319,0.21250705,0.0015055336,1.0074989
M,0.57,0.08466884,0.20821697,0.03250206,0.0015288083,0.00064555363,0.39695957,1.8829114
F,0.075,0.05512886,2.858991e-05,0.9661053,1.4243288,0.059185527,0.0015016713,28.602215
I,0.075,0.62913674,0.0010664673,1.860923,0.5519645,0.2700332,0.0051179184,29.0
F,0.79984593,0.629995,0.095345475,0.007304092,0.17260289,0.0006173133,0.10162977,28.979939
I,0.77557725,0.055001933,0.0,0.30321893,0.001,0.6918434,0.5660833,10.0
I,0.44841576,0.18545371,1.670474e-05,0.26809847,0.46035516,0.00450697,0.29753497,4.0
M,0.43126705,0.4,0.17,2.8255,0.65797174,0.21351367,0.002519937,10.0
F,0.07889114,0.62934345,0.02131987,0.76296455,1.4865121,0.34126854,0.062707886,14.558561
F,0.7987894,0.19568183,0.18,1.719128,0.001,0.15979534,0.5369481,29.0
F,0.075003125,0.5329095,0.007215112,2.8254886,0.0010964946,0.76,0.57976216,4.0
M,0.78077567,0.3593696,0.21533911,0.8125273,0.001000359,0.22094908,0.0015,29.0
F,0.4461654,0.055,0.105686225,2.547529,1.4846884,0.18554439,0.16578364,1.0402834
I,0.6382048,0.055001188,6.2582556e-05,1.041382,1.3611293,0.22565763,0.042908326,29.0
F,0.47686452,0.62556523,0.15,0.27519616,0.17700121,0.056712247,0.29339045,4.3301625
F,0.7562373,0.49569863,1.0944833,1.7193136,1.1816626,0.47354987,0.26158154,12.0
F,0.72706515,0.056231394,0.34311712,2.112764,0.21204935,0.11110714,0.0015,28.990007
I,0.31976756,0.29907805,0.095,0.8761494,0.29825285,0.75790274,0.4961781,11.0
F,0.655,0.5345548,0.15,0.0022445903,1.4386731,0.008247246,0.33789366,10.0
M,0.13025382,0.59845454,0.003244722,0.002699022,0.002046768,0.05447394,0.23976818,1.0120655
F,0.28224117,0.2557353,1.1298702,1.2727383,0.001,0.6943805,0.0282344,8.0
I,0.46035522,0.6100578,1.4956514e-05,1.1432405,0.96335596,0.044309597,0.52320594,1.0321553
F,0.7047615,0.055,1.13,0.0044802893,0.26157454,0.44126913,0.06441258,1.0006131
F,0.07500157,0.05603604,0.002769794,0.0024596935,0.001000457,0.014291446,0.45216036,3.0549932
F,0.5,0.05504764,0.22208755,0.5929031,1.4706404,0.31221953,0.0062539703,2.0905259
F,0.53523403,0.08307259,0.125,0.9688078,0.098144956,0.033452757,0.057705414,1.4672947
M,0.33903643,0.055,0.165,2.8183434,0.015931927,0.00080219517,0.0015,29.0
F,0.20194326,0.6299349,0.21287037,0.12596121,1.4871669,0.23118868,0.2706344,26.209814
F,0.27610636,0.33760616,0.18,0.047951516,0.076279886,0.2915125,0.0017949985,28.998453
I,0.41081873,0.55,5.621506e-07,2.7861197,0.52468157,0.7523618,0.012707756,1.00185
F,0.7922591,0.63,0.11008529,0.0026428367,0.43966907,0.10893151,0.019748878,9.0
F,0.54353434,0.06728571,1.2418324e-05,0.4448978,0.79317343,0.16433229,0.053676005,1.2953814
M,0.075056925,0.62794536,0.033607878,1.3195479,1.4874258,0.75983995,0.51628804,1.0346452
I,0.7792358,0.5286822,0.175,1.3284892,0.63840073,0.4068628,0.051231734,9.0
M,0.64,0.055002753,0.020401813,2.1949344,0.64554965,0.0060711834,0.001546819,5.0
I,0.0771392,0.62559664,0.97698027,0.82849854,0.85011345,0.0005014668,0.25822908,15.259342
M,0.077252544,0.6181078,0.09,0.18390827,0.8261453,0.009034231,0.012446485,1.9377209
F,0.44,0.55,0.0,1.2890352,0.65099186,0.75994056,0.067218356,8.0
F,0.53,0.395,0.175,0.0022760332,0.76676947,0.667366,0.17503181,5.0
I,0.42592978,0.5480879,0.20270267,0.39401546,0.6314412,0.046797875,0.0015,6.0
F,0.07513549,0.59132457,0.13,2.8255,1.4878299,0.7595058,0.5079024,15.0
F,0.088227704,0.055,0.19,2.8252668,1.4866983,0.75991213,0.0015621786,1.0
F,0.07500144,0.055,0.011428967,0.051580627,0.008920202,0.086359106,0.0015054713,28.903357
F,0.075,0.055,0.020369975,1.1872919,0.27233833,0.31013826,0.0015325438,9.0
F,0.209212,0.05849326,0.20342177,0.0020083336,0.89670944,0.15180908,0.2063105,7.0
F,0.076736525,0.27674514,0.007822607,1.3354355,1.365624,0.7599289,0.48876658,9.0
F,0.72150964,0.6299273,0.0,2.8254619,0.30221906,0.76,0.08273849,5.0
M,0.15599003,0.57854414,0.16,2.8230386,1.1189568,0.58707124,0.0015,16.482138
M,0.17654382,0.6296298,1.1296713,1.7335193,1.408133,0.5535118,0.089882985,12.0
F,0.730298,0.055131223,0.21579511,0.3821603,0.66781324,0.17067593,0.95461863,2.2778094
I,0.08563035,0.6294487,0.15130779,2.8255,0.9663368,0.74933505,0.044999648,6.0
F,0.37006146,0.6277822,0.003130214,0.15860295,0.41134453,0.76,0.2970733,1.0002725
I,0.585,0.6264896,1.1292802,0.0073395935,1.4600775,0.20954825,0.23940352,9.0
I,0.3186217,0.58080745,0.63434744,0.5981952,0.0011850192,0.0054800613,0.40020365,29.0
M,0.20108984,0.6284021,0.06557925,2.2345343,1.4830558,0.65395296,0.24717358,6.0
I,0.505,0.62998676,0.0,0.24863122,1.4865029,0.26806444,0.2966411,9.0
M,0.3604717,0.6299611,0.001437558,0.0020008169,0.0010569294,0.089853734,0.0032171279,18.474
F,0.645,0.061433192,0.07,2.2015123,0.02235914,0.028282955,0.5117865,21.859566
M,0.66932094,0.63,0.155,2.1716502,0.0022449533,0.00052513083,0.36171496,5.0
M,0.5347422,0.495,0.03367529,0.19527332,0.0010013081,0.09656951,0.110672235,9.0
F,0.075029545,0.18763475,0.05585452,0.24761507,1.4834315,0.07426848,0.0061959326,1.803467
M,0.6517701,0.060878072,0.0025789165,1.242725,0.0010005706,0.09172015,0.016105093,16.733465
I,0.075,0.069089726,1.0377561,0.002046479,0.016651412,0.25575346,0.0015386564,28.953133
I,0.38112777,0.34620383,0.08,0.00408961,0.13309202,0.0007090628,0.45827556,4.0
I,0.075004354,0.27902076,0.18623725,1.7636907,0.2923311,0.18060035,0.2594153,1.0002787
M,0.075,0.07263488,0.175,0.0020022057,0.0010005425,0.73238987,0.028957134,10.407625
F,0.07914204,0.055,0.095,1.4208552,0.38555717,0.76,0.4504852,1.0
F,0.36335522,0.525,0.016693348,1.3258821,0.108403295,0.19453649,0.049197823,28.997482
I,0.7961332,0.63,0.175,1.7767018,0.6463674,0.76,0.0097539965,9.0
M,0.075,0.52889806,1.0644329,0.93270123,1.4878587,0.013743227,0.079070225,7.0
F,0.57,0.055,1.13,1.6729459,0.032472763,0.0005,0.15918554,23.29392
I,0.72314495,0.05593061,0.16,0.16782048,0.8144405,0.1798743,0.11215336,4.0
M,0.12486185,0.055,0.19,0.47144735,0.16377644,0.053484313,0.021534262,1.0228053
