age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
68.0, ?,12518.23, Doctorate,16.0, Married-spouse-absent, Other-service, Other-relative, White, Female,0.0,0.0,35.0, Dominican-Republic, <=50K
78.003685, Private,1456033.2, HS-grad,12.0, Never-married, Protective-serv, Wife, White, Male,0.0,0.0,4.276943, United-States, <=50K
19.0, Self-emp-not-inc,204356.11, HS-grad,2.9037864, Never-married, Handlers-cleaners, Wife, White, Male,0.0,0.0,9.118765, United-States, <=50K
49.0, Self-emp-not-inc,482299.03, HS-grad,11.0, Divorced, Handlers-cleaners, Husband, White, Female,0.0,0.0,80.0, ?, >50K
17.0, Private,506207.2, Doctorate,16.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,6.146396, United-States, <=50K
18.0, State-gov,159332.42, Assoc-acdm,9.0, Never-married, Handlers-cleaners, Unmarried, White, Female,0.0,0.0,8.0, United-States, <=50K
54.0, Private,23791.152, Doctorate,10.0, Married-spouse-absent, ?, Husband, White, Male,0.0,0.0,12.0, United-States, >50K
30.0, Local-gov,70195.836, 10th,9.0, Divorced, Protective-serv, Not-in-family, White, Male,0.0,0.0,99.0, United-States, <=50K
23.0, Federal-gov,102472.16, 9th,6.0, Separated, Other-service, Own-child, White, Male,0.0,0.0,45.0, Mexico, >50K
53.0, Private,85420.86, Bachelors,14.0, Married-spouse-absent, Adm-clerical, Husband, White, Female,0.0,0.0,50.0, United-States, >50K
25.0, Private,237728.0, 9th,14.0, Married-civ-spouse, ?, Own-child, White, Female,0.0,0.0,10.0, Mexico, <=50K
61.0, Self-emp-not-inc,36401.727, Bachelors,9.0, Never-married, ?, Husband, White, Male,0.0,0.0,1.020999, Dominican-Republic, <=50K
28.0, Self-emp-not-inc,111509.0, HS-grad,14.0, Married-spouse-absent, Other-service, Husband, White, Male,0.0,0.0,35.0, United-States, <=50K
68.79811, Private,110557.32, 9th,7.0, Divorced, ?, Own-child, White, Female,0.0,0.0,6.0, United-States, >50K
55.0, Private,21152.531, 9th,16.0, Separated, Craft-repair, Other-relative, White, Male,0.0,0.0,7.508238, United-States, <=50K
18.0, Federal-gov,20521.748, Some-college,13.0, Separated, Exec-managerial, Husband, Black, Male,0.0,0.0,99.0, United-States, <=50K
72.83764, Federal-gov,126573.484, Assoc-acdm,13.0, Married-civ-spouse, ?, Unmarried, White, Male,0.0,0.0,40.0, United-States, <=50K
81.73976, Private,22533.174, HS-grad,9.0, Widowed, Craft-repair, Other-relative, White, Female,0.0,0.0,1.0018438, United-States, >50K
26.964954, Private,135347.77, Prof-school,16.0, Married-civ-spouse, Other-service, Wife, White, Male,0.0,0.0,40.0, United-States, <=50K
17.0, Private,396442.28, 11th,10.0, Married-civ-spouse, Craft-repair, Husband, White, Female,0.0,0.0,40.0, United-States, <=50K
20.0, Private,86267.28, HS-grad,16.0, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Male,0.0,0.0,99.0, India, >50K
90.0, Private,737872.3, Bachelors,10.0, Married-civ-spouse, Other-service, Wife, White, Male,0.0,0.0,1.0263858, United-States, >50K
18.0, Private,42760.066, Bachelors,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Female,0.0,0.0,99.0, United-States, <=50K
17.677607, Federal-gov,51961.68, 9th,11.0, Never-married, ?, Unmarried, White, Female,0.0,0.0,3.6380491, United-States, >50K
23.0, Federal-gov,224379.64, Masters,13.0, Divorced, Farming-fishing, Wife, White, Male,0.0,0.0,1.0188524, United-States, >50K
17.0, Private,196391.7, 12th,16.0, Widowed, Sales, Own-child, Asian-Pac-Islander, Male,0.0,0.0,99.0, Dominican-Republic, >50K
89.94726, Private,162071.61, HS-grad,13.0, Separated, Handlers-cleaners, Other-relative, White, Female,0.0,0.0,55.0, United-States, <=50K
31.0, Private,170341.39, Masters,13.0, Never-married, Farming-fishing, Husband, White, Male,0.0,0.0,15.0, United-States, >50K
26.0, Self-emp-not-inc,166353.6, HS-grad,16.0, Divorced, Craft-repair, Unmarried, White, Male,0.0,0.0,40.0, Jamaica, <=50K
18.0, ?,22284.697, 7th-8th,11.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,2.2705398, United-States, <=50K
70.2597, Private,311537.9, Bachelors,14.0, Married-spouse-absent, ?, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
24.0, Private,76235.695, HS-grad,14.0, Divorced, Other-service, Husband, Black, Male,0.0,0.0,1.5164939, United-States, <=50K
17.0, Private,82832.55, 1st-4th,2.9777615, Separated, Craft-repair, Other-relative, White, Female,0.0,0.0,15.0, United-States, <=50K
90.0, Private,155203.12, Masters,13.0, Separated, Farming-fishing, Wife, White, Female,0.0,0.0,1.0214269, United-States, <=50K
17.0, Self-emp-inc,24426.203, HS-grad,9.0, Divorced, Adm-clerical, Husband, White, Male,0.0,0.0,99.0, United-States, <=50K
35.0, Private,334332.72, HS-grad,14.0, Married-spouse-absent, Farming-fishing, Husband, White, Female,0.0,0.0,99.0, United-States, <=50K
51.0, Federal-gov,28008.436, 7th-8th,9.0, Married-spouse-absent, Farming-fishing, Other-relative, White, Female,0.0,0.0,1.0035231, United-States, >50K
82.31446, Self-emp-inc,12746.693, HS-grad,16.0, Divorced, Other-service, Other-relative, White, Male,0.0,0.0,60.0, United-States, <=50K
41.0, Private,400901.9, Assoc-acdm,9.0, Divorced, Tech-support, Own-child, White, Male,0.0,0.0,25.0, Mexico, <=50K
73.0, Private,159157.62, 9th,9.0, Separated, ?, Wife, White, Male,0.0,0.0,40.0, Jamaica, >50K
90.0, Private,247683.97, 9th,3.0, Divorced, Protective-serv, Not-in-family, White, Female,0.0,0.0,99.0, United-States, <=50K
45.0, Self-emp-inc,285752.72, 7th-8th,4.0, Married-spouse-absent, Transport-moving, Husband, White, Male,0.0,0.0,60.0, Jamaica, >50K
58.0, Self-emp-not-inc,282709.97, HS-grad,13.0, Divorced, Other-service, Unmarried, White, Male,0.0,0.0,33.565292, United-States, <=50K
76.0, Self-emp-inc,23278.305, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, White, Female,0.0,0.0,40.561817, United-States, <=50K
21.0, Private,178343.5, 9th,4.0, Married-civ-spouse, Other-service, Husband, Black, Male,0.0,0.0,5.487171, United-States, <=50K
78.26646, Self-emp-not-inc,27226.682, 9th,5.0, Divorced, Machine-op-inspct, Husband, White, Male,0.0,0.0,10.0, Canada, <=50K
17.0, Private,136707.77, HS-grad,16.0, Divorced, Sales, Wife, White, Male,0.0,0.0,1.7706891, United-States, <=50K
34.0, Self-emp-not-inc,256354.03, 5th-6th,16.0, Divorced, Craft-repair, Husband, White, Male,0.0,0.0,99.0, ?, <=50K
33.0, Private,18658.197, HS-grad,10.0, Married-spouse-absent, Sales, Wife, Black, Male,0.0,0.0,15.0, Canada, <=50K
17.0, Private,66498.836, 9th,13.0, Divorced, Other-service, Other-relative, White, Male,0.0,0.0,99.0, United-States, <=50K
38.85608, Self-emp-not-inc,37179.406, Bachelors,6.0, Divorced, Tech-support, Husband, White, Male,0.0,0.0,91.60897, United-States, <=50K
17.0, ?,163466.77, HS-grad,16.0, Never-married, Exec-managerial, Other-relative, White, Female,0.0,0.0,27.088364, United-States, <=50K
61.0, ?,109456.41, 1st-4th,16.0, Married-spouse-absent, ?, Husband, White, Male,0.0,0.0,4.0, United-States, <=50K
61.0, State-gov,464699.8, HS-grad,1.0, Divorced, Farming-fishing, Husband, White, Male,0.0,0.0,15.0, United-States, <=50K
17.0, Self-emp-not-inc,202718.6, HS-grad,4.0, Married-spouse-absent, Exec-managerial, Own-child, White, Male,0.0,0.0,99.0, United-States, <=50K
43.0, Federal-gov,209722.28, HS-grad,10.0, Widowed, Handlers-cleaners, Husband, White, Female,0.0,0.0,1.0093409, United-States, >50K
80.221565, Private,295139.06, HS-grad,7.0, Married-spouse-absent, Machine-op-inspct, Own-child, White, Male,0.0,0.0,99.0, United-States, <=50K
90.0, Private,189929.42, 9th,5.873107, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
28.0, Self-emp-not-inc,196606.3, Bachelors,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Female,0.0,0.0,40.0, Mexico, <=50K
90.0, Private,34271.13, Bachelors,15.0, Married-civ-spouse, Adm-clerical, Husband, White, Female,0.0,0.0,8.218582, United-States, >50K
17.0, Private,169087.64, 1st-4th,13.0, Married-spouse-absent, Exec-managerial, Husband, White, Female,0.0,0.0,3.9082162, United-States, <=50K
44.0, Private,137858.89, Bachelors,9.0, Married-civ-spouse, Transport-moving, Wife, White, Female,0.0,0.0,3.8683147, United-States, >50K
90.0, Self-emp-not-inc,251856.56, HS-grad,14.0, Married-spouse-absent, Other-service, Not-in-family, White, Male,0.0,0.0,1.5286409, United-States, <=50K
17.0, Private,107897.33, HS-grad,9.0, Married-civ-spouse, ?, Unmarried, White, Male,0.0,0.0,3.4437873, United-States, >50K
69.352974, Self-emp-not-inc,29140.332, 7th-8th,16.0, Married-spouse-absent, Adm-clerical, Husband, White, Female,0.0,0.0,50.0, Mexico, <=50K
69.0, Federal-gov,97958.8, 9th,13.0, Married-civ-spouse, Other-service, Other-relative, White, Male,0.0,0.0,40.0, United-States, <=50K
20.0, Self-emp-not-inc,307484.12, HS-grad,9.0, Divorced, Exec-managerial, Husband, Black, Male,0.0,0.0,40.0, United-States, <=50K
33.0, Private,12922.794, HS-grad,16.0, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0.0,0.0,20.0, United-States, <=50K
33.0, Private,330274.22, HS-grad,13.0, Married-civ-spouse, Other-service, Unmarried, White, Male,0.0,0.0,20.0, Columbia, <=50K
75.31976, Private,104304.5, Bachelors,13.0, Separated, Craft-repair, Own-child, White, Male,0.0,0.0,20.0, United-States, <=50K
58.0, Private,60905.09, HS-grad,10.0, Widowed, Handlers-cleaners, Unmarried, White, Male,0.0,0.0,40.0, United-States, <=50K
68.0, Private,519107.78, Some-college,14.0, Separated, Exec-managerial, Not-in-family, Black, Female,0.0,0.0,50.0, El-Salvador, >50K
71.784, Local-gov,26022.975, Masters,1.0, Never-married, Tech-support, Own-child, White, Male,0.0,0.0,2.6185095, United-States, >50K
30.0, Self-emp-not-inc,218940.11, Some-college,16.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,8.0, United-States, <=50K
79.59246, Federal-gov,20683.04, Bachelors,10.0, Married-spouse-absent, Sales, Husband, White, Male,0.0,0.0,99.0, United-States, <=50K
76.70065, Federal-gov,141854.42, HS-grad,10.0, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0.0,0.0,43.0, United-States, <=50K
33.0, Private,223931.78, 12th,14.0, Married-AF-spouse, ?, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
45.0, Private,878294.9, 7th-8th,16.0, Married-spouse-absent, Sales, Husband, White, Male,0.0,0.0,3.142437, United-States, <=50K
38.0, Private,436905.44, 9th,14.0, Married-spouse-absent, Adm-clerical, Wife, White, Male,0.0,0.0,40.0, United-States, >50K
19.0, Self-emp-not-inc,23750.158, HS-grad,7.0, Widowed, Adm-clerical, Wife, White, Male,0.0,0.0,3.2706208, United-States, <=50K
53.994793, Private,59175.402, 5th-6th,9.0, Divorced, ?, Husband, White, Male,0.0,0.0,40.0, Columbia, <=50K
20.0, Private,178213.16, 7th-8th,16.0, Widowed, Machine-op-inspct, Husband, White, Male,0.0,0.0,99.0, United-States, <=50K
47.0, Private,39961.656, 9th,9.0, Married-spouse-absent, Handlers-cleaners, Unmarried, White, Male,0.0,0.0,99.0, United-States, <=50K
45.0, Self-emp-not-inc,200338.2, 10th,15.0, Divorced, Tech-support, Not-in-family, White, Male,0.0,0.0,1.018218, Germany, >50K
43.0, Private,407697.12, HS-grad,16.0, Married-spouse-absent, Machine-op-inspct, Own-child, White, Female,0.0,0.0,99.0, United-States, <=50K
44.0, Federal-gov,111169.89, HS-grad,10.0, Divorced, Handlers-cleaners, Own-child, White, Male,0.0,0.0,99.0, United-States, >50K
17.0, Private,26693.094, HS-grad,9.0, Divorced, Other-service, Husband, Amer-Indian-Eskimo, Male,0.0,0.0,80.538795, United-States, <=50K
21.0, Private,356651.0, 9th,10.0, Married-civ-spouse, Other-service, Unmarried, White, Male,0.0,0.0,40.0, ?, >50K
18.0, Private,37152.17, HS-grad,10.0, Divorced, ?, Wife, White, Male,0.0,0.0,1.0350641, United-States, <=50K
82.27383, Self-emp-not-inc,405079.47, Some-college,9.0, Married-spouse-absent, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
90.0, Private,731478.7, 5th-6th,16.0, Divorced, ?, Husband, White, Male,0.0,0.0,35.0, Mexico, <=50K
21.0, ?,159109.55, HS-grad,3.0, Married-civ-spouse, Other-service, Wife, White, Male,0.0,0.0,70.0, United-States, <=50K
24.0, Private,12924.381, 7th-8th,9.0, Married-spouse-absent, Exec-managerial, Wife, Amer-Indian-Eskimo, Female,0.0,0.0,20.0, United-States, <=50K
39.0, Private,304170.25, Masters,13.0, Separated, Exec-managerial, Husband, White, Male,0.0,0.0,55.0, Puerto-Rico, <=50K
74.0, Private,31167.105, 7th-8th,10.0, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0.0,0.0,40.0, United-States, <=50K
90.0, Private,1107562.4, Bachelors,1.0252008, Separated, Farming-fishing, Other-relative, White, Male,0.0,0.0,38.0, Philippines, <=50K
90.0, Private,423853.25, 5th-6th,9.0, Widowed, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
19.0, Self-emp-not-inc,30606.896, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0.0,0.0,25.0, Dominican-Republic, <=50K
17.0, Self-emp-not-inc,21199.018, Bachelors,14.0, Married-spouse-absent, Handlers-cleaners, Husband, White, Male,0.0,0.0,1.2287445, United-States, <=50K
25.0, Self-emp-inc,405463.8, 1st-4th,13.0, Separated, Exec-managerial, Wife, White, Male,0.0,0.0,99.0, United-States, <=50K
31.196148, Self-emp-inc,216443.39, HS-grad,16.0, Married-civ-spouse, Other-service, Husband, Black, Female,0.0,0.0,40.0, United-States, >50K
63.0, Federal-gov,82999.49, HS-grad,10.0, Widowed, Exec-managerial, Husband, White, Male,0.0,0.0,99.0, United-States, <=50K
17.0, Local-gov,28996.625, 7th-8th,16.0, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0.0,0.0,60.0, China, <=50K
51.0, Private,280466.28, Bachelors,10.0, Married-civ-spouse, Protective-serv, Wife, White, Female,0.0,0.0,99.0, United-States, >50K
51.0, Private,55721.977, 10th,16.0, Never-married, Farming-fishing, Not-in-family, White, Male,0.0,0.0,1.0082374, United-States, <=50K
17.0, Private,124787.125, 12th,13.0, Married-spouse-absent, Exec-managerial, Unmarried, Black, Female,0.0,0.0,15.0, United-States, <=50K
24.0, Private,69129.55, Masters,16.0, Married-civ-spouse, Craft-repair, Other-relative, White, Male,0.0,0.0,60.0, United-States, <=50K
74.0, Local-gov,48941.0, HS-grad,9.0, Married-civ-spouse, ?, Husband, White, Female,0.0,0.0,30.0, Mexico, >50K
71.0042, Private,341884.2, 7th-8th,9.0, Married-spouse-absent, ?, Unmarried, White, Male,0.0,0.0,20.0, United-States, >50K
19.0, Private,412331.34, HS-grad,16.0, Divorced, Tech-support, Husband, White, Male,0.0,0.0,1.03798, United-States, <=50K
49.687393, Self-emp-not-inc,361506.8, Some-college,10.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
52.0, Federal-gov,36304.176, HS-grad,10.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,60.0, United-States, <=50K
23.0, Self-emp-not-inc,1437251.9, 12th,13.0, Separated, Other-service, Husband, White, Male,0.0,0.0,60.0, United-States, <=50K
90.0, Self-emp-not-inc,39672.766, HS-grad,14.0, Widowed, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, ?, >50K
45.0, Private,83865.28, 9th,14.0, Divorced, Handlers-cleaners, Husband, White, Male,0.0,0.0,1.9540591, Mexico, >50K
58.0, Private,234672.61, HS-grad,1.0, Married-spouse-absent, Farming-fishing, Other-relative, White, Male,0.0,0.0,4.1046734, India, <=50K
17.0, Self-emp-not-inc,268617.75, HS-grad,16.0, Married-civ-spouse, Tech-support, Unmarried, White, Female,0.0,0.0,40.0, United-States, >50K
76.55172, Federal-gov,21606.06, 7th-8th,4.0, Separated, Adm-clerical, Unmarried, White, Male,3136.861,0.0,99.0, United-States, >50K
90.0, Self-emp-not-inc,176348.47, HS-grad,9.0, Never-married, ?, Other-relative, White, Female,0.0,0.0,1.0355862, Philippines, >50K
26.0, ?,27169.4, Bachelors,14.0, Separated, Adm-clerical, Other-relative, White, Male,0.0,0.0,80.0, United-States, <=50K
85.96585, Private,67706.67, Doctorate,9.0, Divorced, Adm-clerical, Unmarried, White, Male,0.0,0.0,40.0, United-States, <=50K
55.0, ?,15643.837, 7th-8th,14.0, Divorced, Tech-support, Own-child, White, Male,0.0,0.0,35.0, United-States, <=50K
52.0, Private,550438.7, Doctorate,9.0, Married-spouse-absent, Tech-support, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
29.0, Private,676202.8, HS-grad,16.0, Widowed, Exec-managerial, Unmarried, White, Female,0.0,0.0,1.0496387, United-States, >50K
17.0, Private,557618.6, Bachelors,10.0, Never-married, Prof-specialty, Unmarried, White, Female,0.0,0.0,56.0, United-States, <=50K
48.0, Private,171134.44, Doctorate,13.0, Divorced, Farming-fishing, Unmarried, White, Female,0.0,0.0,77.78427, United-States, <=50K
19.0, Private,144516.39, Bachelors,15.0, Married-civ-spouse, Farming-fishing, Wife, White, Male,0.0,0.0,1.0674583, United-States, >50K
79.77385, Private,37777.49, HS-grad,15.0, Divorced, Protective-serv, Husband, White, Female,0.0,0.0,40.0, United-States, >50K
39.0, Private,273115.44, Assoc-voc,9.0, Married-civ-spouse, Protective-serv, Unmarried, White, Male,0.0,0.0,99.0, United-States, >50K
64.0, Private,20714.656, HS-grad,10.0, Married-civ-spouse, Craft-repair, Other-relative, White, Male,0.0,0.0,40.0, United-States, <=50K
90.0, Private,392142.62, Bachelors,16.0, Never-married, Other-service, Wife, White, Female,0.0,0.0,43.0, United-States, >50K
84.34286, Self-emp-not-inc,211811.31, 12th,4.0, Divorced, Other-service, Wife, White, Male,0.0,0.0,30.0, ?, <=50K
34.0, Private,21028.26, HS-grad,9.0, Divorced, ?, Own-child, White, Male,0.0,0.0,99.0, Germany, <=50K
58.0, Self-emp-not-inc,408374.75, Prof-school,10.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,70.0, United-States, <=50K
17.0, Self-emp-inc,116343.54, Some-college,9.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,99.0, United-States, <=50K
18.0, Private,102100.38, Masters,13.0, Married-civ-spouse, ?, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
40.0, ?,487068.6, Assoc-voc,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Female,0.0,0.0,1.6253836, United-States, <=50K
70.0, Self-emp-not-inc,197456.92, 11th,12.0, Separated, Protective-serv, Unmarried, Black, Male,0.0,0.0,99.0, United-States, <=50K
90.0, ?,30931.533, 12th,6.0, Married-spouse-absent, Farming-fishing, Unmarried, White, Male,0.0,0.0,71.04859, United-States, <=50K
90.0, Private,335295.78, Bachelors,6.0, Married-spouse-absent, Farming-fishing, Own-child, White, Male,0.0,0.0,1.6771395, United-States, <=50K
75.71546, Self-emp-not-inc,249239.78, 11th,7.0, Married-civ-spouse, Tech-support, Unmarried, White, Male,0.0,0.0,10.0, Mexico, <=50K
90.0, Private,212962.95, Some-college,6.0, Married-civ-spouse, Other-service, Other-relative, White, Female,0.0,0.0,12.0, United-States, <=50K
17.0, Private,40624.465, HS-grad,13.0, Married-spouse-absent, Other-service, Other-relative, White, Male,0.0,0.0,50.0, United-States, <=50K
19.0, Self-emp-inc,308189.03, HS-grad,2.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,80.0, United-States, >50K
23.0, Private,23999.742, 1st-4th,16.0, Never-married, Other-service, Other-relative, White, Male,0.0,0.0,35.0, China, <=50K
28.0, Private,38950.33, 12th,9.0, Divorced, Tech-support, Other-relative, White, Male,0.0,0.0,1.2382356, United-States, <=50K
58.0, Private,384451.56, 9th,4.0, Separated, Exec-managerial, Unmarried, White, Male,0.0,0.0,2.503819, United-States, <=50K
18.0, Private,43013.242, Some-college,14.0, Married-spouse-absent, Craft-repair, Other-relative, Other, Male,0.0,0.0,5.3124323, United-States, <=50K
73.0, Local-gov,22291.756, HS-grad,9.0, Married-spouse-absent, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,40.0, United-States, >50K
53.0, Self-emp-not-inc,102215.266, 11th,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,20.0, United-States, <=50K
49.0, Self-emp-not-inc,159764.42, 9th,16.0, Divorced, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Male,0.0,0.0,99.0, United-States, <=50K
90.0, Private,27523.584, HS-grad,1.0, Married-civ-spouse, ?, Wife, White, Male,0.0,0.0,50.0, United-States, <=50K
90.0, Private,213925.8, Doctorate,14.0, Divorced, Other-service, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
34.0, Local-gov,14855.388, HS-grad,16.0, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0.0,0.0,30.0, United-States, <=50K
47.0, Self-emp-not-inc,125681.016, HS-grad,10.0, Divorced, Other-service, Own-child, White, Male,0.0,0.0,99.0, United-States, <=50K
90.0, Private,203293.12, HS-grad,16.0, Married-AF-spouse, Craft-repair, Unmarried, White, Male,0.0,0.0,50.0, United-States, >50K
26.0, Self-emp-not-inc,51571.297, 7th-8th,15.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,65.0, United-States, <=50K
73.47223, ?,29997.346, Doctorate,3.0, Separated, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0.0,0.0,1.9973017, Japan, >50K
33.0, Private,298252.7, Assoc-acdm,16.0, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0.0,0.0,20.0, United-States, >50K
90.0, Self-emp-not-inc,122105.47, HS-grad,10.0, Never-married, Exec-managerial, Unmarried, White, Male,0.0,0.0,99.0, United-States, <=50K
78.231995, Private,96577.86, 10th,9.0, Married-spouse-absent, Transport-moving, Not-in-family, Other, Male,0.0,0.0,11.468525, United-States, >50K
20.0, Private,72269.625, HS-grad,13.0, Divorced, Transport-moving, Husband, White, Male,0.0,0.0,20.814548, United-States, <=50K
20.0, ?,64052.906, 9th,8.0, Married-spouse-absent, Tech-support, Own-child, White, Male,0.0,0.0,45.0, United-States, >50K
27.0, Private,339197.53, Bachelors,10.0, Married-civ-spouse, Sales, Not-in-family, White, Male,0.0,0.0,4.0, India, <=50K
36.71065, Private,682291.06, HS-grad,7.0, Divorced, Exec-managerial, Husband, White, Female,0.0,0.0,73.9692, United-States, <=50K
29.0, Federal-gov,109979.336, HS-grad,9.0, Widowed, Adm-clerical, Not-in-family, White, Male,0.0,0.0,99.0, ?, >50K
49.0, Local-gov,498407.34, Bachelors,9.0, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Male,0.0,0.0,2.0700793, United-States, <=50K
50.0, Private,190334.16, Bachelors,2.416722, Married-spouse-absent, Handlers-cleaners, Own-child, White, Male,0.0,0.0,1.0064523, United-States, <=50K
18.0, Federal-gov,499084.12, Some-college,13.0, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Male,0.0,0.0,99.0, United-States, >50K
