LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
30000.0,2,1,2,43.0,1,2,0,0,0,7,6855.6704,18954.48,-515.5513,173026.17,28337.73,0.0,2726.303,0.0,1723.2169,390.0,0.0,1801.115,0
540836.9,1,1,1,54.0,1,-2,-2,-2,-2,-2,-165580.0,-69777.0,-157264.0,-169807.36,-61323.312,-339117.84,0.0,0.0,0.0,0.0,0.0,0.0,0
30000.0,2,2,2,52.0,-1,-1,-1,-1,-2,-1,413.64606,396.0,1131.5718,0.0,0.0,0.0,390.0,2500.0,0.0,0.0,0.0,0.0,0
440000.0,2,1,2,36.0,-2,-2,-2,-2,-2,-2,9405.107,18614.172,2492.9072,28902.328,411.04288,30287.457,4188.3467,19869.41,14491.506,11011.762,3000.0,5000.0,0
999624.3,2,2,1,40.0,0,0,0,0,0,0,963721.75,983062.56,846302.6,888506.2,926547.94,362948.06,65923.305,54029.86,63393.97,49233.2,36409.37,10317.038,1
200000.0,1,2,1,43.0,-2,-2,-2,-2,-2,-2,2797.358,0.0,987.9275,0.0,1392.1753,433.79175,0.0,1388.3097,0.0,2300.0,331.03113,2500.0,0
80000.0,2,2,1,33.0,2,2,0,0,0,0,78673.11,75509.76,75030.01,75504.33,72273.34,76595.18,1501.2335,3099.2473,3000.0,3000.0,7000.0,3029.9705,1
90000.0,1,3,2,43.255733,2,1,0,-2,-2,2,92705.54,40535.38,4344.5425,-57.10458,16923.055,19084.59,1807.7842,4832.6665,0.0,0.0,0.0,527913.75,0
80000.0,2,2,2,26.0,0,0,0,0,0,0,47235.324,119052.164,101109.53,15828.362,125794.3,92854.875,0.0,4779.4824,4000.0,4928.9287,754.1433,2000.0,0
50000.0,1,3,2,56.0,0,0,0,0,0,0,42402.965,40092.504,34692.758,28813.191,27183.896,27585.918,1854.3257,1757.925,1200.0,1000.0,1108.2302,1001.0216,0
250000.0,1,2,1,29.0,0,0,-1,0,0,3,5279.054,2475.1533,40428.277,0.0,12996.077,59697.074,979.4724,0.0,4018.296,627.78314,1411.8129,4000.7048,0
204203.16,2,2,2,47.0,0,0,0,0,0,0,80735.81,79406.18,81451.125,80820.47,79671.78,78986.7,3276.3105,3700.1096,3000.0,3000.6748,2896.3945,3500.0,0
570196.9,1,2,2,43.0,0,0,0,0,0,0,895057.0,920930.0,788233.2,863576.75,906845.25,424942.9,29483.527,33389.36,25490.139,40009.418,30001.012,45449.26,0
30000.0,1,3,1,36.0,0,0,0,0,-1,0,3250.586,7262.7656,27310.97,1776.8954,745.91656,8790.491,1100.9105,0.0,605.86804,12823.661,786.24817,332.61023,0
360000.0,2,1,2,37.0,-2,-2,-2,-2,-2,-2,0.0,1590.6589,0.0,0.0,0.0,0.0,2070.7178,0.0,0.0,0.0,0.0,0.0,0
250000.0,2,2,1,49.0,-1,-1,-1,-1,-1,0,2939.8079,2113.876,8487.197,3566.936,8277.421,3023.0503,2036.9052,8000.0,3831.1323,7169.136,720.07214,2000.0,0
80000.0,1,1,2,41.0,0,0,0,0,0,0,60514.668,51036.586,69797.5,79732.055,88987.97,91127.086,3376.7368,5000.0,2400.0,4404.8687,8484.021,4543.695,0
120000.0,2,2,2,29.0,2,0,0,0,2,2,35089.43,429.1022,15559.197,27925.057,13843.327,38853.25,1616.9847,2000.0,636.85187,0.0,76529.945,0.0,1
40000.0,2,3,1,27.0,2,4,0,0,0,0,8034.335,7927.319,8592.765,1554.1548,2826.7698,1450.8518,3267.6296,1192.536,390.0,3317.307,0.0,323.666,0
80000.0,1,3,1,54.0,0,0,0,0,0,0,74431.51,74896.06,77878.336,76236.43,57389.293,55593.918,3000.0,3590.1306,3000.0,2151.5042,2000.0,2165.2834,0
80000.0,2,1,2,39.0,0,0,0,0,0,0,50301.79,25604.264,20942.143,28272.486,18356.55,19694.803,2000.0,1496.0055,1672.736,1344.3258,2000.0,5276.323,0
300000.0,2,1,1,27.0,-1,0,0,2,2,-1,59967.35,203.0048,36738.223,61600.895,47909.57,37323.688,2003.8912,0.0,1997.0548,3862.0679,3000.0,2000.0,1
260000.0,2,1,2,27.0,-1,-1,-1,-1,-1,-1,5156.8506,2937.4058,448.554,144.23137,2781.4834,1216.0394,99262.61,3000.0,12455.633,699.801,1597.8407,710.6024,0
370076.94,2,2,2,30.0,0,0,0,-2,-2,-2,416909.94,399858.44,-80918.11,-2.3177576,0.0,0.0,12075.872,0.0,0.0,0.0,0.0,0.0,0
160000.0,2,3,1,35.35125,0,0,0,0,0,0,180053.25,173737.98,170142.34,148819.0,112398.98,104699.66,7000.0,7995.1025,5027.9766,4000.0,3000.0,5362.3403,0
1000000.0,1,2,1,72.120735,0,0,0,0,0,0,964511.0,983931.0,855086.0,891546.44,927171.0,929026.0,179963.53,220216.17,150450.88,359073.94,56674.836,50432.48,0
643189.94,2,1,1,42.0,-1,-1,0,0,0,0,15122.702,39702.25,100368.266,143654.55,127460.59,580289.06,38912.2,77094.38,47535.52,18804.855,175798.38,36225.117,0
280000.0,1,1,2,29.0,0,0,0,0,0,0,280279.0,280280.56,276272.38,269857.12,262353.9,257239.88,10303.818,10915.668,10000.0,10000.0,7471.721,8000.0,0
999859.2,2,2,1,51.0,-1,-1,-1,0,-1,-1,2498.737,4997.806,136696.28,33337.1,37961.992,2630.7454,5000.0,541090.2,2738.4158,38598.83,1718.1383,1752.0007,0
130000.0,2,1,2,44.0,0,0,0,0,-1,0,27468.475,12180.298,18676.498,32744.793,27783.217,18197.328,162.38773,2200.9253,0.0,0.0,0.0,107587.85,0
10000.0,2,3,1,64.67578,2,0,0,0,0,0,2327.4673,3018.551,3424.089,4431.0024,6119.1284,7093.682,1279.0117,1200.6235,712.61835,477.0903,753.0675,1000.0,0
425114.5,2,1,2,44.0,-1,-1,-2,-2,-1,-1,124.81291,-789.7585,-967.944,-526.69354,788.384,314.5758,0.0,0.0,0.0,2500.0,1000.0,10000.0,0
210000.0,1,2,2,44.0,1,-2,-2,-1,-1,-1,-165490.11,-69777.0,-157264.0,-168309.62,-61226.492,-39660.723,0.0,0.0,2604.8315,0.0,365.2806,289.2157,0
700167.8,1,3,1,58.0,-1,-1,-1,-1,-1,6,69140.77,17407.031,5018.419,-155102.53,-61372.0,-339603.0,33205.914,82007.33,1037.153,0.0,0.0,0.0,0
925222.4,1,2,1,51.0,0,0,0,0,0,0,812147.94,894460.94,707496.7,829979.94,897207.75,930376.25,48989.793,21290.34,17407.566,30033.268,47252.945,176197.22,0
150000.0,1,1,2,48.0,4,0,2,0,0,0,46199.688,61481.336,25782.14,158773.95,7773.929,71990.555,3000.0,0.0,3500.0,1192.5704,3321.1973,45293.44,0
80000.0,2,2,1,35.0,1,2,0,0,0,-1,46834.418,12750.41,54811.3,18103.71,19682.607,9031.475,0.0,1854.728,0.0,0.0,10000.0,0.0,1
350000.0,1,2,1,49.0,1,2,0,-2,0,0,18811.621,8305.6455,33945.848,8503.255,69030.77,2700.8115,2005.5236,2018.0228,1500.0,723.94666,584.51105,1200.3563,0
60000.0,2,3,1,28.0,0,0,0,0,0,0,60084.766,61164.812,65437.49,65970.945,52487.17,51182.04,2649.7673,3000.0,2857.234,2000.0,2000.0,3000.0,0
300000.0,2,2,1,32.0,0,0,0,0,0,0,50678.152,61408.047,64127.188,63059.42,83012.85,112669.73,8000.0,4818.4233,3726.9968,5000.0,6600.674,3836.0134,0
100000.0,2,3,1,37.0,0,0,0,0,0,-1,58802.965,10853.979,16733.168,20093.053,1770.3401,25157.402,1662.3829,2000.0,2500.0,1674.1587,3230.663,2000.0,0
160000.0,1,3,2,26.0,0,0,0,0,0,0,20632.799,85914.04,75857.75,309134.03,39997.316,19266.94,161.03702,0.0,3194.7742,0.0,395538.1,656.9735,1
90000.0,2,2,1,32.0,0,0,0,-1,0,-2,7652.3564,18882.29,390.0,111601.52,45327.75,4503.124,1500.0,1117.946,0.0,0.0,0.0,0.0,0
170000.0,2,1,1,40.0,0,0,0,0,0,0,165935.23,166972.78,169314.31,163213.25,162274.03,161698.55,6863.7324,7291.969,6082.1147,6000.0,7104.923,7817.4697,0
572787.4,2,1,1,42.0,0,0,0,0,0,0,894638.7,932602.0,803623.2,861716.3,896757.06,687309.56,32757.227,43771.844,26687.64,35594.766,54157.13,37274.87,0
30000.0,1,1,1,50.0,0,0,0,0,0,0,30730.492,29873.18,27706.291,23220.543,17079.139,4645.915,1611.2245,1474.0577,967.7382,608.72107,0.0,0.0,1
280000.0,2,2,2,25.0,0,0,0,0,0,-1,17840.527,25353.488,26513.227,23994.559,3537.9363,5386.183,4940.1074,1802.8413,3000.0,674.384,2998.6096,1081.8098,0
160000.0,1,1,2,35.0,0,0,0,0,0,2,51434.65,16968.596,50119.613,113317.336,116506.625,26851.857,0.0,2091.1848,1000.0,85341.9,0.0,2000.0,0
50000.0,1,3,2,48.0,7,0,0,0,0,0,19778.85,2546.8267,17714.484,680.7961,18047.076,29450.922,1000.0,1204.7208,0.0,244.57854,3602.7341,0.0,0
140000.0,1,2,2,27.0,0,0,0,0,0,0,124386.19,121132.016,112829.555,105088.87,108156.65,113490.8,5166.106,5000.0,4500.0,5000.0,10000.0,5000.0,0
100000.0,2,2,2,29.0,0,0,0,0,0,0,99344.08,112188.78,89625.445,87457.09,81287.164,83097.93,3104.689,3637.0125,3543.905,3508.1194,3000.0,3320.8005,0
50000.0,2,2,2,29.0,0,0,0,0,0,0,63965.758,38637.125,52783.117,146576.33,47938.004,101596.54,3643.431,4000.0,2000.0,3000.0,1313.3743,1790.3904,0
50000.0,2,3,1,63.339916,0,0,0,0,0,0,39645.863,41335.77,39580.08,36352.277,34918.09,34990.516,2000.0,2000.0,1500.0,1447.3209,1400.0,1447.1086,0
981287.25,2,2,2,32.0,-1,-1,-1,-1,-1,6,0.0,-78.771545,0.0,-109883.89,7001.194,-339603.0,701.71814,6077.2153,3011.6736,15000.493,0.0,15193.085,0
260000.0,2,3,1,49.0,0,0,0,0,0,0,208924.53,191503.31,173301.12,139796.12,105891.27,97450.484,8491.771,9491.657,5011.818,3810.85,3099.8833,3000.0,0
42304.61,2,4,2,25.0,-2,-2,4,0,0,0,3838.0176,1189.1831,518.683,45494.547,38285.113,0.0,0.0,1500.0,0.0,10000.0,0.0,0.0,0
360000.0,2,1,1,30.0,0,0,0,0,0,0,0.0,1280.2311,437.80127,6245.0664,28921.451,14917.637,6538.147,2403.6912,4113.877,10758.145,74686.81,0.0,0
20000.0,1,3,1,52.0,-2,-2,-2,-2,-2,-2,0.0,694.63715,653.7565,1769.4207,5810.4526,17393.418,1000.0,1000.0,2002.0947,6018.117,25319.404,0.0,0
60000.0,1,2,2,27.0,0,0,0,0,0,0,63257.945,60671.633,59637.543,55276.54,46200.934,42766.145,2144.1392,2500.0,2148.7134,1666.0621,1722.3153,799.6129,0
20000.0,2,2,2,26.0,0,0,0,0,0,0,18612.465,18789.887,18791.125,18670.97,18741.893,18933.166,1500.0,1400.0,1004.14026,824.9991,1000.0,1000.0,0
50000.0,1,2,1,41.0,0,0,0,0,0,0,40446.266,39270.203,25251.36,27597.133,24866.285,21845.018,1399.7952,1495.5369,1466.8422,1003.66986,723.25665,929.68665,0
50000.0,2,1,1,27.0,0,0,0,0,0,0,27301.875,15106.869,134329.9,87571.86,18041.396,22638.344,7293.968,2000.0,2666.5325,0.0,1647.6315,3208.3694,1
220000.0,2,2,2,41.0,0,0,0,0,0,0,47088.312,74794.74,28790.518,50930.547,63842.832,15555.911,4793.919,5000.865,1899.1826,2324.0706,0.0,6631.587,0
20000.0,2,2,2,53.778126,0,-1,2,-1,-1,0,4836.357,2068.3933,2145.172,1223.6758,316.0,344.77518,1000.0,1000.0,988.08234,2.1132162,0.0,0.0,0
10000.0,2,1,2,26.0,0,4,0,0,0,0,11736.493,12400.03,18520.936,62747.273,16579.205,95649.516,3000.0,1200.0,4731.303,2000.0,604.948,789.4141,0
170000.0,2,2,2,27.0,0,0,0,0,0,0,56595.65,54071.082,90267.21,274575.62,49427.863,27795.455,2000.0,4193.1445,2192.0295,3044.1482,1414.6516,72.22071,0
124818.42,2,4,1,28.0,2,0,2,-1,2,2,0.0,390.0,0.0,19646.383,5316.1226,5406.7256,6929.0645,0.0,0.0,0.0,1000.0,1000.0,0
50000.0,1,3,1,28.0,0,0,0,0,0,3,57554.57,90819.55,2297.222,77419.7,57556.844,17525.488,3000.0,8466.999,0.0,0.0,0.0,10000.0,0
10000.0,1,2,2,38.0,0,0,2,-1,-1,-1,19753.057,9388.211,19224.496,20073.105,6490.362,21771.162,109.987755,2015.9723,9848.5205,5998.0215,1634.555,0.0,0
30000.0,2,3,2,40.0,0,0,2,0,0,0,34648.82,46704.35,31591.44,21986.375,22342.408,27814.021,4664.2754,0.0,316.0,468.35355,1000.0,500.0,0
120000.0,2,2,2,27.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20000.0,2,2,2,23.0,0,0,0,0,0,0,13982.237,14694.531,15265.864,14567.345,9794.664,2786.539,1448.0007,1294.1619,933.72034,400.0,0.0,0.0,0
77890.91,1,1,1,45.0,0,0,0,0,0,0,67389.8,65231.547,67379.04,67731.86,64921.27,63408.926,2800.0,2301.465,2400.0,2500.0,2388.1162,2500.0,0
230000.0,2,1,2,32.0,0,0,0,0,0,0,54255.895,0.0,0.0,8784.824,39820.55,115174.086,4652.169,0.0,0.0,4262.342,405067.34,11544.975,0
350000.0,2,2,1,42.0,-1,-1,-1,-1,-1,-1,1942.6385,748.5596,916.1495,2560.8425,14157.961,607.1396,918.6881,1215.9961,3000.0,13015.655,1000.0,27743.42,0
60000.0,1,1,2,48.0,0,0,0,2,0,0,10668.109,45845.3,12251.517,2473.8772,111111.016,69063.45,4.5086055,0.0,935.8628,6000.0,0.0,390.0,0
90000.0,1,1,2,31.0,0,0,0,0,0,0,110461.51,96974.734,85400.64,90803.48,64342.016,64592.76,4169.8013,4111.9854,2963.4153,2200.6345,2300.0,3228.5688,0
50000.0,2,2,2,24.0,0,0,0,0,0,0,9880.691,9217.467,7812.8296,7050.238,4241.459,1529.699,1322.1187,1200.0,585.56744,327.71625,0.0,193.15118,0
20000.0,2,1,2,25.0,0,0,2,-1,0,2,6243.7856,45043.145,390.0,9164.056,4702.157,371.06763,27124.469,0.0,5000.0,500.0,0.0,897.32587,0
30000.0,2,3,1,50.0,0,0,0,0,0,0,35172.957,28051.672,27793.164,30010.559,12053.396,10975.846,1260.8292,2000.0,2000.0,387.63388,758.2995,670.2196,0
1000000.0,2,1,2,51.0,0,0,0,0,0,0,964511.0,983931.0,855086.0,891586.0,927171.0,961664.0,751998.4,1047178.44,649154.1,611773.9,73369.52,70890.61,0
360000.0,2,1,2,46.0,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20000.0,1,3,1,45.0,0,0,0,0,0,0,9535.141,10569.893,12243.542,13755.578,13560.595,12554.587,1368.4327,1282.1808,984.30383,502.9549,802.7392,0.0,1
180000.0,1,2,2,26.0,-2,6,-1,0,-2,-2,3555.3784,0.0,17696.004,528.4945,0.0,689.324,1934.5325,8422.202,0.0,0.0,681.8418,10042.773,0
20000.0,1,1,1,22.0,2,0,0,0,0,0,9892.626,11604.309,12448.632,13273.609,10155.578,9690.005,1500.0,1400.0,1358.2009,554.43146,719.7285,800.0,1
300000.0,1,1,1,48.0,-2,-2,-2,-2,-2,-2,1303.2607,17968.438,25918.625,16272.875,16646.533,19278.443,15636.395,30063.71,16354.599,18667.85,24387.268,16893.621,0
400000.0,2,1,1,36.98663,-1,-1,-1,-1,-1,-1,316.0,396.0,712.6707,931.1629,13574.502,17288.86,390.0,867.2666,1500.0,13559.811,17612.893,88719.28,0
360000.0,2,2,1,59.0,-2,-2,-2,-2,-2,-2,0.0,975.1379,680.23694,665.9213,0.0,1425.0353,1074.8732,1000.0,1000.09863,0.0,1701.6605,1066.9775,0
200000.0,2,3,2,23.0,0,0,0,0,0,0,59623.98,52496.56,48269.56,31108.893,27491.908,25269.36,2843.6768,2500.0,1807.8909,1200.0,1000.0,1005.14636,0
50000.0,2,3,2,24.0,0,0,0,0,2,0,16165.613,15871.762,28311.04,28134.734,22798.422,28309.584,1800.0459,25797.041,2992.6465,390.0,9330.533,0.0,0
50000.0,2,3,2,22.0,0,0,0,0,0,0,41229.367,41787.688,39098.773,36229.82,32449.223,32176.615,2000.0,1818.1467,1520.632,1224.6466,1363.4587,1100.0,0
80000.0,2,3,1,46.28183,-1,-1,-1,-1,-1,-1,2009.7958,7352.333,8538.1875,0.0,5193.6597,9593.453,7312.443,8443.16,0.0,5508.6646,10635.764,10066.7295,0
320000.0,2,1,1,38.0,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
160000.0,2,2,2,27.0,0,0,0,0,0,0,117835.984,32573.717,40356.99,22462.938,47659.99,21171.564,2087.083,2242.8672,1610.2789,5603.87,1500.0,5049.646,1
50000.0,2,2,1,28.0,2,3,2,2,2,2,48259.008,50552.344,45660.23,48516.758,49004.723,48421.207,0.0,0.0,3417.8984,1500.0,1500.0,11863.194,1
998831.94,2,1,2,42.0,-2,-2,-2,-2,-2,-2,-165438.66,-69777.0,-156917.38,-165517.69,-61360.598,-4755.7764,0.0,0.0,1024.9623,0.0,1052.4924,8584.221,0
210000.0,2,1,1,45.0,0,0,2,0,-2,-2,10697.103,4796.5967,38773.92,18630.89,15708.965,49674.92,2000.0,2694.1602,4208.669,501.7643,0.0,0.0,0
80000.0,2,2,1,51.0,0,3,0,0,0,0,71129.26,105017.38,166995.56,34771.547,25089.502,81243.29,4000.0,0.0,5000.0,0.0,0.0,5512.751,0
350000.0,2,2,1,24.0,0,0,0,0,0,0,312981.06,314081.7,313468.44,323882.25,308518.62,295141.72,14088.6045,15000.0,20000.0,11374.653,11634.785,25624.967,0
80000.0,2,1,1,56.0,0,0,0,0,0,0,80429.336,81071.484,81233.77,81030.875,78103.13,77717.56,3121.5515,3022.2012,3000.0,3000.0,2933.9773,3003.9788,0
20000.0,2,2,2,22.0,0,0,0,0,0,2,6804.01,6984.7207,8449.431,9147.997,9928.931,10938.67,1317.0969,1231.9227,1000.0,1000.0,692.67816,952.55145,1
210000.0,1,1,2,29.0,0,0,0,0,0,0,30360.602,28451.41,78703.33,55607.332,25838.672,25391.791,7000.0,105379.09,2000.0,2000.0,6686.244,1394.528,0
160000.0,2,2,2,29.0,0,0,0,-1,-1,-1,24012.104,23947.113,18889.547,3111.386,2275.3394,5918.5415,5023.9595,6000.0,6000.0,3000.0,6884.313,3000.0,0
200000.0,1,1,2,29.0,1,2,0,0,0,0,21237.385,22.054668,1893.036,134313.84,10812.162,67086.414,0.0,5299.185,4310.6606,2000.0,2755.5315,5001.5337,0
180000.0,2,3,2,27.0,-2,-2,-2,-1,-1,-2,813.26764,818.6416,1716.2587,0.0,4194.156,994.6107,0.0,1194.2256,1000.0,695.9486,995.7141,0.0,0
617529.7,2,1,1,43.0,-1,-1,-1,-1,-1,-1,11801.887,0.0,926.5274,787.2986,938.1487,954.4501,0.0,731.9881,1245.9381,1014.86115,1000.0,11006.419,0
999437.9,2,2,1,59.00447,2,0,0,0,0,0,964511.0,983931.0,854516.2,891288.25,927082.75,313559.56,87340.734,99291.61,58825.273,73940.24,40603.85,0.0,1
30000.0,2,3,2,39.0,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
160000.0,1,1,1,53.0,0,2,-1,2,-2,0,11577.397,0.0,56665.59,1913.2806,4341.473,11649.572,1287.2773,9947.483,1670.3208,7619.8867,390.0,545.2274,0
110000.0,2,2,1,40.0,-1,-1,-1,-1,-1,-1,390.0,153.03383,2293.2085,0.0,143.75674,559.9529,67.20699,1307.312,0.0,660.56635,784.516,902.4277,0
20000.0,1,2,1,29.0,1,1,-2,-2,-2,5,-165580.0,-69777.0,-157264.0,-170000.0,-61372.0,-339603.0,0.0,0.0,0.0,0.0,0.0,0.0,0
200000.0,2,1,1,48.0,0,0,0,0,0,0,7247.7915,6002.2334,17936.598,59311.28,29454.527,18935.568,1081.4215,1812.9479,1438.2651,900.0,316.0,0.0,0
50000.0,2,2,2,29.0,0,0,2,0,0,0,2625.2263,17038.598,29327.715,15018.638,9595.299,5889.969,2000.0,1051.4052,1655.9856,1570.8455,0.0,0.0,1
655776.3,1,1,2,46.0,0,0,0,0,0,0,814090.7,871672.0,734868.4,831594.4,778549.94,614232.0,32726.494,29523.887,51562.16,20000.0,21131.19,27184.914,0
10000.0,1,2,1,55.0,0,0,0,0,0,0,3001.5693,4165.7197,4336.1484,4557.547,4970.1616,1624.8387,1271.8951,1148.219,0.0,299.30542,0.0,0.0,0
20000.0,1,2,1,41.0,0,0,0,-2,-2,-2,15195.861,3704.345,555.37805,0.0,0.0,0.0,1747.0602,0.0,0.0,0.0,0.0,0.0,0
261613.88,1,1,2,35.0,1,-2,-2,-1,0,0,7274.877,808.48584,4668.448,59896.75,197102.2,158610.64,0.0,82.87918,20979.35,163393.72,7500.0,65304.973,0
320000.0,2,1,2,39.0,0,0,0,0,-1,-1,9953.547,22621.582,18529.676,10606.281,1052.1936,4331.246,1500.0,1891.5586,2500.0,568.18384,7000.0,5000.0,0
352162.44,1,2,1,47.0,1,3,0,0,0,0,389838.62,362001.03,348069.7,312313.28,300628.0,302984.5,0.0,9000.709,8006.93,10000.0,13423.665,9653.041,1
220000.0,2,1,1,30.0,1,-2,-1,-1,0,0,0.0,376.49115,9317.655,1578.4475,16558.975,424.3008,1820.3859,5712.48,0.0,1336.5745,938.5583,550.5151,0
10000.0,1,4,2,37.004047,7,7,0,-2,0,3,21551.453,20289.994,34408.65,600.65485,0.0,142.91304,4119.505,0.0,15000.0,5979.2456,135707.2,1549.293,1
200000.0,2,2,1,27.0,0,0,0,0,0,0,123874.83,196344.28,120101.195,283299.56,142782.53,284680.28,1934.396,14855.59,4451.7554,2930.557,100582.51,10000.0,0
200000.0,2,1,2,27.0,0,0,2,0,0,0,48431.625,54965.246,73196.1,26193.068,48603.65,19690.023,3384.0774,3500.0,0.0,806.19904,5000.0,8994.652,0
50000.0,2,2,2,22.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
999602.1,1,1,1,58.287796,0,0,0,0,0,0,964464.1,983931.0,854235.2,890959.75,927124.2,341943.34,76467.67,96397.47,92693.5,89424.68,47785.766,76762.664,0
210000.0,2,1,2,24.0,0,0,0,0,0,0,2997.8088,18863.625,2315.6206,15383.63,10532.837,7527.807,1462.9993,2700.6123,1400.6655,0.0,2848.0337,835.4081,0
420000.0,1,3,1,42.0,2,2,2,2,0,0,36200.574,46338.28,47926.91,44211.484,46659.242,52522.06,4409.8755,4145.687,0.0,2283.291,7747.3457,2000.0,0
