Length,Width,Size,Conc,Conc1,Asym,M3Long,M3Trans,Alpha,Dist,class
260.5941,226.61174,5.228776,0.0141214095,0.00091747893,-400.39572,-274.85593,-89.663765,50.859875,58.32177,g
31.493084,7.946979,2.266322,0.44289955,0.22124359,43.65038,-6.075459,3.5460503,89.71958,1.507361,g
139.28868,83.72459,4.599565,0.046878397,0.023906874,-105.95234,-71.057655,42.11053,0.0,322.49524,g
27.372257,6.516596,2.0384984,0.59794253,0.3001523,47.961037,12.316931,-2.9246702,85.9863,161.67828,g
164.69131,102.295494,5.063075,0.02383479,0.0053247428,-179.15436,-86.488434,65.819145,0.07487206,293.31128,g
27.191896,17.257704,2.8131213,0.4073524,0.20294423,12.542303,-0.20878075,-4.8422527,89.99986,1.2826,g
130.15558,67.36197,4.317123,0.08010551,0.041182287,-139.40572,-86.63981,-39.7182,2.7051167e-06,351.2369,g
18.084911,0.0,2.0387902,0.8813987,0.659298,23.682453,-6.3459716,-6.0500865,85.36496,1.2826,g
211.01242,248.66066,5.3233,0.013121176,0.00030204377,-163.24619,-59.190655,143.20909,2.4270508,269.04752,g
21.075544,0.0,1.9488186,0.79373497,0.4633101,37.589676,0.6265181,-6.1937885,88.05005,1.2826,g
158.58484,115.40813,5.228202,0.016365651,0.0011553001,-130.78548,103.99627,76.324005,3.1621985,257.5373,g
165.85223,9.626312,2.2966013,0.48655728,0.2781426,-93.71056,-185.22836,-7.154624,88.048195,1.2869877,g
62.267937,21.301748,2.9701967,0.22196151,0.11760871,72.37874,52.831924,15.06724,0.019147126,175.64859,g
238.34114,10.746498,2.3881123,0.39424548,0.21484385,-187.98712,-245.56767,-8.872532,62.298206,1.4847219,g
28.769302,21.669994,2.4560754,0.36561477,0.19244899,36.14283,20.497087,19.170187,9.043688,170.5429,g
254.16495,68.49136,3.3120155,0.103693776,0.058673065,574.508,-215.05777,-36.755325,4.4829755,197.04982,g
20.174742,8.635911,1.979497,0.6953774,0.34574485,-58.306587,10.475648,-7.6649394,29.20049,92.87263,g
47.032158,13.4643345,2.1367786,0.5762272,0.3378664,59.908253,30.718855,12.303988,31.672792,2.7635608,g
288.26874,21.691608,2.6797726,0.3231438,0.17533112,-309.5427,-211.73778,-22.12466,5.6515274,269.98868,g
215.60362,254.66682,5.3154044,0.013464335,0.0004570773,473.39514,212.64062,140.34175,30.531479,2.5818245,g
16.21603,0.0,1.972139,0.78291076,0.38070807,11.416853,-31.547693,4.464882,0.0,183.4878,g
201.12735,256.36136,5.3233,0.013110336,0.00030156868,443.30585,167.58238,177.71782,58.139294,1.313655,g
21.61998,0.0,2.106528,0.70593727,0.34136483,-42.90862,-12.79316,5.243361,0.0,207.80408,g
25.54388,20.264408,2.6770797,0.37019143,0.198294,16.95328,11.457559,16.039995,89.8741,1.4184533,g
30.958055,0.0,2.1660688,0.65528035,0.31516752,-88.59018,12.97133,4.4467163,0.0,219.52325,g
172.30487,9.192068,2.8728204,0.28849187,0.15852042,459.93835,-158.0671,-6.694959,89.849754,55.80958,h
102.83435,49.128128,4.246956,0.07958813,0.041204326,-82.844505,79.58365,24.674494,0.0,291.20682,g
25.616344,11.299598,2.6074593,0.51313734,0.22395043,10.4554,-8.477293,8.076126,90.0,1.2826,g
159.96266,64.98363,3.8826134,0.26316994,0.14560203,-108.64873,-169.0471,-42.02984,0.0041286824,490.4976,g
27.71502,16.360693,2.678449,0.38697568,0.20425315,20.853735,-4.859275,6.236697,78.12919,1.2853776,g
110.87677,6.8561563,2.417732,0.39918733,0.21324384,-190.10478,-84.13408,4.1328154,0.0,247.41235,g
27.128733,18.095724,2.9069946,0.39688164,0.20205967,7.4517,-5.2414813,8.146949,89.999374,1.2826,g
91.82958,19.02915,3.00976,0.26948515,0.15315022,-97.88346,-64.19477,-18.329653,0.0,304.5385,g
11.737161,12.487514,1.9445271,0.74609745,0.37524077,23.827763,-7.941235,13.206195,61.6697,74.952896,g
135.82808,69.91738,3.8730865,0.061026085,0.030366639,-192.4694,-112.929344,-37.69556,0.37422255,93.51564,g
12.5233755,10.872773,1.9418961,0.80893433,0.46945384,19.20196,-5.981021,12.170935,87.512054,213.81522,g
257.0583,113.66645,3.0702827,0.29412115,0.17050567,-222.39754,-280.70038,78.76064,7.83348e-06,116.82586,h
12.82573,11.437017,2.0486636,0.6878182,0.34286118,19.552048,-4.227432,-11.610937,17.653364,35.69218,g
284.91562,254.72481,4.323457,0.04726515,0.02432727,536.36816,237.22842,175.04628,89.993675,294.54758,h
29.931742,7.277213,2.0951018,0.509628,0.27167478,63.08858,10.430511,-6.8428507,4.0641265,30.593706,g
234.97685,254.72183,4.5430436,0.030498791,0.006173571,-368.6076,172.67517,178.89105,68.3258,210.18745,h
177.08482,18.817507,2.4529037,0.32922056,0.18005937,460.51114,-156.07574,-19.3752,60.48491,1.9780053,g
11.91771,11.118159,1.9869416,0.84892887,0.5483618,-19.91816,-2.1867805,14.500658,8.981899,136.21957,g
140.83978,93.09471,4.574293,0.031865913,0.009614677,163.31665,-87.28904,-54.751747,0.4973646,276.4666,g
12.628344,10.385036,1.9419397,0.80970263,0.48315167,-14.0731125,-6.313699,-9.671921,67.15078,29.231373,g
129.1,43.403023,3.5380275,0.10993288,0.05714351,-148.8096,-88.46883,30.73395,0.08513505,277.1417,g
23.486004,14.669643,2.4549267,0.4577174,0.25115088,24.532541,16.245562,9.779646,9.708752,141.88615,g
277.07706,25.115562,2.621981,0.39081165,0.20535329,-260.5834,-247.2619,-24.35705,4.9731436,288.93887,g
31.281698,27.354214,3.1556022,0.29810268,0.15717663,-9.860332,11.603103,18.229853,89.99887,1.5130137,g
71.96471,18.033062,3.0712056,0.20792724,0.11189671,83.54973,63.969894,10.615036,0.0,216.81677,g
310.61,117.284546,2.997887,0.4382673,0.25593466,-444.34888,-331.7725,-97.37735,75.3412,139.04422,h
174.08142,110.721504,5.2705603,0.014216119,0.0006461968,530.5906,150.76477,52.473896,0.0024351117,233.64305,g
163.56372,4.196846,2.127667,0.68884885,0.33701485,-145.57571,-131.6393,7.851812,67.11921,5.34166,g
26.678083,20.651644,2.5493705,0.4130377,0.22946726,31.988668,20.040285,-19.542023,18.784,147.30605,g
23.51271,9.231097,2.1817079,0.50905055,0.2634377,-32.2829,-6.6795263,5.668641,0.0,97.760666,g
12.566398,16.702484,2.0351005,0.69826454,0.3473004,25.115862,-10.523158,-26.154371,76.81263,30.403904,g
90.55003,7.3768773,2.5671225,0.36799422,0.19241036,-196.14589,80.31319,3.6998966,0.0,239.54845,g
280.43604,25.575943,2.8776803,0.17428496,0.09023905,575.1483,-283.1398,-20.499313,14.251583,176.35968,g
232.70293,17.336096,2.8246999,0.33394656,0.17308356,-350.3584,197.08269,15.857667,7.8350134,229.22302,h
307.43256,22.713814,2.7644134,0.19982347,0.10507469,575.2407,-315.10913,-18.600813,15.479701,157.31966,g
12.416632,11.544816,1.9413114,0.79292536,0.43583748,-16.035019,0.049935363,-12.928812,31.228985,179.38774,g
235.43773,72.26887,3.567068,0.09608932,0.052563615,574.25977,-196.98262,38.37936,0.118145026,277.41116,g
10.911964,12.624069,1.9413484,0.81816524,0.47236204,-15.049528,0.06690899,-17.59181,66.09929,96.9391,g
261.75467,20.250267,2.714697,0.2790509,0.13421497,561.03467,237.82895,12.216818,0.0213035,226.39024,g
76.17641,44.18027,3.434356,0.13964982,0.07240795,-113.627556,51.60711,-27.62095,79.64645,4.7228885,g
297.8934,26.32994,2.5875359,0.42951816,0.21408314,-286.32642,-279.4413,32.402927,1.6544343,293.33664,g
28.104046,7.3669357,2.181738,0.5361172,0.27672866,43.332764,13.599039,-4.4559684,25.412624,27.371902,g
31.59488,19.876722,2.662709,0.32852763,0.17653029,-10.914075,21.342049,17.228022,7.355444,193.80692,g
76.532875,22.03732,2.911004,0.20061877,0.10844036,-80.584946,-64.79188,-18.193594,0.0055273324,128.17635,g
36.731354,13.221885,2.4260488,0.37523028,0.19872947,52.7397,19.446056,10.85616,11.850115,187.84239,g
29.301487,10.938453,2.3386528,0.4118171,0.21515092,-33.623882,-24.293287,6.437376,0.0,100.509514,g
27.508062,22.809988,2.4953747,0.36345708,0.19205077,30.871801,20.992567,20.898949,83.72445,109.396965,g
72.17437,11.198001,2.6950097,0.3664637,0.19527139,-87.33742,-65.28356,-10.040837,0.0,258.0675,g
29.994963,16.012627,2.5470781,0.38215187,0.20261265,32.377968,14.398748,11.935508,86.18844,1.4330052,g
221.22284,39.956993,3.1744368,0.21737133,0.120969504,-260.04697,-163.85603,-29.383846,2.0920117,346.29062,g
23.89386,18.485727,2.5124118,0.3874237,0.20738788,22.500647,16.703875,14.38881,3.8388784,3.5273454,g
115.91131,22.95561,2.6566522,0.29919195,0.16138124,-125.92134,-91.47331,-20.537003,8.646222,237.93092,g
65.21245,7.436206,2.2475019,0.39217794,0.20399158,120.117325,27.670189,4.9347167,0.80288196,121.940216,g
261.94852,220.29868,5.169531,0.014655697,0.0010400527,-418.26755,-275.56256,-93.93994,45.951405,108.8654,g
26.017962,0.0,1.9628891,0.65776443,0.33422142,81.38142,9.40466,2.3854523,29.25944,176.6053,g
150.73027,53.485504,3.5329773,0.0877132,0.049761627,-218.63608,-128.84775,-34.705673,0.07573442,41.940273,g
24.40258,0.0,1.9417363,0.7278683,0.36295274,50.836338,9.188917,-3.0887854,61.89575,185.8461,g
175.72408,215.35168,5.323004,0.013175992,0.00030594468,-149.61392,133.95279,-62.14713,4.3731003,218.2104,g
163.62355,0.0,2.1099155,0.4176232,0.21001734,572.2246,-196.39168,-3.7806156,8.125225,142.48508,g
31.026121,20.861217,2.5317507,0.34234852,0.18008018,-55.51937,23.118027,-17.289331,62.890816,44.252567,g
21.986713,13.351179,2.4151134,0.41592717,0.20008203,-4.365232,-23.768652,7.216662,0.0,128.82335,g
22.434937,16.375385,2.4412613,0.46698505,0.2567791,25.033625,16.520752,-14.729398,21.53257,170.31418,g
24.288475,15.547239,2.5177047,0.38849282,0.19366924,-3.2482517,-27.18117,7.0500565,0.0,145.4537,g
12.740881,11.119875,1.9771867,0.70113826,0.33579528,-27.608316,0.036471326,8.073546,68.22968,193.24171,g
198.71255,120.49205,3.758184,0.08058882,0.031313892,222.06554,158.58693,47.22843,0.0,1.2909262,h
24.8178,0.0,1.9460328,0.70695525,0.390642,-63.416737,-18.885885,1.5637614,80.86378,202.61716,g
148.64552,110.50556,5.2975163,0.0140271755,0.00054507266,306.94464,126.368286,47.299812,0.0,236.5313,g
17.362953,10.468235,2.151867,0.7401934,0.41751313,-17.018738,-10.094741,-8.078698,89.999855,1.4278247,g
125.43225,65.35251,4.468886,0.043403484,0.017854923,-124.04397,89.77295,40.83019,0.008708354,266.04633,g
129.31895,0.0,2.155121,0.4145393,0.21643619,436.75427,98.87306,-4.170095,7.0481067,208.36766,g
78.08505,9.496846,2.1282277,0.40373513,0.20407939,127.89478,-60.644855,-3.7917461,10.795529,124.53701,g
157.0645,108.44446,5.2666187,0.015718525,0.0008326113,-203.49268,113.5371,-55.194016,3.8305361,250.71104,g
28.836086,0.0,2.0413978,0.6335902,0.32723123,61.927788,11.315498,-2.463933,24.565996,16.694757,g
173.39716,175.20647,5.3224998,0.013318328,0.00032105212,-124.18243,121.35986,-56.793785,0.90462244,273.90045,g
36.80284,13.143174,2.42088,0.39508694,0.20801918,42.775246,-28.702753,10.248452,64.99084,1.3007072,g
130.12561,95.09538,5.215134,0.01729628,0.0018694422,224.9955,108.54705,-47.884476,0.0,257.275,g
36.638645,0.06573074,2.6613312,0.4251412,0.20688595,-23.626833,-11.281814,5.4609313,90.0,215.3852,h
19.476717,12.688645,2.2968318,0.5214862,0.2850343,-15.864929,-7.275141,-10.139321,0.00021410016,105.709206,g
24.122128,12.460313,2.4056723,0.42434487,0.21270207,20.41226,1.1080319,9.643896,89.99989,58.01322,g
84.64883,43.479267,3.5099638,0.22158922,0.12121322,-69.39597,-115.37893,-33.258244,0.0,374.50052,g
23.754333,17.99908,2.5143523,0.3913442,0.20553994,21.270275,10.107221,15.100598,89.57301,1.4801135,g
117.206276,24.898783,3.3618343,0.13478075,0.07030177,116.55291,102.48784,-21.573776,1.4937291,227.57141,g
26.712465,20.268003,2.5230007,0.36165965,0.18939883,-29.637026,19.784077,16.725544,3.961287,57.384045,g
92.80278,18.822386,2.2917993,0.36340234,0.18673289,142.9757,-77.96548,-18.762209,5.5721993,128.09578,g
167.00359,17.65107,2.6423447,0.30416942,0.16426969,166.51137,164.46191,-13.451736,6.352839,219.53279,g
37.256145,7.758902,2.50516,0.4088986,0.20046142,54.968166,23.89547,-2.08895,0.0,166.24486,g
34.0025,24.510288,2.4337718,0.3492109,0.17973258,-68.946175,23.825502,-22.297915,86.27871,88.42813,g
185.3778,234.9988,5.3233,0.013108947,0.0003,531.29114,164.98341,-74.94799,0.24394122,225.28337,g
12.671934,10.417792,1.9801917,0.8100509,0.49632993,-15.759299,-5.116083,7.9722667,89.997055,206.7747,g
77.74326,19.907091,3.34032,0.17391205,0.09142221,95.78433,77.18974,10.435948,0.0,236.43573,g
108.67981,17.398024,2.4777389,0.38851392,0.21078716,-84.802734,-112.738594,-16.230701,89.97638,1.3564372,g
65.77186,17.628849,3.0705037,0.2362026,0.121539816,84.62221,71.09383,6.0580974,0.0,230.37695,g
105.147865,19.404476,2.8713255,0.34765854,0.18550703,-64.891785,-103.324715,-15.975748,90.0,1.2826,g
68.910194,7.014295,2.587192,0.37332186,0.18887138,98.91998,71.29606,-5.345012,0.0,212.49692,g
310.61,218.57294,4.0187383,0.06508597,0.032959964,-449.74756,-331.77267,-187.64696,74.222534,74.80886,h
28.108475,12.157665,2.3366117,0.41464683,0.21369053,40.15759,17.47633,-9.036631,0.9261189,15.711135,g
54.503403,0.0,2.893003,0.46198082,0.2652358,95.47603,33.182335,4.207425,51.60733,217.38943,h
159.51088,23.374258,2.759613,0.2393742,0.126936,-196.51894,-114.643906,21.640215,0.7782797,152.57784,g
168.02547,53.594593,3.3055987,0.1370521,0.07956967,144.41228,171.18616,-35.758087,26.741179,24.329792,g
35.542175,14.144225,2.2584193,0.39441323,0.20456177,58.33216,18.870543,12.265379,10.129907,120.2817,g
50.381184,29.417952,2.9206553,0.1959524,0.10091798,-95.528656,38.14039,-22.685396,69.256424,33.892426,g
61.654716,20.883604,2.8040128,0.24113607,0.12866794,-67.7807,-47.091164,15.782849,0.0036334812,130.14471,g
28.536654,23.121716,2.5770063,0.34639943,0.1869567,31.260767,22.581446,-20.023996,72.741264,60.88018,g
32.06175,9.500393,2.396313,0.41076016,0.21347466,-17.592167,-26.242983,5.089471,0.0,139.63388,g
108.18122,30.828032,3.0604248,0.18448308,0.09770594,-161.35434,88.199745,-24.237972,7.1080585,266.3836,g
70.30056,0.0,2.1022677,0.5976911,0.32735234,-107.06119,-100.65962,0.8194259,19.795061,7.107571,g
184.80289,56.001984,3.8523824,0.08420042,0.04635977,359.7609,191.1018,-39.468815,3.8956103,247.3243,g
44.16801,0.0,2.0645463,0.6811504,0.37569204,-113.194534,-50.54553,4.283047,2.7925416e-06,113.555115,g
30.409891,22.028275,2.6314907,0.34175012,0.18718879,33.712257,20.968815,-19.61858,88.00106,11.756164,g
174.16698,61.029354,3.7204432,0.077185005,0.037432693,-278.74866,152.5584,55.040474,1.3625021,209.80334,g
38.904373,22.581455,2.4977078,0.3349166,0.17969397,59.647694,26.070086,-20.605022,46.803253,101.78693,g
30.917225,0.0,2.0540485,0.75519425,0.44238272,-106.03263,-26.943277,4.0815334,0.0,216.8553,g
282.79688,26.32551,3.0151503,0.18839513,0.089528605,557.40436,238.19566,16.920809,7.079661,218.96347,g
11.720708,12.700341,1.953767,0.80269533,0.45711645,-19.88134,-4.8417277,-19.243351,29.254473,25.260809,g
278.57742,18.46858,2.5791388,0.3554127,0.17339188,549.9301,238.25468,12.47688,1.010949,227.61832,g
65.891685,23.729324,3.0310204,0.20914717,0.11436831,68.09894,52.442696,-20.208555,17.541275,65.06613,g
13.111284,9.627972,1.9433851,0.75096697,0.38531196,-35.6003,0.020633515,6.6293893,40.17027,197.12566,g
30.735674,17.501335,2.5643632,0.3628567,0.19743313,44.418365,22.519567,-16.00365,1.2348637e-05,42.672054,g
140.31433,90.49376,4.063265,0.05206862,0.025281552,-136.7319,-127.05212,-44.471695,19.697058,72.85571,g
116.071335,19.613695,3.306622,0.1574434,0.085649475,145.52208,114.95385,11.903029,0.0,241.55412,g
57.225426,28.784233,3.1274445,0.27674747,0.15408297,-29.49524,-75.002754,20.578257,87.18461,1.2929466,g
31.575653,17.041645,2.264165,0.39068392,0.2026392,54.94734,18.367054,-17.130695,16.118822,31.973303,g
307.6711,82.394295,2.6469383,0.40866527,0.2127774,-295.82166,-324.27234,104.11238,38.694447,255.71075,g
168.33524,24.031656,3.0087833,0.18699172,0.09872051,301.50626,170.87364,-20.786026,0.008026135,154.2326,g
19.469023,20.309118,2.156118,0.44173557,0.21515462,24.058624,10.554478,22.54953,81.948715,194.98904,g
41.769398,17.164371,2.6700487,0.32512346,0.17651126,-73.03301,31.520737,-14.582444,0.0,187.00006,g
30.426506,24.61823,2.710324,0.3375701,0.18484093,26.650751,20.34007,22.093609,89.544716,14.086597,g
12.900536,7.29505,1.9566808,0.8297192,0.5467559,-20.54786,-5.0436063,4.6682763,5.3458174e-05,27.503817,g
64.105965,32.537025,3.246379,0.23468673,0.12488774,-32.584393,-73.66011,-27.46168,89.99837,1.3218076,g
26.916998,9.748724,2.2374141,0.48861223,0.25099546,34.350735,15.308335,5.19362,3.257059,139.5807,g
63.390663,49.472977,3.5936892,0.13145468,0.068275444,49.648235,46.627514,-31.069807,72.73788,35.291534,g
17.377436,9.085328,2.0399776,0.7012188,0.36439985,-32.241104,-2.752387,5.638919,0.09125055,34.943676,g
30.641493,18.30965,2.3976345,0.36827073,0.19336508,44.012436,20.051533,-17.940865,26.40949,112.15741,g
238.47183,23.267584,2.750359,0.2883501,0.15602586,-264.99414,-180.95065,23.9388,0.058705598,245.16002,g
35.832863,10.497635,2.1765254,0.4109505,0.20768692,70.48272,16.704432,8.352782,0.19544725,117.39095,g
46.35476,46.813305,3.7624247,0.17759731,0.09446995,20.372097,27.012896,-26.75607,87.66177,1.3114191,g
40.54107,0.0,2.037998,0.6805998,0.35753784,-97.253716,-29.817358,0.12180077,0.09025451,139.86348,g
43.85962,37.164257,3.4174013,0.20585212,0.10453077,-23.5044,19.197191,-26.366234,89.998924,1.5230502,g
43.256973,16.573664,2.6045048,0.32595646,0.17563675,78.75534,-38.61153,9.913058,0.0,179.79507,g
28.741697,19.658413,2.5270486,0.36764356,0.19372134,-31.664555,17.310677,-16.433088,89.79556,2.3636343,g
52.432713,23.80198,2.8379972,0.25226533,0.13495475,62.00591,41.09974,18.620672,10.454592,144.2216,g
19.646328,0.0,2.0823936,0.72092295,0.3324296,36.150715,16.259706,2.1323812,0.0,105.923615,g
293.9504,252.47249,3.5578628,0.23171404,0.1223927,-303.88235,-322.42825,176.76398,70.3064,290.75717,h
304.38834,11.983653,2.365343,0.40548345,0.1982054,568.9448,238.3144,-8.765732,3.862662,119.087425,g
12.430882,10.061489,2.0823495,0.89208615,0.674358,-8.535893,-4.764182,15.998421,29.368633,178.87067,g
278.84692,9.463378,2.253886,0.4256917,0.20845275,567.0978,237.82254,-7.0868464,6.532299,208.46442,g
89.767296,30.595314,3.03448,0.2580802,0.14421809,-65.14162,-132.95442,24.813702,74.488014,1.3041961,g
42.850384,11.837052,2.5070994,0.361425,0.19317417,67.653885,23.168009,7.8608103,1.02368795e-05,186.20587,g
12.717919,11.28592,1.9846594,0.79410887,0.46748063,-15.628437,-7.957634,-13.313095,55.385536,1.5580021,g
56.706528,18.121199,2.8705237,0.26111802,0.14006318,72.37733,46.20171,11.842923,1.5730115e-05,214.89383,g
25.810364,20.874275,2.637922,0.35731605,0.1893222,-11.553452,13.379028,-16.77183,89.948555,21.657837,g
50.23903,18.86545,2.5740025,0.44561434,0.25707972,-49.001404,-54.9085,11.813221,0.0,250.53157,g
235.20401,19.380232,2.8890824,0.21675208,0.114232406,513.78424,235.87227,-17.577417,5.2764583,229.43129,g
12.562184,12.964593,2.1672833,0.72685134,0.37960103,-24.571484,-6.6848536,14.050899,89.96817,202.66545,h
87.367096,15.474439,3.0391097,0.23292233,0.12536709,-122.37085,76.532524,-11.675539,0.0,257.58472,g
12.645753,7.474164,2.0758874,0.88877654,0.6719866,-13.383386,-7.3916836,11.843864,90.0,68.91185,g
79.55537,18.579288,3.1388795,0.2066669,0.11015528,94.16541,77.07788,-16.86197,0.0,241.51988,g
25.21001,18.567453,2.795944,0.3925919,0.19314632,-7.1377654,-7.961477,13.374525,90.0,2.9997804,g
60.174736,18.351387,2.817936,0.31939974,0.18063931,-56.298294,-47.443577,-15.9767275,0.0,261.41052,g
244.68645,16.896225,2.851626,0.345719,0.18406282,363.3461,226.68576,14.360274,90.0,107.21986,h
158.3718,32.601574,3.381329,0.1208612,0.0609879,-272.16333,143.77367,-23.44198,0.29828954,227.08263,g
103.131805,19.557835,2.9753895,0.34459284,0.1842225,80.40064,79.69945,14.956868,88.339745,1.2826,h
63.76882,9.9222355,2.3712986,0.39540353,0.20737794,-146.69553,45.279007,-9.845961,0.0,230.22862,g
241.85223,19.343662,3.0639596,0.25954074,0.14902711,565.6918,-196.171,23.119997,90.0,207.30872,h
143.29227,56.13695,4.3141003,0.049749274,0.024656624,176.90619,140.57475,-36.17279,0.13615052,238.43771,g
242.69461,124.91264,2.9983163,0.3646945,0.21082209,-203.0595,-235.67566,139.73857,89.86752,228.18947,h
116.26565,9.422257,2.6634178,0.3122759,0.1724085,-237.26588,102.380196,-6.4498134,5.390426e-06,240.54198,g
24.867682,20.756212,2.473231,0.3678831,0.19874129,-14.030975,-17.430433,17.767391,47.951206,15.830089,g
180.88295,205.86638,5.3229275,0.013164469,0.00030819306,166.89246,154.86908,-64.59001,2.27845,230.09523,g
208.46906,24.630798,2.473594,0.39715102,0.20063424,-194.64174,-163.6699,25.665316,0.33633873,244.49515,g
88.12781,104.86172,4.4019027,0.08163288,0.0427982,32.851105,41.68822,-38.856743,89.980125,1.2826,g
83.862785,17.48788,2.7558596,0.340631,0.19304779,-83.613785,-64.275566,12.709618,0.0,270.8761,g
242.39818,234.8283,5.105198,0.01844006,0.0043975147,389.43274,236.08826,-96.893005,50.79862,1.853614,g
298.07367,0.0,3.36921,0.19425851,0.108030036,-427.86008,-329.17517,-2.3747525,67.23035,100.86506,h
266.25424,60.51949,3.5631151,0.10893189,0.05878962,556.47546,238.0849,-47.844864,5.415967,210.38069,g
75.2029,6.8198643,2.1842067,0.4068662,0.21106642,121.56521,-83.62025,-1.7219763e-05,64.49671,1.3891084,g
166.51546,21.587175,2.7796648,0.33649,0.18545319,-191.87566,-130.27771,19.695757,4.8099573e-05,309.6272,g
299.23254,20.86577,2.5573282,0.3428206,0.16290665,561.8111,238.31326,-19.572977,16.96886,105.07802,g
84.74896,19.525625,2.9413426,0.28050512,0.15794747,-86.3713,-64.11817,14.609198,0.0,290.65686,g
310.15283,33.638348,3.026907,0.23174822,0.100931615,574.1565,238.321,-40.693985,84.29803,184.702,h
103.02487,42.071877,3.6804652,0.13436973,0.072679736,88.863174,-72.1149,21.551882,0.0,326.30026,g
50.241383,9.314111,2.7099433,0.41345638,0.21334884,-55.15446,7.967885,2.9380872,70.01922,1.2856045,h
172.23883,30.978975,3.2613604,0.14310572,0.07557278,332.6672,153.6964,22.317049,4.922181,237.11661,g
18.163326,0.0,2.197554,0.892112,0.6749958,-15.145263,-12.337398,-6.3151913,4.625502,6.365757,g
199.70705,245.99368,5.3228326,0.013129163,0.0003042848,526.0527,173.6571,99.02662,5.7798553,181.31972,g
12.653135,6.4662414,2.3488321,0.893,0.6752,2.7431784,-6.81194,-14.831593,54.508137,197.34828,g
64.47867,18.4899,2.4489853,0.36090907,0.19461684,-87.26746,-47.63516,15.595895,0.26546323,25.017048,g
154.5959,22.374199,2.7226446,0.27884185,0.14786248,237.5183,137.15184,18.53451,8.332699,235.0346,g
101.55502,16.13092,2.8553498,0.33480912,0.19264306,-108.98664,-75.140656,-15.263006,0.0,298.9744,g
