Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Rings
M,0.6640812,0.2931559,0.6228144,0.23705596,0.008049787,0.22412604,0.03540824,9.0
F,0.4197687,0.6299757,0.05596795,2.6615386,0.9951825,0.69556314,0.11449539,19.099743
I,0.25588644,0.055,0.016192587,1.0163018,0.14502108,0.0005128947,0.06023084,12.0
I,0.64764506,0.056137968,1.1131777,0.7293231,0.50286573,0.12658915,0.004952675,17.86378
I,0.49479136,0.5574441,0.21443495,0.15065208,0.03189295,0.0005,1.0046418,11.0
F,0.7993851,0.62995034,0.145,2.673267,0.001,0.0033887848,0.44894692,2.5345166
I,0.07517556,0.10826186,0.085,0.002,0.47286868,0.0005001726,0.94846576,1.0002798
I,0.07532613,0.62914634,0.2180434,1.0453182,0.001,0.75971043,0.025711179,24.018637
F,0.45370618,0.39453602,0.0,1.2352784,1.486647,0.08863725,0.94198656,1.0003902
M,0.7994782,0.6248463,0.0,0.44129553,0.0015574689,0.76,0.5160249,1.0
M,0.65,0.055016935,0.027200587,0.003905192,0.17581536,0.007883327,0.33726448,28.997475
F,0.20618063,0.6204779,1.1289859,0.3341886,0.64196986,0.00050163956,0.0015003101,7.0
M,0.7018011,0.055033635,1.1260362,0.018191563,0.86976105,0.0014568324,0.12952794,1.0
I,0.26550293,0.63,2.7020475e-05,0.41310194,1.3913449,0.60325587,0.011150822,5.0
I,0.78498816,0.6299982,1.1299807,2.0850906,0.0013222002,0.15783592,0.8587528,7.0
F,0.5618602,0.5958776,0.12,2.812794,0.00100037,0.260125,1.0036904,17.853804
M,0.7594376,0.49058184,0.11,0.42620498,0.28773788,0.30246973,0.97900504,6.0
F,0.075,0.05501158,0.061697517,0.753927,1.3538749,0.005493804,0.987786,3.210393
F,0.07500652,0.4389312,0.165,0.9027175,0.031805847,0.31144956,0.0015424935,16.220165
F,0.59358364,0.055,0.011471415,1.0146416,1.483131,0.76,0.0015,1.0417665
M,0.075,0.30816966,1.13,2.8071237,0.001,0.0005023092,0.014562032,9.0
I,0.07500718,0.055,0.19,1.6573222,0.89655626,0.31669095,0.41296232,6.0
I,0.69324523,0.62995964,0.0003627373,0.0021166943,0.0023968215,0.5488827,0.9975486,1.020536
F,0.77662134,0.055001862,1.1212807,0.014181534,0.20801713,0.095801674,0.50485235,16.083944
M,0.786161,0.6296482,0.08535646,0.7270515,0.37405023,0.38062945,0.97771895,20.805851
M,0.077384934,0.19274707,0.53444725,1.6039823,0.091634415,0.0016283331,0.19219777,14.0
F,0.5111839,0.13198361,0.165,0.1252274,0.3002768,0.15995316,0.7061712,17.62971
F,0.075049005,0.6250528,0.19,0.03012453,0.4526727,0.08042894,0.45059404,1.581335
I,0.22984104,0.6299933,0.5185007,2.7348688,0.21318032,0.25600022,0.0015449296,8.0
M,0.5006905,0.6299375,0.064893395,1.074013,0.0010130376,0.30019066,0.0023163783,9.0
I,0.4656653,0.055,0.165,1.1228064,0.0010004892,0.7597333,0.35613397,29.0
F,0.6973688,0.055000957,0.00024035043,2.1771514,0.001,0.277213,0.5554262,8.0
M,0.17030698,0.4851647,0.6176452,0.0062952666,0.0060762176,0.070409566,0.20391339,29.0
M,0.075,0.07022157,0.21781968,0.002002133,0.05399797,0.0005314838,0.0015,12.0
F,0.08215262,0.6293532,0.027692704,0.7521525,1.4878738,0.68575853,0.0015186379,1.0087786
F,0.075,0.055,1.1299704,0.0023527506,0.21108426,0.11205986,0.09088103,4.0
F,0.65249383,0.62887734,0.1,0.5882762,0.3807073,0.75969595,0.0015013266,6.0
F,0.7541043,0.055,0.0,2.0301824,0.22766097,0.027689585,0.983285,2.2922645
F,0.7996899,0.47860986,1.13,1.0982022,0.5066264,0.0005006224,0.0015257078,9.0
F,0.46295136,0.525,0.185,1.1019412,0.04889223,0.20087035,0.50013363,29.0
I,0.69783425,0.5405226,1.1276736,1.3726002,0.04051922,0.008735519,0.080308475,28.951015
F,0.27804276,0.20885949,1.1255012,0.25588423,0.001113439,0.21750641,0.44647798,9.0
M,0.61514294,0.055,1.1297718,0.92149377,0.066250086,0.43849245,0.15778174,8.0
F,0.07520968,0.6162124,8.197319e-05,2.8206701,0.7512629,0.44143412,0.021491034,11.0
F,0.7301349,0.5300454,0.05678354,0.002057799,0.1573395,0.0008481992,0.40767723,9.0
F,0.07543059,0.62992215,0.042105023,0.10873781,1.2097042,0.75984555,0.02191249,6.0
M,0.7456851,0.6299812,1.1298145,0.7716049,0.35920084,0.00051549927,0.014503574,16.809158
M,0.762633,0.1479323,0.08810866,0.002145808,1.0104394,0.014441467,0.36139625,10.0
F,0.48400757,0.4226739,1.3208495e-06,0.9376444,0.0010052116,0.0005097371,0.39433855,6.0
I,0.09614229,0.111033894,0.06648104,1.0879694,0.06373545,0.00050708704,0.99946386,1.0069448
F,0.075433135,0.605852,1.13,0.0810181,1.4504684,0.00059888343,0.0015517605,4.0
F,0.07627594,0.05642051,0.007349545,0.002030655,1.4175825,0.00052594906,0.08243,8.0
M,0.13236064,0.16160327,1.1287928,0.064101,0.0010006828,0.31759286,0.6074589,29.0
M,0.37667486,0.055124875,0.19895597,0.073456444,0.17507862,0.01480169,0.021703836,3.4593709
I,0.075086534,0.26307735,1.1299623,0.18723485,1.3894036,0.23557864,0.0015504877,1.001227
F,0.075708054,0.14839667,0.20628306,2.6989853,0.7462592,0.007435243,0.5011291,4.0
I,0.0750019,0.058449913,0.08952892,0.89726216,0.5738662,0.08263038,0.010059455,28.989573
F,0.635,0.62395096,0.0005144556,0.080324,1.4535862,0.0069647,0.023463946,16.490551
F,0.075,0.42755616,0.0841317,2.7316103,0.45614266,0.21932288,0.034336448,9.0
F,0.30591628,0.21495111,0.08,0.50004554,0.4606856,0.7598005,0.027418107,29.0
F,0.615,0.055,0.095,2.8254623,1.4864885,0.0005267737,0.0024581372,1.5459687
F,0.20795429,0.059010193,0.0,1.2999324,0.06345764,0.36149755,0.0026209292,28.982346
F,0.07521294,0.6299694,1.1297699,0.023043538,0.0010002269,0.7589381,0.050091386,25.896349
F,0.07551459,0.43253502,0.21325643,0.0955777,1.4830264,0.75967914,0.0033640475,1.000248
I,0.79990304,0.6256582,1.1299844,0.29119936,0.0054980246,0.18277016,0.75077426,28.604553
F,0.42390335,0.62919825,0.06003964,1.3288871,0.001,0.1979106,0.0015131205,6.0
I,0.595,0.6291897,0.06045322,0.5006143,0.82305664,0.031592865,0.31000105,19.743986
M,0.075023845,0.25088573,0.19993338,0.33479643,0.0022729372,0.0005061844,0.0015011947,29.0
F,0.075131595,0.2771908,0.0,0.3614918,0.5342346,0.000500559,0.19946459,9.0
F,0.595,0.49517682,0.1,0.012984845,0.7808697,0.20234822,0.19894016,12.0
F,0.09466491,0.055,0.050160177,0.3769921,0.03002259,0.13657022,0.0018103059,12.0
I,0.26086634,0.055,0.07127276,0.35000622,0.26959816,0.09445698,0.0015818811,29.0
I,0.76643455,0.055251215,0.00052999967,0.8019784,0.45795205,0.0005000912,0.0016705629,29.0
F,0.76431084,0.59249336,0.0021553324,1.9953654,1.01686,0.050490342,0.010193853,3.7823853
F,0.7790024,0.44,0.145,2.544606,0.014875384,0.0007932324,0.5321966,1.0
F,0.7972081,0.5,0.5126081,0.03351937,0.001,0.24479446,0.079563834,9.0
M,0.77501875,0.055,1.13,1.4461148,0.6497266,0.0005035293,0.51485795,8.0
F,0.53,0.31,0.21180354,0.17281756,1.4832354,0.28330106,0.56793445,28.35932
M,0.48,0.05500379,1.13,2.8241808,0.40570104,0.6023433,0.28787252,2.504427
I,0.4328579,0.27437168,1.0886406,1.100439,0.0012933683,0.00050010113,0.77320176,26.2933
I,0.077692926,0.62992376,0.125,0.7975193,0.0014579165,0.14878769,0.01062498,8.0
F,0.7867742,0.6299445,0.0,1.7678707,0.70678425,0.74418736,0.0015009639,5.0
F,0.7998646,0.62427366,2.2707462e-05,0.8455678,0.0012264212,0.76,0.5143874,28.405766
F,0.23214948,0.55,0.0024495628,1.3757197,0.0010008832,0.060555387,0.29110736,18.327925
I,0.69963706,0.55,0.82692164,0.6302273,1.4825269,0.00051039516,0.18330345,8.0
I,0.64257133,0.28622636,9.262808e-06,0.015736282,0.7737707,0.028809525,0.0015,10.0
F,0.6554657,0.29200533,0.0,0.00201479,0.0010321575,0.0057810717,0.003830676,29.0
F,0.0799788,0.055,1.0862042,0.28759295,0.74661183,0.10245784,0.989862,22.115099
I,0.11321722,0.6262212,0.155,1.5474358,0.00223151,0.11267985,0.07233909,8.0
F,0.78628033,0.055416446,1.0950111,0.0031642034,1.000283,0.39660513,0.0015,8.0
I,0.4935781,0.30394873,0.47697932,0.019216338,0.27746925,0.73055553,0.16706175,6.5227
I,0.55937815,0.62964034,0.18426958,0.9841973,0.4736486,0.75996757,0.0017114112,1.2777157
I,0.525,0.6149498,0.017101323,0.18120147,0.18967864,0.005383491,0.6280682,6.0
F,0.475,0.62925225,0.18086098,0.5722656,0.5285146,0.115256794,0.8201825,1.0095952
F,0.42796478,0.092847355,0.0,1.2100565,0.0010176335,0.00054419774,0.981349,1.0044122
F,0.07500762,0.5628333,2.5979798e-06,0.011055431,1.4868016,0.31093267,0.74021584,4.0
F,0.5473755,0.055004884,4.8378265e-06,2.7278464,0.0010107129,0.43424943,0.0015036641,1.0006282
I,0.39859238,0.62412554,0.04609647,0.92688304,1.2712421,0.157814,0.6126305,6.0
M,0.25890422,0.055,1.13,2.8251631,1.4653275,0.1241904,0.24708715,7.0075154
F,0.49768862,0.5105036,0.041051842,2.2301235,0.36990944,0.3973858,0.0049644564,29.0
M,0.69497,0.055,0.09,0.0021612234,0.0010013655,0.07121993,0.103356875,28.945118
M,0.7609589,0.055,0.07,1.2259711,0.8182559,0.75369227,0.13774057,28.99849
M,0.10130427,0.055,0.18,1.1724933,1.1941307,0.024467079,0.024546558,14.0
I,0.07708446,0.29253328,1.5321762e-05,0.49769738,1.4788847,0.75820863,0.0125993835,1.0974337
M,0.075,0.58006835,0.029355774,2.5331867,0.9063378,0.70467913,0.19533785,12.0
M,0.075018205,0.515,1.13,1.0215259,1.2958065,0.0024816792,0.2252212,18.89855
F,0.6458348,0.62418365,0.043603364,2.8211584,1.4863886,0.7592289,0.30948418,1.0071632
M,0.07503452,0.269763,1.1298563,0.75866735,0.29432243,0.0064734425,0.0015,1.0181556
M,0.44396028,0.4108934,0.175,0.4464691,0.0011904686,0.2510085,0.0015035701,28.999588
F,0.5876815,0.58100843,0.125,1.6957608,0.7719874,0.42811868,0.028224489,4.0
F,0.7237568,0.5775776,1.1298504,2.1912627,0.087177426,0.35564366,0.20373158,3.1864073
I,0.44042546,0.20142998,0.014723051,0.9546196,0.014751431,0.18154344,0.039483096,5.0
M,0.7954068,0.6299159,4.05108e-05,0.003224474,1.4797632,0.36003354,0.0018298288,9.0
F,0.72139424,0.055026554,9.04807e-05,2.8254573,0.2612428,0.76,0.10669114,8.849479
M,0.07587023,0.23340985,1.0990688,1.1782094,0.015066052,0.29928204,0.007911818,25.034664
F,0.07520223,0.24795312,0.19,2.7903268,0.7696699,0.42576045,0.04495852,1.0
F,0.086152926,0.055,7.0970586e-05,0.0020275714,0.15781534,0.19079743,0.0015732928,11.0
F,0.08263225,0.6297243,0.185,2.3946514,1.4600115,0.76,0.07484868,1.0
I,0.79566634,0.055031847,0.22067252,0.002000574,0.6032528,0.0010890254,0.46731824,28.99897
F,0.78682345,0.055,0.21882883,0.24788778,0.8324666,0.045590505,0.6108967,14.816807
F,0.3826226,0.628484,0.00084410165,0.014260203,0.0011716506,0.33702102,0.339844,1.0000881
M,0.7965184,0.055838246,0.088818155,0.0047771055,1.3502157,0.7079277,0.5336204,22.816519
I,0.075,0.05500268,0.08,0.0020004082,1.4854993,0.26327273,0.17503062,17.192427
I,0.615,0.32365617,0.053601425,1.3710204,0.9271423,0.48725066,0.0015108213,10.0
F,0.7997607,0.4754552,0.16,0.11877496,0.07154385,0.14578693,0.4760535,17.192984
I,0.7998231,0.29937354,1.1299664,1.0151436,0.0010071521,0.00050036993,0.25150687,26.840445
I,0.55,0.5626406,0.12,2.3142297,0.72059566,0.0034556135,0.993457,10.0
M,0.7339726,0.405,0.0,1.4549496,0.7304105,0.2162211,0.29486498,8.0
F,0.13303429,0.55,1.1299781,1.3828835,0.001,0.37598982,0.0015029258,22.134628
F,0.33232543,0.31,4.345766e-05,0.43895644,0.28482735,0.0013403891,0.12138511,6.0
F,0.79418164,0.055,0.09,0.21985379,0.05471719,0.0009347413,0.11937921,1.0
I,0.07500441,0.6299782,0.185,0.045466878,0.4019021,0.14602323,0.0015041595,5.0
M,0.26795655,0.055,0.09463945,0.009791028,0.24268414,0.0005496997,0.28858855,9.0
M,0.075,0.6240695,1.129929,0.0020043745,0.014551061,0.12072693,1.0047741,13.0
M,0.07557238,0.45,1.13,1.5699705,0.0010003201,0.0014773951,0.050938852,8.608163
M,0.19667253,0.055,1.13,0.77078,1.4312923,0.037023284,0.0015,1.5436532
M,0.29480156,0.38455153,0.185,0.5290049,0.16795473,0.0005165695,0.036152292,10.0
I,0.07500179,0.25941926,1.1299536,1.6017085,0.27974275,0.1440814,0.011965287,1.000265
F,0.69742876,0.05730607,0.061273646,0.5268115,1.2742108,0.76,0.13851885,21.216267
F,0.20722204,0.6284449,0.13906154,0.64649993,0.0021787102,0.010582232,0.0015016166,28.930288
M,0.46950245,0.14504768,0.00033621988,0.005047959,0.005474445,0.3379564,0.94411874,28.996744
I,0.27467299,0.6299328,7.3356773e-07,1.362176,0.15875965,0.093128674,0.13308066,1.0463212
F,0.4388812,0.5804166,0.059954006,1.6537486,0.0010003925,0.00050067407,0.009003747,4.0999665
I,0.07506624,0.6299719,0.08,2.7222362,0.027368907,0.17924334,0.013632016,9.363335
M,0.28528717,0.62944776,1.392873e-05,1.8294394,0.0048233755,0.0008807297,0.03178122,8.0
I,0.666406,0.58338755,0.0,0.0026746748,0.060596887,0.75963813,0.0022005392,7.0
F,0.45801044,0.6068729,1.125991,1.5971774,0.001,0.13007258,0.008554851,1.0424643
F,0.635,0.44322792,1.1299422,0.002284476,0.32948953,0.03471126,0.0015627351,4.0
F,0.075,0.055,0.063231304,0.17215653,0.19294666,0.036138535,0.072902724,10.0
F,0.625,0.55785984,0.09,0.5525773,0.014274657,0.0023766544,0.0033516982,13.0
I,0.07529327,0.48,1.1299822,0.043471724,0.6124666,0.20444398,0.018681047,19.19349
M,0.65601826,0.54849875,0.09,0.039805472,0.0021721097,0.12664196,0.13693137,1.0019689
F,0.625,0.6271254,0.030372439,1.0361462,0.001078416,0.0012288374,0.0049092364,1.0130855
F,0.79910165,0.055017937,0.0004471491,2.8238971,0.0010006188,0.22172762,0.15520148,3.3051636
F,0.14393406,0.055,0.095,1.1464058,0.24475172,0.044353683,0.9998738,10.0
I,0.075226106,0.2928806,0.155,0.2765767,0.001038149,0.09379301,0.0015064917,1.0078197
I,0.77779204,0.53366435,1.13,0.04325385,0.005321991,0.094961636,0.33460703,8.0
I,0.31339717,0.055142563,0.19890074,0.67673177,0.0010414125,0.17174184,0.46920583,8.0
I,0.07520431,0.16812447,0.0,2.0640268,0.023178928,0.7384944,0.13072704,5.1351175
I,0.075,0.58141655,0.16,0.8944249,0.82863104,0.07726812,0.001501119,7.6468573
I,0.7990783,0.4692108,1.1298153,0.78042406,0.2115817,0.00055315415,0.006822696,9.0
M,0.57738614,0.62982833,1.1293546,1.3709272,0.0041541723,0.117622055,0.0020803995,7.0
I,0.7816521,0.6284661,0.025148237,0.66249996,0.012691088,0.05237029,0.010085126,1.2697322
I,0.6524458,0.5663406,8.493061e-06,2.7882838,0.3017469,0.39363635,0.3796357,5.2169485
F,0.5728393,0.055,0.18,0.096539274,0.21023458,0.15699252,0.053903088,28.999315
I,0.56187904,0.62972987,0.04591401,0.64697367,0.0018995518,0.014166756,0.96596456,4.0
I,0.09311054,0.58225745,0.22088495,1.0060697,0.19812201,0.00050013873,0.2192925,13.0
I,0.79953265,0.6299992,0.165,0.027233696,1.2737771,0.4256941,0.08533674,8.0
F,0.53,0.055,1.5755544e-05,0.013233103,1.4866791,0.7599811,0.02707471,17.72766
I,0.075004146,0.39612725,0.18,1.445701,0.0010001841,0.76,0.097957775,1.2092891
F,0.6089647,0.24214885,1.1287341,0.3409553,0.0010424369,0.71638125,0.35007188,1.5315063
M,0.109745026,0.63,0.0013550606,2.7152705,1.1345474,0.76,0.0018678227,9.0
I,0.6510477,0.055,0.18,0.87544924,0.21312383,0.7599861,0.5266699,7.0
I,0.09862835,0.3867852,0.09,0.4043048,0.5515527,0.286688,1.0049547,8.0
F,0.7993971,0.445,1.1140617,1.1946157,0.0023538074,0.31811652,0.0015092216,4.3256807
M,0.5402899,0.6272622,1.1298664,2.8186028,0.001,0.7589508,0.52133673,28.998018
M,0.2237367,0.6268527,0.1,0.41144437,1.1408925,0.39954314,0.17810208,4.0611176
F,0.7783965,0.60837334,0.16,0.0026291655,0.0010130774,0.0016453855,0.0015687341,12.0
M,0.12621137,0.44309738,1.1298866,0.49236104,0.71207356,0.15892583,0.007172873,26.759045
I,0.74910325,0.6293965,0.095,1.4603565,0.5649973,0.0005,0.515788,29.0
F,0.12076669,0.47054031,0.0,2.5502157,0.6434401,0.012637266,0.12930778,11.0
F,0.13948734,0.2109514,0.2187723,1.2768521,0.2409826,0.15389831,0.92485726,9.0
F,0.5011451,0.62270945,0.04577986,2.7801828,0.09350646,0.10123126,0.001736648,6.0
F,0.7996824,0.6296543,0.19027181,2.8171186,0.09933223,0.0007567804,0.45718074,4.0258975
I,0.55,0.20683867,0.8220104,1.243578,0.001,0.0005000866,0.13456906,17.579935
I,0.77545553,0.055485055,0.039097384,1.3760262,0.001,0.74185926,0.285863,12.0
M,0.39540914,0.38,0.125,0.3445655,0.34707567,0.27835354,0.6197716,12.868402
M,0.4089428,0.5468231,0.060430355,0.8999047,0.001,0.0005003388,0.066550076,29.0
I,0.52937436,0.055,2.263167e-05,2.817187,1.4843496,0.22194643,0.029086418,9.0
M,0.7251998,0.62997925,1.1279818,0.0020004266,0.001,0.0022349507,0.06285354,28.99398
F,0.42762786,0.475,0.023425387,0.9766081,0.0010010429,0.18360607,0.29582503,13.194666
F,0.2686599,0.055,0.21074706,0.9539078,0.0010020732,0.0007822955,0.4330235,25.50056
F,0.07509887,0.055,1.1299213,0.47578508,0.4038273,0.0011370725,0.76790684,11.0
F,0.0753985,0.055,0.91448313,0.2747649,0.0013503717,0.2666976,0.0048932363,1.0011321
M,0.7793825,0.055229515,0.125,0.0029229417,0.0011724108,0.003430749,0.14648642,11.0
I,0.67,0.061870564,0.14734249,1.8107064,0.43638685,0.018613307,0.0017029586,9.0
F,0.62,0.38785324,1.041705,0.9808973,0.029247038,0.06137116,0.18592122,26.955078
F,0.79960513,0.48,1.0622733,0.10081547,0.5900108,0.13222869,0.313082,8.0
F,0.11942355,0.055,0.026017956,0.044076547,0.015710087,0.76,0.0015014006,1.0002728
I,0.79999584,0.62796366,0.15,1.362144,0.7951938,0.038529374,0.2293943,13.0
I,0.7999991,0.629749,0.0072753737,1.7158056,1.1870043,0.0016734771,0.0032895708,1.0022392
F,0.7838197,0.09011137,1.1297967,0.010269583,0.7753494,0.75026417,0.0015054344,15.0
M,0.6786939,0.5593351,1.13,1.3733605,0.33167672,0.30116665,0.6327761,11.0
F,0.79484177,0.325,1.1224165,0.0026467382,0.2192802,0.1942706,0.17502993,28.838692
F,0.07725241,0.63,0.15,2.8255,1.0170336,0.74746436,0.008920494,5.0
M,0.07651196,0.6027751,0.04801934,0.01528576,0.38646027,0.090688795,0.0021313657,10.0
F,0.48,0.055016194,1.1298975,0.62936366,0.9040527,0.0019109349,0.3553293,28.679739
I,0.7329642,0.40997642,0.20709983,0.0087203765,0.5514973,0.7596658,0.40401387,10.0
M,0.3681452,0.4949834,0.18,1.2691778,0.013695969,0.000600186,0.18500254,6.0
F,0.07507142,0.2509031,0.023572324,2.8193393,0.23635688,0.40034798,0.0015020659,1.0001255
M,0.07686702,0.62986827,0.061675936,0.8392453,0.28918305,0.46597204,0.14146972,19.977201
F,0.075,0.6055504,0.010102006,2.4832578,0.55886364,0.75582767,0.0015,10.0
I,0.20677607,0.055,1.1287023,2.8255,0.0020034993,0.24175887,0.0019379021,12.0
M,0.4936811,0.5803513,0.9127017,2.8255,0.07029084,0.0014617709,0.6010578,1.0002922
M,0.6579926,0.055025045,1.1292754,0.9246048,0.44903007,0.00076771737,0.0067615,29.0
I,0.53056806,0.5749848,0.14770402,0.9468597,0.4176949,0.31206954,0.003050314,2.6738331
M,0.48405603,0.62781256,0.0009771206,0.58757854,0.004396671,0.47626546,0.054764923,28.30144
F,0.7809839,0.42414948,0.0020639289,0.74297607,1.3370892,0.76,0.19772474,23.212818
M,0.37629858,0.5,1.078764,0.025684953,0.053584613,0.02410104,0.34550172,1.3093077
F,0.25657514,0.23908904,1.1298277,1.612154,0.7451622,0.0006474822,0.2385342,8.0
I,0.575,0.055,0.0,0.7129366,0.6092601,0.5484347,0.31266233,28.985592
M,0.6766633,0.055,1.1249605,0.064822495,0.0010117815,0.021117644,0.2259432,18.931316
I,0.09211881,0.055148814,0.14,0.143793,0.018991964,0.3115883,0.23792103,7.0
F,0.07909643,0.07066137,0.19772016,0.7395833,0.002168056,0.0017939908,0.004736657,28.996307
F,0.4592414,0.47602525,0.15,0.12665334,0.012320586,0.0009087283,0.03674257,1.2186866
F,0.07508792,0.6287631,0.0054251025,2.81928,1.4809904,0.24658285,0.50217485,1.0002636
I,0.66573715,0.055,1.1106421,0.89390516,0.858073,0.7170284,0.4688905,16.028856
I,0.305246,0.055,1.1299455,1.6761276,1.3254273,0.694991,0.39602226,2.6257372
M,0.3526898,0.055,0.1,0.8772399,0.91713,0.0009316166,0.002185336,9.0
