LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
50000.0,2,2,2,24.0,2,0,0,0,0,0,50569.78,50344.99,50078.973,48446.35,37181.805,40537.062,2000.0,2051.8794,2000.0,0.0,1200.0,1432.4972,1
70000.0,1,1,1,40.0,0,0,0,0,0,0,22413.229,0.0,357.75748,142657.42,80299.62,11126.884,2000.0,441.6079,2029.8428,3592.454,3736.5146,2033.1676,0
50000.0,1,3,1,53.0,0,0,0,-2,-2,-2,67716.91,38967.05,0.0,0.0,0.0,0.0,1692.0013,0.0,0.0,0.0,0.0,0.0,0
250000.0,2,1,2,30.0,0,0,0,0,0,0,245601.03,241420.92,241319.14,234548.89,226828.62,223494.98,10000.0,10036.791,9510.112,9045.505,7273.8086,7228.105,0
80000.0,2,2,2,43.0,0,0,0,0,0,0,97277.48,83453.8,54713.426,39128.96,48051.02,43754.746,4561.1973,1713.1051,3000.0,2000.0,3500.0,1815.2666,0
50000.0,2,2,1,28.0,0,0,0,0,0,0,19817.506,24470.854,20933.578,21710.965,17461.34,19971.99,1500.0,1163.6802,2067.343,1000.0,2002.1947,3470.9539,0
20000.0,2,1,1,43.0,0,0,0,0,0,0,110253.46,20861.986,97233.96,50446.95,15656.839,9593.059,4000.0,1452.5286,112.50244,279.42432,1899.5911,25173.488,0
229973.12,2,2,2,28.0,-2,-2,-2,-2,-2,-2,0.0,0.0,279.575,0.0,316.0,846.015,0.0,332.58102,0.0,460.60486,1758.512,1000.0,1
30000.0,2,2,1,41.0,-1,-1,2,0,-2,0,8632.984,22910.225,17302.525,6082.282,316.0,0.0,5090.683,1975.9785,3002.915,0.0,0.0,774.8164,0
50000.0,2,2,2,26.0,1,-2,-2,-2,-1,-2,0.0,390.0,0.0,793.1111,390.0,722.5085,372.3383,0.0,803.075,895.7836,630.87885,0.0,0
70000.0,2,2,2,26.0,0,0,0,0,0,0,19728.877,17588.828,26423.352,20293.578,14094.749,9420.404,2500.0,20705.787,2492.3486,1000.0,1071.1841,18160.621,0
470295.75,2,2,1,31.0,0,0,0,0,0,0,255862.45,177790.03,158123.95,146764.44,79859.12,55901.066,2497.0137,5000.0,10671.433,2064.259,932.45404,4501.1826,0
400000.0,2,2,1,32.0,0,0,0,0,0,0,433912.28,451920.6,413610.1,420740.38,407757.06,403790.03,16022.9795,17078.148,11791.06,15000.463,10226.222,10082.385,0
80000.0,2,2,1,28.0,0,0,0,0,0,0,28962.6,27076.965,18096.312,29930.021,20585.613,17492.434,2859.2869,2000.0,3000.0,1500.0,1400.0,856.36865,0
30000.0,2,1,2,23.0,-1,-1,0,-2,-1,-1,2815.2961,898.1007,0.0,506.96887,631.2561,564.99567,196.8511,0.0,900.0,1000.0,400.0,1304.1539,0
400000.0,1,2,2,43.038536,-1,-1,3,-1,-2,2,2339.2043,-14696.169,47725.75,73150.25,21747.93,2962.9204,2000.0,5961.2485,896040.0,0.0,0.0,1812.2646,0
120000.0,2,2,2,39.0,2,2,0,0,0,0,121507.805,121880.98,121036.02,121235.2,121199.164,125321.25,0.0,5000.0,4487.8726,4382.106,10000.0,0.0,0
60000.0,2,2,2,30.0,-1,-1,-1,-1,-1,-1,482.78302,411.02087,523.8444,862.3648,17443.168,29021.348,433.96152,995.4663,1496.5952,20047.068,31583.896,38172.316,0
290000.0,1,2,1,31.0,-1,-1,-1,-1,-1,-1,405.49728,326.0,390.0,323.95502,390.0,315.91144,168.70827,396.0,192.58147,455.34552,200.26033,826.8112,0
20000.0,1,3,2,24.0,2,0,0,0,-1,2,8045.562,16753.812,24494.246,1685.985,6804.596,10379.516,2000.0,1642.2693,2011.5132,7534.865,0.0,10000.0,1
20000.0,1,2,1,46.0,0,0,0,-2,-2,-2,5483.5225,8136.5293,391.1969,0.0,0.0,140.38347,1335.8433,426.9791,0.0,0.0,0.0,9401.098,0
500000.0,1,1,2,31.0,0,0,0,0,0,0,474899.66,481782.28,439142.2,405448.44,400534.9,401411.2,19520.348,15000.0,15158.644,15000.113,10003.706,10034.614,0
80000.0,2,3,1,31.0,0,0,0,0,0,0,48701.79,66861.1,78217.41,37501.605,48091.324,38452.305,4238.447,3327.335,0.0,1300.0,1000.0,1100.0,0
360000.0,2,2,1,29.0,0,0,0,0,0,0,356953.97,366296.78,352268.44,350782.6,340425.28,331102.56,13993.719,15015.988,15165.837,12106.18,10000.0,12275.338,0
10000.0,1,3,2,23.0,0,0,-2,-2,-2,-2,2094.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20000.0,2,2,1,45.0,0,0,0,0,0,0,2499.8923,2587.7305,390.0,2400.0,1854.7236,0.0,1231.9817,0.0,1000.0,0.0,0.0,0.0,0
200000.0,2,1,2,39.0,0,0,0,0,0,0,10552.696,15388.097,18087.053,211712.98,38956.266,127588.95,1164.0516,0.0,2500.0,1000.0,0.0,2735.3574,0
60000.0,2,2,2,29.0,1,-1,0,0,-1,-1,46129.03,24538.566,8969.49,9389.686,36011.945,29808.607,0.0,780.0,688.6734,1558.6932,0.0,0.0,0
140000.0,2,2,2,29.0,0,0,0,0,0,0,33745.04,39166.19,54661.086,42636.785,36820.27,28069.383,2057.4753,2489.0942,2000.0,1038.6722,799.7719,0.0,0
