Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Rings
F,0.6594073,0.51732117,0.18,1.4475987,0.6078541,0.3151567,0.4188586,12.0
M,0.41681752,0.33537114,0.20715886,1.2952906,0.046372212,0.29529014,0.42395568,24.391014
F,0.19430444,0.325,0.19424114,0.22815421,0.00842899,0.1427326,0.29439148,9.0
I,0.54329133,0.42,0.135,0.7377172,0.32917857,0.1555638,0.21936291,10.0
I,0.36935514,0.29938626,0.085,0.21865836,0.10192642,0.050072744,0.07475561,7.5497255
I,0.65923905,0.525,0.195,1.6235071,0.59526163,0.32253978,0.51071715,19.317774
M,0.645,0.51,0.17664611,1.3778198,0.5887597,0.2974286,0.40219882,12.0
M,0.58,0.5385289,0.058223248,0.92855275,0.377864,0.2728831,0.22903904,17.340315
I,0.5391744,0.515,0.17,0.29481944,0.3277679,0.20950814,0.22015493,6.0
F,0.35138732,0.27001914,0.09,0.21409442,0.083454534,0.046751484,0.06482833,8.0
I,0.49269247,0.37881157,0.12,0.52968204,0.2463436,0.1133983,0.15499516,8.0
I,0.59973437,0.4710988,0.16,1.0319568,0.43142813,0.21865194,0.31520516,12.0
I,0.58,0.525,0.165,1.3926977,0.20353283,0.1295145,0.15538687,11.0
F,0.6,0.475,0.17,1.1617426,0.49098113,0.25832158,0.31661507,11.0
I,0.30336794,0.22835831,0.07279704,0.1462005,0.06570316,0.030606221,0.040348742,5.0
M,0.11031884,0.09001573,0.0003981063,0.008000381,0.0025097937,0.00050029,0.0030020922,2.3841248
F,0.29748848,0.22442709,0.07674486,0.12942514,0.052319217,0.030842554,0.037400838,6.0
M,0.123905815,0.345,0.21062121,0.77139974,0.16073005,0.11268281,0.018730165,10.0
I,0.11002061,0.09000137,8.309644e-06,0.008,0.0025023122,0.0005,0.003,2.0049312
M,0.5701189,0.14330263,0.7176018,0.40292814,0.4017485,0.0775594,0.34645975,8.0
I,0.47214594,0.45892778,0.125,0.1897269,0.23549023,0.15129638,0.47100013,15.0
I,0.3068374,0.38,0.12,0.26258555,0.35288087,0.10280176,0.14575565,8.0
F,0.35735783,0.34815013,0.08774621,0.5815621,0.34768307,0.14252932,0.03358418,9.0
I,0.47861037,0.37,0.125,0.5106194,0.23923089,0.11334112,0.13911738,7.0
F,0.6277326,0.5024662,0.165,1.3824052,0.6383066,0.2802815,0.36018822,10.0
I,0.36518124,0.525,0.064571686,1.1698946,0.743805,0.21527408,0.09455838,9.0
M,0.66815144,0.30262515,0.105,0.79149723,0.24707471,0.20269454,0.20426406,9.0
F,0.80953425,0.6386532,0.6943821,2.7855418,1.4463946,0.7276206,0.87009436,13.0
I,0.44365972,0.27281535,0.1,0.062363364,0.013667315,0.031039169,0.042642012,7.972941
F,0.6997977,0.51060396,0.15,0.7698334,0.68986255,0.327784,0.015676111,16.0
F,0.112663776,0.27402094,0.037746597,0.41640162,0.70060134,0.10061659,0.09343937,14.0
I,0.11932699,0.17012896,0.155,0.11278133,0.14344752,0.024151891,0.029148392,12.0
I,0.34342033,0.41,0.08257469,0.30466512,0.10121816,0.08618245,0.0712194,6.359588
F,0.77361834,0.09,0.015706047,0.6920508,0.002500266,0.0041963705,0.4854362,17.0
F,0.38071784,0.40919754,0.15,1.2861327,0.2834156,0.15339617,0.41285777,13.162574
I,0.6,0.475,0.16,1.039538,0.43624008,0.22047119,0.31576115,11.0
M,0.625,0.495,0.17,1.2268925,0.52163976,0.26642776,0.35816687,11.0
M,0.56048733,0.43586025,0.145,0.85121685,0.3647795,0.18542819,0.24902979,11.0
F,0.585,0.45,0.145,0.72582036,0.16002257,0.20152043,0.35585526,12.0
F,0.4631655,0.355,0.12,0.46812034,0.20108664,0.10599153,0.13899882,9.0
M,0.73652893,0.37,0.14,1.1797365,0.73922926,0.060008176,0.9087149,16.0
M,0.43698508,0.5054299,1.0584095,0.68130326,0.7005796,0.21078181,0.3229849,11.0
I,0.64,0.64785314,0.042389676,1.4535828,0.15846318,0.7579488,0.26019385,9.0
F,0.70391047,0.0900137,0.03678805,0.78712416,0.09548175,0.19440028,0.0118531,12.0
I,0.6408089,0.09,0.0029136278,0.20083831,0.4378668,0.11311651,0.25450903,8.0
M,0.7383993,0.58109057,0.21331431,2.2877283,1.0007066,0.47066203,0.6219354,15.0
I,0.67780906,0.27658936,0.023098562,0.576008,0.19654386,0.034977738,0.23705061,11.0
F,0.48,0.3760366,0.12941012,0.5722166,0.21092466,0.12608679,0.18397991,14.0
M,0.475,0.36599898,0.115,0.49759352,0.22447847,0.111470826,0.15003875,9.0
M,0.80206317,0.62732655,0.48779425,2.755308,1.4353359,0.68954176,0.71895844,12.443915
F,0.34518394,0.3847287,0.05536566,0.8372598,0.20300156,0.4454097,0.33979902,19.928177
M,0.6618197,0.5185343,0.18125898,1.534186,0.65605634,0.33646002,0.42411965,11.0
F,0.12361042,0.3065784,0.105,1.5034251,0.2921025,0.2863213,0.39138305,8.0
M,0.30158553,0.515,0.001165957,0.4197144,0.5452592,0.14627431,0.5180521,10.0
F,0.55,0.455,0.040398967,1.6467222,0.1872417,0.10210679,0.038553555,14.0
F,0.645,0.51,0.18,1.3559802,0.5570767,0.29627633,0.40421203,12.641652
F,0.55,0.42736393,0.145,0.8129537,0.35261384,0.18271238,0.22849475,10.0
F,0.66,0.5150834,0.18,1.5046713,0.66183174,0.33939892,0.40343386,10.0
I,0.5232085,0.40041482,0.13,0.6300187,0.29042745,0.13683416,0.18519491,9.0
M,0.615,0.37768257,0.145,0.5959421,0.042073578,0.19526988,0.030581208,8.0
I,0.5080406,0.3927952,0.125,0.58125436,0.2666938,0.12643492,0.17450564,9.0
F,0.6348972,0.09,0.084935635,0.46296433,0.011874775,0.0005212342,0.19297057,19.75662
F,0.6281434,0.495,0.17096107,1.2305915,0.5156509,0.2721975,0.35795474,11.0
F,0.6525293,0.5228767,0.19,1.491455,0.55599755,0.3086489,0.48436502,18.3991
F,0.69114256,0.5463793,0.195,1.7418247,0.6771158,0.3705866,0.5241421,16.0
F,0.525,0.405,0.14,0.6968746,0.29812887,0.15680978,0.20512962,10.0
I,0.2775764,0.21156058,0.06954894,0.105819955,0.044809204,0.022473982,0.031231245,6.0
M,0.58,0.455,0.15205956,0.9583716,0.4135711,0.20799479,0.2757781,11.0
M,0.47378877,0.34884182,0.13,0.56164557,0.24958701,0.11180744,0.16922346,11.0
F,0.61,0.5215512,0.17,1.1275319,0.46802053,0.2505243,0.30981648,17.0
F,0.48,0.37354586,0.125,0.53357726,0.22720294,0.12242811,0.15864171,10.0
M,0.63,0.49658886,0.17,1.2460985,0.5405375,0.2717324,0.35622278,11.0
F,0.66,0.5141729,0.165,1.3125149,0.63899344,0.28300598,0.3301085,9.0
F,0.6207858,0.405,0.065149784,0.5314671,0.5206538,0.14579815,0.58391243,11.0
I,0.5001878,0.385,0.125,0.5630338,0.26239064,0.12200329,0.16359532,8.0
M,0.64,0.505,0.175,1.3727741,0.6033338,0.28152004,0.39596722,12.0
I,0.13050851,0.10049539,0.013050165,0.010735476,0.004495315,0.0016695018,0.0039825807,2.8483226
M,0.4780687,0.425,0.09,1.0055963,0.71672255,0.2701996,0.265,9.0
M,0.74645674,0.580039,0.20908734,2.3397188,1.1759472,0.4805313,0.56418467,11.0
F,0.688598,0.5382811,0.19048055,1.605693,0.68700975,0.38589025,0.44783273,10.0
I,0.59,0.6484334,0.0043568835,0.015907047,0.23965566,0.16072819,0.29143032,4.3872437
M,0.64256406,0.505,0.18877208,1.301568,0.5021116,0.29838502,0.45661026,15.0
M,0.595,0.47,0.165,1.0740458,0.4328549,0.22894882,0.33027393,14.0
I,0.41907907,0.30322438,0.13,0.3551052,0.13926195,0.13045448,0.11785343,10.0
M,0.55,0.415,0.14234467,0.8465871,0.35950184,0.18249883,0.23808539,11.0
M,0.8091428,0.63784474,0.82233244,2.8003156,1.4698277,0.7210047,0.85510004,13.0
I,0.36843976,0.1990488,0.013195798,0.89864624,0.24132419,0.10070722,0.49771124,10.0
F,0.64,0.090517506,0.041993387,2.2301526,0.7928224,0.21576302,0.026840422,8.0
F,0.62948585,0.4916652,0.13,1.1052922,0.39896387,0.26311654,0.37019506,9.0
M,0.52,0.50886095,0.165,1.0240861,0.4626905,0.24214673,0.13413794,7.0
F,0.6143374,0.51,0.175,1.2622885,0.572912,0.22598355,0.37213734,18.266914
F,0.6183118,0.2237054,0.17065561,0.6397189,0.29666796,0.31022367,0.9929144,14.0
I,0.4817157,0.090107284,0.095430635,0.30226812,0.019098174,0.037769865,0.1973665,9.0
F,0.45461333,0.47355434,0.17,1.9550197,0.70866066,0.26213908,0.33025694,3.556709
I,0.11,0.09,0.0,0.008,0.002500202,0.0005,0.003,2.0005438
M,0.63,0.51,0.17,1.2619622,0.54871404,0.2870978,0.38971123,13.409696
M,0.57,0.09,0.050537683,0.5762941,0.18717661,0.14210412,0.194633,9.0
F,0.595,0.46,0.165,1.0619811,0.43248737,0.23538034,0.2829625,11.0
F,0.26776004,0.47,0.08231794,0.78939205,0.7090947,0.13036339,0.06657725,9.0
M,0.8144177,0.6473095,1.0934157,2.825185,1.4878674,0.7576635,0.98485196,13.0
I,0.23781876,0.17282042,0.056955867,0.05647309,0.02394899,0.013876005,0.018050998,6.0
M,0.76832426,0.5849681,0.21449326,2.499658,1.2277858,0.53985643,0.6063105,13.0
F,0.71140224,0.5554524,0.195,1.8419791,0.7692743,0.39621386,0.5236034,12.0
I,0.34512913,0.261223,0.0803688,0.18985286,0.080681294,0.039237607,0.0581596,7.0
M,0.6477211,0.54019207,0.185,1.3195226,0.7165785,0.28564596,0.38457537,12.027963
I,0.2903668,0.21928261,0.07,0.123476565,0.055297285,0.027329912,0.03464705,5.1344833
F,0.7202944,0.5625824,0.19902103,1.9160112,0.7978604,0.4163256,0.5399466,13.0
I,0.11001291,0.09000065,4.621317e-06,0.008,0.0025015285,0.0005,0.003,2.0037167
F,0.635,0.5,0.175,1.2727877,0.5362237,0.2819195,0.36886173,11.0
I,0.12789038,0.099171236,0.011411333,0.009953697,0.0041125375,0.0014714205,0.0038313656,2.968104
M,0.81302404,0.64430726,1.0251209,2.8197644,1.4843524,0.74803615,0.9387567,13.0
I,0.736279,0.64537257,0.07832491,0.65195,0.32056126,0.7567255,0.045659196,5.0
M,0.585,0.46,0.15,0.97689587,0.4240406,0.2113187,0.2840407,10.0
F,0.6399942,0.505,0.18,1.3235856,0.52990997,0.28817466,0.40397778,13.911691
M,0.6093077,0.475,0.16,1.0965325,0.483279,0.24076357,0.30399525,10.0
I,0.57,0.44344753,0.15,0.85227317,0.36586016,0.18033136,0.25818768,11.0
M,0.6388986,0.37,0.195,1.6705612,0.6812968,0.35458067,0.011914796,8.0
F,0.3720304,0.42,0.165,0.98618895,0.21075688,0.13067876,0.22223409,15.0
I,0.51141256,0.395,0.125,0.58725315,0.27134943,0.12781769,0.17512482,9.0
I,0.11019004,0.09002509,0.00010114442,0.0080004865,0.0025116035,0.0005003284,0.0030005577,2.027657
F,0.5790558,0.4325933,0.145,0.8991099,0.38942882,0.17054081,0.20400627,7.0
I,0.11006922,0.09000637,3.1687447e-05,0.008,0.0025056845,0.0005,0.003,2.0132751
M,0.43148518,0.33729032,0.11,0.34175727,0.120291404,0.07472907,0.12135469,11.0
F,0.3840292,0.12073542,0.135,1.127402,0.7583617,0.27076474,0.44200602,11.0
I,0.25641167,0.2458751,0.08,0.14627841,0.09527283,0.028209653,0.021113425,5.1264954
I,0.3031823,0.21911563,0.06896566,0.11918918,0.07824189,0.027492393,0.032555215,5.0
I,0.14599104,0.108667456,0.021563089,0.014671513,0.0060793664,0.0027649193,0.005172454,4.0
M,0.49418205,0.475,0.14246966,1.2690183,0.6291083,0.024564922,0.14989914,9.0
F,0.6622857,0.51,0.175,1.3432823,0.5845199,0.30620873,0.38431168,11.0
F,0.515,0.47,0.15,0.13226148,0.003026926,0.13864027,0.116642095,10.0
M,0.601772,0.46,0.165,0.8416719,0.41679943,0.189948,0.36421576,13.56208
F,0.6040179,0.38787076,0.10163838,1.0536513,0.36017227,0.14064299,0.40413275,11.0
I,0.48345658,0.37273696,0.12,0.5387682,0.24611785,0.111624256,0.15531597,9.0
M,0.66,0.5834888,0.21394274,0.9530121,0.4651565,0.21153279,0.6019452,12.0
I,0.25074592,0.2559359,0.14,1.2159696,0.13640161,0.103450485,0.2985181,6.0
M,0.43065944,0.325,0.105,0.37756768,0.16370913,0.08372788,0.112088546,9.0
I,0.28509754,0.21822625,0.07368618,0.12572327,0.030757623,0.031423777,0.04276124,6.0
M,0.6696111,0.47421482,0.135,0.9206617,0.70832396,0.26283824,0.028370123,11.0
F,0.795924,0.61731356,0.21559475,2.6438086,1.3473623,0.6529169,0.6199642,12.0
I,0.11001854,0.09000112,7.005035e-06,0.008,0.00250199,0.0005,0.003,2.004821
M,0.6348682,0.5,0.16,0.8962409,0.44128305,0.2758967,0.19007924,12.0
I,0.22692418,0.166434,0.046669822,0.8643022,0.30587932,0.08640189,0.046655048,12.0
I,0.4022988,0.09000927,0.09,0.9315217,0.01909657,0.17233293,0.93986887,7.0
I,0.42451736,0.345,0.060619805,0.3657098,0.20925362,0.12250378,0.215455,6.0
M,0.625,0.525,0.175,1.363657,0.6003475,0.28934035,0.36867633,10.0
I,0.7603791,0.57970905,0.09152495,0.562893,0.49257407,0.23268412,0.44569612,6.129619
M,0.58080953,0.395,0.15768917,0.64290994,0.54340917,0.16028358,0.56463796,10.0
M,0.6,0.475,0.16,1.0860353,0.4649601,0.23745482,0.31211716,11.0
I,0.14971253,0.110623695,0.023798821,0.016110713,0.0068529826,0.0031616117,0.0053937766,3.634983
F,0.46122462,0.51069164,0.1710569,1.3231664,0.7550499,0.4383579,0.2070034,7.0
M,0.6220107,0.4920322,0.175,1.2273494,0.49205002,0.2616926,0.3869925,14.987349
M,0.62,0.485,0.165,1.1695821,0.50725603,0.25710726,0.33417025,10.0
M,0.5,0.36756933,0.12,0.5962433,0.28937587,0.14053607,0.16438578,9.0
F,0.465,0.35707024,0.12,0.47707805,0.20977461,0.10811002,0.13965227,9.0
F,0.8101335,0.49921855,0.04672189,2.175168,0.6053662,0.44046026,0.09013941,9.0
I,0.48,0.37591824,0.094670616,0.32279673,0.12092192,0.06307481,0.082617685,7.0
F,0.68336535,0.56590307,0.17416391,0.8507544,0.46109647,0.3849462,0.37496373,14.267237
M,0.8059658,0.6325449,0.6615569,2.7801414,1.4557395,0.7075139,0.7720039,12.87248
F,0.80360144,0.6292938,0.22936338,2.7311645,1.3964826,0.6968642,0.7586401,13.0
I,0.7540716,0.46,0.19385983,1.1531672,0.45186365,0.14979033,0.021088053,2.1753364
I,0.18738085,0.13334692,0.041614685,0.029718565,0.013405598,0.0068130777,0.0086761555,3.3834624
F,0.6557252,0.5229555,0.18888961,1.4851483,0.57147455,0.31057164,0.47112817,17.0
M,0.7771201,0.61027867,0.16,0.6186765,0.43397996,0.47000933,0.48630136,26.278297
I,0.16469447,0.11916336,0.03184859,0.020368762,0.008623993,0.0043904674,0.0066722217,4.0
I,0.12546289,0.098229125,0.010001866,0.009759753,0.0041712774,0.0014098355,0.0036541335,2.4186745
F,0.7305365,0.5705011,0.2,2.0842016,0.9376641,0.4543162,0.52865,11.0
F,0.77705514,0.4858993,0.095,0.60586786,0.5106812,0.2132243,0.3231169,8.0
I,0.34766588,0.2626251,0.08029376,0.1958089,0.08366863,0.039890114,0.060649604,7.0
I,0.62003005,0.46505484,0.16426519,0.5918556,0.27685517,0.14106531,0.29887557,19.284746
I,0.4048793,0.5068527,0.18623343,0.81074435,0.078123085,0.25069714,0.11527466,10.0
I,0.5554062,0.435,0.145,0.7989038,0.34519577,0.16958013,0.24408162,10.149713
M,0.575,0.475,0.105,1.4601479,0.40030786,0.14635633,0.38899648,4.172026
M,0.7121787,0.6300126,0.175,1.7130375,0.825109,0.35348213,0.39888415,10.0
I,0.4701455,0.36,0.115,0.47256097,0.21962136,0.10185193,0.13544294,7.0
I,0.11020755,0.09003097,0.000117915646,0.008000592,0.0025128608,0.0005004198,0.0030006715,2.0251482
F,0.585,0.45768338,0.15399653,0.9810602,0.4311591,0.21859398,0.27098855,9.695086
M,0.48193645,0.44,0.11,0.70299953,0.38087374,0.1937442,0.1671457,17.419285
F,0.8004,0.6180651,0.20849726,2.5242298,1.2040277,0.66432166,0.6076614,12.0
I,0.111641124,0.090692475,0.0010231067,0.008015245,0.0025805996,0.0005143915,0.0030226887,2.1020525
M,0.40379018,0.1656078,0.1,0.24395928,0.39978796,0.3280748,0.3545812,10.0
I,0.16929267,0.14230418,0.041422807,0.0281907,0.010451948,0.0062322696,0.009004804,3.6039567
I,0.475,0.636925,0.15,0.64807326,0.04374355,0.32801667,0.059190616,7.0
I,0.40296438,0.3,0.1,0.30917448,0.13162026,0.061613556,0.084111765,6.0
F,0.21781161,0.36,0.00018209353,0.7625094,1.2174238,0.26774132,0.02740446,6.0
I,0.555,0.43,0.14,0.79369766,0.35356233,0.17021382,0.22869156,8.0
M,0.59706897,0.475,0.175,1.125652,0.4390712,0.25299203,0.3365864,16.564407
M,0.58,0.4553269,0.15674326,0.9800166,0.3951711,0.21122757,0.300418,13.0
F,0.8130253,0.6443178,0.9481329,2.8154306,1.479923,0.7467358,0.9419439,13.0
F,0.6804344,0.5413288,0.19,1.5422912,0.5754977,0.3681573,0.5273556,13.0
M,0.6687792,0.531367,0.195,1.6715908,0.6301467,0.33778468,0.5318208,19.326977
F,0.585,0.4598716,0.155,0.9867645,0.42417285,0.219195,0.27744734,10.0
F,0.57,0.425,0.14,1.1723647,0.26946923,0.2742374,0.48128128,17.334942
M,0.25937587,0.525,0.195,0.7393577,0.39593813,0.24161051,0.25525066,12.0
F,0.59,0.46,0.155,1.0059448,0.43467295,0.22344412,0.28642157,9.0
M,0.4814009,0.36591268,0.145,0.48994875,0.18399502,0.10408685,0.15098463,9.0
M,0.61,0.46,0.155,1.2313441,0.47551173,0.2989878,0.29317194,10.0
F,0.3767129,0.29792896,0.1,0.30129555,0.08981335,0.06294769,0.09307055,9.0
M,0.58,0.46404752,0.16,1.0081979,0.4130774,0.2182441,0.293709,12.0
I,0.62800306,0.415,0.19850451,0.56431806,0.5501416,0.26912504,0.46308887,10.0
F,0.7226748,0.5607671,0.1906724,1.9495852,0.91608775,0.4211588,0.48512065,10.0
I,0.5857789,0.09,0.15463763,1.0996965,0.0025015087,0.1302511,0.010258617,11.0
F,0.72736543,0.57036144,0.2,2.059275,0.8803406,0.4434755,0.5621518,13.0
M,0.5445666,0.425,0.14,0.75481,0.33812785,0.16158547,0.21493413,9.0
M,0.34869456,0.26080626,0.19,0.53386575,0.17181836,0.09348887,0.06651339,9.0
M,0.71635395,0.5569353,0.195,1.928409,0.878525,0.41565365,0.50030744,11.0
I,0.28559867,0.137607,0.051243898,0.59192526,0.2808288,0.1587847,0.52042013,7.0
M,0.42838255,0.6442605,0.049540225,1.0506877,0.0025085544,0.3273288,0.35611847,11.0
M,0.62063974,0.48558262,0.165,1.1890463,0.5484719,0.26298746,0.3132037,9.0
I,0.45393428,0.325,0.125,0.7288343,0.0025453838,0.266148,0.32665822,11.0
F,0.7728365,0.30187327,0.1,0.6870164,0.4452186,0.07306197,0.3651058,15.777205
M,0.515,0.18379998,0.19,1.1718446,0.49732402,0.0066702543,0.13582548,4.5362406
F,0.7265806,0.56774294,0.2,2.0507302,0.91005987,0.4451044,0.53095436,11.0
M,0.505,0.538536,0.1967766,1.81733,0.71497405,0.38648558,0.4537663,11.0
I,0.40858862,0.30812898,0.1,0.313497,0.13953657,0.063819356,0.09085299,8.0
F,0.52,0.475,0.037961688,1.4497707,1.2058872,0.7596844,0.14945132,22.99636
I,0.15990523,0.116212055,0.029472763,0.019457296,0.008448836,0.004063262,0.0061958157,3.4550068
M,0.79458445,0.10404492,0.68515617,0.59055394,0.4559969,0.06939591,0.0822291,18.885557
M,0.4546801,0.41,0.16,1.2002848,0.55672765,0.19826137,0.46558863,8.497979
M,0.57,0.45,0.15,0.9086911,0.36830667,0.19592741,0.27702397,13.0
I,0.555,0.43,0.1424659,0.8059017,0.36354202,0.17309338,0.23961091,10.0
M,0.595,0.56493676,0.11491309,2.7610712,0.5658361,0.21704116,0.38207224,10.0
F,0.71435255,0.55399024,0.19058001,1.8421739,0.8342103,0.4117584,0.48170704,10.0
I,0.54,0.42010754,0.14,0.73136926,0.3133383,0.15327755,0.22802514,11.0
F,0.282907,0.22037219,0.0758145,0.11699545,0.033646647,0.030459993,0.03663401,9.0
F,0.6555494,0.28,0.16483809,1.1703813,0.617445,0.2190728,0.35334185,11.06644
F,0.52,0.405,0.14,0.69533175,0.277034,0.15382077,0.21843164,12.0
M,0.57869637,0.45,0.14856626,0.91944695,0.4269342,0.20241503,0.24668398,8.0
M,0.6269318,0.40740898,0.1,1.0342832,0.060071994,0.08674741,0.5340584,17.0
M,0.20865718,0.4,0.165,0.1268265,0.02637653,0.031084776,0.048451055,11.0
I,0.29031295,0.09204137,0.071801215,0.308653,0.35504225,0.031592846,0.19313225,6.0
I,0.66,0.37596515,0.16,1.0248812,0.36781907,0.17514196,0.10480383,26.771753
M,0.8099903,0.63348687,0.7354126,2.8005,1.4783134,0.67628163,0.8080214,12.0
F,0.35117865,0.26831105,0.08972473,0.21196084,0.08508393,0.04544052,0.06296607,7.0
I,0.37273675,0.28,0.09,0.23846221,0.10849982,0.04944764,0.07210175,7.0
M,0.66038674,0.23546243,1.0934387,1.7629215,0.3968135,0.40996715,0.1496644,10.0
F,0.48453206,0.13436165,0.2,0.38681555,0.02641276,0.2661014,0.39738655,18.905218
M,0.67751163,0.52802795,0.18720923,1.6216811,0.6958112,0.35130882,0.45576867,11.891573
I,0.2714858,0.2468971,0.094557844,0.18316063,0.41421723,0.021014966,0.07161726,8.0
M,0.62800264,0.49573433,0.17213768,1.2380526,0.52563727,0.26707384,0.3651364,11.0
M,0.77629906,0.5905147,0.21447137,2.5641415,1.3216149,0.5811585,0.59004134,12.0
M,0.6432288,0.51,0.175,1.3357166,0.5079085,0.27155963,0.4504411,11.0
F,0.696755,0.48,0.18,0.7762643,0.37190738,0.06609094,0.15511855,8.0
I,0.26371482,0.19703649,0.06146892,0.10509329,0.05439165,0.02023036,0.027092746,4.0
M,0.585,0.465,0.16,1.0260866,0.4115946,0.21936342,0.31732157,14.0
F,0.62,0.09181062,0.16,1.2222509,0.5790348,0.19304414,0.2002801,19.226883
F,0.36330777,0.13242657,0.12,0.29349247,0.014039858,0.0044800835,0.11313504,6.0
F,0.61,0.4741132,0.155,1.0993513,0.4737027,0.24515128,0.30670264,9.0
M,0.81479347,0.6491904,1.1098443,2.8254552,1.4879463,0.75901514,1.000518,14.0
F,0.6,0.47001922,0.16,1.0726044,0.45754546,0.23806207,0.30148497,10.0
F,0.38235703,0.29,0.095,0.29532918,0.12574013,0.059761357,0.0757459,6.3761845
M,0.78416574,0.6041555,0.21994677,2.622347,1.3295225,0.60792655,0.61684936,12.269818
F,0.66096354,0.525,0.18,1.262915,0.5523674,0.27350575,0.34972978,10.0
F,0.61,0.48,0.17,1.1396823,0.45643044,0.24829867,0.3486242,13.0
M,0.6660831,0.525,0.185,1.5440217,0.635569,0.32250583,0.44764376,12.0
M,0.8140571,0.57805026,0.17647612,1.537285,0.50990057,0.19482219,0.3160519,10.0
I,0.40423352,0.30461982,0.1,0.31197283,0.14126053,0.06327291,0.08840646,7.0
M,0.47970504,0.44,0.115,0.6774301,0.5831294,0.25473708,0.19127144,9.0
F,0.58,0.45,0.165,0.96170014,0.39199272,0.20933086,0.33781937,11.0
I,0.565,0.44,0.145,0.8214456,0.36322594,0.17459634,0.24412856,10.0
M,0.341319,0.38,0.19,0.54247534,0.49803296,0.13827372,0.06370909,7.0
M,0.48941064,0.375,0.1245726,0.54442877,0.25030404,0.12286035,0.15707988,9.0
F,0.21420738,0.425,0.135,0.8734354,0.1906104,0.4143917,0.49061006,9.0
F,0.8147232,0.64897496,1.092744,2.8253267,1.4877335,0.7588867,1.0001134,14.251924
I,0.120388106,0.09543937,0.00697998,0.008658807,0.0034037102,0.0009805842,0.0033874619,2.4126751
I,0.26352775,0.19329342,0.063219085,0.079462655,0.03363835,0.01862655,0.026479408,6.0
F,0.8044817,0.63102967,0.28905165,2.7382953,1.4006375,0.6961173,0.78652877,13.0
I,0.26893866,0.14542441,0.035503756,0.105644174,0.27177438,0.021656716,0.16258799,5.0
M,0.11861007,0.09409838,0.011677075,0.00817853,0.0028157171,0.0006753976,0.003462589,5.0
I,0.5723821,0.45,0.15,0.8728842,0.3742638,0.18408418,0.265,11.0
M,0.61,0.475,0.165,1.1155323,0.48033005,0.24318874,0.32113,11.0
F,0.52628016,0.475,0.15,0.83467823,0.3116053,0.1882872,0.2869647,16.56293
M,0.652203,0.41066715,0.14,0.46043226,0.48209727,0.08844509,0.1324105,8.0
F,0.81135464,0.6413724,0.7975375,2.802666,1.4707717,0.7305607,0.8976551,13.0
I,0.4956618,0.375,0.12,0.41327903,0.1048465,0.094491154,0.111113854,8.0
M,0.575,0.44,0.135,0.8320917,0.39077622,0.19544768,0.22237785,8.0
F,0.7052592,0.55,0.19019435,1.778777,0.77137506,0.3959017,0.48044017,11.0
