Length,Width,Size,Conc,Conc1,Asym,M3Long,M3Trans,Alpha,Dist,class
25.936703,16.250076,2.5086756,0.41899356,0.24690999,9.4653425,-20.125875,7.621367,17.21664,131.49959,g
157.45384,56.43032,4.1506314,0.061266627,0.022832215,-152.89543,76.53569,-29.006842,4.569001,198.58844,h
24.28253,12.939891,2.4196353,0.39650044,0.20621267,-1.6412803,-10.531275,8.885895,66.037056,8.2600155,g
5.31938,11.357442,1.976041,0.788889,0.40283006,3.174218,-6.080158,-20.454689,41.908108,210.38057,h
74.498276,16.43147,2.659935,0.29561633,0.16204563,130.09624,-50.98081,11.859323,6.2860765,171.52968,g
22.921886,11.847083,2.4797995,0.6800631,0.2392905,-47.692905,-26.8215,-4.039789,27.784826,318.73694,g
78.687546,35.984642,3.3152099,0.18445593,0.100520186,67.95618,66.691,35.170822,10.038813,251.9881,g
15.759557,9.626005,2.199621,0.760576,0.45077825,-13.247466,-5.745719,7.53164,89.55956,138.91939,g
68.78358,14.519409,2.7821224,0.3231126,0.17865537,-12.1258335,-17.738,-10.298502,14.789644,141.63603,h
28.544403,23.825346,2.980527,0.31544453,0.17505202,-13.2579565,18.802076,-14.150225,74.890396,11.863273,g
122.829155,197.06361,3.4267464,0.35585287,0.18856947,-92.57708,105.20883,28.121933,51.21811,373.4904,h
26.248354,12.877752,2.42297,0.57078546,0.3246473,20.138378,20.426252,-13.462956,35.769028,136.05267,h
56.60714,24.044926,2.9582896,0.27957106,0.16881844,28.9177,-42.90458,-3.1440365,2.6180851,244.75996,g
31.045818,22.162588,2.5368707,0.5027542,0.28161097,-32.75147,-23.027979,-18.448814,89.99889,120.96855,h
115.14379,16.595072,2.717745,0.30268627,0.1667572,169.5619,-81.411255,12.937927,1.8262005,241.25058,g
95.07507,13.800475,2.4172952,0.26651824,0.2286659,26.856407,53.891052,-15.802043,34.151108,145.46545,g
30.393627,14.018139,2.3234606,0.61568946,0.22078885,-37.588123,15.653376,-9.713005,49.383038,113.24701,h
209.4818,256.19882,5.3233,0.0131,0.0003,570.0873,224.13849,-141.00363,3.58752,198.48805,g
41.18213,16.896128,2.427185,0.33780256,0.28327703,23.273748,29.713554,15.43063,20.481596,260.99188,g
9.583029,12.5718775,2.6105578,0.4972478,0.31589574,-27.181614,-14.149408,7.988121,10.317711,124.59581,g
16.325356,17.741451,3.4603906,0.23723958,0.23603684,40.014866,44.22161,-17.666018,0.79446644,216.06746,h
48.031483,10.08027,2.4552968,0.4487414,0.24913245,67.01816,21.895529,-5.0025616,5.6671047,203.75467,g
200.70302,253.74486,5.3233,0.0131,0.0003,438.12714,192.83623,-90.94759,2.521563,225.02489,g
61.14259,16.671003,2.9631984,0.20144464,0.110673,39.79114,49.35123,-3.269766,1.3230156,196.19171,g
34.456024,17.61252,2.4465654,0.46929222,0.21137679,24.079552,31.323174,7.2923665,25.69874,179.13028,g
57.026344,11.043925,3.2013917,0.31965637,0.1447247,-27.651636,-21.11508,5.452186,85.904015,262.13388,h
97.91414,18.854908,3.1161273,0.26569995,0.22464328,51.49714,60.39096,-18.666817,15.630701,236.85283,g
12.896614,9.734906,2.032254,0.86973506,0.6349078,-19.116333,-4.4308734,-13.196689,89.82028,213.52843,g
65.85828,16.15468,2.467209,0.48411143,0.26855308,-45.85949,29.29319,-8.244478,22.281794,258.60922,h
38.481762,37.224987,2.6485302,0.22527193,0.1070315,86.286835,114.28613,-4.717069,8.042937,203.7524,g
147.68083,83.449936,4.5099673,0.067608915,0.030534765,-148.84138,-109.66416,-43.85299,0.7870697,378.26834,g
17.960266,0.0,2.0464556,0.78613734,0.4891758,15.048509,12.348472,3.3985014,61.011044,203.77129,h
33.942436,16.961924,2.7643259,0.33038604,0.17622934,5.3721795,22.734596,10.985983,60.824898,121.92895,h
305.1098,256.382,5.3233,0.0131,0.0003,-358.89218,-301.37064,179.84303,90.0,343.7304,h
48.415962,0.0,2.9938948,0.34835604,0.18555935,53.20314,24.00054,7.493402,89.718704,207.21562,h
24.355007,16.221725,2.7923725,0.13145618,0.11738757,1.4388134,58.61817,-11.163893,5.59619,225.19734,g
13.0825,9.0246725,2.07035,0.80583805,0.48356533,13.01495,0.4582856,9.656276,78.92255,109.69029,g
308.6482,247.50513,4.3473783,0.021319412,0.010840258,-425.91602,-329.4645,175.32542,75.23331,1.3516582,g
50.14366,16.426205,3.097088,0.2610176,0.11265855,6.419778,41.56947,-11.609824,2.7471993,123.52323,g
38.142387,23.710941,2.8190315,0.2469201,0.23067422,17.418104,21.54939,-16.960459,35.1,148.69672,g
36.53326,23.625656,2.7729623,0.22738233,0.11991649,-0.33060396,14.882719,8.853404,6.0367436,166.76244,g
21.681767,15.966617,2.4357183,0.6802838,0.31622747,-3.2030096,-10.162705,13.754254,19.056843,228.38858,g
21.299427,0.0,1.9413255,0.78593516,0.41308674,9.490176,-6.998013,8.555783,90.0,167.29195,g
20.485542,10.432651,2.391725,0.67394567,0.41612345,17.42956,19.515427,4.1089683,39.511017,135.66591,g
46.535686,21.961374,2.5411983,0.6220993,0.43153387,36.90172,45.6292,-24.385147,88.91459,70.02359,h
12.852296,9.246822,1.9432187,0.8157493,0.4872317,-19.664032,-4.6645536,9.094124,1.0303607,199.14478,g
15.233759,9.57304,2.214658,0.74881774,0.41651413,14.82599,5.1228676,6.419088,16.776049,191.7337,g
12.806103,11.617831,2.054792,0.72554934,0.36994636,29.329897,-10.632115,11.99709,0.8855035,130.05513,g
35.66821,12.96175,3.5970516,0.20096648,0.19522001,34.248165,-17.877743,22.22171,0.041931596,195.72852,g
222.19466,85.00161,3.462552,0.21259311,0.11861255,-231.56581,-175.21413,70.20815,32.88369,217.03047,h
56.56281,24.622948,3.357947,0.16584569,0.088133104,21.381084,40.216785,-13.484523,8.71035,213.22943,g
12.826122,0.0,2.3231025,0.87642235,0.6486066,20.899796,-10.257122,-5.8334813,81.78473,177.37634,h
17.737972,0.0,1.946765,0.8195833,0.47381958,55.31941,-5.2289166,0.10910135,0.58175254,144.09044,g
38.941826,11.34635,2.5194075,0.42551035,0.3175251,-70.5334,-9.34995,-8.872221,28.87365,60.93956,g
296.15405,219.75731,3.8132005,0.14627112,0.07195104,-405.7655,-315.65167,166.99847,80.1634,288.25735,h
29.239065,20.55501,2.995995,0.3384529,0.07954145,6.1467905,8.104246,18.223976,7.9371734,104.83872,g
12.017157,12.012302,1.94609,0.7617982,0.3944029,-23.583807,1.6450272,12.341968,56.21992,206.56506,g
117.283775,22.452547,3.338484,0.16212979,0.084251754,-136.67313,90.28283,19.381794,0.059424043,283.21103,g
43.11517,10.816114,2.453099,0.3621428,0.19250587,59.326847,21.224997,-4.162411,14.162239,131.41089,g
42.010113,17.008553,2.6809626,0.3260468,0.18050115,46.95028,-28.453634,-10.658702,12.412126,130.49037,g
29.994972,22.542278,2.5669942,0.38816985,0.2234614,-22.864607,-23.323244,-19.261307,11.542918,76.76442,g
51.959625,10.422642,2.3192644,0.42278045,0.22104593,-68.09131,-32.051,-3.60769,16.728176,198.04424,g
123.86479,73.54512,3.8745642,0.087932415,0.03896796,-95.67457,-28.433716,-45.993267,5.6920652,294.1802,g
16.657845,11.84523,2.3698897,0.35873502,0.26235417,39.504257,5.591073,13.10859,67.33397,189.45781,g
18.031208,0.0,2.1595857,0.88617146,0.66725224,-1.8873351,-6.634178,0.0775534,3.8951755,94.95489,g
39.748466,18.131878,2.7612598,0.3191695,0.13156389,9.349208,26.469658,20.265755,1.8514981,256.66284,g
28.506418,14.865465,2.4883583,0.37975046,0.20114943,-24.808432,-18.05082,-9.745244,21.513483,158.22958,g
255.65436,98.04546,3.3605485,0.15357234,0.077068195,184.18063,238.02351,-89.11428,89.727684,42.51389,h
13.694248,10.291599,2.1092691,0.72732556,0.3711917,-16.581966,-7.946698,-10.169413,23.479965,227.57913,g
310.61,174.62144,3.677015,0.15076804,0.076288454,-449.9526,238.321,135.27087,82.65165,2.173348,h
44.642525,11.599002,2.084686,0.3985654,0.23835847,37.847847,41.17767,4.05795,7.597419,494.63098,g
18.742956,0.0,2.0035644,0.81037396,0.5068563,-3.1916788,-10.516075,-3.467834e-05,0.26582715,189.34317,g
284.57394,82.23274,3.9382372,0.07593825,0.03599429,-262.13364,-302.49036,-60.833683,69.51061,105.257355,h
11.515006,8.70165,2.1320486,0.63488007,0.30400178,-26.079933,-8.364235,-6.0523376,42.162373,88.11052,h
34.344646,22.513054,3.1586854,0.46232188,0.15783393,13.960216,51.08994,-11.510082,8.688209,210.95195,g
37.817646,20.920988,2.9962232,0.25758076,0.12345382,-30.99402,39.546387,11.766918,3.5366592,184.75813,g
33.333168,13.252249,2.3769062,0.866273,0.30176887,-9.204088,13.333656,4.3286386,21.714308,149.0439,h
80.493225,26.355305,3.1047316,0.21891105,0.12080234,104.497536,59.101456,-26.750683,4.478851,220.27989,g
12.717516,7.084041,2.2384129,0.8929964,0.6752,8.78205,-5.190852,14.228274,13.402442,216.42221,g
17.268528,18.353813,2.1484303,0.22372411,0.20396528,39.836014,17.672567,6.2375,0.08120762,236.10204,g
27.500074,18.905037,2.4435217,0.3668186,0.19943953,-24.241919,14.816406,-17.297102,4.1098337,108.51115,g
21.375744,14.108958,3.283687,0.29651454,0.15368342,34.837456,73.0658,-7.358383,0.023613343,198.08519,g
37.902374,15.907431,2.3771982,0.41083848,0.19402462,-60.698982,8.305989,15.654425,4.350414,210.74634,g
19.536161,16.448717,2.5834956,0.44987863,0.25362954,-5.165496,19.011019,-11.851804,29.25951,131.49857,g
12.356565,12.780088,1.9499068,0.73327774,0.3537732,-23.41203,1.9613302,-14.473449,63.33737,204.9255,g
140.57632,61.44509,4.2568793,0.046748057,0.018394371,-257.87888,127.088234,-36.219433,1.8287492,226.53246,g
50.779137,11.734057,2.2918751,0.39741802,0.20783122,-74.061935,-30.109726,-0.18689466,52.37856,71.33494,g
139.19418,18.169132,2.997967,0.19998802,0.10870586,206.99947,146.24565,-16.1446,1.922527e-05,216.77046,g
12.997565,0.0,2.074236,0.83900905,0.50767976,9.557349,-6.4783206,-9.20551,13.999911,150.17677,h
12.641152,10.540296,1.9842454,0.8299903,0.5470463,-23.680584,-0.53347504,10.89364,87.171844,221.12491,g
215.78302,129.28574,4.521259,0.058688875,0.028057108,-223.15654,-272.69485,-86.22991,74.28869,356.44647,h
104.95567,9.556262,3.1169517,0.28012204,0.15277514,-177.77785,55.69688,7.37694,81.52057,1.3162647,h
261.8506,205.71318,3.3638382,0.19269978,0.10895931,-435.01727,225.2452,112.93032,48.441006,167.93318,h
100.86413,41.01992,3.701252,0.11931928,0.0615292,86.471405,89.785,-28.412374,5.56518,262.51672,g
17.355797,13.189552,2.2908006,0.5478477,0.27820405,24.184952,6.7667403,10.666415,41.733753,212.41417,g
32.42322,12.141723,2.6963887,0.41310585,0.20682006,18.389097,26.34725,11.520812,0.6810423,232.92276,g
23.349188,12.76078,2.480727,0.52217263,0.29802936,-8.650784,-16.24091,-10.071184,42.695053,99.41527,g
69.20893,32.0832,3.749454,0.12958676,0.06799669,23.537535,81.25005,15.065038,5.1193013,270.56815,g
65.418976,16.249363,3.1641858,0.23983455,0.13015303,36.041706,60.671837,7.224339,5.31457,207.28967,g
12.767886,15.765556,2.315196,0.7506005,0.45676032,15.443593,15.622107,-17.677492,0.0,228.27301,h
24.815609,15.480732,2.2698846,0.32519647,0.3113564,1.6492237,16.906876,7.9172587,75.75432,140.21146,g
21.443861,25.090158,2.9299486,0.4977339,0.09808607,97.32921,24.58256,6.9428062,5.5458465,278.1451,g
116.93989,11.248709,2.5729175,0.35071674,0.18448225,326.80652,-100.88726,-9.882881,19.68838,138.83046,h
29.253298,21.752401,2.9392648,0.31100178,0.17792358,5.489025,19.473444,12.915421,52.559917,63.092964,g
22.065166,15.1749115,2.5645545,0.49913198,0.30924273,28.562487,23.65456,-9.609492,32.829464,126.257065,g
30.12382,17.67026,2.5533824,0.45854595,0.2689019,-30.7076,-23.190725,15.156959,10.913004,50.857735,g
18.998158,0.0,2.0589597,0.8733078,0.64319044,-3.8936696,-5.0207844,-5.9559536,18.184494,172.13084,g
22.079693,7.5180283,2.0911815,0.55424845,0.3391578,-47.32971,-17.558174,-7.5840144,28.704893,185.58124,h
18.421972,0.0,2.4737802,0.7279934,0.37806743,66.21165,-9.330611,0.13861237,73.830666,41.63396,h
36.23821,15.9615555,2.4661677,0.2915553,0.22277045,20.028723,24.369585,-15.1100445,10.130141,235.26205,g
57.665344,16.652578,3.0122309,0.28316486,0.17180394,19.237492,29.644743,10.030263,2.601177,143.82964,g
26.038637,21.937582,2.9000006,0.45307505,0.14806454,-0.5792132,17.17099,-14.381742,18.74042,217.536,g
133.92729,33.494293,3.3189528,0.35848936,0.21170406,-87.11982,-112.57593,-24.441599,0.17124048,427.59033,g
59.104675,16.338633,2.884711,0.24479562,0.12671825,-39.743465,32.968773,16.669811,11.249342,225.48735,h
46.232067,22.398071,3.284235,0.22794381,0.12317113,51.94016,30.40295,-10.871072,1.3169285,168.13477,g
11.815281,11.832611,1.9595376,0.8134889,0.47113892,-24.042501,3.6150188,15.016024,76.16765,197.71777,g
27.272533,15.259282,2.5986,0.30035636,0.2949384,29.315153,59.402992,-10.218973,60.360394,209.67596,h
297.7568,255.27106,5.3233,0.013103552,0.0003,-369.90817,-322.8675,179.28429,88.794815,222.16049,h
99.4317,34.051758,3.301451,0.1830214,0.10031018,91.52906,78.28957,-25.076477,71.77153,98.55202,h
160.43013,129.08559,5.3173804,0.013970722,0.00043721418,-107.82666,112.07191,-51.741253,0.051875196,282.86285,g
56.042747,15.494213,2.6994205,0.35411435,0.19416907,-109.449646,36.66013,-13.283373,52.349346,158.75703,g
31.719435,13.236476,2.350216,0.44275934,0.21620078,-14.935859,24.132378,11.765611,24.317938,153.99426,g
53.236134,26.605135,2.3070414,0.60877985,0.124821454,-23.24155,65.84966,-26.938595,19.50824,237.56348,h
88.3055,34.994995,2.9885886,0.2668162,0.10459882,-89.64315,33.700996,20.882702,15.193176,306.53806,g
82.39971,16.989258,2.8015766,0.45840183,0.26792133,-20.557436,-30.651312,-10.142216,12.395403,246.01701,g
40.02744,21.674667,2.656367,0.18875806,0.09140137,-7.312713,17.157818,-14.237186,4.135865,166.41827,g
17.298847,10.158905,2.2392209,0.65179706,0.361513,-3.7207127,-5.723116,10.5869875,15.857252,154.25552,g
61.96776,28.23024,3.5573308,0.161636,0.17323558,-75.20534,57.872288,16.403492,11.1992,116.82725,g
61.778393,24.398035,3.1560845,0.26702958,0.14034843,80.37811,43.17388,-21.262407,10.85099,206.25351,h
244.03017,256.382,5.3233,0.0131,0.0003,575.2407,237.59227,174.46881,16.306736,132.1899,g
98.650375,19.293484,3.6367733,0.35218307,0.11174845,-32.34128,10.777651,19.018055,9.8581295,107.2061,g
27.8416,11.846725,3.9200912,0.54683816,0.20435412,26.260807,76.59968,-5.8421965,10.403297,297.79553,h
77.87185,11.543363,3.3150802,0.3332034,0.23113413,35.40505,-18.544333,-12.8593,56.739223,234.48965,h
103.65389,12.843858,3.0594542,0.51996005,0.16565351,16.938807,3.5201674,7.77247,0.23181833,116.9903,g
17.59765,0.0,2.3963008,0.82139903,0.5784023,20.32028,7.014444,-4.887874,89.99826,198.26428,h
25.910748,13.146005,2.985,0.5654565,0.20017186,15.124424,27.417559,-11.380307,13.679466,246.78418,g
236.47078,100.48537,3.2810981,0.16151202,0.08037565,56.66236,-216.06874,-85.59755,13.565154,122.11072,h
42.098976,18.947279,2.8454244,0.3438465,0.17687798,67.86057,41.551266,16.928574,0.5794926,185.28809,g
106.15726,28.111307,3.1805162,0.2455338,0.1407083,-98.529015,82.97502,24.158283,1.7393277,291.49872,g
22.765491,6.957957,2.2533092,0.7735069,0.45625433,-22.82758,-17.938269,7.870643,85.42303,44.220955,h
14.703997,6.7223325,2.219738,0.88394535,0.67507637,-5.8108606,-6.777006,-9.425946,20.133259,160.04333,g
249.58131,162.06647,2.969483,0.35854355,0.19186713,568.66736,141.71797,116.9104,84.65826,320.20584,h
28.66839,11.802132,2.8618999,0.38178644,0.19384724,37.94811,11.99889,9.461941,13.0448675,224.79668,h
84.33758,15.91565,3.6324418,0.3340855,0.3305525,11.017662,57.255123,-30.10678,4.3404393,128.55603,h
26.751703,10.954478,2.3237536,0.76026136,0.33821136,-21.475555,-12.6952915,8.717756,1.1566641,103.775795,g
23.598574,17.217613,2.2200103,0.46472573,0.23561797,-22.820211,19.072758,-3.1046395e-05,69.54058,86.51513,g
35.343132,16.70355,2.5091414,0.43624002,0.26236063,20.664072,6.95212,15.955694,34.375782,163.20058,g
25.99784,11.806621,2.7983534,0.24365024,0.18738185,32.971275,12.75183,-4.372929,63.375286,230.78384,g
49.732666,11.811075,2.4417567,0.4245009,0.20320417,34.1841,26.51808,3.0584314,1.7066077,201.24521,h
22.933546,10.482758,2.2530842,0.5830817,0.31270096,-21.91905,15.841261,7.427307,21.076183,117.570114,g
208.049,81.21276,3.0695145,0.30594805,0.16001493,-219.1528,-186.64632,76.28073,19.111893,176.38191,h
91.552216,35.909107,3.3085656,0.1409614,0.10431066,-74.96646,103.13684,-35.41786,10.368908,196.14539,g
165.29813,119.885956,5.292697,0.0147996815,0.0006537187,-121.31538,107.9244,72.459404,1.1916674,265.04623,g
103.59449,32.749687,3.3252149,0.10918377,0.05570828,-162.90681,-55.477623,-19.766134,2.227528,103.91556,g
29.756094,9.268228,2.663564,0.5237741,0.3559929,31.802345,33.433205,5.4648337,26.839737,192.69424,g
43.922203,28.923347,3.3544636,0.17748883,0.093438596,32.99209,22.5652,19.28521,4.9492483,109.04469,g
85.93181,0.0,2.9334264,0.34849855,0.19044282,-113.45738,-99.56548,4.353562,50.508766,2.921673,h
19.065897,12.032244,2.4904025,0.56676584,0.3069922,-2.5900729,16.214294,-5.1134586,51.862267,119.62201,h
25.715628,12.9617405,2.432308,0.3886832,0.20980893,7.3848424,22.640676,-4.8387885,3.237469,171.59962,g
37.96068,16.521564,3.1721878,0.16130666,0.09395117,-130.63168,19.945507,10.242082,20.63294,177.28004,g
18.923084,16.8379,2.4786634,0.4991489,0.2784564,10.554619,-2.9673371,13.306181,57.078106,158.65631,g
21.375929,12.774877,2.439365,0.47676477,0.26382113,24.945415,-7.7402277,9.238489,3.7290533,201.7537,g
34.775158,19.203133,3.0179887,0.32543004,0.22768593,27.462666,43.777977,5.5137296,7.7110014,181.1815,g
194.16284,226.23116,5.3226523,0.0131437145,0.0003062831,542.22186,156.58983,86.39439,2.5746334,223.134,g
122.317345,38.83729,3.0335844,0.30520168,0.1809145,-152.33192,89.451836,25.136192,53.012226,53.797485,h
129.95912,61.47586,4.3842583,0.050595574,0.025192697,229.56631,110.780075,35.162273,1.7329623,245.63628,g
128.2775,45.5506,3.833391,0.12371286,0.07260276,-75.429405,17.478664,28.35052,4.1511264,352.99414,g
86.63354,36.563435,3.2872005,0.1824764,0.060940124,-162.4556,38.534412,12.964502,0.9110141,280.81592,g
217.34096,20.396017,2.6931,0.28957316,0.15131862,504.58493,226.30324,15.585326,1.7239124,233.67642,g
53.61922,14.103951,2.8153033,0.4981313,0.2153792,37.430317,36.509853,10.266782,2.4041305,210.7467,h
46.478672,18.263569,2.6339135,0.35276026,0.19486731,50.73156,40.409176,15.277948,12.739324,176.77696,g
308.55185,237.951,5.2620773,0.015811214,0.00068225176,-449.9526,238.321,-203.21829,86.81361,57.03758,h
19.60425,0.0,1.9507157,0.8436723,0.5240628,31.616877,7.5784707,-8.971588e-05,34.194466,61.329834,g
52.3033,18.803455,2.5981297,0.47875068,0.26220343,31.936245,42.944916,-11.284461,32.657803,243.84157,g
160.05371,114.81665,5.2869396,0.015327936,0.0007406085,-139.73193,103.89432,66.84493,2.0343592,258.39786,g
37.07197,16.155996,2.664334,0.3085227,0.26844186,-23.557245,31.569258,-7.149334,40.79609,160.44539,g
45.108086,20.708437,2.7292912,0.2608062,0.13858892,38.804012,36.891468,-15.568267,16.619213,198.15773,g
9.914947,11.757339,1.9901363,0.7989059,0.45584062,-6.832622,-5.8232636,13.05467,10.676221,58.666065,g
15.06203,17.427418,2.2191212,0.57389754,0.30644694,17.49844,9.21072,19.533596,33.782032,193.64462,g
18.972729,11.678867,2.1055496,0.7173308,0.45310247,-8.80495,-5.665491,8.381228,13.901317,108.694984,g
29.770662,14.634584,2.145673,0.49751619,0.29636705,-11.27121,12.165743,7.3353105,4.738896,150.08421,g
40.394165,16.466927,2.7863266,0.3980403,0.18365705,52.502033,26.869562,9.649447,9.452364,158.82361,g
28.103539,19.709843,2.5778718,0.18874855,0.24048468,-98.55096,-54.403263,9.852693,52.346455,243.20425,g
81.03192,30.173231,3.2767684,0.15562974,0.080851614,-70.69196,58.884598,20.628323,6.385126,254.36737,g
70.50525,23.096893,3.2577863,0.1772348,0.093016915,65.12884,63.593033,3.9533398,0.21146245,160.44072,g
21.984776,10.924905,2.460285,0.5514596,0.3176557,30.576904,26.526648,-7.4316854,37.654663,215.67917,g
16.278896,12.569538,2.3890312,0.71267104,0.43274182,19.008104,11.747764,-15.500907,56.64036,183.57292,g
20.122707,11.219541,2.376552,0.39233622,0.280548,15.087251,28.164625,-8.984523,47.060394,116.388664,g
23.423748,9.74803,2.8619435,0.59261894,0.1603074,-124.34788,62.409843,16.824467,72.45,65.76677,g
26.29458,14.165094,2.523206,0.41790754,0.2231413,-20.817,19.210514,-9.789701,14.664918,106.21562,g
86.743454,30.362371,3.5196402,0.32917592,0.16908611,-209.35397,-21.19344,-23.639406,72.549706,275.14172,h
28.45755,21.648392,2.9761593,0.6055264,0.12882628,17.830418,13.24425,-10.25021,76.84174,191.1108,g
22.942633,11.230701,2.5594907,0.5326454,0.30737367,12.003817,17.964535,6.325601,9.3778715,185.56247,g
12.653583,11.611652,1.9419483,0.7321794,0.35814792,-23.049791,2.4633143,-11.595868,18.562548,140.18866,g
86.603424,34.83385,3.4054272,0.17874768,0.09555423,57.477642,66.110085,-32.72273,10.59544,235.35994,g
50.595577,33.32322,3.3896544,0.17467614,0.10683235,-24.349827,22.953709,-17.82952,6.008004,119.71737,g
103.74429,35.324875,3.4794066,0.12190365,0.061389156,-122.27431,79.86778,24.384315,4.936303,248.10258,g
35.220367,4.471173,2.7699838,0.39564383,0.20194608,-57.61609,-9.08806,-2.8732162,82.859215,183.84409,h
22.28094,30.215466,3.0442016,0.34242776,0.119791515,-6.7868204,-30.097004,13.67045,22.043415,212.70255,g
19.214073,7.4660096,2.0215342,0.69115645,0.34249505,33.116776,8.240771,8.643918,0.6939718,110.52003,g
32.106133,27.418514,2.7617497,0.29096738,0.1506727,-35.8919,-22.418829,19.644487,77.42258,220.95996,h
154.00214,10.833179,2.5178573,0.6320869,0.29477167,83.71305,-113.725006,-9.010932,32.339848,117.24098,h
303.3442,240.28625,3.9701583,0.06536854,0.034330014,-327.33932,-317.68808,170.25719,82.7395,137.89023,h
18.28795,12.431619,2.4611633,0.7160866,0.36292076,-4.5814724,28.507608,13.27799,33.908836,200.78687,h
251.83083,90.398315,3.129378,0.31961253,0.18445173,-384.25162,234.06937,63.243614,74.32342,248.31229,h
12.68197,7.187282,2.072412,0.79645145,0.46421298,-25.130943,-7.51012,8.198009,90.0,223.53764,h
116.34946,18.088243,2.8346775,0.3419455,0.19393572,-110.26883,-106.51903,19.79379,82.74583,3.044518,h
36.13549,7.1472282,2.3563976,0.7461801,0.4770333,46.99233,28.282614,-8.536951,55.657093,227.87015,h
31.676964,10.053065,2.4365892,0.48865378,0.2762034,32.972946,22.707512,6.529074,7.573878,153.38388,g
31.731585,27.205223,2.9480023,0.2453952,0.12871116,-25.94997,22.476744,-21.480047,41.12563,99.923965,g
18.9933,0.0,2.1845999,0.77712536,0.4466051,-1.4992068,9.964902,-4.866552,78.09007,27.801458,h
45.36106,18.08321,3.0324948,0.3824415,0.14714286,39.640934,40.018665,-14.905512,2.8218126,194.82173,g
54.746487,18.377714,3.0274003,0.2964313,0.18123926,10.927053,34.138554,-8.140496,6.187238,130.18422,g
270.8581,246.06134,5.2092447,0.018588284,0.0033998897,-293.38367,-273.39935,-179.6222,90.0,352.01108,h
94.65703,28.140276,3.4277794,0.18202753,0.096890315,-67.97515,73.68539,20.983221,0.78281695,305.51346,g
12.999865,9.114666,2.1325467,0.76535517,0.44012016,-16.115734,-7.4769135,-3.4816966,78.88342,166.82434,h
26.770847,16.170237,2.697171,0.4112761,0.2761927,2.6985543,-13.021908,6.4940195,24.025942,157.1207,g
21.684551,9.697666,2.3219273,0.5893172,0.32545924,15.007912,6.5048213,-6.5427003,13.243024,82.26844,g
32.863796,17.479897,2.7726197,0.34602025,0.19199057,33.15685,21.856794,-9.826654,12.268146,188.44943,g
54.782375,25.448153,4.409421,0.2770742,0.15441546,-8.109071,-42.24019,18.841946,90.0,1.2826,g
50.213604,32.631573,3.236811,0.19650716,0.10504883,34.91539,36.389027,-19.76025,87.332016,12.315215,g
