Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0.0,0.0,0.0,0.0,17.0,459.12515,0.052152764,0.023714654,0.0,0.0,May,2,2,4,1,Returning_Visitor,False,False
1.0,49.67537,0.0,0.0,10.0,309.32285,0.00482656,0.015261252,0.0,0.0,Mar,2,4,1,3,Returning_Visitor,True,False
0.0,14.570708,0.0,0.0,31.416828,3084.0376,0.013732104,0.04955329,0.0,0.0,Nov,3,2,3,3,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,2.0,161.28888,0.14372887,0.11947723,0.0,0.0,May,2,2,3,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,86.48349,2666.4915,0.0029469535,0.014231688,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
1.0,0.0,0.0,0.0,6.0,112.87694,0.0,0.016666668,0.0,0.0,May,2,2,8,4,Returning_Visitor,False,False
0.0,0.28817898,0.0,0.0,22.0,327.3319,0.017878018,0.04,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,True,False
25.872417,3398.75,17.587238,2236.3152,202.1633,16721.861,0.005349827,0.014220923,0.0,0.0,Dec,3,2,1,3,Returning_Visitor,False,False
9.875464,3398.75,0.0,0.0,22.73149,1666.4081,0.0,0.004176777,0.0,0.0,June,1,1,3,2,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,28.0,1169.7992,0.014285714,0.04,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
4.0,81.622635,0.0,0.0,21.0,665.5064,0.0,0.012142437,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
4.0,142.64891,0.0,0.0,23.0,747.08905,0.0033181314,0.0125,27.134497,0.0,Mar,2,2,1,11,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,5.0,93.41035,0.057991907,0.1,0.0,0.0,Dec,1,1,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,53.20607,410.31512,0.0,0.0043562236,0.0,0.0,June,1,6,3,10,Returning_Visitor,False,False
5.0,149.92001,0.0,0.0,4.0,64.349594,0.0,0.06353169,0.0,0.0,May,1,1,3,3,Returning_Visitor,False,False
0.0,0.0,1.0,0.0,41.0,2664.0195,0.0068902285,0.025,0.0,0.0,May,2,2,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,13.0,266.47308,0.0,0.2,0.0,0.0,Nov,2,5,1,1,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,73.82335,213.1048,0.0,0.0062557645,0.0,0.0,May,3,2,4,7,Returning_Visitor,False,False
6.0,0.0,0.0,0.0,12.0,9578.168,0.021132592,0.04651026,0.0,0.0,May,3,1,1,3,Returning_Visitor,False,True
4.0,0.0,0.0,0.0,78.1222,389.17307,0.009500387,0.01405707,0.0,1.0,May,2,2,9,3,Returning_Visitor,False,True
13.711276,471.44397,0.0,0.0,125.92918,3281.651,0.0020102777,0.0119671,0.0,0.0,Dec,2,2,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,12.0,1149.1644,0.0,0.0072902,0.0,0.0,May,2,2,1,8,Returning_Visitor,False,False
5.0,185.90236,2.0,0.0,110.30589,10694.78,0.00727034,0.029055493,0.0,0.0,May,2,2,8,2,Returning_Visitor,False,False
26.084846,3398.75,22.108788,2407.8833,429.73685,61141.805,0.00436033,0.011912805,0.0,0.0,Dec,3,2,4,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.7347846,21.503864,0.06666667,0.101402,0.0,0.0,Nov,2,2,3,2,New_Visitor,True,False
8.0,251.80635,0.0,0.0,98.79936,2215.8865,0.0073667513,0.018746268,0.0,0.0,May,3,2,3,1,Returning_Visitor,False,False
10.0,3398.75,0.0,0.0,20.0,1855.548,0.0,0.0,0.0,0.48344454,May,2,2,1,2,New_Visitor,False,False
10.255186,3398.75,0.0,0.0,9.0,1416.8193,0.0,0.021520397,0.0,0.0,Nov,3,2,9,1,Returning_Visitor,False,False
5.0,76.13825,0.0,0.0,11.0,336.1082,0.0,0.022449221,0.0,0.0,Dec,2,2,3,1,Returning_Visitor,False,False
13.50938,3398.75,0.0,0.0,108.02759,8698.674,0.00554872,0.0160712,0.0,0.0,Nov,1,1,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,52.425423,0.07833696,0.1021328,0.0,0.0,Nov,3,2,3,3,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,43.0,7322.53,0.0,0.012938478,0.0,0.0,May,7,5,2,2,Returning_Visitor,False,False
24.428213,3398.75,19.194197,2482.4954,242.31157,52022.69,0.0,0.005559599,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,False,False
16.526508,3398.75,0.0,0.0,109.81718,7636.958,0.00252136,0.011397645,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Nov,3,2,4,13,Returning_Visitor,False,False
5.0,117.99147,0.0,0.0,20.0,1898.4043,0.0,0.027105875,0.0,0.0,Oct,4,1,1,15,Returning_Visitor,False,False
5.0,245.54674,0.0,0.0,34.0,491.48996,0.014250151,0.016342908,0.0,0.0,Feb,8,2,4,15,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,17.473885,64.93032,0.0,0.025,0.0,0.0,May,2,10,3,1,New_Visitor,True,False
0.0,0.0,0.0,0.0,43.53911,590.24005,0.05,0.2,0.0,0.0,Mar,2,2,1,9,Returning_Visitor,False,False
0.0,32.188496,0.0,0.0,23.0,2647.7893,0.010765336,0.08840997,0.0,0.0,Dec,3,1,3,8,Returning_Visitor,False,False
0.0,0.0,6.0,2529.0251,2.0,62.72812,0.0,0.1,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.045687355,0.0,0.0,Mar,2,2,7,11,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,23.069288,0.0,0.1,0.0,0.0,Mar,3,2,9,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.005582788,0.0,0.0,May,2,3,1,4,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,7.0,80.166,0.0,0.2,0.0,0.0,Nov,4,1,9,14,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,146.43382,0.0,0.04,0.0,0.0,Feb,2,2,4,3,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,15.0,782.89166,0.03333333,0.04633551,0.0,0.0,Mar,3,2,1,3,Returning_Visitor,False,False
1.0,5.440571,0.0,0.0,22.0,71.12001,0.0,0.048632123,0.0,0.0,May,1,1,4,20,Returning_Visitor,True,False
9.0,300.70688,0.0,0.0,71.23999,1846.6483,0.012347162,0.03333333,0.0,0.0,Nov,2,2,6,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,13.621139,371.13055,0.0,0.012338063,0.0,0.0,Mar,2,12,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,5.0,1210.577,0.0,0.0037978073,0.0,0.0,Dec,2,10,4,2,Returning_Visitor,False,False
4.0,102.97092,0.0,0.0,48.0,1221.9391,0.004969393,0.007142857,0.0,0.0,Dec,3,2,3,3,Returning_Visitor,False,False
3.0,0.0,0.0,0.0,32.198227,1457.3798,0.0,0.022222223,0.0,0.0,May,3,2,5,7,Returning_Visitor,False,False
0.0,0.0,7.325162,2544.209,99.15994,5327.116,0.004716054,0.020869927,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
25.260818,0.0,0.0,0.0,55.99254,2748.188,0.0,0.042060886,0.0,0.0,May,4,10,4,20,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,8.0,496.11548,0.0,0.020427397,0.0,0.0,June,2,12,1,1,New_Visitor,False,False
0.0,0.0,0.0,0.0,34.213627,2029.5752,0.0,0.01485768,20.663351,0.0,May,3,4,3,1,Returning_Visitor,False,True
8.0,0.0,0.0,0.0,14.0,389.05142,0.0,0.034877688,0.0,0.0,May,3,4,2,10,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,24.0,590.62384,0.0,0.029808229,0.0,0.0,Dec,2,2,1,13,Returning_Visitor,False,False
4.0,188.03673,0.0,0.0,29.0,2065.956,0.011239652,0.023597812,0.0,0.0,May,3,2,1,1,Returning_Visitor,False,False
5.0,177.0687,0.0,0.0,8.0,202.40608,0.0,0.022199614,0.0,0.0,May,3,2,6,1,Returning_Visitor,False,False
16.728405,3233.2927,0.0,0.0,66.09123,2711.5562,0.007692308,0.028273465,0.0,0.0,Oct,2,2,3,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,24.0,773.9645,0.02,0.05115975,0.0,0.0,May,2,2,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.13333334,0.0,0.0,Sep,2,2,2,3,New_Visitor,False,True
0.0,12.393655,0.0,0.0,7.0,92.32959,0.00952381,0.034048866,0.0,0.0,May,1,1,7,3,Returning_Visitor,False,False
4.0,77.55078,0.0,0.0,4.0,65.33478,0.0,0.031918235,0.0,0.0,Nov,2,2,3,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,14.0,349.3569,0.0,0.0028825945,0.0,0.0,Dec,2,2,3,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,44.254055,0.0,0.050105814,0.0,0.0,May,2,2,6,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Nov,2,2,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,33.14119,550.948,0.0120087825,0.03317366,0.0,0.6,May,3,2,1,3,Returning_Visitor,False,False
2.0,0.0,0.0,0.0,34.0,162.74252,0.023869568,0.032797806,0.0,0.0,Nov,2,2,1,10,Returning_Visitor,False,False
4.0,188.43095,0.0,0.0,10.0,0.0,0.08417025,0.08,0.0,0.0,Feb,3,2,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,21.0,2007.5168,0.0,0.027326465,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.05060525,0.0,0.0,Dec,1,1,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,20.0,2852.112,0.02896116,0.018865626,0.0,0.0,May,5,1,1,6,Returning_Visitor,True,True
9.0,156.63055,0.0,0.0,303.574,10460.344,0.0017753416,0.015357307,0.0,0.0,Nov,2,2,1,10,Returning_Visitor,True,True
3.0,326.4634,0.0,0.0,14.0,0.0,0.0,0.0027208838,0.0,0.0,Nov,2,2,7,1,Returning_Visitor,False,False
0.0,288.98618,0.0,0.0,1.0,0.0,0.0,0.0037130564,0.0,0.0,Nov,8,2,5,4,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,10.0,152.73863,0.049330004,0.04,0.0,0.0,Mar,1,1,1,10,Returning_Visitor,False,False
2.0,415.62674,0.0,0.0,60.133545,2514.9934,0.0,0.015383165,0.0,0.0,May,2,5,2,2,Returning_Visitor,False,False
17.400679,3398.382,0.0,0.0,46.40299,2205.1462,0.0,0.0060578366,80.89341,0.0,May,1,1,1,2,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,27.0,2917.2546,0.00748493,0.01975581,0.0,0.0,Nov,7,2,7,15,Returning_Visitor,True,False
20.337578,3320.5261,0.0,0.0,156.00133,5596.9604,0.0036949203,0.015857343,0.0,0.0,May,2,2,6,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,8.0,194.99565,0.0,0.0092695365,0.0,0.0,Mar,6,10,2,3,Returning_Visitor,False,False
26.941265,3398.75,23.916077,2533.9287,682.69055,63785.082,0.0033996047,0.011251175,8.733964,0.0,Nov,3,2,1,2,Returning_Visitor,False,False
10.0,203.6702,2.0,67.019745,32.0,1506.7914,0.005480361,0.023439953,0.0,0.0,Nov,2,2,7,10,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,15.0,549.861,0.016666668,0.03821498,0.0,0.0,May,2,2,3,4,Returning_Visitor,False,False
4.0,121.943405,0.0,0.0,43.0,671.1286,0.009467485,0.01833348,0.0,0.0,Mar,3,2,6,1,Returning_Visitor,False,False
6.4027367,168.50906,2.0,122.433586,6.0,220.326,0.0,0.026987288,0.0,0.6,May,3,2,3,2,Returning_Visitor,False,False
10.0,234.59991,0.0,0.0,73.72811,2667.4617,0.0053520254,0.022222223,15.721668,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
0.0,2.3082268,0.0,57.02833,18.0,0.0,7.859739e-05,0.057142857,0.0,0.0,Mar,1,1,3,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,37.0,1287.4133,0.0,0.013843617,0.0,0.0,Mar,2,2,1,2,New_Visitor,False,False
14.948955,3262.283,0.0,0.0,359.648,45329.613,0.003014393,0.014285714,0.0,0.0,Nov,2,2,6,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.19087806,0.0,0.8022701,May,3,2,3,1,Returning_Visitor,False,False
17.687965,3391.2314,0.0,0.0,67.79061,2962.4358,0.0023458279,0.0125,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
0.0,0.0,2.0,127.32725,8.250904,255.16267,0.014730091,0.026189696,0.0,0.8,May,1,1,3,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Dec,2,2,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,53.13121,1535.874,0.00385199,0.014747907,0.0,0.0,Dec,2,2,3,2,Returning_Visitor,False,False
6.0,153.06508,0.0,0.0,46.0,1556.6809,0.014993604,0.03333333,0.0,0.6,May,1,1,3,4,Returning_Visitor,False,False
13.871283,3398.501,4.958885,401.0752,48.0,2657.7656,0.0047905366,0.010959355,0.0,0.0,Nov,3,2,3,3,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,2.0,38.843864,0.0,0.1,0.0,0.0,Mar,2,2,4,18,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,34.55647,4975.3413,0.0,0.007853354,0.0,0.0,Mar,1,1,3,1,Returning_Visitor,False,False
3.0,117.808136,0.0,0.0,11.287893,470.887,0.0,0.011111111,0.0,0.0,May,1,1,1,16,New_Visitor,False,False
5.0,94.80695,0.0,0.0,78.73601,1825.1753,0.010083297,0.05,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,46.83041,1595.4124,0.0,0.0,0.0,0.0,Nov,3,2,1,2,New_Visitor,True,False
0.0,0.0,0.0,0.0,85.670906,2769.6658,0.0061656516,0.016666668,0.0,0.0,Mar,3,2,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,35.0,878.27,0.03333333,0.08336132,0.0,1.0,May,2,2,4,3,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,2,2,1,4,Returning_Visitor,False,False
2.0,2976.7512,0.0,0.0,67.82594,1378.755,0.0025096908,0.054858718,0.0,0.0,Nov,4,1,7,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,92.59035,0.0823295,0.1,0.0,0.0,Dec,3,2,3,1,Returning_Visitor,False,False
16.74883,3398.75,0.0,0.0,276.28354,53491.816,0.0023361263,0.00874878,0.0,0.0,May,2,2,1,2,Returning_Visitor,False,False
16.462732,3398.75,0.0,0.0,54.28058,5828.252,0.01793817,0.030940883,17.017725,0.44759077,May,3,2,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,7.0,175.23134,0.0,0.025,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,8.0,213.21059,0.0884343,0.1,0.0,0.0,Dec,3,2,3,13,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Dec,1,1,1,13,Returning_Visitor,False,False
9.25268,2709.7944,4.0,376.47736,74.927536,3861.9202,0.01871223,0.037917916,0.0,0.0,Dec,3,4,7,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,7.0,140.68646,0.0,0.04225635,0.0,0.0,Dec,2,2,4,2,New_Visitor,False,False
0.0,0.0,2.0,135.76979,14.0,547.08594,0.0,0.020645311,0.0,0.0,Dec,2,2,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.0,165.7107,0.2,0.02,0.0,0.0,Mar,2,2,3,3,Other,False,False
1.0,140.31436,0.0,0.0,16.0,12270.181,0.0,0.019276194,0.0,0.0,Nov,1,5,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,27.0,1234.3082,0.0,0.01,0.0,0.0,Nov,2,5,1,6,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,11.0,411.57068,0.0,0.006511849,137.98936,0.0,May,2,2,3,4,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,7.0,156.74046,0.04,0.09010141,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,276.33636,0.0,0.04991659,54.167843,0.0,Nov,3,2,1,2,Returning_Visitor,False,True
7.0,139.05568,1.0,21.614573,35.0,745.56384,0.0039324546,0.027610376,0.0,0.0,Mar,1,1,1,2,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,10.0,235.82759,0.06666667,0.101796456,0.0,0.8,May,2,2,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,29.215616,146.48894,0.03356401,0.026444174,0.0,0.0,Jul,1,1,3,2,Returning_Visitor,False,False
2.0,0.0,17.709229,0.0,71.67776,0.0,0.0,0.0036096233,0.0,0.0,Nov,7,7,6,5,Other,False,False
0.0,0.0,0.0,0.0,3.0,52.69952,0.05443357,0.12011325,0.0,0.0,Dec,2,4,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,148.01408,168.40889,0.0,0.028582182,0.0,0.0,Mar,2,2,3,13,Returning_Visitor,False,True
9.0,3397.8557,0.0,0.0,32.0,956.3882,0.0,0.003129383,0.0,0.0,Mar,2,2,7,2,Returning_Visitor,False,False
21.77717,3398.75,0.0,0.0,147.50092,11698.159,0.003749867,0.00952381,0.0,0.0,Nov,1,1,3,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,69.29178,0.039980013,0.06666667,0.0,0.0,Mar,1,1,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,16.0,272.49756,0.0,0.03093898,0.0,0.0,Nov,1,2,1,6,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.2,0.0,0.0,Feb,1,1,1,15,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,21.0,1566.7336,0.026627779,0.05309886,0.0,0.6,May,1,1,6,3,Returning_Visitor,False,False
2.0,82.443665,4.0,0.0,61.629013,446.31854,0.2,0.046561506,0.0,0.0,Nov,1,1,1,1,Returning_Visitor,False,False
5.0,129.95908,0.0,0.0,23.040924,805.7225,0.0,0.007947487,127.28385,0.0,Nov,2,4,1,3,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,11.0,45.662403,0.2,0.057142857,0.0,0.0,May,3,1,2,2,New_Visitor,False,False
0.0,2668.948,0.0,0.0,39.0,7871.527,0.2,0.03333333,0.0,0.0,Aug,3,2,7,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Nov,3,2,3,1,Returning_Visitor,False,False
0.0,164.4308,0.0,0.0,13.0,0.0,0.0,0.016666668,0.0,0.0,May,3,2,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,62.35074,0.05200421,0.1065407,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,False,False
5.0,74.058495,0.0,0.0,5.0,114.213,0.0,0.013333333,0.0,0.0,Dec,2,5,1,6,New_Visitor,False,False
12.991034,3398.75,0.0,0.0,33.24736,3291.4253,0.02546634,0.04286114,0.0,0.0,May,3,2,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,61.99733,0.0,0.1,0.0,0.0,Nov,1,1,1,13,Returning_Visitor,True,False
4.0,57.179474,0.0,0.0,5.0,24.317822,0.0,0.0077882768,0.0,0.0,Mar,3,2,7,2,Returning_Visitor,False,False
5.0,65.83617,2.0,279.84177,28.0,1499.3954,0.0,0.008660861,0.0,0.0,Nov,3,4,7,2,New_Visitor,False,False
0.0,0.0,0.0,0.0,38.0,1741.6635,0.019793382,0.02643834,0.0,0.0,Dec,3,2,1,1,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,6.0,9.204777,0.0,0.06666667,0.0,0.8,Oct,1,1,2,4,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,10.0,25.14992,0.0,0.06666667,0.0,1.0,May,2,2,2,20,Returning_Visitor,False,False
0.0,0.0,3.0,0.0,3.0,0.0,0.2,0.015559483,0.0,0.0,Oct,2,10,7,20,Returning_Visitor,False,True
5.0,136.6795,0.0,0.0,41.0,1506.308,0.0,0.0046474827,105.790634,0.0,Mar,2,2,3,1,New_Visitor,False,True
0.0,0.0,0.0,0.0,2.0,35.866962,0.0,0.1,0.0,0.0,May,2,2,3,13,Returning_Visitor,True,False
4.0,158.3453,0.0,0.0,14.0,508.64496,0.0,0.0,318.0432,0.0,Oct,2,2,1,2,New_Visitor,False,True
3.0,63.024643,0.0,0.0,13.0,405.5473,0.024995707,0.06041243,0.0,0.0,Nov,2,2,3,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,58.224472,0.07313013,0.12767254,0.0,0.0,Dec,2,2,4,1,Returning_Visitor,False,False
26.100061,3398.4978,23.861225,2548.2725,614.238,61018.777,0.004533558,0.017255794,4.465614,0.0,Dec,2,2,1,1,Returning_Visitor,True,False
15.009513,2947.5195,17.369259,2388.172,162.29335,6381.22,0.011324971,0.01799516,0.0,0.0,Dec,3,2,6,2,Returning_Visitor,True,False
