Length,Width,Size,Conc,Conc1,Asym,M3Long,M3Trans,Alpha,Dist,class
34.98903,31.200283,2.890517,0.35212407,0.19902775,-10.389694,22.344095,19.240944,12.530575,39.860382,h
18.960527,12.874616,2.5326788,0.47408786,0.2452003,10.58476,5.473983,7.400233,44.85997,89.91348,g
22.34071,2.1115909,2.1797328,0.79630274,0.4759708,-6.0039635,14.10508,2.8944075,3.1279507,164.67566,g
296.69366,246.29462,5.3231797,0.013117315,0.00030214907,-446.47382,-327.13275,-190.24602,75.24157,141.9206,h
89.37764,35.755695,3.3422098,0.12743522,0.06614727,-100.411064,70.870476,-25.672585,7.2594986,234.85567,g
48.53077,31.965092,3.2966,0.16492026,0.08960839,55.780224,25.051859,17.345053,5.3686814,132.26424,g
16.20168,11.927954,2.2410486,0.5946753,0.31696156,4.3620086,12.436832,6.444366,73.630646,93.023544,g
31.854046,16.968534,2.74129,0.45556387,0.19979425,32.14762,24.242561,10.919191,56.465336,167.71458,h
26.24074,19.15916,2.705566,0.40994024,0.23276648,4.438305,-14.932449,10.901447,30.766764,182.73277,g
21.39771,12.204566,2.4335675,0.538028,0.3741062,3.2138236,26.396194,8.682228,22.011591,177.6538,h
67.99497,24.668488,2.978011,0.19558807,0.09934607,-61.0976,48.222958,-7.7880735,2.0276067,234.39615,g
202.56029,256.16553,5.3233,0.0131,0.0003,371.17697,198.44754,-113.93405,5.9948587,204.33475,g
28.302807,10.991494,3.1842825,0.38090235,0.35456887,41.265865,5.9303045,-2.9490983,18.119905,216.63585,g
21.882648,11.853282,2.429504,0.5402058,0.28991443,18.474516,17.676533,-13.403196,45.18871,139.44623,g
35.300423,18.180466,2.509197,0.34616184,0.1854625,51.314484,20.833302,-17.706692,18.084637,115.48445,g
260.996,199.64114,5.2900476,0.015466757,0.00081242045,-315.48236,-316.99588,162.57288,68.95024,270.27533,h
32.22012,15.605456,2.3784423,0.46983615,0.32303703,40.891495,31.779198,14.366199,47.56755,220.42044,h
11.526719,15.094292,1.9637088,0.7686545,0.4061127,-25.320045,2.015255,19.898457,86.11242,218.86368,g
77.5858,28.750195,3.1776488,0.16790965,0.090429634,-103.543785,-42.431694,-21.536716,1.0998024,121.424225,g
236.47646,42.1497,3.457361,0.105292074,0.056903325,227.9397,235.28143,-12.944341,88.62185,70.6462,h
60.094456,21.910767,2.8170664,0.23277281,0.14291866,-58.85386,46.370255,15.858425,8.915922,256.53308,g
60.122353,19.425844,2.8449774,0.3343975,0.18666203,57.62775,-26.108088,10.9222,29.668066,174.91568,g
27.810246,10.8893175,2.596188,0.5068714,0.272337,37.06594,20.709087,-3.7782063,0.8399563,155.68149,g
34.048313,11.65002,3.2926621,0.25837216,0.2708331,13.469804,17.345127,-3.7446384,27.369286,140.13683,g
98.21373,28.530375,3.2248583,0.25552505,0.12550113,27.453825,91.46918,-12.117661,4.709514,191.82253,g
36.656887,27.625801,3.2098198,0.19220054,0.13035136,38.115364,37.184692,11.265783,10.037528,127.99309,g
12.843037,0.0,2.3462617,0.8925545,0.6745882,-18.673103,-11.780786,-6.56763,55.746796,183.26862,h
34.385223,23.519579,2.544915,0.3251019,0.17467059,48.672478,-25.923029,-20.59549,16.12397,215.75717,g
208.68968,253.23598,5.3233,0.013101728,0.0003,559.72284,188.77867,105.29938,3.1811328,217.14789,g
12.851923,10.880084,2.1925368,0.70533985,0.37360096,8.459184,-5.249614,-5.0704355,47.44139,109.95978,g
28.945412,0.0,2.8408055,0.5938681,0.34433147,42.56673,25.037066,0.62940735,19.82673,161.38707,h
63.133083,25.974018,3.1778646,0.18479984,0.09982738,-72.135895,-36.556507,-18.936823,1.5646666,124.35712,g
203.98773,256.1217,5.3233,0.0131,0.0003,566.80444,221.46672,-153.23608,5.031701,198.93692,g
31.968956,17.411243,2.8350978,0.3600974,0.2018672,18.062206,23.158857,10.692459,14.936798,136.70764,g
12.902168,0.0,2.4319606,0.893,0.6752,1.0206089,-8.026736,12.692553,77.54196,199.03448,g
37.570408,16.646416,2.8443577,0.30360448,0.16377027,-1.7324746,22.307152,6.65255,0.059884667,206.64624,g
309.59918,135.9598,3.293754,0.207937,0.10716894,-449.7786,238.321,85.16874,50.66679,120.84988,h
38.94028,10.749671,2.4173305,0.42474735,0.22246583,52.019535,36.569782,-9.016254,25.733057,229.01842,g
17.44492,12.07279,2.4499357,0.53573775,0.27067262,14.580802,-7.161344,-14.16084,65.288216,206.41861,h
12.927461,10.069871,1.9426095,0.76097745,0.39511415,-34.421165,-3.0669255,-11.003945,0.30995688,128.52713,g
23.797348,20.661251,2.6810875,0.36257076,0.22284433,-17.424213,16.288054,-16.70854,8.3066635,236.71686,g
12.990418,0.0,2.4030526,0.893,0.6752,0.68020743,-8.966514,3.8463016,15.722983,57.615665,g
23.428959,15.261067,2.485433,0.46408084,0.26092038,25.597862,16.03687,10.641448,11.392568,177.67961,g
81.16906,10.057944,3.1169949,0.28964293,0.16150653,74.15687,48.68505,-3.4537435,66.33588,38.004265,h
310.61,238.04141,4.3099813,0.06885289,0.029330617,-449.9526,238.321,165.94394,89.99778,26.275227,h
29.158041,14.825047,2.6757736,0.41087627,0.21178333,22.25941,11.490891,-10.690748,9.406609,226.06511,g
48.9791,19.781893,3.1921387,0.21153913,0.11336957,36.305565,35.164627,14.310796,1.7708882,111.778595,g
37.58612,21.970276,2.692241,0.31076854,0.16606472,-46.99507,31.533234,19.142456,88.81633,199.2165,h
48.447166,19.511251,2.7272737,0.17282994,0.11013021,33.397823,11.458866,-5.476139,7.363744,243.65388,g
30.050217,14.586852,2.4620695,0.39402077,0.19987363,29.68145,22.802122,12.877302,15.826696,88.834724,g
94.460396,38.71183,3.181362,0.14794809,0.07584883,65.651344,79.81315,-8.183756,19.031975,236.6053,h
27.505774,9.681706,2.3663723,0.47530428,0.25317198,37.45373,20.929441,2.7087936,5.2844205,199.67456,g
98.677246,28.396646,3.5707896,0.118482396,0.061702117,66.65082,95.33532,-8.287763,4.952966,222.87175,g
21.859331,15.491354,2.6711144,0.3850639,0.18477239,23.172306,46.262863,-5.6492267,1.1068969,202.18375,g
13.00627,7.475803,2.123845,0.8896655,0.6743334,-15.096008,-5.5756445,10.837747,79.791275,204.0208,g
249.95702,221.50185,5.3229084,0.01317175,0.0003097278,-323.5257,-235.06767,-97.182785,87.73971,242.9496,h
256.75378,128.4491,3.466755,0.11573844,0.061378367,549.7633,-204.58925,-117.25398,61.23522,137.44035,h
31.918331,22.987291,2.1494818,0.24353214,0.3070625,47.530922,23.420906,14.987879,13.378209,196.63918,g
13.000225,11.305003,2.2818842,0.5601486,0.32508573,-9.150539,34.57715,-4.359485,6.3538933,129.87662,g
296.31732,256.382,5.3233,0.0131,0.0003,547.2173,211.92953,179.82794,90.0,259.19727,h
7.720818,12.639249,2.5942976,0.71326554,0.42209268,17.029013,0.7704794,-12.478628,9.21722,112.947685,g
85.92405,44.022583,3.1980836,0.25396994,0.14698608,89.03839,68.28641,31.619625,18.676325,182.9869,h
71.838585,29.299799,3.2999196,0.19929314,0.10890295,-21.90311,-91.03684,-4.027922,7.3923955,374.33163,h
11.64067,11.511041,2.2047489,0.47332305,0.33639655,-40.25912,14.159591,-7.1728363,11.097535,144.78908,g
211.4743,254.21767,5.3233,0.01310203,0.0003,-75.169136,153.6663,141.16325,2.8062558,249.38467,g
22.730398,7.598664,2.1505208,0.59358346,0.3089283,-5.881313,14.855432,-4.437434,76.69757,123.0359,g
60.067535,29.71227,2.561294,0.12521473,0.15270983,-19.327719,89.59012,-5.1077504,14.639662,248.79959,g
26.58996,15.440628,2.4750044,0.45553568,0.2613763,-13.333085,-20.677912,10.488893,40.66574,178.50748,g
21.260586,12.022869,2.4682226,0.31133154,0.3150221,-1.155661,-7.8176794,-1.5015147,65.21697,140.02386,g
38.112328,7.185767e-05,2.636915,0.3904425,0.20038716,16.222292,22.934658,4.0853143,86.51998,211.45164,h
21.910522,0.0,2.239971,0.8488855,0.5473767,-3.7835553,-9.709862,-4.9108143,39.015686,123.156746,g
296.54776,255.89894,5.322399,0.013140531,0.00030524403,564.72534,238.11075,177.30699,81.646706,43.186703,h
29.828436,15.554928,2.5340326,0.41145587,0.2662053,46.081623,40.893127,12.757688,33.701195,216.21576,g
39.161625,11.197744,2.6987877,0.36151695,0.2493548,-56.748333,-28.343788,12.823702,57.72195,89.798386,h
11.662349,5.958023,2.12638,0.89083296,0.6702912,-18.379484,-6.1414065,-6.366225,50.058693,209.89597,h
178.9531,179.5845,5.3211765,0.013381807,0.00033795735,-77.95686,115.23852,82.44348,0.64380527,271.72238,g
41.096737,7.663174,2.235986,0.4346173,0.2218507,-71.21988,-28.54243,-3.941928,0.0011750412,117.35966,g
88.56086,20.368322,2.8497906,0.37263468,0.23387407,-69.48812,58.334404,14.126033,42.549477,303.71472,h
64.49875,21.529745,2.9106426,0.31122023,0.17760178,46.994637,-34.21033,-13.932464,2.6857455,277.9792,g
13.037062,7.814495,2.0868104,0.8345959,0.57564086,2.9714243,-5.821045,8.582165,89.99979,225.92569,g
77.35256,35.633797,3.2036705,0.1464335,0.076382674,-66.0028,-65.93201,27.883505,33.600674,60.87567,g
196.73965,244.31659,5.3232408,0.013120755,0.00030122415,-107.71275,131.40804,116.83323,2.067163,249.24239,g
22.712456,15.5064945,2.6955,0.49874356,0.23779666,-24.608295,74.75314,-7.286765,1.2343469,145.51411,g
48.122437,17.511833,2.806565,0.29119253,0.15606457,-44.451767,28.168814,-6.639825,5.5712805,253.59769,g
19.793747,15.454305,3.0415852,0.40640232,0.20363589,7.0450087,40.27931,-10.355532,31.694336,147.33437,g
45.179302,6.1708193,2.764441,0.37678322,0.19835012,11.116371,26.644924,4.329664,89.57674,103.56158,h
20.681917,14.528776,2.5877736,0.3893238,0.30135325,-8.968835,-10.605671,-6.356846,7.5824885,225.67313,g
23.374674,20.010511,2.6978693,0.2881387,0.21784896,31.3278,25.90524,11.714822,2.6138718,190.34756,g
42.11039,11.17491,3.5582342,0.37121132,0.20936505,30.799988,11.096163,-3.7299075,14.909926,179.8237,g
17.496557,0.0,1.9416317,0.7603352,0.38964012,23.678408,5.444946,2.01389,0.0,105.86655,g
30.840889,22.71798,2.8348517,0.28020096,0.16493207,26.704466,23.224947,-14.924949,17.119783,248.92426,g
106.44757,19.64767,3.1514072,0.20637694,0.109626755,81.85256,120.469154,-18.041111,4.8882875,225.09233,g
23.654242,14.94008,2.5871565,0.4521474,0.2246862,1.5002534,-14.075684,-11.739879,41.28862,224.61942,g
23.451788,6.618461,2.7965062,0.6324731,0.24050227,13.422643,18.0595,-1.183546,38.93682,183.56474,h
38.72951,23.600296,2.6394002,0.28263652,0.10380479,-17.766548,-9.423209,-13.012238,9.206249,143.65797,g
57.66735,25.637995,3.124244,0.25321186,0.11305123,63.21198,35.687347,18.131159,2.926181,168.14346,g
147.15543,44.961704,3.4771125,0.0996408,0.05329435,70.86169,142.73586,16.35316,49.67443,153.8506,h
37.267555,20.546394,2.7626653,0.3014461,0.1650455,45.25268,32.880444,-17.376143,0.00011017765,114.16848,g
21.618498,10.8826885,2.2486556,0.4897792,0.25429377,-21.803955,-12.248798,-6.3986096,10.4672785,64.919235,g
71.59064,16.392708,2.3860297,0.23018368,0.17154537,-32.056858,-17.869879,5.1491594,12.312674,114.164856,g
61.715103,16.978186,3.1908348,0.2070555,0.10302258,-6.3683076,34.82021,-5.1593146,3.3718045,234.78426,g
24.57172,16.580051,2.4583595,0.37993973,0.21093342,0.6069973,-5.093492,-9.086248,62.7465,147.81815,g
74.80417,15.030126,2.7571757,0.26773554,0.13929278,33.730835,-5.6785383,10.000183,33.02898,139.5865,g
97.5745,25.665346,2.9371288,0.15523963,0.08204132,177.28062,-68.529495,-12.1308565,8.133837,182.16228,g
28.3699,16.76883,2.480491,0.2866132,0.20419206,-15.403932,23.217558,20.159126,45.761734,221.53981,g
91.93471,35.014862,3.1312532,0.15477562,0.124925986,34.974728,34.126446,-15.2925005,19.755108,325.05566,g
50.002014,12.623475,2.5591998,0.5672216,0.13487446,-88.431366,-20.143564,4.525364,18.968483,204.18123,g
12.693986,10.645766,2.052371,0.74589926,0.3937296,10.457211,-4.483367,-6.912587,60.118385,171.56613,g
140.47209,90.47242,4.1316113,0.12685893,0.008517147,-129.65173,63.84751,78.90632,64.900154,321.59378,h
60.09586,19.581808,2.5754392,0.6124379,0.40764567,-65.98438,55.405624,19.889015,9.491354,284.44345,h
50.821625,16.893436,2.7627916,0.5504147,0.17095958,2.9007144,-32.015152,13.22583,0.5284414,223.4979,g
211.18051,48.60292,3.5240185,0.10906055,0.0619075,296.568,235.33864,-35.365677,1.0641629,134.89021,g
21.679825,20.075953,2.4471664,0.36236024,0.1866746,3.6889174,-4.752193,16.999796,66.57364,134.37671,h
13.134478,11.841489,2.4558277,0.6490969,0.36744377,26.888672,16.284555,12.914737,84.13712,129.55446,g
13.000438,10.366313,2.163533,0.7248325,0.38543192,22.069933,3.090252,-7.530674,11.849893,188.42259,g
21.307142,15.906772,2.3648708,0.5170555,0.26848704,-17.553864,29.16548,-5.315863,12.181618,269.50903,g
157.87555,110.781235,5.2305694,0.016843667,0.0013516818,-111.25184,107.73193,69.93452,2.7355409,261.4463,g
12.872987,6.672093,2.0564933,0.78235173,0.4478323,8.902424,11.77961,5.8111215,9.89155,200.87,h
41.510605,27.766825,3.0581865,0.22588795,0.12164064,35.522415,25.17978,20.643435,78.630585,21.40775,g
21.089256,6.6172853,2.0074794,0.70138556,0.35378736,35.127174,10.535346,-5.6778655,0.30347717,179.77843,g
19.570364,6.981853,2.0878103,0.7779255,0.4704252,-1.1740462,9.011648,-10.350555,43.567627,162.99408,g
20.975634,12.654555,2.373891,0.53720146,0.27279115,21.603832,13.604597,10.545905,53.780922,107.77831,g
75.09357,23.131556,3.3443606,0.19016004,0.102930404,-21.097158,42.41893,13.020639,2.225863,237.67078,g
78.94965,17.829704,2.7558432,0.43563706,0.041098576,11.360039,16.346735,-7.4084687,9.483756,141.66869,g
271.22278,251.84966,3.7653272,0.07058007,0.03855027,-100.00314,-228.46423,172.78766,89.97639,110.22312,h
247.27153,45.80831,2.8414733,0.535681,0.35831925,-235.88342,-211.45677,-46.79301,6.5040293,132.6404,h
59.10589,15.724478,2.60236,0.28098327,0.288735,-59.686897,25.01277,13.327571,18.11408,197.24849,g
96.84547,42.523716,4.025339,0.07740979,0.03829061,104.26611,84.02619,21.730947,1.0517876,168.87874,g
27.267567,29.550182,3.106304,0.09127293,0.11904431,-3.2291532,47.0682,22.151028,3.4708967,259.52515,g
64.85611,34.310574,3.503553,0.14237641,0.074184276,42.0943,47.515945,27.660595,5.488867,210.73758,g
86.75053,16.406498,2.9982522,0.29258406,0.16638605,-24.41388,66.54973,9.476621,3.8216357,318.6517,g
32.062374,21.266125,2.6670897,0.34632555,0.19194993,-22.568642,-23.064093,17.381132,85.31294,1.3768406,g
46.88712,16.443207,2.9808033,0.25842282,0.14022541,32.07891,13.077461,8.23045,8.845884,215.02869,g
38.36642,38.65507,3.5782645,0.21986914,0.117286496,15.628629,20.659193,-22.705029,85.27306,1.2826,g
105.67017,41.82242,3.7917354,0.13310339,0.06967953,91.51115,95.126785,-32.544315,1.742114,294.7123,g
47.68118,10.92979,2.5420964,0.54626095,0.27397418,-2.3478324,-25.532932,7.9420724,29.67216,101.02057,h
25.660048,20.860548,2.954045,0.36167693,0.1662296,-4.071053,1.64575,-17.322916,0.0,82.50631,g
42.74466,22.76583,3.117095,0.22172502,0.11856837,-2.5821767,31.710613,-10.228348,0.5785327,125.30905,g
35.458992,9.300263,2.672115,0.34732646,0.23541819,0.029584397,28.57323,7.755523,64.2377,183.76813,h
60.27749,26.978941,2.8197336,0.3643659,0.13872035,32.687176,20.245064,12.6981945,52.615467,251.94185,g
202.5059,252.11804,5.3233,0.0131,0.0003,536.1316,198.78334,100.07886,2.3615038,216.1731,g
4.96739,10.413135,1.9413055,0.7894125,0.43347022,-2.3415391,-6.9437017,-3.922681,45.954384,208.0985,h
33.953075,14.4489975,2.8899028,0.5760217,0.20270376,-27.342604,12.626406,11.414764,5.539193,146.08072,h
15.956879,13.132798,2.3300157,0.56516343,0.3116032,6.8933325,8.384604,-5.867057,56.113346,62.20873,g
99.107315,33.58565,3.5904975,0.13688493,0.07046097,-150.68895,80.09198,-25.24829,0.29753888,281.85577,g
130.67313,30.076757,2.8454547,0.19914675,0.10451787,-222.95091,122.255,24.252481,17.050632,62.826256,g
74.61537,26.451653,3.471073,0.2320869,0.1308571,18.088324,70.22606,-18.675917,1.361649,317.4397,g
42.598373,12.631516,2.575851,0.29562727,0.14117761,-64.048775,35.873466,8.366468,8.909925,166.61597,g
101.25725,29.574196,3.2951877,0.15849024,0.07682979,-203.63242,60.96615,24.201218,32.877644,208.86555,h
224.14609,85.4423,3.29335,0.18432178,0.097233,514.4025,184.19342,-80.41031,13.708821,270.37552,h
34.622364,21.296797,3.0744963,0.32174882,0.2385712,34.09293,57.286102,-5.21876,76.34857,277.31946,g
31.795904,24.782429,2.7487216,0.32936245,0.19246463,21.118149,27.701889,-19.6665,37.845184,109.40618,g
28.861622,16.898779,2.817188,0.35474545,0.20450845,3.3748684,-19.412376,10.567268,36.106018,150.49477,g
29.8842,13.955631,2.6887622,0.37736496,0.20340148,11.430579,21.085545,-7.2030206,28.832914,170.17339,g
31.43584,0.0,2.0820787,0.61909133,0.3170281,57.788486,17.590807,-0.20094545,18.287779,71.97989,g
159.82745,123.95064,5.311816,0.013965502,0.00052195386,94.51295,137.84569,-57.499317,3.503132,220.48024,g
45.802624,20.247093,2.6204917,0.3071931,0.16402848,-61.39232,-29.27619,17.934992,9.554122,193.09679,g
246.47375,140.6692,4.0659494,0.07776137,0.036051266,-430.97958,232.11107,-160.52554,83.900055,236.13707,h
26.336111,11.588619,2.5832,0.68172884,0.27300426,-12.258976,12.250888,5.9382277,1.5971233,199.89438,g
18.728445,19.555742,2.7082846,0.34338576,0.20464359,11.2645035,-8.109546,-10.364054,20.772333,139.3277,g
35.195232,14.58296,2.611243,0.60705626,0.1393045,7.3363113,-23.28482,10.613988,29.155468,120.00138,g
21.340744,6.690998,2.0782037,0.7366468,0.41553083,19.699415,12.71321,1.5128691,87.23464,19.230427,g
54.314297,17.304552,2.9080687,0.22381434,0.11643206,62.137424,20.550152,-13.043139,0.12874734,211.67694,g
98.78219,11.665476,2.858089,0.3760926,0.22905737,23.58123,82.094154,10.974125,8.771011,93.259346,h
17.294392,15.90276,2.8215344,0.3044122,0.103348166,-53.358444,-7.4233913,11.0810585,7.3843412,233.04346,h
12.562849,11.342467,1.9428048,0.7334136,0.36750174,16.212046,-7.013953,-8.917132,78.82572,136.92003,g
21.952923,28.521452,3.2505863,0.21256548,0.11162383,81.02688,113.31741,17.38565,12.188982,212.88025,g
35.25726,7.7703266,2.358842,0.4087248,0.20780517,-16.10514,19.881266,-3.9895298,35.56213,81.23272,g
60.182777,15.541784,2.7859402,0.21979143,0.16588666,-5.8161273,38.979233,-2.9262924,74.1249,193.45181,h
73.93166,24.258821,2.856259,0.38738036,0.21123494,61.598915,60.27169,-18.939892,68.73202,60.007812,h
310.55655,253.7891,5.3233,0.013103149,0.0003,-449.93924,-331.40317,-203.91212,81.51245,1.3010303,h
30.898396,8.302245,2.475769,0.41439995,0.20457202,31.19102,17.232578,2.6374767,17.390821,203.93132,h
88.581795,10.742851,2.3552392,0.5736428,0.33997798,-49.501762,-32.53187,10.775175,0.44788432,112.34186,g
86.639305,36.301147,3.258286,0.18895046,0.10187438,9.511667,22.808123,12.958128,57.074524,283.96225,h
224.21886,253.71219,5.3114114,0.021313105,0.018569507,92.33178,90.98732,-59.42583,90.0,1.2826,g
24.254013,16.906275,2.5376794,0.30758402,0.1810945,2.199342,11.536753,-6.0293517,0.72360224,237.37117,g
23.18282,13.075403,2.5342364,0.37819198,0.21956,-17.040417,29.44168,-16.679781,4.4562984,197.04346,g
234.06866,129.27155,4.053213,0.053566944,0.022472547,-357.7437,170.44928,114.071175,51.008133,162.14008,h
28.599617,25.395111,2.788504,0.3143652,0.17347297,-18.410778,20.37312,20.346678,62.6093,75.19065,g
26.560015,3.551022,2.1674774,0.6716654,0.363405,39.473423,18.209284,-4.231292,0.4496336,154.32295,g
35.354412,12.604358,2.5339959,0.45424137,0.25920603,46.147278,21.523077,-11.405612,10.981274,138.21938,g
44.933376,11.019678,2.2186668,0.40535566,0.20610496,78.622505,-33.7341,9.489208,0.5619884,190.45705,g
31.58065,9.978116,2.4222398,0.5179024,0.28052154,-61.624905,16.526756,5.9773912,0.78647155,206.43396,g
11.452092,11.963482,2.0115595,0.7446622,0.38780338,-11.339011,-3.3606644,9.876591,56.404743,44.684532,g
26.84348,14.996466,2.7076588,0.37400046,0.16625834,-14.560651,18.109173,-5.9583597,80.66091,206.44658,h
12.199924,10.633908,2.075848,0.88999397,0.6702766,-8.75786,-3.3785567,17.242138,80.903824,135.24773,g
22.556364,20.266945,3.3221862,0.55809283,0.10379392,-4.537779,19.426662,-10.121209,19.255146,282.69662,g
21.76224,18.348564,3.3163888,0.12581682,0.19234753,4.4556623,-11.904509,-10.132325,31.5115,224.99478,g
77.62223,10.408913,2.7771778,0.39822552,0.23730318,43.595013,54.07862,-8.909419,71.377075,104.04519,h
18.131071,11.851457,2.6973517,0.48017123,0.27753878,-0.39600033,-18.781134,7.4322543,48.545506,161.82172,h
31.735998,18.172297,2.6955254,0.34061116,0.18549551,26.99318,22.325788,-16.433588,0.6337862,102.80406,g
206.96927,255.93411,5.3233,0.0131,0.0003,540.94165,217.18604,-108.612854,4.8595295,204.87375,g
57.268852,15.012017,2.5599957,0.24255972,0.2919076,19.657433,-21.051035,-8.699403,4.774378,134.37466,g
27.712559,11.816375,2.5501223,0.3604877,0.17894356,-30.301538,-62.231556,11.057368,17.816895,179.58391,g
244.8873,247.7496,5.312105,0.013481333,0.00059834856,-164.56456,-174.54697,175.01462,90.0,304.96872,h
35.702488,17.281887,2.7248652,0.4807812,0.29649052,44.58953,18.05526,5.049846,20.060635,148.28185,h
43.92578,16.941883,2.73435,0.49238053,0.18508005,48.053856,55.51008,-16.599377,6.712989,245.54489,g
30.57606,17.821997,2.6824474,0.29294008,0.15598892,-2.5753496,-15.43289,13.476951,4.287216,102.156296,g
90.17513,0.0,2.1460161,0.42131698,0.21853873,344.5779,55.805275,-3.9225516,2.4383624,204.06602,g
84.49184,9.2667,2.282581,0.38878465,0.20321782,127.9848,-99.334656,-5.866056,44.68172,1.2916331,g
299.25082,117.10942,3.4278789,0.13180178,0.073043354,574.17847,-246.03233,83.01036,43.797443,139.68626,h
91.46037,66.8428,3.0827901,0.28089935,0.19978996,67.06019,66.61466,-28.78721,45.380413,1.2880089,h
18.135546,6.6646757,1.9423566,0.76979065,0.41295186,23.473429,3.9866352,-6.605448,7.5223374,200.8757,g
34.404957,15.80244,2.800105,0.35207522,0.2279496,2.6930835,32.204823,15.121235,4.9686637,118.38032,g
21.744415,10.781913,2.2576425,0.59772986,0.3181638,1.1421115,18.91687,-10.153869,74.48942,206.21738,h
12.369955,11.03596,1.9451389,0.79999286,0.4561608,17.118666,-6.6335664,10.772227,17.51933,123.77579,g
101.447105,22.813217,3.1480818,0.32219967,0.1756367,-36.776917,-80.47883,-10.850964,8.882569,324.54416,h
23.936663,0.0,2.1096098,0.7161225,0.41062137,-45.88696,-34.562675,-7.1926765,83.0694,186.424,g
77.46084,32.08745,3.5599189,0.17611916,0.09619875,4.5962324,-38.61872,-20.532429,0.73368967,296.70935,g
57.29543,19.970476,3.0421305,0.11170206,0.16395403,-26.328703,18.086132,11.210856,27.821644,282.3571,g
37.113026,53.92469,3.3837478,0.12258577,0.055127885,22.098295,28.59802,-7.2273974,2.7552211,94.403984,h
56.697906,16.157202,2.6645293,0.36039755,0.20339248,30.5479,37.61991,-7.2782173,10.837544,207.28171,g
21.239464,15.4972515,2.3844168,0.4816464,0.26349545,13.399413,-11.138033,-8.607644,17.326164,168.80896,g
30.128994,16.31695,2.4533334,0.20620759,0.12502061,2.5493536,29.04705,10.706678,12.079853,268.91177,h
12.476155,14.870829,2.012015,0.74827343,0.3956071,23.023846,-9.446472,-20.35233,53.69024,1.920553,g
12.558455,10.689802,1.9442096,0.7948316,0.44889796,-8.270713,-3.421402,-11.66927,34.36266,68.18894,g
