LIMIT_BAL,SEX,MARRIAGE,AGE,PAY_0,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT5,PAY_AMT6,default payment next month
30000.0,2,1,47.0,0,0,0,0,0,24632.648,13492.654,27953.383,0.0,3200.0,1000.0,0.0,0.0,0
370000.0,2,1,39.0,0,0,2,0,0,339349.97,312356.6,294653.9,272987.9,20459.184,20536.56,10031.643,8513.16,0
232622.77,1,2,30.0,1,-2,-2,-2,-2,-69777.0,-157264.0,-169983.39,-339603.0,0.0,0.0,0.0,0.0,0
340000.0,2,1,25.0,0,0,0,0,-2,8847.35,0.0,1684.0623,2114.2842,1498.1207,0.0,2063.6343,78276.516,0
30000.0,1,2,44.0,-2,2,0,0,0,21984.059,68781.23,16227.857,17759.18,1165.9265,0.0,0.0,2219.5122,1
200000.0,2,2,39.0,2,-1,0,0,-2,41333.844,50878.676,21544.078,731.31366,50981.047,0.0,1000.0,0.0,0
250000.0,2,1,40.0,0,0,0,0,0,168548.02,190431.86,109070.28,136460.31,5010.2607,7425.248,4546.303,10000.0,0
120000.0,2,2,33.0,2,2,2,2,0,108918.195,111973.88,111502.34,101582.62,0.0,7010.2944,2215.4844,3694.1833,1
210000.0,2,1,27.0,2,2,2,0,0,220615.05,229084.73,209492.38,197385.58,12107.475,11201.426,10000.0,7643.686,0
80000.0,2,2,29.0,0,0,0,0,0,788.7345,-1831.6102,76473.625,7161.5444,0.0,2007.8256,2000.0,3000.0,0
220000.0,1,1,46.0,0,0,0,0,3,2391.438,34494.45,47344.06,27226.924,1406.0311,2500.0,0.0,0.0,0
250000.0,1,2,32.0,-1,6,-2,-1,-1,1473.0155,27217.508,0.0,1451.2924,10000.0,8000.0,2000.0,1344.7615,0
831006.6,1,1,39.0,2,0,0,0,-1,3804.267,7860.218,7333.7554,199.61453,2020.6416,1557.9873,0.0,389645.78,0
120000.0,1,1,37.0,0,0,0,0,0,123836.6,79618.555,93280.64,69646.83,5000.0,3000.0,2749.2678,3000.0,0
50000.0,2,1,46.0,0,0,0,0,0,50916.26,67259.35,48122.96,65016.22,3898.2988,2513.817,1794.0791,3040.816,1
320000.0,2,1,34.0,0,0,0,0,2,44795.08,46560.406,48134.508,49959.6,2066.251,1809.3542,2000.0,1841.6576,0
200000.0,1,1,38.0,-1,0,2,2,2,15531.038,15248.122,14693.781,16474.75,3521.6553,4557.6655,1000.0,10000.0,0
80000.0,2,1,51.0,0,2,0,0,0,55075.47,65500.086,72722.484,75378.26,3700.3586,2000.0,4000.0,2000.0,0
156658.14,2,1,41.0,0,0,0,0,0,108556.41,45435.223,21836.746,19174.416,1695.8298,1800.0,0.51582515,1207.5248,0
878795.5,2,2,32.0,0,0,-1,-1,-1,3178.5642,2489.0024,1186.5468,1731.3087,1000.0,899.6808,1049.9907,175333.73,0
997484.25,1,2,32.0,-1,0,0,0,0,60617.57,320430.75,281330.8,196515.38,74546.766,856838.5,17396.785,15003.362,0
140000.0,2,2,37.0,-1,0,0,0,0,390.0,187.3531,13364.439,20872.182,848.0465,2000.0,1203.5507,3552.6106,0
110000.0,2,1,28.0,0,0,0,0,0,61365.426,54247.41,57019.2,57217.188,3473.2964,2967.4795,2056.3035,3009.1628,0
80000.0,1,1,28.0,0,0,0,0,0,661.22015,6796.4673,1575.0226,0.0,1578.3403,4000.0,1400.0,406.91327,0
180000.0,1,3,41.0,-2,0,-1,0,0,-4.22066,5366.3257,3595.294,150.0,1500.0,0.0,1000.0,7771.618,0
20000.0,2,2,21.019913,2,0,0,0,0,16408.076,9898.532,1582.5574,44942.27,1956.3956,0.0,1002.2825,538.548,0
10000.0,2,2,22.0,-1,-1,-1,-1,0,509.071,388.92316,359.94797,698.9601,486.9779,444.74133,0.0,778.71606,0
20000.0,2,2,26.0,0,0,0,0,0,5458.613,4184.19,6573.1753,3306.1152,1301.0813,1747.0637,590.24396,0.0,0
360000.0,2,2,39.0,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
300000.0,1,1,39.0,0,0,0,0,0,302606.94,300213.25,304950.53,304658.75,11126.061,11785.792,8000.8696,10000.0,0
10000.0,2,2,22.0,-2,-2,-2,-2,-2,390.0,272.9655,0.0,0.0,316.0,375.4103,0.0,0.0,0
10000.0,2,2,22.0,0,0,0,0,2,4957.968,5926.644,6410.6714,7709.9414,1298.0546,1194.0947,767.70013,0.0,0
320000.0,1,1,37.0,-1,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
110000.0,2,1,38.0,-1,-1,0,-1,-1,793.96027,12528.607,3203.275,5532.593,1000.0,1000.0,4698.4653,0.0,0
989397.0,2,2,38.0,0,0,0,0,0,983573.56,851717.25,889613.06,339716.88,50631.805,56486.46,29829.906,44675.223,1
500000.0,2,1,44.0,0,0,0,0,0,642132.44,525535.5,674926.8,730284.25,22164.865,23276.98,17895.219,14950.161,1
20000.0,1,2,26.0,1,-1,-2,-2,-1,433.3495,0.0,0.0,390.0,390.0,0.0,750.09344,713.43396,1
200000.0,2,1,25.0,0,0,0,0,-2,153107.25,136948.25,42402.043,0.0,5000.0,2502.8525,0.0,0.0,0
900830.8,2,1,55.0,2,0,0,-1,-1,3470.6675,4016.8293,1894.6672,4987.7783,1140.9315,1170.3337,2270.8345,398285.22,0
471687.06,2,2,46.0,-1,-1,-1,-1,0,0.0,499.37848,0.0,1987.9333,0.0,695.84076,417.03415,1179.3464,1
60000.0,2,2,48.0,-1,0,0,0,-1,3723.0935,18903.213,7143.0034,8053.363,2000.0,2300.4946,1467.5571,0.0,0
280000.0,1,2,44.0,0,0,0,-1,-1,29056.021,15507.004,1765.5082,795.9956,1800.0,1204.092,830.97406,0.0,0
150000.0,2,1,31.0,0,0,0,0,0,14611.486,14901.221,13218.585,4702.0796,2309.238,5006.9287,1354.9899,114897.445,0
10000.0,2,1,54.0,0,0,0,0,0,4108.531,4905.166,6067.6606,6801.062,1219.1393,1205.3035,435.00592,552.0059,0
100000.0,1,2,27.0,0,0,0,0,0,46892.64,57545.848,20934.732,6997.916,8042.799,40653.19,2600.0,415445.28,0
999927.3,1,2,45.0,1,0,0,0,0,983931.0,854895.0,891441.56,381857.22,0.0,107520.67,43081.125,55317.68,1
521263.84,2,1,51.0,-1,-1,-2,-2,-2,-69777.0,-157264.0,-170000.0,-339603.0,5951.7466,0.0,0.0,0.0,0
20000.0,2,1,38.0,0,-1,-1,-1,-1,1906.7211,439.30005,390.0,1707.3308,1000.0,800.3908,1998.5514,1251.9514,0
120000.0,2,1,28.0,-1,-1,0,0,2,0.0,18714.955,10012.527,2117.8438,0.0,23280.49,0.0,150.11879,0
150000.0,2,1,44.85701,0,0,0,0,0,143950.86,138756.81,130861.22,116792.12,5407.9277,6000.0,4831.8086,4320.583,0
80000.0,1,1,50.0,0,0,0,0,0,76299.18,77479.26,76231.19,71189.85,3000.0,2970.5264,2500.0,2586.0642,1
20000.0,1,2,22.0,2,0,0,0,0,14827.526,11699.822,13125.336,-339603.0,1611.5717,1322.7969,0.0,0.0,1
280000.0,2,1,26.0,0,0,0,0,-2,364079.7,344771.62,317702.62,-329641.56,31160.54,632295.44,1072.9065,115072.6,0
100000.0,2,2,44.0,0,0,0,-2,-2,35709.105,116.22312,0.0,0.0,1675.3876,0.0,0.0,0.0,0
180000.0,2,1,45.0,-1,-1,-1,-1,-1,379.2499,395.2089,390.0,548.4775,194.40573,511.73343,706.5908,1500.0,0
500000.0,2,1,35.0,-1,-1,-1,-1,-1,7584.1616,0.0,1267.8267,12619.105,7705.95,0.0,13899.185,2993.3057,0
230000.0,1,1,54.0,-1,-1,-1,-1,-1,4298.2036,22863.541,7005.401,1996.8362,4484.9165,25294.328,1884.7384,1100.0,0
230000.0,2,1,66.5622,-2,-2,-2,-2,-2,-66566.9,-3197.7322,-155522.66,-328765.72,0.0,390.0,0.0,316.0,0
10000.0,1,1,48.0,0,0,0,0,0,3236.699,790.77344,3541.2344,7872.917,1365.2195,0.0,1000.0,1087.2141,0
370000.0,2,1,30.0,0,0,0,0,0,220804.34,441012.1,45580.777,23780.902,23055.088,995336.8,20000.0,4000.4917,0
20000.0,1,2,22.0,2,0,2,2,2,7026.2812,10051.345,10247.042,8322.37,1145.0968,4709.279,0.0,391.7596,0
500000.0,2,2,76.422356,0,0,0,0,0,982964.94,251909.75,56.244385,115630.48,33220.242,5512.484,15000.0,4799.28,0
160000.0,2,2,32.0,-1,-1,0,0,-1,1379.4012,3777.603,6627.758,718.7014,2000.0,1117.9823,25.907873,10489.56,0
220000.0,2,1,41.0,2,2,2,2,0,232076.88,243660.47,231004.77,247598.36,0.0,20000.0,8011.289,10000.0,1
430000.0,2,2,29.0,0,0,0,0,0,35848.746,18600.713,4734.2783,0.0,3000.0,1307.2706,0.0,2008.0581,0
100000.0,2,2,41.0,-1,0,0,0,0,1057.1742,2429.393,3378.4514,318563.25,717.50903,1179.1385,370382.9,391604.78,0
541396.6,1,2,32.0,-2,-2,-2,-2,-2,-69777.0,-157264.0,-170000.0,-339603.0,0.0,0.0,0.0,0.0,0
10000.0,2,1,22.0,1,-1,-1,-1,-1,421.11224,326.71686,18.133984,415.85382,446.95444,376.9145,829.20953,749.0833,0
200000.0,1,2,32.0,0,0,0,0,0,1183.5863,14290.356,15269.596,19792.803,1156.3792,396.0,1794.2338,5004.659,0
330000.0,1,2,52.0,0,0,0,0,2,17659.162,17843.525,17327.172,28356.273,1755.8757,1440.2512,0.0,4000.0,0
20000.0,2,1,22.0,1,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
20000.0,2,2,22.0,-1,-1,-1,-1,0,396.0,326.95956,0.0,387.97522,383.76465,387.4551,0.0,0.0,0
530654.56,1,2,30.0,0,0,0,0,0,923629.8,792473.7,826465.9,562166.94,27942.473,37608.125,19967.48,15650.428,0
120000.0,1,1,32.0,0,0,0,0,0,108802.125,112465.69,112191.77,114433.12,5000.0,5283.166,8172.8823,4707.252,0
50000.0,2,1,52.0,0,0,0,0,0,12199.41,11279.411,10596.891,9578.238,1428.5781,1300.9009,744.72614,749.878,0
34027.11,2,1,44.0,0,0,0,-1,-1,2332.9985,2499.4404,1703.7185,763.90765,1053.5438,1021.1665,887.4273,190949.98,0
229967.08,2,1,29.0,0,0,0,0,0,48277.496,382012.38,294027.5,245334.58,6770.2646,1206884.0,8520.885,7932.625,0
499856.25,2,2,39.0,-2,-2,-2,-2,-2,14306.96,153561.73,269337.16,961664.0,29792.422,935257.75,411233.0,393419.22,0
999440.06,2,1,51.0,-1,-1,-1,-2,5,-7.1432114,-157264.0,-169976.44,-339603.0,141015.38,0.0,0.0,0.0,0
80000.0,1,1,37.0,2,0,0,0,0,71543.46,71795.75,69396.4,63071.242,3000.0,3000.0,2121.4824,2314.1765,1
10000.0,2,1,22.0,0,0,0,0,0,3767.04,4615.8584,5342.66,5323.9478,1228.868,1200.0,507.9546,697.6093,0
500000.0,1,1,40.0,-2,-2,-2,-2,-2,9222.753,1222.0984,13037.125,7771.3633,8491.247,1333.8732,8047.9937,10000.0,0
230000.0,2,1,59.0,-1,-1,-1,-1,-1,326.0,390.0,0.0,765.8263,122.71635,436.92566,1000.0,0.0,0
80000.0,2,2,28.0,1,0,0,0,0,109601.3,81496.77,67654.78,63769.02,0.0,3592.619,1541.9019,2000.0,0
1000000.0,1,1,58.3544,0,0,0,0,0,983931.0,855039.5,891492.4,664870.0,134919.7,164976.52,68080.555,57225.98,0
609714.06,1,2,34.0,-1,-1,-1,-1,-1,276.07684,390.0,0.0,2396.5283,12.341814,333.67316,3000.0,260.77963,0
80000.0,1,2,27.0,1,0,0,0,0,75016.87,73237.69,67000.3,52772.332,1000.0,3360.7927,2000.0,2000.0,0
50000.0,2,1,28.0,0,0,0,0,0,42791.24,40491.105,38057.746,36277.863,2000.0,1934.7703,1500.0,1746.1365,0
110000.0,1,2,23.0,2,0,0,0,0,105731.09,100734.27,93505.984,80938.57,4020.3071,4000.2593,2406.3506,2780.6648,0
130000.0,2,2,36.0,0,0,0,0,0,120385.22,116891.38,110971.98,97555.305,4859.0728,5000.0,3001.1194,3514.4236,0
180000.0,1,1,34.0,0,0,0,0,0,38718.86,120615.34,285460.56,111006.4,0.0,5000.0,10000.0,5274.571,0
30000.0,2,2,32.0,0,2,0,0,0,14666.047,11215.962,9080.442,5343.927,2448.3096,371.17792,418.5224,445.2432,0
160000.0,2,2,29.0,-2,-2,-2,-2,-2,19386.367,437884.12,16010.801,40573.523,17180.812,1216278.4,70536.305,14036.822,1
300000.0,2,2,30.0,1,-1,-1,-1,-1,0.0,390.0,1766.0315,0.0,0.0,444.83145,0.0,589.36664,1
50000.0,1,1,37.0,0,0,0,-1,2,21224.93,6020.818,5079.6255,18967.424,1600.0,0.0,0.0,1211.5134,0
50000.0,1,2,23.0,0,0,0,0,0,33649.082,28445.703,26552.277,29320.19,2000.0,2837.6648,7000.0,1200.0,0
240000.0,2,1,40.0,-1,-1,-1,-1,-1,0.0,402.86087,433.09125,553.7336,0.0,444.79102,743.6657,752.80035,0
210000.0,1,2,34.0,0,0,0,0,0,42880.363,37234.805,32844.664,29801.248,2000.0,1600.0,1200.0,1212.9655,0
1000000.0,2,1,54.0,2,0,0,0,0,983931.0,855086.0,891537.94,756016.75,128842.914,182274.03,41764.85,72445.61,1
290000.0,2,1,55.029564,-1,-2,-1,-1,-1,-69777.0,-157264.0,-169965.7,-339086.1,0.0,0.0,0.0,6818.372,0
20000.0,2,2,22.0,0,0,0,0,0,8068.9688,8636.788,9297.431,9365.541,1299.691,1268.5363,665.7186,654.9584,0
200000.0,1,2,29.0,0,0,0,0,2,182267.83,186939.6,176315.64,184162.19,8000.0,7795.3296,0.0,12063.801,0
295844.16,2,2,30.0,-1,-1,-1,0,-2,-69777.0,-44.948517,-167053.75,-339329.2,0.0,226090.86,0.0,0.0,0
10000.0,1,1,28.0,0,0,0,0,0,1709.8868,415.7408,407.58688,-339603.0,1500.0,1059.1556,0.0,0.0,1
535906.56,2,2,40.0,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10000.0,1,1,58.731987,0,0,0,0,0,9551.977,9998.099,9992.85,7382.6133,1300.0,1267.6433,0.0,390.0,0
995938.9,2,2,36.0,-2,-2,-2,-2,-2,-69777.0,-155035.28,-164596.72,-198740.17,0.0,760.5652,671.8928,1000.0,0
225968.58,1,1,51.0,1,-2,-2,-1,-1,-54631.254,-52319.867,-3981.577,167252.11,0.0,0.0,216367.1,0.0,1
30000.0,2,2,49.24882,0,0,-1,-2,-2,11909.669,3125.9497,0.0,0.0,1289.109,1000.0,0.0,0.0,0
280000.0,2,1,42.0,2,2,0,0,0,297241.5,287223.4,268851.66,236838.14,11265.343,7190.941,7935.5337,10000.0,0
200000.0,1,2,39.0,0,0,0,0,0,179632.95,181765.52,173323.62,171036.9,7556.708,8624.643,6217.745,9011.927,0
350000.0,2,1,60.060562,-1,-1,-1,-2,-2,-696.8916,-112459.516,-169631.55,-339603.0,638.5478,385.00723,0.0,0.0,0
80000.0,2,2,23.0,0,0,0,0,0,48905.26,48496.445,47747.496,45436.01,1800.0,2017.1373,1597.2928,1500.0,0
70000.0,1,2,24.0,0,0,0,-1,0,61830.727,54563.383,20174.041,18380.258,3814.4465,2000.0,8540.08,6480.1714,0
30000.0,1,2,27.0,0,0,0,0,0,22855.371,24996.73,24276.648,24718.773,2000.0,1673.5382,1390.7715,2048.5442,0
410000.0,2,2,28.0,0,0,0,0,0,14055.205,15038.938,15565.918,15462.626,1500.0,1446.3228,1100.0,1100.0,0
100000.0,2,1,32.0,0,0,0,0,0,189487.9,123395.375,90179.54,153352.3,10000.0,5551.8555,1615.082,6021.032,0
614945.3,2,2,31.012897,0,0,0,0,-1,425629.84,465609.4,463812.44,961390.9,31664.25,49898.37,408807.03,386215.4,0
470000.0,1,2,29.0,-1,-1,-2,-2,-2,-69777.0,-157264.0,-170000.0,-339603.0,1769.6254,0.0,0.0,0.0,0
118422.25,1,1,66.31846,0,0,0,0,0,106917.336,106322.94,103247.29,93194.52,4161.7695,4000.0,3000.0,3500.846,0
492030.1,1,1,32.0,0,-2,-2,-2,-2,808.98456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
150000.0,2,2,29.0,-1,-1,-1,-1,0,390.0,321.60605,0.0,266.82608,166.52242,313.58286,0.0,600.73047,1
290000.0,2,1,41.0,0,0,0,0,0,5918.5884,5087.082,37126.43,1406.9377,712.95294,1917.571,625.5527,286.59308,0
30000.0,1,2,43.0,0,0,0,0,0,29496.023,64243.582,4083.0215,24783.357,0.0,1600.0,0.0,3000.0,0
260000.0,2,2,38.0,0,0,0,2,0,268152.2,244562.88,222018.97,177264.77,10870.409,10751.728,10000.0,8067.1826,0
60000.0,2,1,23.0,0,0,-1,0,-1,3892.673,1308.279,0.0,390.0,2000.0,780.0,547.3235,10008.02,0
10000.0,1,2,26.0,0,0,0,0,0,6013.9585,7097.333,8562.417,9290.171,1340.1,1282.1619,800.0,838.4843,0
130000.0,2,2,27.0,0,0,0,-2,-1,10991.009,57980.656,19936.61,18844.758,12674.184,0.0,0.0,1499.6133,0
140000.0,1,1,31.0,0,0,0,0,0,48939.555,44690.22,31955.846,16566.215,3000.0,1692.6514,1264.2441,1446.9993,0
20000.0,2,1,56.0,0,0,0,0,0,16046.789,16921.133,17306.88,18053.26,1500.0,1433.8588,1000.0,1000.0,0
1000000.0,2,1,60.505558,-1,-1,-1,-1,-1,127433.49,477879.4,170815.64,-524.4907,404612.78,1224740.6,0.0,143757.53,0
90000.0,2,1,37.0,2,0,0,0,0,90899.02,86731.945,81518.54,77024.52,3451.9204,3445.4055,2797.572,3000.0,1
965912.9,1,2,34.0,-2,-2,-2,-2,-2,38202.047,34289.91,37644.57,48926.28,37989.89,46852.234,66153.26,44642.98,0
678465.2,2,1,55.0,2,0,0,0,0,970934.94,834604.4,879774.1,399022.66,40192.855,45197.24,45398.004,78301.34,1
10000.0,2,2,22.0,-1,-1,-1,-1,-1,396.0,326.85226,0.0,380.9334,390.0,370.50668,418.79263,591.7897,0
44036.36,1,2,27.0,0,0,0,0,0,28369.113,26962.104,24591.445,23133.307,1636.3657,1500.0,1000.0,1000.0,0
30000.0,2,2,22.512276,-1,-1,-1,-1,-1,647.06793,396.0,827.9086,0.0,780.0,439.03235,0.0,988.57996,0
150000.0,2,2,25.0,0,0,0,0,0,12165.569,17780.598,12223.466,20233.855,2000.0,1800.0,0.0,1500.0,0
420000.0,2,2,28.0,0,0,0,0,0,452113.75,419440.7,438782.03,519889.28,16991.283,17879.15,20058.361,14293.201,0
80000.0,2,2,24.0,0,0,0,0,0,72228.36,75108.414,74382.93,69207.76,3000.0,3001.512,2252.951,2768.9148,0
175539.88,2,1,41.0,-2,-2,-2,-2,-2,5367.869,6453.9883,2467.4841,2397.7148,5002.2075,7802.944,2000.0,1312.2274,0
30000.0,2,1,24.554623,0,0,0,0,0,15465.61,11628.607,8996.066,2289.253,1600.0,1363.003,927.6734,29845.22,0
20000.0,1,2,27.0,1,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100000.0,1,1,37.0,0,0,0,0,0,91877.03,87343.49,78325.195,68710.305,3592.3967,3700.3677,2117.5422,2500.0,1
140000.0,2,1,51.0,-1,-1,-1,-1,0,412.91226,666.2087,795.4096,16586.443,390.0,1000.0,5917.4985,22988.168,0
30000.0,2,2,22.0,0,0,0,0,0,30988.664,29973.498,28482.096,26806.117,1700.0,1589.4377,1022.132,1056.4087,1
500000.0,2,1,48.0,-1,0,0,0,0,112156.67,274130.78,273612.4,894034.44,33292.48,442847.94,181711.97,80902.93,0
300000.0,2,2,30.0,1,-1,0,0,-2,-69777.0,1523.9784,0.0,-327350.6,0.0,416837.75,0.0,453461.16,0
10000.0,2,2,22.0,0,0,0,0,0,3776.973,4146.7656,4919.312,5028.1714,1212.3458,1200.0,400.0,500.0,0
576882.0,2,2,51.0,0,0,0,0,0,947653.9,813710.25,871445.56,425759.62,31922.193,39115.184,30835.594,32224.377,1
820883.6,2,1,39.0,0,0,0,0,0,344349.28,310808.9,269661.56,231826.08,17970.176,15001.758,12006.182,15358.198,0
20000.0,2,1,22.0,0,2,2,0,0,9992.376,12570.139,9942.48,9002.068,2000.0,3000.0,644.3212,690.9257,1
999382.6,2,2,45.0,-2,-2,-2,-2,-2,186602.23,509546.1,192427.12,378984.97,120982.09,1223609.8,260052.17,308188.66,0
20000.0,2,1,22.0,0,0,0,0,0,9061.915,10410.872,10536.579,9375.787,1302.187,1290.3363,526.88635,682.7996,0
20000.0,1,2,25.0,0,0,0,0,0,20944.152,22051.28,21568.873,23228.322,1577.5143,1496.2568,1052.1229,1029.687,1
988573.56,2,1,42.0,1,2,2,2,0,983684.44,852503.94,890075.94,401656.84,20292.516,30139.012,15000.0,33832.42,0
80000.0,2,1,36.0,1,0,0,0,0,43890.227,46718.008,38500.637,47370.043,0.0,2604.0195,27536.81,6231.5874,0
999649.94,2,1,60.0,0,0,0,0,0,983931.0,854280.44,891009.25,364472.12,76542.8,102890.7,53389.92,69593.125,0
10000.0,2,2,26.0,0,0,2,0,0,3665.424,5202.3667,5394.124,6567.623,1300.0,1562.876,800.0,1000.0,1
100000.0,2,1,29.0,0,0,0,0,0,49237.58,105264.79,22042.152,3401.5168,3491.053,780.0,0.0,4505.6846,0
310000.0,1,2,30.0,-2,-2,-2,-2,-2,86128.016,100738.53,21153.812,98187.445,101048.83,123339.15,122642.125,51436.473,0
420000.0,1,1,50.0,-1,-2,-1,-1,0,-40964.543,-4369.865,0.0,39580.38,0.0,0.0,21763.9,423618.88,0
150000.0,2,2,27.0,-1,-1,-1,-1,-1,326.0,399.75873,0.0,0.0,0.0,597.9538,0.0,0.0,0
320000.0,2,1,42.0,1,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
999965.3,1,2,51.0,0,0,0,0,0,983931.0,854838.1,891270.6,527319.2,103647.01,133821.45,93238.54,70793.336,0
30000.0,1,2,27.0,0,0,0,0,0,33810.875,32957.117,31612.041,30649.982,1998.4103,1770.606,1500.0,1513.8252,0
10000.0,2,1,22.0,0,0,0,0,0,2875.9734,3517.3171,4148.5977,4744.9536,1184.6644,1192.7888,518.3076,723.1075,0
10000.0,1,1,54.5605,-1,0,0,0,0,6298.9966,5385.4497,4498.346,316.6534,0.0,1190.576,0.0,352952.72,0
993764.3,2,1,36.0,0,0,0,0,0,273594.56,282426.03,283046.9,266048.62,11968.424,11000.0,10000.0,8722.105,0
60000.0,2,2,32.0,-1,-1,-1,-1,-1,638.16425,665.9429,780.0,1156.3384,523.1535,1000.0,1235.0607,1000.0,0
280000.0,1,1,65.91235,1,-2,-2,-1,-1,157.71124,1106.2621,1261.5887,1046.8633,0.0,317.94803,1200.0,0.0,1
80000.0,2,2,28.0,0,0,0,0,0,35946.414,41558.45,46532.45,44488.887,1875.5574,3500.0,1600.0,1500.0,0
20000.0,2,2,25.0,0,0,0,0,0,16113.189,17030.87,17323.734,18000.791,1500.0,1436.2423,1000.0,1035.2905,0
10000.0,2,1,25.0,1,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
500000.0,2,1,33.0,-1,-1,-1,0,-1,636.2633,721.42633,16044.087,-339603.0,2894.4946,11377.512,0.0,30213.059,0
20000.0,1,1,66.468315,0,0,0,0,0,18407.2,17172.578,15054.691,10233.814,1424.6979,1400.5651,432.4827,598.2373,0
230000.0,2,1,34.0,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30000.0,2,2,26.0,0,0,0,0,0,27913.75,27784.596,27360.955,26006.209,1700.0,1500.0,1177.9335,0.0,0
20000.0,1,2,26.0,0,0,0,0,0,16899.168,17648.646,17820.16,18259.871,1600.0,1493.4222,1143.5417,1100.0,0
16545.115,2,2,22.0,0,0,2,0,0,7039.43,8476.546,7993.601,1474.2446,1269.5685,1500.0,0.0,0.0,1
119466.68,1,2,30.0,-1,0,-2,-2,-2,659.46173,387.7914,0.0,0.0,390.0,127.11964,0.0,0.0,0
230000.0,1,1,31.0,0,0,0,0,0,6705.948,5120.3,4762.3647,936.4661,1477.5137,1255.983,0.0,0.0,0
360000.0,2,1,31.0,2,2,2,2,2,393677.38,400280.94,440222.53,650594.1,0.0,27515.943,0.0,15007.535,0
300000.0,2,2,32.0,0,0,0,0,0,297843.62,293867.16,295505.44,276265.1,11069.961,12507.396,18204.309,0.0,0
150000.0,2,2,32.0,-1,2,-1,0,-1,699.17365,325.44183,1018.8629,780.0,1119.8625,0.0,1000.0,675.9319,0
998927.9,2,1,51.0,0,0,0,0,0,983931.0,853967.8,890894.44,335522.62,68427.84,92897.23,38598.14,55032.85,0
