LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
10000.0,2,2,1,61.90132,0,0,0,0,0,0,1513.1959,1831.714,1987.6849,2504.6401,3423.038,3743.6147,1119.2804,1142.0671,540.96844,300.0,315.60214,396.0,0
360000.0,2,2,2,23.0,0,0,0,0,0,-1,912364.56,958582.6,67071.49,0.0,-5089.612,960413.2,9000.0,0.0,0.0,0.0,414395.3,3000.0,0
70000.0,2,1,2,22.0,0,0,0,0,0,0,2052.5916,2249.298,2335.8743,2542.9434,2802.3113,2667.429,1225.3093,1107.8882,732.2551,372.7812,610.40576,436.92154,0
594242.25,1,1,1,55.0,-1,-1,-1,-1,-1,0,-70.260284,51391.88,489.72632,48073.37,221340.69,614119.06,86513.586,469.80627,34636.94,184724.03,102940.26,27969.281,0
40000.0,2,2,2,78.299965,0,0,0,0,0,0,39644.66,40075.2,38483.64,32822.65,30145.172,30844.08,2000.0,1937.4319,1500.0,1300.0,1500.0,1227.5857,0
10000.0,2,3,1,77.84003,2,-1,-1,2,0,0,138.34329,390.0,463.07684,947.2586,2007.373,2570.2476,1000.0,1030.7618,0.0,150.25412,339.7786,326.0,1
10000.0,1,1,2,22.0,0,0,0,0,0,0,2498.5652,2655.8801,2830.077,3365.1577,4469.251,4954.973,1219.0826,1171.3887,600.0,343.23434,762.8084,695.2714,0
140000.0,2,2,1,29.0,0,0,0,2,2,0,2981.5625,2564.9854,3580.7856,2653.5073,788.6626,0.0,326.0,1306.0317,0.0,0.0,0.0,307106.28,0
360000.0,2,1,1,30.0,0,0,-1,-1,0,-2,1405.1847,755.37274,47149.06,2903.194,0.0,0.0,192.57503,65268.93,1300.0,0.0,0.0,0.0,0
10000.0,2,2,2,22.0,-1,-1,-1,0,-1,-1,508.07196,765.34174,611.4166,415.24475,516.42456,762.50433,806.8605,784.5264,0.0,500.0,1041.513,49569.047,1
100000.0,2,2,1,64.123665,1,-2,-2,-1,-1,-1,-165580.0,-69777.0,-157264.0,-169964.34,-61372.0,-339474.0,0.0,0.0,1000.0,598.4043,0.0,0.0,0
497317.8,1,1,1,50.0,-1,-1,0,-2,-2,-1,171576.25,197240.75,854048.9,-166706.89,0.0,955682.8,68818.586,1226827.0,0.0,1315.6307,401948.44,6000.8477,0
998226.6,2,2,2,39.0,0,0,0,0,0,0,964457.56,983931.0,854030.3,890942.56,927103.44,348265.22,63422.91,85018.02,87746.32,91938.12,38138.22,63816.48,1
30000.0,1,1,2,22.0,-2,-2,-2,-2,-2,-2,33003.316,0.0,781301.3,-160566.5,-30639.775,-3573.6306,0.0,1227082.0,0.0,755.74133,0.0,0.0,0
993291.6,2,2,2,52.0,0,-1,-1,0,0,0,300.33057,433.2938,990.6403,1458.1447,1336.1394,1733.0212,326.0,636.47473,0.0,90.43415,156.33748,612.535,1
10000.0,2,1,2,22.0,0,0,0,0,0,-1,969.03107,751.81445,22316.865,14641.909,7240.943,477.58398,1052.6753,81732.17,700.0,204.3144,1000.0,0.0,0
999073.3,1,2,2,30.0,0,0,2,-1,-1,0,401696.66,497843.34,28977.625,268.91357,358660.4,424824.38,18535.871,0.0,2000.0,551089.44,11800.189,12643.547,0
999562.56,2,3,1,63.74173,0,0,0,0,0,0,964511.0,983931.0,854507.25,891154.94,927171.0,334983.38,73729.74,104693.625,88845.4,106861.41,45000.957,61837.23,0
1000000.0,1,1,2,35.0,0,0,-1,-1,0,0,925085.75,455565.1,-51163.477,0.0,75749.516,40520.066,49135.035,0.0,5022.7725,69022.766,1500.0,6000.0,0
1000000.0,1,1,1,63.236256,0,0,0,0,0,0,964511.0,983931.0,855086.0,891528.4,927171.0,875253.56,150373.48,174214.67,140531.08,185304.4,56400.914,65783.15,0
10000.0,2,2,2,22.0,0,0,0,0,0,0,2879.0493,2870.3845,3140.0325,3711.6506,4649.5996,4688.9624,1154.9596,1167.1384,640.36,319.8005,495.1774,590.9982,0
110000.0,2,2,1,22.0,0,0,0,0,0,0,105253.914,106449.49,103104.54,96668.82,80537.05,77793.92,4103.6685,4005.851,3244.6873,3000.0,2361.8555,3000.0,0
140000.0,2,1,1,29.0,0,0,2,0,0,0,391.0834,824.1628,938.95795,813.4974,1023.7517,765.8496,1500.0,19.709707,35.733402,245.19974,356.15353,306.4211,0
20000.0,2,3,2,78.99694,0,0,0,0,0,0,11726.065,13188.068,13645.684,13578.871,12728.954,13360.429,1359.5117,1300.0,1000.0,600.0,641.6896,536.6513,0
400000.0,2,2,1,37.0,-1,-1,-1,-1,-1,-1,0.0,308.2629,357.75668,0.0,251.63435,0.0,0.0,330.0899,0.0,316.0,0.0,195.03079,0
995970.2,2,1,2,58.0,0,0,0,0,0,0,964233.5,983772.44,853100.56,890169.44,926998.25,340912.72,67148.58,84861.42,69859.25,86925.57,49719.375,58144.605,0
1000000.0,2,2,1,56.0,-1,-1,0,0,2,0,216113.03,45484.055,12766.2,19614.97,15883.417,26410.059,20022.502,12.002872,5000.0,0.0,20848.465,0.0,0
150000.0,2,3,2,22.0,0,0,0,0,0,2,136676.53,139650.67,136592.52,127056.47,118656.484,106710.18,5473.7476,5132.0586,4500.0,6000.0,2000.0,3002.4705,1
10000.0,1,2,2,76.96102,-1,0,0,0,0,0,1206.5746,1921.9556,1833.8771,2604.952,3772.8235,4564.145,1001.05304,1152.1539,571.0946,316.0,500.0,526.80676,0
947261.75,2,1,2,30.0,0,0,-1,-1,0,0,508.07196,414.58072,822.7374,227.71819,390.0,277.0987,390.0,321.76462,0.0,0.0,0.0,176942.56,0
10000.0,1,3,2,22.0,0,0,0,0,0,0,1998.2404,2115.8906,2000.3668,2499.9536,3702.028,4058.984,1148.219,1119.1189,500.0,289.7852,514.2532,500.0,0
1000000.0,2,2,1,63.51969,0,0,0,0,0,0,964511.0,983931.0,854776.4,891344.9,927171.0,362552.75,86784.664,115586.0,100382.49,121566.49,44494.34,49549.74,0
20000.0,1,2,2,26.0,1,2,0,0,0,0,18823.008,18386.412,18857.135,18814.684,19115.791,18883.045,0.0,1382.2865,1009.2928,881.02374,1000.0,1000.0,0
10000.0,2,2,1,22.0,-1,-1,-1,-1,-1,-1,121.14037,334.48492,326.56857,0.0,390.0,0.0,226.38687,348.44427,0.0,407.60583,0.0,0.0,0
270000.0,1,3,2,22.0,2,2,0,0,0,0,301102.16,287813.12,286481.94,270209.16,256512.39,249591.7,0.0,11000.0,10001.842,9880.828,7934.9854,10000.0,0
987986.9,2,1,1,61.0,0,0,0,0,-1,-1,964511.0,983931.0,518886.6,-168765.2,-61356.914,961664.0,4204.2954,6500.0,0.0,0.0,414932.3,7021.4297,0
662740.06,2,3,1,63.551426,-1,-1,-1,-1,0,0,0.0,458.24023,736.6328,788.5044,1096.4395,1321.1499,320.70618,498.78207,345.93185,147.44612,289.57532,300.70734,0
50000.0,2,2,1,49.0,0,0,0,0,0,0,48051.273,48542.605,47654.395,44579.49,42208.086,41276.902,2000.0,2000.0,1838.2043,1659.2235,1600.0,1772.1863,0
991950.4,2,1,2,31.0,0,0,0,-1,0,0,2470.6748,2188.6448,1587.2177,1722.5564,849.4326,1342.4005,1186.4451,490.32098,1300.0,0.0,488.56488,659.55865,1
523942.53,2,2,1,23.0,0,0,0,0,0,0,897594.75,935118.6,799758.4,863694.4,901223.56,431430.1,30022.342,38453.184,24660.2,31189.35,20856.025,29547.572,0
999876.2,1,2,1,58.852345,1,2,2,-1,0,0,90744.016,49155.21,5019.596,4387.3784,2054.8276,282269.03,2965.181,0.0,3000.0,0.0,280437.66,2521.7375,0
120000.0,2,2,2,22.0,0,0,0,0,0,0,56244.133,38456.54,318868.06,182985.84,115849.445,97752.586,3327.235,1198158.5,4000.0,3809.1008,2200.0,2826.2112,0
140000.0,2,2,2,27.0,-1,-1,-1,-1,-1,0,0.0,348.4892,319.5454,0.0,332.28973,154.32364,148.7263,326.0,0.0,390.0,0.0,509.3698,0
10000.0,1,1,2,22.0,0,0,0,0,0,0,1520.0896,1708.2767,1667.5607,2087.64,3053.7886,3455.2383,1183.201,1119.212,499.68787,300.0,700.0,628.8052,0
