age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
42.0, Private,221167.19, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,99.0, United-States, >50K
53.0, Private,193375.17, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
38.213566, Private,212828.66, Masters,14.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
28.0, Private,307617.28, HS-grad,9.0, Never-married, Craft-repair, Unmarried, White, Male,0.0,0.0,40.0, United-States, <=50K
21.0, Private,466434.5, 11th,7.0, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0.0,0.0,40.0, United-States, <=50K
90.0, Private,35859.062, Some-college,10.0, Never-married, Transport-moving, Unmarried, White, Male,0.0,0.0,99.0, United-States, <=50K
35.0, Private,217363.36, 12th,10.0, Divorced, Tech-support, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
43.0, Private,35652.125, Bachelors,13.0, Divorced, Exec-managerial, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
25.0, Private,331124.3, 7th-8th,13.0, Never-married, Tech-support, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
54.0, Private,141973.69, HS-grad,9.0, Divorced, Other-service, Unmarried, White, Female,0.0,0.0,40.0, Honduras, <=50K
21.0, Private,117716.51, Bachelors,9.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
66.0, Private,34531.656, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
41.0, Private,340465.25, 11th,7.0, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0.0,1902.0,40.0, Jamaica, <=50K
27.0, Federal-gov,327801.06, Bachelors,13.0, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0.0,0.0,65.0, United-States, <=50K
24.0, Private,192986.86, HS-grad,7.0, Married-civ-spouse, Priv-house-serv, Not-in-family, White, Male,0.0,0.0,36.0, United-States, <=50K
18.0, Private,27363.127, HS-grad,9.0, Never-married, Adm-clerical, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
38.0, Private,358898.75, Some-college,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
20.0, Private,274398.75, HS-grad,9.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
28.0, Self-emp-not-inc,262932.22, HS-grad,7.0, Married-civ-spouse, Sales, Not-in-family, White, Male,0.0,0.0,30.0, Germany, <=50K
21.0, Private,182626.58, HS-grad,9.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
28.0, Private,69232.17, HS-grad,9.0, Never-married, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
26.0, Private,126648.984, Some-college,10.0, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0.0,0.0,40.0, United-States, <=50K
18.0, Private,261184.23, HS-grad,9.0, Never-married, Other-service, Unmarried, White, Female,0.0,0.0,6.1379156, United-States, <=50K
24.0, Private,161048.4, Some-college,10.0, Never-married, Sales, Unmarried, White, Male,0.0,0.0,40.0, United-States, <=50K
46.0, Private,103933.61, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,15193.995,0.0,55.0, United-States, >50K
18.0, Private,82987.195, HS-grad,9.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,3.1884427, United-States, <=50K
39.0, Private,148222.38, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0.0,0.0,80.0, United-States, <=50K
35.0, Private,341101.5, Assoc-voc,11.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
34.0, Private,328072.2, Some-college,10.0, Separated, Sales, Unmarried, White, Male,0.0,0.0,40.0, United-States, <=50K
44.0, Private,21664.336, Some-college,10.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
27.0, Private,80147.49, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,60.0, United-States, <=50K
36.0, Private,428636.97, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
22.0, Private,226504.81, 12th,10.0, Never-married, Sales, Unmarried, White, Male,0.0,0.0,40.0, United-States, <=50K
22.0, Private,368484.97, Assoc-acdm,12.0, Never-married, Transport-moving, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
22.0, Federal-gov,95266.96, Some-college,10.0, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
30.0, Private,201535.16, HS-grad,9.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
54.0, Self-emp-not-inc,117168.48, Masters,14.0, Married-civ-spouse, Craft-repair, Husband, White, Male,15024.0,0.0,60.0, United-States, >50K
21.0, Private,29305.668, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
31.0, Self-emp-not-inc,90699.195, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
37.0, Private,223062.67, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Wife, White, Male,0.0,0.0,45.0, Puerto-Rico, >50K
61.0, Private,126678.53, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,99.0, United-States, >50K
36.0, Private,235667.83, HS-grad,9.0, Separated, Adm-clerical, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
26.0, Private,102847.805, Some-college,10.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
63.0, Federal-gov,116234.4, 12th,10.0, Married-civ-spouse, Other-service, Husband, Black, Male,0.0,0.0,30.0, United-States, <=50K
41.0, Private,518544.72, HS-grad,9.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
41.0, Private,68188.28, Some-college,10.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
21.0, Private,116491.055, Some-college,10.0, Married-civ-spouse, Handlers-cleaners, Wife, Asian-Pac-Islander, Female,0.0,0.0,40.0, Jamaica, <=50K
55.0, Federal-gov,387435.16, HS-grad,9.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
19.0, Private,101238.836, Some-college,10.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
28.0, Private,161332.05, Some-college,10.0, Married-civ-spouse, Sales, Unmarried, White, Male,0.0,0.0,40.0, Honduras, >50K
22.0, Private,116404.73, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,30.0, United-States, <=50K
23.0, Private,51898.816, 10th,10.0, Never-married, Farming-fishing, Own-child, White, Male,0.0,0.0,30.0, United-States, <=50K
34.0, Private,287043.25, Assoc-voc,9.0, Married-civ-spouse, Sales, Not-in-family, White, Male,0.0,0.0,51.000313, United-States, <=50K
43.0, Private,238281.12, HS-grad,10.0, Married-spouse-absent, Exec-managerial, Unmarried, White, Female,0.0,0.0,50.0, Germany, >50K
60.0, Private,256683.11, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
27.0, Private,51082.934, 12th,1.0, Never-married, ?, Own-child, White, Female,0.0,0.0,40.0, Puerto-Rico, <=50K
18.0, Private,52112.49, HS-grad,9.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,20.0, United-States, <=50K
73.34869, Private,532752.06, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
37.0, Private,190008.39, 11th,7.0, Divorced, Machine-op-inspct, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
22.0, Private,51341.938, HS-grad,9.0, Never-married, Prof-specialty, Not-in-family, Other, Female,0.0,0.0,40.0, United-States, <=50K
21.0, Private,212723.77, Some-college,9.0, Never-married, Sales, Own-child, White, Male,0.0,0.0,45.0, United-States, <=50K
49.0, Local-gov,191737.31, HS-grad,9.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States, >50K
19.0, ?,861829.6, Some-college,10.0, Never-married, ?, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
22.0, Private,187686.56, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,60.0, United-States, <=50K
25.0, Private,183169.14, Some-college,10.0, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
60.0, State-gov,84834.19, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
50.0, Private,395364.06, Bachelors,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,45.0, United-States, >50K
37.0, Private,221314.78, Some-college,13.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,26.564793, United-States, <=50K
40.0, Private,96645.234, HS-grad,9.0, Widowed, Other-service, Not-in-family, Asian-Pac-Islander, Male,0.0,0.0,40.0, Jamaica, <=50K
29.0, Private,38908.332, 1st-4th,9.0, Never-married, Tech-support, Own-child, White, Male,0.0,0.0,16.0, United-States, <=50K
40.0, Private,159487.78, Assoc-acdm,12.0, Divorced, Sales, Not-in-family, White, Male,0.0,0.0,46.603, United-States, <=50K
26.0, State-gov,70813.914, Bachelors,13.0, Never-married, Adm-clerical, Unmarried, Black, Female,0.0,0.0,40.0, United-States, <=50K
66.0, State-gov,43330.69, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024.0,0.0,60.0, United-States, >50K
18.0, Private,188024.47, HS-grad,9.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,6.8898163, United-States, <=50K
32.0, Private,216147.06, 10th,9.0, Divorced, Other-service, Other-relative, White, Male,0.0,0.0,35.0, United-States, <=50K
40.0, Private,149840.22, Bachelors,11.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, Honduras, >50K
24.0, Private,122038.586, HS-grad,10.0, Never-married, Exec-managerial, Own-child, White, Female,0.0,0.0,30.0, United-States, <=50K
35.0, Private,169605.55, 5th-6th,16.0, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
46.0, Private,290411.44, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,45.0, United-States, >50K
36.0, Private,52111.07, Some-college,10.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,40.0, United-States, <=50K
26.0, Self-emp-not-inc,170604.4, Assoc-voc,10.0, Never-married, Exec-managerial, Own-child, White, Male,0.0,0.0,70.0, United-States, <=50K
23.0, Private,276762.88, Some-college,10.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
43.0, Private,314946.94, Assoc-acdm,11.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
18.0, Local-gov,515636.06, HS-grad,9.0, Never-married, Handlers-cleaners, Own-child, White, Female,0.0,0.0,5.0, United-States, <=50K
46.0, Private,166274.94, Some-college,10.0, Divorced, Exec-managerial, Own-child, White, Male,0.0,0.0,60.0, United-States, <=50K
32.0, ?,348615.5, HS-grad,9.0, Never-married, ?, Other-relative, White, Female,0.0,0.0,40.0, United-States, <=50K
84.85708, ?,27614.625, Some-college,10.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,4.870468, United-States, <=50K
61.0, Private,151457.25, Bachelors,13.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,5013.0,0.0,30.0, United-States, <=50K
55.490604, Private,420316.38, Bachelors,15.0, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0.0,0.0,40.0, United-States, >50K
17.0, Private,32258.611, 10th,6.0, Never-married, Handlers-cleaners, Not-in-family, White, Female,0.0,0.0,5.0, United-States, <=50K
29.0, Private,249835.39, Assoc-acdm,16.0, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0.0,0.0,50.0, United-States, <=50K
44.0, Private,317389.56, 11th,2.0, Married-spouse-absent, Armed-Forces, Not-in-family, Black, Male,0.0,0.0,38.0, United-States, <=50K
24.0, ?,282478.25, Some-college,10.0, Never-married, ?, Unmarried, White, Female,0.0,0.0,15.0, United-States, <=50K
42.0, Private,90557.02, Masters,14.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,0.0,0.0,35.0, Hong, >50K
44.0, Self-emp-inc,327918.62, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
18.0, Self-emp-not-inc,188291.73, HS-grad,2.0, Never-married, Protective-serv, Own-child, White, Male,0.0,0.0,30.0, United-States, <=50K
52.0, Private,186673.58, Doctorate,14.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
55.0, Private,147712.69, HS-grad,9.0, Married-civ-spouse, Other-service, Wife, White, Female,0.0,0.0,3.2043648, United-States, <=50K
27.0, Private,32064.61, 12th,9.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,32.713497, United-States, <=50K
27.0, State-gov,66669.46, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,4393.145,0.0,60.0, United-States, <=50K
41.0, Private,193783.86, Some-college,10.0, Married-AF-spouse, Prof-specialty, Own-child, White, Male,0.0,0.0,1.0003287, Puerto-Rico, <=50K
22.0, Private,298084.75, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
37.0, Private,329514.47, Masters,16.0, Married-civ-spouse, Exec-managerial, Wife, White, Male,0.0,0.0,40.0, Columbia, <=50K
32.0, Self-emp-inc,227633.81, Some-college,10.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,70.0, United-States, <=50K
23.0, Private,118694.38, HS-grad,6.0, Never-married, Armed-Forces, Own-child, White, Female,0.0,0.0,50.0, Germany, <=50K
45.0, Private,118610.57, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024.0,0.0,45.0, United-States, >50K
42.0, Private,194231.7, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
67.0, Private,230928.55, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, Japan, >50K
22.0, Private,338378.28, Some-college,10.0, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
89.13258, Private,337835.06, HS-grad,9.0, Divorced, Handlers-cleaners, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
20.0, Private,419667.06, Some-college,10.0, Never-married, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,70.58033, United-States, <=50K
28.0, Private,190460.86, Assoc-voc,11.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,48.0, United-States, <=50K
53.9302, Private,29955.49, Prof-school,16.0, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
90.0, Federal-gov,61020.86, Masters,14.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,31559.184,0.0,40.0, United-States, >50K
24.0, Private,177783.0, HS-grad,9.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
50.0, Private,89678.81, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
19.0, Private,124143.08, Some-college,10.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,25.379143, United-States, <=50K
37.359898, Private,252339.38, Prof-school,1.0, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0.0,0.0,40.0, United-States, >50K
37.0, Private,182525.73, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,90.83486, United-States, <=50K
51.0, Private,164049.34, Some-college,13.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,12.0, United-States, <=50K
84.93404, ?,155757.1, Masters,14.0, Separated, ?, Not-in-family, White, Female,0.0,0.0,1.004387, Nicaragua, >50K
18.0, Private,166333.66, Some-college,10.0, Never-married, Sales, Own-child, White, Male,0.0,0.0,2.299689, United-States, <=50K
20.0, Private,316326.0, HS-grad,9.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,50.0, United-States, <=50K
28.0, Private,185680.81, HS-grad,9.0, Never-married, Handlers-cleaners, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
65.0, Private,253886.38, Bachelors,13.0, Married-civ-spouse, Other-service, Own-child, White, Male,0.0,0.0,20.0, United-States, <=50K
65.0, Private,207293.16, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,55.0, United-States, <=50K
18.0, Private,309746.75, HS-grad,9.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,24.0, United-States, <=50K
51.0, Local-gov,157578.7, Masters,14.0, Divorced, Tech-support, Other-relative, Black, Male,0.0,0.0,40.0, United-States, <=50K
47.0, Private,140108.5, 12th,9.0, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0.0,0.0,42.0, United-States, <=50K
18.0, ?,107721.016, HS-grad,9.0, Never-married, ?, Own-child, White, Female,0.0,0.0,25.336714, United-States, <=50K
37.613487, Private,59195.816, HS-grad,9.0, Never-married, Craft-repair, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
19.0, Private,112506.734, Some-college,10.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,4.0, United-States, <=50K
29.0, Private,42837.37, Masters,10.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,50.0, United-States, <=50K
28.0, Private,116651.945, Bachelors,15.0, Married-civ-spouse, Transport-moving, Wife, White, Male,0.0,0.0,40.0, United-States, >50K
47.0, Private,196192.14, Assoc-acdm,12.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,81.257355, United-States, >50K
24.0, Private,248561.86, Assoc-acdm,13.0, Separated, Adm-clerical, Not-in-family, White, Female,0.0,0.0,30.0, United-States, <=50K
68.43203, Private,187798.52, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
22.0, Private,62072.09, HS-grad,9.0, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
47.0, Private,672796.9, Bachelors,14.0, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Male,0.0,0.0,40.0, United-States, >50K
26.0, Private,378759.4, 10th,6.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
50.0, Private,174220.69, HS-grad,13.0, Never-married, Farming-fishing, Wife, White, Male,0.0,0.0,40.0, United-States, <=50K
66.0, Private,103696.14, HS-grad,9.0, Separated, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, >50K
28.0, Private,531309.6, 9th,1.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
56.0, State-gov,190559.8, 7th-8th,9.0, Divorced, Exec-managerial, Unmarried, White, Female,0.0,0.0,20.0, United-States, <=50K
32.0, Local-gov,26567.143, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
29.0, Private,234608.92, Some-college,10.0, Divorced, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
68.0, ?,573195.5, HS-grad,9.0, Divorced, ?, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
34.0, Private,341583.44, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
46.0, Private,161105.52, Masters,14.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,15024.0,0.0,15.0, United-States, >50K
26.0, Private,356394.97, Some-college,10.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
34.0, Private,436113.44, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
30.0, Self-emp-not-inc,71491.09, Assoc-voc,10.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
47.0, Private,96128.99, Some-college,10.0, Divorced, Sales, Not-in-family, White, Male,0.0,0.0,40.0, United-States, >50K
34.0, Private,127076.16, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
42.0, Private,253592.6, Some-college,10.0, Never-married, Adm-clerical, Own-child, Black, Male,0.0,0.0,40.0, United-States, <=50K
25.0, Private,87620.664, Some-college,10.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
31.0, ?,183875.08, Bachelors,13.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
30.535501, Private,88859.71, HS-grad,9.0, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
52.0, Private,13167.001, Assoc-voc,13.0, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0.0,0.0,55.0, United-States, <=50K
47.0, Private,301734.7, Bachelors,14.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
25.0, Private,300938.47, 11th,9.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
23.0, Private,33689.367, Bachelors,13.0, Never-married, Tech-support, Not-in-family, Black, Male,0.0,0.0,40.0, United-States, <=50K
19.0, Private,231632.7, Some-college,10.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,15.0, United-States, <=50K
34.0, Private,482132.12, Assoc-acdm,12.0, Never-married, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
90.0, Self-emp-not-inc,59978.906, HS-grad,9.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,1.1542147, United-States, <=50K
47.0, Private,183840.42, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,2235.9685,40.0, United-States, >50K
50.0, Private,213118.78, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
30.0, Private,54489.83, 1st-4th,3.0, Never-married, Exec-managerial, Own-child, White, Male,0.0,0.0,35.0, United-States, <=50K
31.0, Private,280959.94, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
80.941666, State-gov,171262.03, HS-grad,9.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,6.796129, United-States, <=50K
18.0, Private,295762.44, HS-grad,9.0, Never-married, Sales, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
24.350307, Private,95381.46, Assoc-voc,15.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,43.0, United-States, <=50K
73.37857, Self-emp-not-inc,267694.75, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
23.029108, Private,156458.17, Bachelors,13.0, Never-married, Exec-managerial, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
46.0, Private,62674.203, HS-grad,9.0, Divorced, Exec-managerial, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
33.0, Private,376861.0, Masters,14.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
41.0, Private,76262.78, Some-college,9.0, Divorced, Prof-specialty, Own-child, White, Male,0.0,0.0,50.0, United-States, <=50K
34.0, Private,194006.25, HS-grad,9.0, Divorced, Transport-moving, Own-child, White, Female,0.0,0.0,70.0, United-States, <=50K
45.0, Private,452110.75, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,15.0, United-States, >50K
